# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	3	1283	-	GCF_002163565_00001	-	-	-	-	-	-
contig_1	cds	1313	1432	-	GCF_002163565_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KLV9
contig_1	cds	1662	2204	-	GCF_002163565_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZD6
contig_1	cds	2410	4299	-	GCF_002163565_00004	1168.0	0.0	1.0	0.977	1.0	UniRef:UniRef90_UPI00214FF902
contig_1	cds	4371	4826	-	GCF_002163565_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KMG3
contig_1	cds	4919	5380	-	GCF_002163565_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZ57
contig_1	cds	5374	5583	-	GCF_002163565_00007	140.0	2.0e-42	1.0	0.831	0.986	UniRef:UniRef90_UPI002FE40DA8
contig_1	cds	5619	6131	-	GCF_002163565_00008	348.0	4.0e-121	1.0	0.895	1.0	UniRef:UniRef90_UPI001649ED6D
contig_1	cds	6197	6706	-	GCF_002163565_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000B55C03E
contig_1	cds	6954	7976	-	GCF_002163565_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0011BA5104
contig_1	cds	7995	8603	-	GCF_002163565_00011	-	-	-	-	-	-
contig_1	cds	8630	9940	-	GCF_002163565_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000B54BC12
contig_1	cds	9964	10674	-	GCF_002163565_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000B557D86
contig_1	cds	10766	11602	+	GCF_002163565_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZE0
contig_1	cds	11660	11866	-	GCF_002163565_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000B55568E
contig_1	cds	12116	13564	-	GCF_002163565_00016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZ67
contig_1	cds	13745	14062	-	GCF_002163565_00017	186.0	1.4e-59	0.924	1.0	0.990	UniRef:UniRef90_UPI0011BA77DC
contig_1	cds	14261	15064	-	GCF_002163565_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000B570BB8
contig_1	cds	15067	15882	-	GCF_002163565_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KYN0
contig_1	cds	15882	16973	-	GCF_002163565_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KYN4
contig_1	cds	16983	17579	-	GCF_002163565_00021	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KYM9
contig_1	cds	17609	18565	-	GCF_002163565_00022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZC2
contig_1	cds	18574	19446	-	GCF_002163565_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KIX4
contig_1	cds	19524	20417	-	GCF_002163565_00024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000B551769
contig_1	cds	20511	20798	-	GCF_002163565_00025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZF1
contig_1	cds	20932	21378	-	GCF_002163565_00026	290.0	1.7e-99	0.973	1.0	0.993	UniRef:UniRef90_UPI000B57EBE0
contig_1	cds	21345	21785	-	GCF_002163565_00027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000B583D25
contig_1	cds	21935	22831	-	GCF_002163565_00028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KYQ2
contig_1	cds	22989	23654	-	GCF_002163565_00029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KYN9
contig_1	cds	23836	25338	-	GCF_002163565_00030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KYQ0
contig_1	cds	25366	26514	-	GCF_002163565_00031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KYP9
contig_1	cds	26537	27280	-	GCF_002163565_00032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZE4
contig_1	cds	27462	28172	-	GCF_002163565_00033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F01E23D
contig_1	cds	28130	29056	-	GCF_002163565_00034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F017FBC
contig_1	cds	29117	29524	-	GCF_002163565_00035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KYQ5
contig_1	cds	29765	30742	-	GCF_002163565_00036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000B565BF2
contig_1	cds	30743	31042	-	GCF_002163565_00037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F1B5758
contig_1	cds	31045	32178	-	GCF_002163565_00038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F01BBF4
contig_1	cds	32183	32647	-	GCF_002163565_00039	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZH2
contig_1	cds	32820	33107	-	GCF_002163565_00040	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI002FE11DD1
contig_1	cds	33244	33915	-	GCF_002163565_00041	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI002FE20A75
contig_1	cds	33929	35293	-	GCF_002163565_00042	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KJ14
contig_1	cds	35311	35562	-	GCF_002163565_00043	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000B558645
contig_1	cds	35580	36110	-	GCF_002163565_00044	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001C9A14B5
contig_1	cds	36517	38142	-	GCF_002163565_00045	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000B54A720
contig_1	cds	38184	38447	-	GCF_002163565_00046	-	-	-	-	-	-
contig_1	cds	38426	39685	-	GCF_002163565_00047	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0011BA96FC
contig_1	cds	39697	41568	-	GCF_002163565_00048	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KYR7
contig_1	cds	41590	42969	-	GCF_002163565_00049	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000B55B573
contig_1	cds	43103	43624	-	GCF_002163565_00050	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KP60
contig_1	cds	43627	44253	-	GCF_002163565_00051	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EFF1F5C
contig_1	cds	44214	44921	-	GCF_002163565_00052	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KIY8
contig_1	cds	44942	45550	-	GCF_002163565_00053	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KQK6
contig_1	cds	45544	46230	-	GCF_002163565_00054	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F2A97B5
contig_1	cds	46241	46807	-	GCF_002163565_00055	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZI2
contig_1	cds	46811	47845	-	GCF_002163565_00056	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZJ1
contig_1	cds	48058	49590	+	GCF_002163565_00057	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZB7
contig_1	cds	49622	49774	+	GCF_002163565_00058	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KYT4
contig_1	cds	49790	49939	-	GCF_002163565_00059	-	-	-	-	-	-
contig_1	cds	50089	50490	-	GCF_002163565_00060	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KMK3
contig_1	cds	50480	51277	-	GCF_002163565_00061	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KYS7
contig_1	cds	51280	51813	-	GCF_002163565_00062	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KYR5
contig_1	cds	51910	52698	+	GCF_002163565_00063	-	-	-	-	-	-
contig_1	cds	52710	52952	+	GCF_002163565_00064	-	-	-	-	-	-
contig_1	cds	53066	54073	+	GCF_002163565_00065	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZG4
contig_1	cds	54213	55244	+	GCF_002163565_00066	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KYS4
contig_1	cds	55475	56533	+	GCF_002163565_00067	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KYT6
contig_1	cds	56560	56730	-	GCF_002163565_00068	-	-	-	-	-	-
contig_1	cds	56749	57342	-	GCF_002163565_00069	-	-	-	-	-	-
contig_1	cds	57351	57581	-	GCF_002163565_00070	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F2987EE
contig_1	cds	57535	58701	-	GCF_002163565_00071	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F02F12B
contig_1	cds	58741	59160	-	GCF_002163565_00072	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0011BAB88B
contig_1	cds	59367	60479	-	GCF_002163565_00073	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000B54F6A8
contig_1	cds	60496	60690	-	GCF_002163565_00074	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000B5848FA
contig_1	cds	60832	60966	-	GCF_002163565_00075	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KJ13
contig_1	cds	61251	62570	+	GCF_002163565_00076	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KYU4
contig_1	cds	62701	63825	+	GCF_002163565_00077	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KYS5
contig_1	cds	63850	65499	+	GCF_002163565_00078	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI002FE0A679
contig_1	cds	65568	65750	+	GCF_002163565_00079	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KF73
contig_1	cds	65771	67294	+	GCF_002163565_00080	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EFF794B
contig_1	cds	67285	68205	+	GCF_002163565_00081	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KJM4
contig_1	cds	68209	68469	+	GCF_002163565_00082	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F2B9A76
contig_1	cds	68471	68965	+	GCF_002163565_00083	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F2362AB
contig_1	cds	68956	69468	+	GCF_002163565_00084	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KGG9
contig_1	ncRNA	69586	69683	+	GCF_002163565_00085	55.6	2.9e-09	-	-	-	RFAM:RF00169
contig_1	cds	69694	70074	+	GCF_002163565_00086	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000B56664E
contig_1	cds	70149	70880	+	GCF_002163565_00087	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0011BADA05
contig_1	cds	71065	72339	+	GCF_002163565_00088	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0011BA8230
contig_1	cds	72348	72632	+	GCF_002163565_00089	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000B56ADC7
contig_1	cds	72637	72792	+	GCF_002163565_00090	-	-	-	-	-	-
contig_1	cds	72783	73064	+	GCF_002163565_00091	-	-	-	-	-	-
contig_1	cds	73245	73868	+	GCF_002163565_00092	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0011BA53B6
contig_1	cds	73814	74020	+	GCF_002163565_00093	-	-	-	-	-	-
contig_1	cds	74011	74352	+	GCF_002163565_00094	182.0	7.9e-58	0.823	1.0	1.0	UniRef:UniRef90_UPI000B55A490
contig_1	cds	74379	74624	+	GCF_002163565_00095	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000B5508D5
contig_1	cds	74727	75245	+	GCF_002163565_00096	-	-	-	-	-	-
contig_1	cds	75215	75691	+	GCF_002163565_00097	-	-	-	-	-	-
contig_1	cds	75649	75879	+	GCF_002163565_00098	-	-	-	-	-	-
contig_1	cds	75881	77821	+	GCF_002163565_00099	1201.0	0.0	0.980	1.0	1.0	UniRef:UniRef90_A0A1Y0KZJ7
contig_1	cds	77940	78638	+	GCF_002163565_00100	-	-	-	-	-	-
contig_1	cds	78626	78772	+	GCF_002163565_00101	-	-	-	-	-	-
contig_1	cds	78857	79225	+	GCF_002163565_00102	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000B581CF4
contig_1	cds	79678	79866	+	GCF_002163565_00103	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KGI1
contig_1	cds	79962	80276	+	GCF_002163565_00104	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KYU6
contig_1	cds	80282	81262	+	GCF_002163565_00105	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KLK6
contig_1	cds	81275	82783	+	GCF_002163565_00106	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZH7
