#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	3	1283	-	GCF_002163565_00001	49.3	5.2		
contig_1	1313	1432	-	GCF_002163565_00002	4.1	10.0		RefSeq:WP_169921869.1, SO:0001217, UniParc:UPI000CA28777, UniRef:UniRef100_A0A2K8KLV9, UniRef:UniRef50_A0A2K8KLV9, UniRef:UniRef90_A0A2K8KLV9
contig_1	1662	2204	-	GCF_002163565_00003	21.0	4.8		RefSeq:WP_100255156.1, SO:0001217, UniParc:UPI000B5829B0, UniRef:UniRef100_A0A1Y0KZD6, UniRef:UniRef50_A0A1Y0KZD6, UniRef:UniRef90_A0A1Y0KZD6
contig_1	5619	6131	-	GCF_002163565_00008	20.0	9.5		SO:0001217, UniRef:UniRef50_UPI001649ED6D, UniRef:UniRef90_UPI001649ED6D
contig_1	6197	6706	-	GCF_002163565_00009	19.7	8.5		RefSeq:WP_146637173.1, SO:0001217, UniParc:UPI000B55C03E, UniRef:UniRef100_UPI000B55C03E, UniRef:UniRef50_UPI000B55C03E, UniRef:UniRef90_UPI000B55C03E
contig_1	6954	7976	-	GCF_002163565_00010	40.1	7.7	PF01074.27|Glyco_hydro_38N	PFAM:PF01074.27, RefSeq:WP_146637174.1, SO:0001217, UniParc:UPI0011BA5104, UniRef:UniRef100_UPI0011BA5104, UniRef:UniRef50_UPI0011BA5104, UniRef:UniRef90_UPI0011BA5104
contig_1	7995	8603	-	GCF_002163565_00011	23.5	9.9		
contig_1	11660	11866	-	GCF_002163565_00015	7.5	6.0		RefSeq:WP_100255162.1, SO:0001217, UniParc:UPI000B55568E, UniRef:UniRef100_UPI000B55568E, UniRef:UniRef50_UPI000B55568E, UniRef:UniRef90_UPI000B55568E
contig_1	13745	14062	-	GCF_002163565_00017	12.4	8.5		SO:0001217, UniRef:UniRef50_UPI0011BA77DC, UniRef:UniRef90_UPI0011BA77DC
contig_1	14261	15064	-	GCF_002163565_00018	31.3	9.5		RefSeq:WP_146637177.1, SO:0001217, UniParc:UPI000B570BB8, UniRef:UniRef100_UPI000B570BB8, UniRef:UniRef50_UPI000B570BB8, UniRef:UniRef90_UPI000B570BB8
contig_1	18574	19446	-	GCF_002163565_00023	33.6	8.9		RefSeq:WP_146637178.1, SO:0001217, UniParc:UPI000B56CBF4, UniRef:UniRef100_A0A2K8KIX4, UniRef:UniRef50_A0A2K8KIX4, UniRef:UniRef90_A0A2K8KIX4
contig_1	19524	20417	-	GCF_002163565_00024	35.1	9.4		RefSeq:WP_146637179.1, SO:0001217, UniParc:UPI000B551769, UniRef:UniRef100_UPI000B551769, UniRef:UniRef50_UPI000B551769, UniRef:UniRef90_UPI000B551769
contig_1	21345	21785	-	GCF_002163565_00027	17.2	9.8		RefSeq:WP_146637181.1, SO:0001217, UniParc:UPI000B583D25, UniRef:UniRef100_UPI000B583D25, UniRef:UniRef50_UPI000B583D25, UniRef:UniRef90_UPI000B583D25
contig_1	22989	23654	-	GCF_002163565_00029	24.0	4.9		RefSeq:WP_100255173.1, SO:0001217, UniParc:UPI000B568951, UniRef:UniRef100_A0A1Y0KYN9, UniRef:UniRef50_A0A1Y0KYN9, UniRef:UniRef90_A0A1Y0KYN9
contig_1	30743	31042	-	GCF_002163565_00037	11.3	6.6	PF19269.4|Anticodon_2	PFAM:PF19269.4, RefSeq:WP_237243825.1, SO:0001217, UniParc:UPI001F1B5758, UniRef:UniRef100_UPI001F1B5758, UniRef:UniRef50_UPI001F1B5758, UniRef:UniRef90_UPI001F1B5758
contig_1	38184	38447	-	GCF_002163565_00046	10.0	9.3		
