# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	3	899	+	GCF_964019925_00001		(5' truncated) ATP-binding protein	SO:0001217, UniRef:UniRef50_S5LX68, UniRef:UniRef90_UPI00313AF431
contig_1	cds	1019	2032	+	GCF_964019925_00002	gap	type I glyceraldehyde-3-phosphate dehydrogenase	GO:0006006, GO:0016620, GO:0050661, GO:0051287, RefSeq:WP_339030260.1, SO:0001217, UniParc:UPI0030D38DF1, UniRef:UniRef100_UPI0030D38DF1, UniRef:UniRef50_P0C0G6, UniRef:UniRef90_A0A0M4JSZ6
contig_1	cds	2090	2602	+	GCF_964019925_00003	socA	type II toxin-antitoxin system antitoxin SocA domain-containing protein	RefSeq:WP_339030261.1, SO:0001217, UniParc:UPI0030D415C5, UniRef:UniRef100_UPI0030D415C5, UniRef:UniRef50_V5RKQ4, UniRef:UniRef90_UPI00313B6BA1
contig_1	cds	2625	3821	+	GCF_964019925_00004		Phosphoglycerate kinase	EC:2.7.2.3, KEGG:K00927, RefSeq:WP_339030263.1, SO:0001217, UniParc:UPI0030D14C99, UniRef:UniRef100_UPI0030D14C99, UniRef:UniRef50_Q7WTU1, UniRef:UniRef90_A0A0M3SJH4
contig_1	cds	3869	4675	+	GCF_964019925_00005		hypothetical protein	SO:0001217, UniRef:UniRef50_S5MKA0, UniRef:UniRef90_UPI00313CFCD1
contig_1	cds	4795	5712	-	GCF_964019925_00006		Transmembrane protein	RefSeq:WP_339030267.1, SO:0001217, UniParc:UPI0030D3C11E, UniRef:UniRef100_UPI0030D3C11E, UniRef:UniRef50_S5MF39, UniRef:UniRef90_UPI0030CF8585
contig_1	cds	5766	6722	-	GCF_964019925_00007		hypothetical protein	RefSeq:WP_339030269.1, SO:0001217, UniParc:UPI0030D4581C, UniRef:UniRef100_UPI0030D4581C, UniRef:UniRef50_A0A0M4JXC8, UniRef:UniRef90_UPI0030D4581C
contig_1	cds	6776	8440	-	GCF_964019925_00008		Putative permease	RefSeq:WP_339030271.1, SO:0001217, UniParc:UPI0030CDD20D, UniRef:UniRef100_UPI0030CDD20D, UniRef:UniRef50_A0A2K8SGM0, UniRef:UniRef90_A0A0M3SJH7
contig_1	cds	8440	10242	-	GCF_964019925_00009		Ribonuclease J	RefSeq:WP_339030272.1, SO:0001217, UniParc:UPI0030D5FBFA, UniRef:UniRef100_UPI0030D5FBFA, UniRef:UniRef50_A0A2P6FBM6, UniRef:UniRef90_A0A0M4JJ48
contig_1	cds	10421	11029	-	GCF_964019925_00010	def	peptide deformylase	EC:3.5.1.88, GO:0036211, GO:0042586, KEGG:K01462, RefSeq:WP_339030273.1, SO:0001217, UniParc:UPI0030CECF64, UniRef:UniRef100_UPI0030CECF64, UniRef:UniRef50_Q6MU23, UniRef:UniRef90_UPI00313C58DE
