#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	10752	11300	+	GCF_010587055_00009	21.8	5.0		RefSeq:WP_239499456.1, SO:0001217, UniParc:UPI001EF893B9, UniRef:UniRef100_UPI001EF893B9, UniRef:UniRef50_UPI001F4D2072, UniRef:UniRef90_UPI001EF893B9
contig_1	26080	26274	+	GCF_010587055_00027	7.5	8.1		RefSeq:WP_237237979.1, SO:0001217, UniParc:UPI000909D389, UniRef:UniRef100_UPI000909D389, UniRef:UniRef50_UPI000909D389, UniRef:UniRef90_UPI000909D389
contig_1	27311	27427	+	GCF_010587055_00029	4.5	8.0		
contig_1	32906	33313	+	GCF_010587055_00036	16.1	5.0		RefSeq:WP_071890306.1, SO:0001217, UniParc:UPI0009018DC8, UniRef:UniRef100_A0A1J0YYG0, UniRef:UniRef50_A0A2S8NRL4, UniRef:UniRef90_A0A1J0YYG0
contig_1	36528	36869	+	GCF_010587055_00042	12.7	5.3		RefSeq:WP_071890330.1, SO:0001217, UniParc:UPI0009011B12, UniRef:UniRef100_A0AAJ4JXG5, UniRef:UniRef50_A0AAJ4EIE7, UniRef:UniRef90_A0AAJ4EIE7
contig_1	36872	38500	+	GCF_010587055_00043	61.3	10.2		RefSeq:WP_164105950.1, SO:0001217, UniParc:UPI0013A08EAE, UniRef:UniRef100_A0AAJ4EHZ4, UniRef:UniRef50_A0A2P6FFI8, UniRef:UniRef90_A0AAJ4EHZ4
contig_1	48028	48378	+	GCF_010587055_00054	13.0	7.9	PF02852.28|Pyr_redox_dim	PFAM:PF02852.28, RefSeq:WP_071890370.1, SO:0001217, UniParc:UPI0009010114, UniRef:UniRef100_UPI0009010114, UniRef:UniRef50_UPI0009010114, UniRef:UniRef90_UPI0009010114
contig_1	69694	69813	+	GCF_010587055_00075	4.7	9.8		SO:0001217, UniRef:UniRef50_UPI00286EC54D, UniRef:UniRef90_UPI00286EC54D
contig_1	72801	73169	+	GCF_010587055_00080	14.7	8.4		RefSeq:WP_164105951.1, SO:0001217, UniParc:UPI0013A07F18, UniRef:UniRef100_A0AAJ4EI05, UniRef:UniRef50_A0AAJ4EI05, UniRef:UniRef90_A0AAJ4EI05
contig_1	74876	75463	+	GCF_010587055_00084	23.8	9.4		RefSeq:WP_071890466.1, SO:0001217, UniParc:UPI0000DA63BA, UniRef:UniRef100_Q14QC0, UniRef:UniRef50_A0AAJ4JYH4, UniRef:UniRef90_Q14QC0
contig_1	75579	75752	+	GCF_010587055_00085	7.0	9.2		SO:0001217, UniRef:UniRef50_A0AAJ4EI57, UniRef:UniRef90_A0AAJ4EI57
contig_1	84962	85081	+	GCF_010587055_00095	4.7	9.8		SO:0001217, UniRef:UniRef50_UPI00286EC54D, UniRef:UniRef90_UPI00286EC54D
contig_1	129404	129580	+	GCF_010587055_00131	6.7	5.0		RefSeq:WP_237237986.1, SO:0001217, UniParc:UPI00090B4998, UniRef:UniRef100_UPI00090B4998, UniRef:UniRef50_UPI00090B4998, UniRef:UniRef90_UPI00090B4998
contig_1	130316	130525	+	GCF_010587055_00133	8.1	9.9		RefSeq:WP_071890521.1, SO:0001217, UniParc:UPI0000DA63D0, UniRef:UniRef100_A0AAX3SZB1, UniRef:UniRef50_A0AAX3SZB1, UniRef:UniRef90_A0AAX3SZB1
contig_1	144098	144271	-	GCF_010587055_00152	7.2	7.8		RefSeq:WP_164028070.1, SO:0001217, UniParc:UPI0013DC4EE2, UniRef:UniRef100_Q14Q93, UniRef:UniRef50_Q14Q93, UniRef:UniRef90_Q14Q93
contig_1	145675	145917	+	GCF_010587055_00156	8.9	7.9		RefSeq:WP_071890581.1, SO:0001217, UniParc:UPI0009020488, UniRef:UniRef100_UPI0009020488, UniRef:UniRef50_A0AAX3SZA9, UniRef:UniRef90_A0AAX3SZA9
contig_1	147878	148084	+	GCF_010587055_00160	8.0	9.2	PF19200.6|MupG_N	PFAM:PF19200.6
contig_1	148937	149104	+	GCF_010587055_00163	6.8	9.6		RefSeq:WP_164105956.1, SO:0001217, UniParc:UPI00090BBC15, UniRef:UniRef100_UPI00090BBC15, UniRef:UniRef50_UPI00286EC54D, UniRef:UniRef90_UPI00286EC54D
contig_1	149362	149496	+	GCF_010587055_00165	5.3	8.0		
contig_1	149598	150074	+	GCF_010587055_00166	18.1	9.1		
contig_1	151280	151441	+	GCF_010587055_00170	6.3	5.2		RefSeq:WP_155522070.1, SO:0001217, UniParc:UPI00090BA1E2, UniRef:UniRef100_A0AAJ4JXK4, UniRef:UniRef50_A0AAJ4JXK4, UniRef:UniRef90_A0AAJ4JXK4
contig_1	152010	152390	+	GCF_010587055_00171	14.9	5.1		
contig_1	153993	154136	+	GCF_010587055_00173	5.7	9.8		
contig_1	154201	154698	+	GCF_010587055_00174	19.8	9.8		RefSeq:WP_157092837.1, SO:0001217, UniParc:UPI000AE8D745, UniRef:UniRef100_A0AAJ4EI18, UniRef:UniRef50_Q14QB2, UniRef:UniRef90_A0AAJ4EI18
contig_1	154783	155235	+	GCF_010587055_00175	18.1	9.6		RefSeq:WP_071891614.1, SO:0001217, UniParc:UPI00090206C4, UniRef:UniRef100_A0AAJ4EIA9, UniRef:UniRef50_A0AAJ4EIA9, UniRef:UniRef90_A0AAJ4EIA9
contig_1	155468	155920	+	GCF_010587055_00176	17.4	5.4	PF05913.16|MupG_C	PFAM:PF05913.16, RefSeq:WP_237237991.1, SO:0001217, UniParc:UPI0000DA6410, UniRef:UniRef100_Q14Q32, UniRef:UniRef50_Q14Q32, UniRef:UniRef90_Q14Q32
contig_1	156144	156332	+	GCF_010587055_00177	7.3	9.8		SO:0001217, UniRef:UniRef50_A0A2S8NUP0, UniRef:UniRef90_A0A2S8NUP0
contig_1	187105	187338	+	GCF_010587055_00217	9.0	9.5		RefSeq:WP_071891722.1, SO:0001217, UniParc:UPI00090205CD, UniRef:UniRef100_A0AAJ4JXP6, UniRef:UniRef50_Q14MB4, UniRef:UniRef90_A0AAJ4JXP6
contig_1	188600	188737	+	GCF_010587055_00223	5.4	4.1		RefSeq:WP_155522097.1, SO:0001217, UniParc:UPI0000DA67A7, UniRef:UniRef100_Q14KP9, UniRef:UniRef50_Q14MU4, UniRef:UniRef90_Q14Q40
contig_1	189399	189671	+	GCF_010587055_00227	10.5	4.5		RefSeq:WP_071891739.1, SO:0001217, UniParc:UPI00090205B4, UniRef:UniRef100_A0A1J0Z2K5, UniRef:UniRef50_A0A1J0Z2K5, UniRef:UniRef90_A0A1J0Z2K5
contig_1	189671	189862	+	GCF_010587055_00228	7.5	5.0		RefSeq:WP_071891743.1, SO:0001217, UniParc:UPI0009020609, UniRef:UniRef100_A0AAJ4EI16, UniRef:UniRef50_A0AAJ4EI16, UniRef:UniRef90_A0AAJ4EI16
contig_1	190829	191152	+	GCF_010587055_00230	13.1	5.2		RefSeq:WP_071891747.1, SO:0001217, UniParc:UPI000902061D, UniRef:UniRef100_A0AAJ4JXS0, UniRef:UniRef50_A0AAJ4JXS0, UniRef:UniRef90_A0AAJ4JXS0
contig_1	192244	192501	+	GCF_010587055_00232	10.5	9.4		RefSeq:WP_164028144.1, SO:0001217, UniParc:UPI0013A09F7D, UniRef:UniRef100_A0AAJ4JXL8, UniRef:UniRef50_A0AAJ4JXL8, UniRef:UniRef90_A0AAJ4JXL8
