# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	57	1409	+	GCF_010587055_00001	dnaA	chromosomal replication initiator protein DnaA	GO:0003677, GO:0003688, GO:0005524, GO:0005737, GO:0005886, GO:0006270, GO:0006275, GO:0016887, KEGG:K02313, RefSeq:WP_071890230.1, SO:0001217, UniParc:UPI0000129540, UniRef:UniRef100_P34028, UniRef:UniRef50_P34028, UniRef:UniRef90_P34028
contig_1	cds	1579	2697	+	GCF_010587055_00002	dnaN	DNA polymerase III subunit beta	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0005737, GO:0006260, GO:0006271, GO:0008408, GO:0009360, KEGG:K02338, RefSeq:WP_071890234.1, SO:0001217, UniParc:UPI00090092D4, UniRef:UniRef100_A0AAJ4EHW7, UniRef:UniRef50_P34029, UniRef:UniRef90_P34029
contig_1	cds	2871	4790	+	GCF_010587055_00003	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005694, GO:0005737, GO:0006261, GO:0006265, GO:0034335, GO:0046872, KEGG:K02470, RefSeq:WP_147076619.1, SO:0001217, UniParc:UPI0000DA637F, UniRef:UniRef100_Q14QH9, UniRef:UniRef50_P22447, UniRef:UniRef90_P34031
contig_1	cds	4806	7268	+	GCF_010587055_00004	gyrA	DNA gyrase subunit A	EC:5.6.2.2, GO:0003677, GO:0003916, GO:0003918, GO:0005524, GO:0006259, GO:0006265, KEGG:K02469, RefSeq:WP_071890241.1, SO:0001217, UniParc:UPI00090190BA, UniRef:UniRef100_A0AAJ4JZE5, UniRef:UniRef50_P05653, UniRef:UniRef90_P34030
contig_1	cds	7271	8539	+	GCF_010587055_00005	serS	serine--tRNA ligase	EC:6.1.1.11, GO:0000166, GO:0004828, GO:0005524, GO:0006434, KEGG:K01875, RefSeq:WP_071890244.1, SO:0001217, UniParc:UPI000900F82C, UniRef:UniRef100_A0AAJ4EHP9, UniRef:UniRef50_B8GQ80, UniRef:UniRef90_A0A0K2JFA7
contig_1	ncRNA	8610	8700	+	GCF_010587055_00006	Bacteria_small_SRP	Bacterial small signal recognition particle RNA	RFAM:RF00169, SO:0000655
contig_1	cds	8681	9160	+	GCF_010587055_00007		tRNA(adenine(34)) deaminase	SO:0001217, UniParc:UPI0000DA6382, UniRef:UniRef100_Q14QH6, UniRef:UniRef50_R4U2K4, UniRef:UniRef90_A0A0K2JET8
contig_1	cds	9226	10512	+	GCF_010587055_00008	dnaX	DNA polymerase III subunit gamma/tau	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0005524, GO:0006260, GO:0009360, KEGG:K02343, RefSeq:WP_239499455.1, SO:0001217, UniParc:UPI001EF87B7A, UniRef:UniRef100_UPI001EF87B7A, UniRef:UniRef50_UPI001F4D2199, UniRef:UniRef90_UPI001EF87B7A
contig_1	cds	10752	11300	+	GCF_010587055_00009		hypothetical protein	RefSeq:WP_239499456.1, SO:0001217, UniParc:UPI001EF893B9, UniRef:UniRef100_UPI001EF893B9, UniRef:UniRef50_UPI001F4D2072, UniRef:UniRef90_UPI001EF893B9
contig_1	cds	11339	11863	+	GCF_010587055_00010	recR	recombination mediator RecR	GO:0003677, GO:0006281, GO:0006310, GO:0046872, KEGG:K06187, RefSeq:WP_237237976.1, SO:0001217, UniParc:UPI0000DA6384, UniRef:UniRef100_Q14QH4, UniRef:UniRef50_R4UCI4, UniRef:UniRef90_A0AAI9X1F6
contig_1	cds	11919	12563	+	GCF_010587055_00011	tmk	dTMP kinase	EC:2.7.4.9, GO:0004798, GO:0005524, GO:0006233, KEGG:K00943, RefSeq:WP_071890255.1, SO:0001217, UniParc:UPI000901B828, UniRef:UniRef100_Q14QH3, UniRef:UniRef50_Q6MUI5, UniRef:UniRef90_A0A0K2JEC4
contig_1	cds	12556	13392	+	GCF_010587055_00012		DNA polymerase III subunit delta	RefSeq:WP_071890260.1, SO:0001217, UniParc:UPI0000DA6386, UniRef:UniRef100_Q14QH2, UniRef:UniRef50_Q14QH2, UniRef:UniRef90_Q14QH2
contig_1	cds	13394	14116	+	GCF_010587055_00013		Methyltransferase	RefSeq:WP_071890264.1, SO:0001217, UniParc:UPI0000DA6387, UniRef:UniRef100_Q14QH1, UniRef:UniRef50_W0GPF1, UniRef:UniRef90_Q14QH1
contig_1	cds	14126	15430	+	GCF_010587055_00014		tRNA(Ile)-lysidine synthase	EC:6.3.4.19, KEGG:K04075, RefSeq:WP_071938038.1, SO:0001217, UniParc:UPI0000DA6388, UniRef:UniRef100_Q14QH0, UniRef:UniRef50_A0A0K2JEU1, UniRef:UniRef90_A0A0K2JEU1
contig_1	cds	15504	17522	+	GCF_010587055_00015	ftsH	ATP-dependent zinc metalloprotease FtsH	GO:0004222, GO:0006508, GO:0016020, GO:0016887, GO:0051301, RefSeq:WP_071890266.1, SO:0001217, UniParc:UPI000901210E, UniRef:UniRef100_A0AAJ4JXF6, UniRef:UniRef50_Q6F0E5, UniRef:UniRef90_A0A0K2JER8
contig_1	cds	17610	18473	+	GCF_010587055_00016		Heat shock protein 33	KEGG:K04083, RefSeq:WP_071890271.1, SO:0001217, UniParc:UPI0000DA638A, UniRef:UniRef100_Q14QG8, UniRef:UniRef50_W0GPF6, UniRef:UniRef90_A0A0K2JED0
contig_1	cds	18589	19530	+	GCF_010587055_00017		ABC transporter ATP-binding protein	RefSeq:WP_071890274.1, SO:0001217, UniParc:UPI0000DA638B, UniRef:UniRef100_Q14QG7, UniRef:UniRef50_R4UCJ8, UniRef:UniRef90_A0A1J0TZ81
contig_1	cds	20048	20170	+	GCF_010587055_00018		putative trna-dihydrouridine synthase c-terminal truncated protein	RefSeq:WP_250638240.1, SO:0001217, UniParc:UPI0000DA638C, UniRef:UniRef100_Q14QG6, UniRef:UniRef50_Q14QG6, UniRef:UniRef90_Q14QG6
contig_1	cds	20203	20991	+	GCF_010587055_00019	dusB	tRNA dihydrouridine synthase DusB	EC:1.-.-.-, EC:1.3.1.-, GO:0008033, GO:0017150, GO:0050660, KEGG:K05540, RefSeq:WP_250638241.1, SO:0001217, UniParc:UPI00090984EE, UniRef:UniRef100_UPI00090984EE, UniRef:UniRef50_Q14QG5, UniRef:UniRef90_Q14QG5
contig_1	cds	21009	22511	+	GCF_010587055_00020	lysS	lysine--tRNA ligase	EC:6.1.1.6, GO:0004824, GO:0005524, GO:0005737, GO:0006430, KEGG:K04567, RefSeq:WP_071890279.1, SO:0001217, UniParc:UPI0000DA638E, UniRef:UniRef100_Q14QG4, UniRef:UniRef50_A0A1G8EXS1, UniRef:UniRef90_A0A0K2JIY6
contig_1	cds	22520	23524	+	GCF_010587055_00021	asnA	Asparagine synthetase AsnA	EC:6.3.1.1, KEGG:K01914, RefSeq:WP_071890284.1, SO:0001217, UniParc:UPI0000DA638F, UniRef:UniRef100_Q14QG3, UniRef:UniRef50_W0GN65, UniRef:UniRef90_Q14QG3
contig_1	cds	23525	24211	+	GCF_010587055_00022		NTP transferase domain-containing protein	RefSeq:WP_004028039.1, SO:0001217, UniParc:UPI0000DA6390, UniRef:UniRef100_Q14QG2, UniRef:UniRef50_A0A2P6F9Z0, UniRef:UniRef90_Q14QG2
contig_1	cds	24325	24774	+	GCF_010587055_00023	rpsF	30S ribosomal protein S6	GO:0000314, GO:0003735, GO:0006412, GO:0022627, KEGG:K02990, RefSeq:WP_071890290.1, SO:0001217, UniParc:UPI0000DA6391, UniRef:UniRef100_Q14QG1, UniRef:UniRef50_R4UHJ3, UniRef:UniRef90_A0A0K2JJD6
contig_1	cds	24800	25234	+	GCF_010587055_00024		Single-stranded DNA-binding protein	RefSeq:WP_071890293.1, SO:0001217, UniParc:UPI0000DA6392, UniRef:UniRef100_Q14QG0, UniRef:UniRef50_Q6MUK5, UniRef:UniRef90_Q14QG0
contig_1	cds	25253	25477	+	GCF_010587055_00025	rpsR	30S ribosomal protein S18	COG:COG0238, COG:J, GO:0000314, GO:0003735, GO:0006412, GO:0022627, KEGG:K02963, RefSeq:WP_004028042.1, SO:0001217, UniParc:UPI0000DA6393, UniRef:UniRef100_Q14QF9, UniRef:UniRef50_P66457, UniRef:UniRef90_R4U2N0
contig_1	cds	25569	25721	+	GCF_010587055_00026		Hypothetical transmembrane protein	RefSeq:WP_237237978.1, SO:0001217, UniParc:UPI0000DA6394, UniRef:UniRef100_Q14QF8, UniRef:UniRef50_Q14QF8, UniRef:UniRef90_Q14QF8
contig_1	cds	26080	26274	+	GCF_010587055_00027		hypothetical protein	RefSeq:WP_237237979.1, SO:0001217, UniParc:UPI000909D389, UniRef:UniRef100_UPI000909D389, UniRef:UniRef50_UPI000909D389, UniRef:UniRef90_UPI000909D389
contig_1	cds	26281	27201	+	GCF_010587055_00028		Hypothetical transmembrane protein	RefSeq:WP_237237980.1, SO:0001217, UniParc:UPI0000DA6396, UniRef:UniRef100_Q14QF6, UniRef:UniRef50_A0AAX3SYV3, UniRef:UniRef90_A0AAX3SYV3
contig_1	cds	27311	27427	+	GCF_010587055_00029		hypothetical protein	
contig_1	cds	27813	28859	+	GCF_010587055_00030		Hypothetical transmembrane protein	RefSeq:WP_237237982.1, SO:0001217, UniParc:UPI00090B272D, UniRef:UniRef100_UPI00090B272D, UniRef:UniRef50_Q14QF4, UniRef:UniRef90_Q14QF4
contig_1	cds	28819	29304	+	GCF_010587055_00031		Hypothetical transmembrane protein	SO:0001217, UniRef:UniRef50_Q14QF3, UniRef:UniRef90_Q14QF3
contig_1	cds	29408	30949	+	GCF_010587055_00032		Cation:dicarboxylase symporter family transporter	RefSeq:WP_071890296.1, SO:0001217, UniParc:UPI000900F518, UniRef:UniRef100_A0AAJ4EHT4, UniRef:UniRef50_A0A1J0TZ86, UniRef:UniRef90_A0AAJ4EHT4
contig_1	cds	31024	31458	+	GCF_010587055_00033		FAD-dependent oxidoreductase	SO:0001217, UniRef:UniRef50_A0AAX3T1I4, UniRef:UniRef90_A0AAX3T1I4
contig_1	cds	31565	31816	+	GCF_010587055_00034		Hypothetical nadh oxidase n-terminal and c-terminal truncated protein	SO:0001217, UniRef:UniRef50_A0A345DPJ4, UniRef:UniRef90_Q14QE9
contig_1	cds	32553	32906	+	GCF_010587055_00035		Pentapeptide repeat-containing protein	RefSeq:WP_071890303.1, SO:0001217, UniParc:UPI0009008C61, UniRef:UniRef100_A0AAJ4EHR7, UniRef:UniRef50_A0A0K2JGE4, UniRef:UniRef90_A0AAJ4EHR7
contig_1	cds	32906	33313	+	GCF_010587055_00036		hypothetical protein	RefSeq:WP_071890306.1, SO:0001217, UniParc:UPI0009018DC8, UniRef:UniRef100_A0A1J0YYG0, UniRef:UniRef50_A0A2S8NRL4, UniRef:UniRef90_A0A1J0YYG0
contig_1	cds	33321	33437	+	GCF_010587055_00037		Plectrovirus-related protein	SO:0001217, UniParc:UPI0000DA6624, UniRef:UniRef100_Q14N50, UniRef:UniRef50_Q14MU8, UniRef:UniRef90_Q14N50
contig_1	cds	33455	33739	+	GCF_010587055_00038		Spiroplasmavirus-related protein	RefSeq:WP_071890309.1, SO:0001217, UniParc:UPI000900D5B3, UniRef:UniRef100_A0AAJ4EJG4, UniRef:UniRef50_A0A0K2JGU8, UniRef:UniRef90_A0A0K2JFX5
contig_1	cds	33694	34185	+	GCF_010587055_00039		Hypothetical transmembrane protein	RefSeq:WP_071890316.1, SO:0001217, UniParc:UPI0000DA644D, UniRef:UniRef100_Q14LM9, UniRef:UniRef50_Q14LM9, UniRef:UniRef90_Q14LM9
contig_1	cds	34574	35032	+	GCF_010587055_00040		DUF16 domain-containing protein	RefSeq:WP_071890322.1, SO:0001217, UniParc:UPI000901797E, UniRef:UniRef100_A0AAJ4JXG6, UniRef:UniRef50_A0A3S0T7H9, UniRef:UniRef90_A0A2S8NRZ9
contig_1	cds	35050	36201	+	GCF_010587055_00041		DNA-binding response regulator	RefSeq:WP_071890325.1, SO:0001217, UniParc:UPI000900B5AA, UniRef:UniRef100_A0AAJ4JXJ7, UniRef:UniRef50_A0A433ETQ0, UniRef:UniRef90_A0A0K2JGP7
contig_1	cds	36528	36869	+	GCF_010587055_00042		hypothetical protein	RefSeq:WP_071890330.1, SO:0001217, UniParc:UPI0009011B12, UniRef:UniRef100_A0AAJ4JXG5, UniRef:UniRef50_A0AAJ4EIE7, UniRef:UniRef90_A0AAJ4EIE7
contig_1	cds	36872	38500	+	GCF_010587055_00043		hypothetical protein	RefSeq:WP_164105950.1, SO:0001217, UniParc:UPI0013A08EAE, UniRef:UniRef100_A0AAJ4EHZ4, UniRef:UniRef50_A0A2P6FFI8, UniRef:UniRef90_A0AAJ4EHZ4
contig_1	cds	38494	38952	+	GCF_010587055_00044		Spiroplasma plectrovirus-related protein	RefSeq:WP_071890338.1, SO:0001217, UniParc:UPI000900EC5B, UniRef:UniRef100_A0AAJ4EHW0, UniRef:UniRef50_A0A345DMC8, UniRef:UniRef90_A0A345DMC8
contig_1	cds	38916	39641	+	GCF_010587055_00045		Adhesin P123	RefSeq:WP_071890341.1, SO:0001217, UniParc:UPI000900B97D, UniRef:UniRef100_A0AAJ4EHW2, UniRef:UniRef50_A0AAJ4EHW2, UniRef:UniRef90_A0AAJ4EHW2
contig_1	cds	39604	39729	+	GCF_010587055_00046		(pseudo) Adhesin P123	SO:0001217, UniRef:UniRef50_A0A345DQ65, UniRef:UniRef90_UPI0013A09753
contig_1	cds	39751	40026	+	GCF_010587055_00047		Spiroplasma plectrovirus-related protein	RefSeq:WP_071890344.1, SO:0001217, UniParc:UPI000900B808, UniRef:UniRef100_A0A1J0YZ98, UniRef:UniRef50_A0A345DLF6, UniRef:UniRef90_A0A345DLF6
contig_1	cds	40039	40416	+	GCF_010587055_00048		Phage portal protein	RefSeq:WP_071890347.1, SO:0001217, UniParc:UPI000900B80C, UniRef:UniRef100_Q14KI2, UniRef:UniRef50_A0A2P6FEB3, UniRef:UniRef90_A0A2P6FAW5
contig_1	cds	40361	41299	+	GCF_010587055_00049		(pseudo) Phage portal protein	SO:0001217, UniRef:UniRef50_A0A2P6FEB3, UniRef:UniRef50_A0A432ZUK1, UniRef:UniRef90_A0A2P6FEB3, UniRef:UniRef90_UPI0037DC0830
contig_1	cds	41299	43488	+	GCF_010587055_00050		DUF3688 domain-containing protein	RefSeq:WP_071890355.1, SO:0001217, UniParc:UPI000901A01F, UniRef:UniRef100_A0AAJ4EHU3, UniRef:UniRef50_A0A2P6FG91, UniRef:UniRef90_A0AAJ4EHU3
contig_1	cds	43517	44029	-	GCF_010587055_00051		Lipoprotein	RefSeq:WP_071890360.1, SO:0001217, UniParc:UPI00090111C8, UniRef:UniRef100_A0AAJ4EHS4, UniRef:UniRef50_A0A2P6FEX0, UniRef:UniRef90_A0AAJ4EHS4
contig_1	cds	44632	46368	-	GCF_010587055_00052		Terminase	RefSeq:WP_071890363.1, SO:0001217, UniParc:UPI00090146B3, UniRef:UniRef100_A0AAJ4EI37, UniRef:UniRef50_W6ALS5, UniRef:UniRef90_W6ALS5
contig_1	cds	46483	47793	+	GCF_010587055_00053		Mbov_0401 family ICE element transposase-like protein	RefSeq:WP_071890368.1, SO:0001217, UniParc:UPI00090195F7, UniRef:UniRef100_A0AAJ4EHV0, UniRef:UniRef50_A0A0K2JEQ4, UniRef:UniRef90_A0AAJ4EHV0
contig_1	cds	48028	48378	+	GCF_010587055_00054		hypothetical protein	PFAM:PF02852.28, RefSeq:WP_071890370.1, SO:0001217, UniParc:UPI0009010114, UniRef:UniRef100_UPI0009010114, UniRef:UniRef50_UPI0009010114, UniRef:UniRef90_UPI0009010114
contig_1	cds	48407	49051	+	GCF_010587055_00055		Hypothetical nadph nitroreductase oxidoreductase protein	RefSeq:WP_071890374.1, SO:0001217, UniParc:UPI0000DA639F, UniRef:UniRef100_Q14QE7, UniRef:UniRef50_A0A2P6FAA5, UniRef:UniRef90_Q14QE7
contig_1	cds	49135	49440	+	GCF_010587055_00056	rpmE	50S ribosomal protein L31	GO:0003735, GO:0005840, GO:0006412, RefSeq:WP_071890380.1, SO:0001217, UniParc:UPI0000DA63A0, UniRef:UniRef100_Q14QE6, UniRef:UniRef50_W6AKI7, UniRef:UniRef90_Q14QE6
contig_1	cds	49596	51521	+	GCF_010587055_00057		ABC transporter ATP-binding protein	RefSeq:WP_071890383.1, SO:0001217, UniParc:UPI00090198F1, UniRef:UniRef100_A0AAJ4JXH2, UniRef:UniRef50_R4U2Q3, UniRef:UniRef90_A0A0K2JJS7
