#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	27994	29064	+	GCF_010365805_0028	41.4	4.3		RefSeq:WP_162684500.1, SO:0001217, UniParc:UPI00139852AE, UniRef:UniRef100_A0A858ARY6, UniRef:UniRef50_A0A2K9LTE8, UniRef:UniRef90_A0A858ARY6
contig_1	74840	75889	+	GCF_010365805_0073	40.6	9.7		RefSeq:WP_162684542.1, SO:0001217, UniParc:UPI00139957FB, UniRef:UniRef100_A0A858AUJ4, UniRef:UniRef50_A0A858AUJ4, UniRef:UniRef90_A0A858AUJ4
contig_1	78868	79122	-	GCF_010365805_0077	9.3	4.7		RefSeq:WP_162684546.1, SO:0001217, UniParc:UPI00139764BB, UniRef:UniRef100_A0A858AS62, UniRef:UniRef50_S5MEC8, UniRef:UniRef90_A0A858AS62
contig_1	140146	140271	+	GCF_010365805_0133	5.0	4.7		RefSeq:WP_255491187.1, SO:0001217, UniParc:UPI00139753E6, UniRef:UniRef100_A0A858ASC3, UniRef:UniRef50_S5MIS9, UniRef:UniRef90_S5MIS9
contig_1	147767	147862	+	GCF_010365805_0149	3.5	5.9		SO:0001217, UniParc:UPI00139820BB, UniRef:UniRef100_A0A858ASE7, UniRef:UniRef50_S5LVJ5, UniRef:UniRef90_A0A858ASE7
contig_1	157081	159354	+	GCF_010365805_0153	88.8	5.4		RefSeq:WP_162684599.1, SO:0001217, UniParc:UPI0013983D95, UniRef:UniRef100_A0A858ASC2, UniRef:UniRef50_S5LZ55, UniRef:UniRef90_A0A858ASC2
contig_1	159357	160451	+	GCF_010365805_0154	42.9	5.5		RefSeq:WP_162684600.1, SO:0001217, UniParc:UPI001397E4B8, UniRef:UniRef100_A0A858ASD2, UniRef:UniRef50_A0A1Y0L3B9, UniRef:UniRef90_A0A858ASD2
contig_1	167799	170630	+	GCF_010365805_0163	110.6	5.3		RefSeq:WP_162684608.1, SO:0001217, UniParc:UPI001398CC3A, UniRef:UniRef100_A0A858ASC9, UniRef:UniRef50_A0A0M4JS12, UniRef:UniRef90_A0A858ASC9
contig_1	182277	182750	+	GCF_010365805_0175	18.5	9.3		RefSeq:WP_162684620.1, SO:0001217, UniParc:UPI0013995F4B, UniRef:UniRef100_A0A858ASE3, UniRef:UniRef50_A0A2K8SCR0, UniRef:UniRef90_A0A858ASE3
contig_1	182836	183069	+	GCF_010365805_0176	8.8	9.5		RefSeq:WP_162684621.1, SO:0001217, UniParc:UPI0013971C5D, UniRef:UniRef100_A0A858ASC0, UniRef:UniRef50_Q6F1Q3, UniRef:UniRef90_A0A858ASC0
contig_1	196014	196832	+	GCF_010365805_0190	33.0	4.5		RefSeq:WP_162684633.1, SO:0001217, UniParc:UPI001397988A, UniRef:UniRef100_A0A858ASJ1, UniRef:UniRef50_A0A858ASJ1, UniRef:UniRef90_A0A858ASJ1
contig_1	196849	197298	+	GCF_010365805_0191	17.9	5.9		RefSeq:WP_162684634.1, SO:0001217, UniParc:UPI001397DB77, UniRef:UniRef100_A0A858ATE9, UniRef:UniRef50_S5MIW7, UniRef:UniRef90_A0A858ATE9
contig_1	274424	274741	+	GCF_010365805_0271	11.8	7.9		RefSeq:WP_162684708.1, SO:0001217, UniParc:UPI0013976501, UniRef:UniRef100_A0A858AST1, UniRef:UniRef50_A0A858AST1, UniRef:UniRef90_A0A858AST1
contig_1	277573	278475	-	GCF_010365805_0274	35.3	8.8		RefSeq:WP_162684711.1, SO:0001217, UniParc:UPI0013978453, UniRef:UniRef100_A0A858ASN0, UniRef:UniRef50_S5LVW2, UniRef:UniRef90_S5LVW2
contig_1	288895	289269	+	GCF_010365805_0284	14.8	9.0		SO:0001217, UniParc:UPI001397D18A, UniRef:UniRef100_A0A858ASN9, UniRef:UniRef50_A0A858ASN9, UniRef:UniRef90_A0A858ASN9
contig_1	297371	298969	+	GCF_010365805_0291	63.9	5.3		RefSeq:WP_162684728.1, SO:0001217, UniParc:UPI0013987E4B, UniRef:UniRef100_A0A858ASV3, UniRef:UniRef50_A0A222EPZ4, UniRef:UniRef90_A0A858ASV3
contig_1	301926	302186	+	GCF_010365805_0296	10.2	4.8		RefSeq:WP_162684732.1, SO:0001217, UniParc:UPI0013996CE3, UniRef:UniRef100_A0A858ASQ7, UniRef:UniRef50_S5MJ54, UniRef:UniRef90_A0A858ASQ7
contig_1	311226	311978	+	GCF_010365805_0309	29.7	9.3		RefSeq:WP_162684745.1, SO:0001217, UniParc:UPI0013994D1A, UniRef:UniRef100_A0A858ASN5, UniRef:UniRef50_S5ME46, UniRef:UniRef90_A0A858ASN5
contig_1	319037	320353	+	GCF_010365805_0315	51.4	5.3		RefSeq:WP_162684751.1, SO:0001217, UniParc:UPI001398F4E3, UniRef:UniRef100_A0A858ASR4, UniRef:UniRef50_A0A2K8SD96, UniRef:UniRef90_A0A858ASR4
contig_1	328973	330856	+	GCF_010365805_0324	72.8	9.0		SO:0001217, UniParc:UPI0013984321, UniRef:UniRef100_A0A858AV60, UniRef:UniRef50_W6A6X8, UniRef:UniRef90_A0A2K9LU02
contig_1	330926	331951	+	GCF_010365805_0325	39.3	9.5		RefSeq:WP_162684761.1, SO:0001217, UniParc:UPI001397CDD7, UniRef:UniRef100_A0A858ASS4, UniRef:UniRef50_S5ME62, UniRef:UniRef90_A0A858ASS4
contig_1	331969	333153	+	GCF_010365805_0326	47.2	9.7		RefSeq:WP_162684762.1, SO:0001217, UniParc:UPI001398D1F9, UniRef:UniRef100_A0A858AST6, UniRef:UniRef50_A0A2K8SDY3, UniRef:UniRef90_A0A858AST6
contig_1	333156	334109	+	GCF_010365805_0327	37.9	9.1		RefSeq:WP_162684763.1, SO:0001217, UniParc:UPI0013983C23, UniRef:UniRef100_A0A858ASW2, UniRef:UniRef50_S5MJ76, UniRef:UniRef90_A0A858ASW2
contig_1	334211	335533	+	GCF_010365805_0328	51.6	5.3		RefSeq:WP_162684764.1, SO:0001217, UniParc:UPI0013986A41, UniRef:UniRef100_A0A858AST7, UniRef:UniRef50_S5LZJ6, UniRef:UniRef90_A0A858AST7
contig_1	335573	336205	+	GCF_010365805_0329	24.4	4.6		SO:0001217, UniParc:UPI001397C00A, UniRef:UniRef100_A0A858ASQ0, UniRef:UniRef50_S5M1S2, UniRef:UniRef90_A0A858ASQ0
contig_1	344107	344538	+	GCF_010365805_0335	16.8	7.7		RefSeq:WP_162684771.1, SO:0001217, UniParc:UPI0013980A9F, UniRef:UniRef100_A0A858AST3, UniRef:UniRef50_A0A858AST3, UniRef:UniRef90_A0A858AST3
