# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1	1353	+	GCF_009866525_00001	dnaA	chromosomal replication initiator protein DnaA	GO:0003677, GO:0003688, GO:0005524, GO:0005737, GO:0005886, GO:0006270, GO:0006275, GO:0016887, KEGG:K02313, RefSeq:WP_040092395.1, SO:0001217, UniParc:UPI000589FB47, UniRef:UniRef100_A0A2P6F9Z4, UniRef:UniRef50_P34028, UniRef:UniRef90_P34028
contig_1	cds	1513	2634	+	GCF_009866525_00002	dnaN	DNA polymerase III subunit beta	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0006260, GO:0009360, RefSeq:WP_040092396.1, SO:0001217, UniParc:UPI00058A4F88, UniRef:UniRef100_A0A2P6F9W2, UniRef:UniRef50_P34029, UniRef:UniRef90_A0A1J0TZ63
contig_1	cds	2872	4794	+	GCF_009866525_00003	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005694, GO:0005737, GO:0006261, GO:0006265, GO:0034335, GO:0046872, KEGG:K02470, RefSeq:WP_040092398.1, SO:0001217, UniParc:UPI00058A479C, UniRef:UniRef100_A0A2P6F9W5, UniRef:UniRef50_P22447, UniRef:UniRef90_P34031
contig_1	cds	4810	7263	+	GCF_009866525_00004	gyrA	DNA gyrase subunit A	EC:5.6.2.2, GO:0003677, GO:0003916, GO:0003918, GO:0005524, GO:0006259, GO:0006265, KEGG:K02469, RefSeq:WP_040092400.1, SO:0001217, UniParc:UPI000589F38E, UniRef:UniRef100_A0A2P6F9X5, UniRef:UniRef50_P05653, UniRef:UniRef90_P34030
contig_1	cds	7277	8548	+	GCF_009866525_00005	serS	serine--tRNA ligase	EC:6.1.1.11, GO:0000166, GO:0004828, GO:0005524, GO:0006434, KEGG:K01875, RefSeq:WP_040092402.1, SO:0001217, UniParc:UPI00058A08F4, UniRef:UniRef100_A0A2P6F9X8, UniRef:UniRef50_A5VHP5, UniRef:UniRef90_A0A1J0TZ69
contig_1	ncRNA	8667	8757	+	GCF_009866525_00006	Bacteria_small_SRP	Bacterial small signal recognition particle RNA	RFAM:RF00169, SO:0000655
contig_1	cds	8774	9217	+	GCF_009866525_00007		tRNA(adenine(34)) deaminase	RefSeq:WP_040092589.1, SO:0001217, UniParc:UPI000589FBB3, UniRef:UniRef100_A0A2P6F9W9, UniRef:UniRef50_R4U2K4, UniRef:UniRef90_A0A1J0TZ71
contig_1	cds	9278	11353	+	GCF_009866525_00008	dnaX	DNA polymerase III subunit gamma/tau	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0005524, GO:0006260, GO:0009360, KEGG:K02343, RefSeq:WP_040092404.1, SO:0001217, UniParc:UPI00058A2F85, UniRef:UniRef100_A0A2P6F9X2, UniRef:UniRef50_A0A1J0TZ61, UniRef:UniRef90_A0A2P6F9X2
contig_1	cds	11372	11953	+	GCF_009866525_00009	recR	recombination mediator RecR	GO:0003677, GO:0006281, GO:0006310, GO:0046872, KEGG:K06187, RefSeq:WP_040092406.1, SO:0001217, UniParc:UPI00058A1AD9, UniRef:UniRef100_A0A2P6F9X1, UniRef:UniRef50_R4UCI4, UniRef:UniRef90_A0A1J0TZ67
contig_1	cds	11975	12619	+	GCF_009866525_00010	tmk	dTMP kinase	EC:2.7.4.9, GO:0004798, GO:0005524, GO:0006233, KEGG:K00943, RefSeq:WP_040092408.1, SO:0001217, UniParc:UPI000589CE72, UniRef:UniRef100_A0A2P6FA12, UniRef:UniRef50_Q6MUI5, UniRef:UniRef90_A0A2P6FA12
contig_1	cds	12612	13448	+	GCF_009866525_00011		DNA polymerase III subunit tau	RefSeq:WP_040092410.1, SO:0001217, UniParc:UPI00058A487C, UniRef:UniRef100_A0A2P6F9W8, UniRef:UniRef50_Q14QH2, UniRef:UniRef90_A0A2P6F9W8
contig_1	cds	13450	14172	+	GCF_009866525_00012		tRNA1(Val) (Adenine(37)-N6)-methyltransferase	RefSeq:WP_040092412.1, SO:0001217, UniParc:UPI000589CF7B, UniRef:UniRef100_A0A2P6FA04, UniRef:UniRef50_W0GPF1, UniRef:UniRef90_A0A2P6FA04
contig_1	cds	14182	15489	+	GCF_009866525_00013		tRNA(Ile)-lysidine synthase	EC:6.3.4.19, KEGG:K04075, RefSeq:WP_040092414.1, SO:0001217, UniParc:UPI00058A13FB, UniRef:UniRef100_A0A2P6F9X4, UniRef:UniRef50_A0A0K2JEU1, UniRef:UniRef90_A0A2P6F9X4
contig_1	cds	15563	17584	+	GCF_009866525_00014	ftsH	ATP-dependent zinc metalloprotease FtsH	GO:0004222, GO:0006508, GO:0016020, GO:0016887, GO:0051301, RefSeq:WP_040092416.1, SO:0001217, UniParc:UPI000589E8FD, UniRef:UniRef100_A0A2P6F9Y7, UniRef:UniRef50_Q6F0E5, UniRef:UniRef90_A0A1J0TZ75
contig_1	cds	17674	18543	+	GCF_009866525_00015		Heat shock protein 33	KEGG:K04083, RefSeq:WP_040092418.1, SO:0001217, UniParc:UPI000589E32D, UniRef:UniRef100_A0A2P6F9Y5, UniRef:UniRef50_W0GPF6, UniRef:UniRef90_A0A1J0TZ78
contig_1	cds	18658	19593	+	GCF_009866525_00016		ABC transporter ATP-binding protein	RefSeq:WP_040092420.1, SO:0001217, UniParc:UPI00058A45BC, UniRef:UniRef100_A0A2P6F9Z1, UniRef:UniRef50_R4UCJ8, UniRef:UniRef90_A0A1J0TZ81
contig_1	cds	19769	20515	-	GCF_009866525_00017		IS3 family transposase	GO:0004803, SO:0001217, UniParc:UPI000591DC56, UniRef:UniRef100_A0A2P6F9X9, UniRef:UniRef50_K4L1U4, UniRef:UniRef90_A0A2P6FFD3
