# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	1	1332	+	GCF_000500935_00001	798.0	1.3e-290	1.0	1.0	1.0	UniRef:UniRef90_P35892
contig_1	cds	1467	2591	+	GCF_000500935_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RIB0
contig_1	cds	2649	4550	+	GCF_000500935_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RGR0
contig_1	cds	4571	5674	+	GCF_000500935_00004	429.0	4.3e-147	0.962	0.922	0.586	UniRef:UniRef90_F9EJR9
contig_1	cds	5849	7006	+	GCF_000500935_00005	-	-	-	-	-	-
contig_1	cds	7011	8273	+	GCF_000500935_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RHA6
contig_1	ncRNA	8378	8475	+	GCF_000500935_00007	52.0	1.0e-08	-	-	-	RFAM:RF00169
contig_1	cds	8489	8917	+	GCF_000500935_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RH39
contig_1	cds	8935	10845	+	GCF_000500935_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RJ76
contig_1	cds	10849	11415	+	GCF_000500935_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RIB5
contig_1	cds	11435	12064	+	GCF_000500935_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RGR5
contig_1	cds	12064	12810	+	GCF_000500935_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RHB1
contig_1	cds	12810	13553	+	GCF_000500935_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RH43
contig_1	cds	13534	14694	+	GCF_000500935_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RJ81
contig_1	cds	14751	16640	+	GCF_000500935_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RIC0
contig_1	cds	16707	17567	+	GCF_000500935_00016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RGR9
contig_1	cds	17620	18597	+	GCF_000500935_00017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RHB6
contig_1	cds	18702	19016	+	GCF_000500935_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RH47
contig_1	cds	19016	19987	+	GCF_000500935_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RJ86
contig_1	cds	19998	21506	+	GCF_000500935_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RIC6
contig_1	cds	21509	22513	+	GCF_000500935_00021	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RGS2
contig_1	cds	22555	23181	+	GCF_000500935_00022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RHC3
contig_1	cds	23305	23784	+	GCF_000500935_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RH51
contig_1	cds	23803	24252	+	GCF_000500935_00024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RJ91
contig_1	cds	24267	24488	+	GCF_000500935_00025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RID1
contig_1	cds	24572	25024	+	GCF_000500935_00026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RGS7
contig_1	cds	25017	26366	+	GCF_000500935_00027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RHC9
contig_1	cds	26566	27705	+	GCF_000500935_00028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RH56
