#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	8775	9707	+	GCF_042465095_00014	34.4	9.0		RefSeq:WP_381415111.1, SO:0001217, UniParc:UPI0036D2CBCA, UniRef:UniRef100_UPI0036D2CBCA, UniRef:UniRef50_UPI0036D2CBCA, UniRef:UniRef90_UPI0036D2CBCA
contig_1	9758	10534	-	GCF_042465095_00015	30.3	9.3	PF01418.23|HTH_6	PFAM:PF01418.23, RefSeq:WP_381415112.1, SO:0001217, UniParc:UPI0036D28802, UniRef:UniRef100_UPI0036D28802, UniRef:UniRef50_UPI0036D28802, UniRef:UniRef90_UPI0036D28802
contig_1	15754	16530	-	GCF_042465095_00022	30.8	9.1		RefSeq:WP_381415118.1, SO:0001217, UniParc:UPI0036D243F2, UniRef:UniRef100_UPI0036D243F2, UniRef:UniRef50_UPI0036D243F2, UniRef:UniRef90_UPI0036D243F2
contig_1	21436	21861	-	GCF_042465095_00027	NA	5.2		
contig_1	21943	22416	-	GCF_042465095_00028	NA	9.3	PF01074.27|Glyco_hydro_38N	PFAM:PF01074.27, RefSeq:WP_381415123.1, SO:0001217, UniParc:UPI0036D4144A, UniRef:UniRef100_UPI0036D4144A, UniRef:UniRef50_UPI0036D4144A, UniRef:UniRef90_UPI0036D4144A
contig_1	30322	30705	-	GCF_042465095_00038	13.2	10.5		RefSeq:WP_381415131.1, SO:0001217, UniParc:UPI0036D3DEA2, UniRef:UniRef100_UPI0036D3DEA2, UniRef:UniRef50_UPI0036D3DEA2, UniRef:UniRef90_UPI0036D3DEA2
contig_1	36718	37017	+	GCF_042465095_00044	11.8	9.6		RefSeq:WP_381415134.1, SO:0001217, UniParc:UPI0036D2D178, UniRef:UniRef100_UPI0036D2D178, UniRef:UniRef50_UPI0036D2D178, UniRef:UniRef90_UPI0036D2D178
contig_1	37499	38392	-	GCF_042465095_00045	34.1	4.6		RefSeq:WP_381415135.1, SO:0001217, UniParc:UPI0036D38C6E, UniRef:UniRef100_UPI0036D38C6E, UniRef:UniRef50_UPI0036D38C6E, UniRef:UniRef90_UPI0036D38C6E
contig_1	39123	39842	-	GCF_042465095_00047	28.5	6.8		RefSeq:WP_381415137.1, SO:0001217, UniParc:UPI0036D23EF7, UniRef:UniRef100_UPI0036D23EF7, UniRef:UniRef50_UPI0036D23EF7, UniRef:UniRef90_UPI0036D23EF7
contig_1	40011	40520	-	GCF_042465095_00048	NA	10.0		
contig_1	54768	54998	-	GCF_042465095_00059	9.2	9.9		RefSeq:WP_381415148.1, SO:0001217, UniParc:UPI0036D3A5A8, UniRef:UniRef100_UPI0036D3A5A8, UniRef:UniRef50_UPI0036D3A5A8, UniRef:UniRef90_UPI0036D3A5A8
contig_1	55392	55952	-	GCF_042465095_00061	21.3	9.6		RefSeq:WP_381415150.1, SO:0001217, UniParc:UPI0036D2FB6C, UniRef:UniRef100_UPI0036D2FB6C, UniRef:UniRef50_UPI0036D2FB6C, UniRef:UniRef90_UPI0036D2FB6C
contig_1	55958	56296	-	GCF_042465095_00062	12.9	7.9		RefSeq:WP_381415151.1, SO:0001217, UniParc:UPI0036D43FBA, UniRef:UniRef100_UPI0036D43FBA, UniRef:UniRef50_UPI0036D43FBA, UniRef:UniRef90_UPI0036D43FBA
contig_1	59152	59685	-	GCF_042465095_00066	21.2	9.6		RefSeq:WP_381415155.1, SO:0001217, UniParc:UPI0036D3F24F, UniRef:UniRef100_UPI0036D3F24F, UniRef:UniRef50_UPI0036D3F24F, UniRef:UniRef90_UPI0036D3F24F
