# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	rRNA	39	143	-	GCF_042465095_00001	rrf	5S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01985, RFAM:RF00001, SO:0000652
contig_1	rRNA	229	3170	-	GCF_042465095_00002	rrl	23S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01980, RFAM:RF02541, SO:0001001
contig_1	gap	685	686	.				
contig_1	gap	966	966	.				
contig_1	gap	1500	1501	.				
contig_1	gap	1548	1549	.				
contig_1	gap	1838	1838	.				
contig_1	gap	1946	1946	.				
contig_1	gap	2515	2515	.				
contig_1	gap	2587	2587	.				
contig_1	gap	2987	2988	.				
contig_1	rRNA	3361	4885	-	GCF_042465095_00003	rrs	16S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01977, RFAM:RF00177, SO:0001000
contig_1	cds	5114	5416	-	GCF_042465095_00004		single-stranded DNA-binding protein	RefSeq:WP_381415107.1, SO:0001217, UniParc:UPI0036D3E4A7, UniRef:UniRef100_UPI0036D3E4A7, UniRef:UniRef50_UPI0036D3E4A7, UniRef:UniRef90_UPI0036D3E4A7
contig_1	cds	5539	6060	-	GCF_042465095_00005		tRNA (cytidine(34)-2'-O)-methyltransferase	EC:2.1.1.207, KEGG:K03216, SO:0001217, UniRef:UniRef50_R4U5W3, UniRef:UniRef90_UPI0036D41FEF
contig_1	cds	6083	6682	-	GCF_042465095_00006	rdgB	RdgB/HAM1 family non-canonical purine NTP pyrophosphatase	EC:3.6.1.66, GO:0006281, GO:0035870, GO:0036222, KEGG:K01519, RefSeq:WP_381415108.1, SO:0001217, UniParc:UPI0036D24A13, UniRef:UniRef100_UPI0036D24A13, UniRef:UniRef50_UPI0036D24A13, UniRef:UniRef90_UPI0036D24A13
contig_1	gap	6200	6201	.				
contig_1	cds	6768	7547	+	GCF_042465095_00007		phosphotransferase	RefSeq:WP_381415109.1, SO:0001217, UniParc:UPI0036D3FCC2, UniRef:UniRef100_UPI0036D3FCC2, UniRef:UniRef50_UPI0036D3FCC2, UniRef:UniRef90_UPI0036D3FCC2
contig_1	cds	7540	8001	-	GCF_042465095_00008		DxFTY motif-containing membrane protein	RefSeq:WP_381415110.1, SO:0001217, UniParc:UPI0036D3D883, UniRef:UniRef100_UPI0036D3D883, UniRef:UniRef50_UPI0036D3D883, UniRef:UniRef90_UPI0036D3D883
contig_1	tRNA	8084	8157	-	GCF_042465095_00009	trnG	tRNA-Gly(tcc)	SO:0000260
contig_1	gap	8215	8216	.				
contig_1	tRNA	8234	8321	-	GCF_042465095_00010	trnL	tRNA-Leu(taa)	SO:0000264
contig_1	gap	8263	8264	.				
contig_1	tRNA	8323	8398	-	GCF_042465095_00011	trnK	tRNA-Lys(ttt)	SO:0000265
contig_1	tRNA	8405	8479	-	GCF_042465095_00012	trnQ	tRNA-Gln(ttg)	SO:0000261
contig_1	gap	8484	8484	.				
contig_1	tRNA	8486	8569	-	GCF_042465095_00013	trnY	tRNA-Tyr(gta)	SO:0000272
contig_1	cds	8775	9707	+	GCF_042465095_00014		hypothetical protein	RefSeq:WP_381415111.1, SO:0001217, UniParc:UPI0036D2CBCA, UniRef:UniRef100_UPI0036D2CBCA, UniRef:UniRef50_UPI0036D2CBCA, UniRef:UniRef90_UPI0036D2CBCA
contig_1	cds	9758	10534	-	GCF_042465095_00015		hypothetical protein	PFAM:PF01418.23, RefSeq:WP_381415112.1, SO:0001217, UniParc:UPI0036D28802, UniRef:UniRef100_UPI0036D28802, UniRef:UniRef50_UPI0036D28802, UniRef:UniRef90_UPI0036D28802
contig_1	cds	10543	11886	-	GCF_042465095_00016		hemolysin family protein	RefSeq:WP_381415113.1, SO:0001217, UniParc:UPI0036D39BCB, UniRef:UniRef100_UPI0036D39BCB, UniRef:UniRef50_W0GR51, UniRef:UniRef90_UPI0036D39BCB
contig_1	cds	11966	12685	-	GCF_042465095_00017		SDR family oxidoreductase	RefSeq:WP_381415114.1, SO:0001217, UniParc:UPI0036D2F5A0, UniRef:UniRef100_UPI0036D2F5A0, UniRef:UniRef50_A0A291IQL3, UniRef:UniRef90_UPI0036D2F5A0
contig_1	cds	12771	13490	-	GCF_042465095_00018		SDR family oxidoreductase	RefSeq:WP_381415115.1, SO:0001217, UniParc:UPI0036D2FF51, UniRef:UniRef100_UPI0036D2FF51, UniRef:UniRef50_A0A291IQL3, UniRef:UniRef90_UPI0036D2FF51
contig_1	gap	13286	13286	.				
contig_1	cds	13577	14296	-	GCF_042465095_00019		SDR family oxidoreductase	RefSeq:WP_381415116.1, SO:0001217, UniParc:UPI0036D2D18D, UniRef:UniRef100_UPI0036D2D18D, UniRef:UniRef50_A0A291IQL3, UniRef:UniRef90_UPI0036D2D18D
contig_1	cds	14439	14912	-	GCF_042465095_00020		ferritin-like domain-containing protein	SO:0001217, UniRef:UniRef50_UPI0036D3F9BB, UniRef:UniRef90_UPI0036D3F9BB
contig_1	cds	15058	15705	+	GCF_042465095_00021		lipoprotein	RefSeq:WP_381415117.1, SO:0001217, UniParc:UPI0036D274B3, UniRef:UniRef100_UPI0036D274B3, UniRef:UniRef50_UPI0036D274B3, UniRef:UniRef90_UPI0036D274B3
contig_1	cds	15754	16530	-	GCF_042465095_00022		hypothetical protein	RefSeq:WP_381415118.1, SO:0001217, UniParc:UPI0036D243F2, UniRef:UniRef100_UPI0036D243F2, UniRef:UniRef50_UPI0036D243F2, UniRef:UniRef90_UPI0036D243F2
