# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	3	1379	+	GCF_964030805_00001	dnaA	(5' truncated) chromosomal replication initiator protein DnaA	GO:0003677, GO:0003688, GO:0005524, GO:0006270, GO:0006275, KEGG:K02313, SO:0001217, UniRef:UniRef50_A0A846U523, UniRef:UniRef90_A0A3S7R547
contig_1	cds	1560	2747	+	GCF_964030805_00002	dnaN	DNA polymerase III subunit beta	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0006260, GO:0009360, KEGG:K02338, RefSeq:WP_342253927.1, SO:0001217, UniParc:UPI00313EBC51, UniRef:UniRef100_UPI00313EBC51, UniRef:UniRef50_UPI0013C8FC25, UniRef:UniRef90_UPI0013C8FC25
contig_1	cds	2857	3678	-	GCF_964030805_00003		IS1595 family transposase	SO:0001217, UniRef:UniRef50_UPI0030CD983C, UniRef:UniRef90_UPI00313E53F2
contig_1	cds	3692	4102	-	GCF_964030805_00004		transposase family protein	RefSeq:WP_342253929.1, SO:0001217, UniParc:UPI00313D7348, UniRef:UniRef100_UPI00313D7348, UniRef:UniRef50_UPI00313AA6A1, UniRef:UniRef90_UPI00313AA6A1
contig_1	cds	4434	6353	+	GCF_964030805_00005	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005694, GO:0006265, KEGG:K02470, SO:0001217, UniRef:UniRef50_A0A9D7YHK9, UniRef:UniRef90_UPI0030D6274A
contig_1	cds	6385	8874	+	GCF_964030805_00006	gyrA	DNA gyrase subunit A	EC:5.6.2.2, GO:0003677, GO:0003916, GO:0003918, GO:0005524, GO:0006259, GO:0006265, KEGG:K02469, RefSeq:WP_342253931.1, SO:0001217, UniParc:UPI00313DF345, UniRef:UniRef100_UPI00313DF345, UniRef:UniRef50_A0A846U0L5, UniRef:UniRef90_A0A411NKC5
contig_1	cds	8867	10156	+	GCF_964030805_00007	serS	serine--tRNA ligase	EC:6.1.1.11, GO:0000166, GO:0004828, GO:0005524, GO:0006434, KEGG:K01875, SO:0001217, UniRef:UniRef50_Q8DR22, UniRef:UniRef90_UPI0030CD0BBA
contig_1	ncRNA	10227	10321	+	GCF_964030805_00008	Bacteria_small_SRP	Bacterial small signal recognition particle RNA	RFAM:RF00169, SO:0000655
contig_1	cds	10346	10798	+	GCF_964030805_00009		nucleoside deaminase	EC:3.5.4.33, KEGG:K11991, RefSeq:WP_338974350.1, SO:0001217, UniParc:UPI0012096FA1, UniRef:UniRef100_UPI0012096FA1, UniRef:UniRef50_A0A846UDJ0, UniRef:UniRef90_UPI00157B74B7
contig_1	cds	10857	12623	+	GCF_964030805_00010	dnaX	DNA polymerase III subunit gamma/tau	EC:2.7.7.7, GO:0003887, GO:0005524, GO:0006260, GO:0009360, KEGG:K02343, RefSeq:WP_342253933.1, SO:0001217, UniParc:UPI00313AEE97, UniRef:UniRef100_UPI00313AEE97, UniRef:UniRef50_UPI0013C58968, UniRef:UniRef90_UPI0013C58968
