# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	39	1331	+	GCA_964031075_00001	770.0	1.4e-279	1.0	0.971	0.998	UniRef:UniRef90_P35892
contig_1	cds	1466	2590	+	GCA_964031075_00002	707.0	5.5e-257	1.0	1.0	0.992	UniRef:UniRef90_V5RIB0
contig_1	cds	2648	4549	+	GCA_964031075_00003	1229.0	0.0	1.0	1.0	0.986	UniRef:UniRef90_V5RGR0
contig_1	cds	4570	7005	+	GCA_964031075_00004	1167.0	0.0	1.0	1.0	0.808	UniRef:UniRef90_W6A681
contig_1	cds	7010	8272	+	GCA_964031075_00005	703.0	1.3e-253	1.0	1.0	0.998	UniRef:UniRef90_V5RHA6
contig_1	ncRNA	8377	8474	+	GCA_964031075_00006	52.0	1.0e-08	-	-	-	RFAM:RF00169
contig_1	cds	8488	8916	+	GCA_964031075_00007	280.0	1.1e-95	1.0	1.0	0.993	UniRef:UniRef90_V5RH39
contig_1	cds	8934	10844	+	GCA_964031075_00008	1189.0	0.0	1.0	1.0	0.975	UniRef:UniRef90_V5RJ76
contig_1	cds	10848	11414	+	GCA_964031075_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RIB5
contig_1	cds	11434	12063	+	GCA_964031075_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RGR5
contig_1	cds	12063	12809	+	GCA_964031075_00011	463.0	1.4e-164	1.0	1.0	0.988	UniRef:UniRef90_V5RHB1
contig_1	cds	12809	13549	+	GCA_964031075_00012	483.0	2.1e-172	1.0	0.996	0.988	UniRef:UniRef90_V5RH43
contig_1	cds	13533	14693	+	GCA_964031075_00013	739.0	3.2e-269	1.0	1.0	0.987	UniRef:UniRef90_V5RJ81
contig_1	cds	14750	16639	+	GCA_964031075_00014	1207.0	0.0	1.0	1.0	0.997	UniRef:UniRef90_V5RIC0
contig_1	cds	16706	17566	+	GCA_964031075_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RGR9
contig_1	cds	17619	18596	+	GCA_964031075_00016	617.0	8.1e-223	1.0	1.0	0.991	UniRef:UniRef90_V5RHB6
contig_1	cds	18701	19015	+	GCA_964031075_00017	215.0	5.9e-71	1.0	1.0	0.990	UniRef:UniRef90_V5RH47
contig_1	cds	19015	19986	+	GCA_964031075_00018	640.0	4.9e-232	1.0	1.0	0.997	UniRef:UniRef90_V5RJ86
contig_1	cds	19997	21505	+	GCA_964031075_00019	997.0	0.0	1.0	1.0	0.990	UniRef:UniRef90_V5RIC6
contig_1	cds	21508	22512	+	GCA_964031075_00020	653.0	1.1e-236	1.0	1.0	0.991	UniRef:UniRef90_V5RGS2
contig_1	cds	22554	23180	+	GCA_964031075_00021	394.0	2.5e-138	1.0	1.0	0.966	UniRef:UniRef90_V5RHC3
contig_1	cds	23304	23783	+	GCA_964031075_00022	300.0	6.9e-103	1.0	1.0	0.994	UniRef:UniRef90_V5RH51
contig_1	cds	23802	24251	+	GCA_964031075_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RJ91
contig_1	cds	24266	24487	+	GCA_964031075_00024	142.0	3.1e-43	1.0	1.0	0.986	UniRef:UniRef90_V5RID1
contig_1	cds	24571	25023	+	GCA_964031075_00025	259.0	5.1e-87	1.0	1.0	0.993	UniRef:UniRef90_V5RGS7
contig_1	cds	25016	26365	+	GCA_964031075_00026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RHC9
contig_1	cds	26566	27705	+	GCA_964031075_00027	705.0	6.7e-256	1.0	1.0	0.984	UniRef:UniRef90_V5RH56
contig_1	cds	27765	29507	+	GCA_964031075_00028	1071.0	0.0	1.0	1.0	0.972	UniRef:UniRef90_V5RJ98
contig_1	cds	29515	30171	+	GCA_964031075_00029	445.0	2.9e-158	1.0	1.0	0.991	UniRef:UniRef90_V5RID7
contig_1	cds	30187	31116	+	GCA_964031075_00030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RGT3
contig_1	cds	31132	32463	+	GCA_964031075_00031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RHD4
contig_1	cds	32447	33187	+	GCA_964031075_00032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RH60
contig_1	cds	33234	33788	+	GCA_964031075_00033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RJA4
contig_1	cds	33817	33975	+	GCA_964031075_00034	106.0	2.3e-29	1.0	1.0	0.981	UniRef:UniRef90_V5RIE2
contig_1	cds	33977	34390	+	GCA_964031075_00035	239.0	1.6e-79	1.0	1.0	0.993	UniRef:UniRef90_V5RGT9
contig_1	cds	34403	35029	+	GCA_964031075_00036	410.0	1.0e-144	1.0	1.0	0.995	UniRef:UniRef90_V5RHD9
contig_1	cds	35077	35592	+	GCA_964031075_00037	328.0	1.8e-113	1.0	1.0	0.988	UniRef:UniRef90_V5RH64
contig_1	cds	35690	36124	+	GCA_964031075_00038	250.0	1.0e-83	0.979	0.979	0.894	UniRef:UniRef90_A0A2K8KFB2
contig_1	cds	36127	36813	+	GCA_964031075_00039	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RIE9
contig_1	ncRNA-region	37028	37176	+	-	66.2	8.7e-08	-	-	-	RFAM:RF00557
contig_1	cds	37204	37704	+	GCA_964031075_00040	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RGU4
contig_1	cds	37762	38127	+	GCA_964031075_00041	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RHE4
contig_1	cds	38197	38787	+	GCA_964031075_00042	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RH70
contig_1	cds	38898	42764	+	GCA_964031075_00043	2486.0	0.0	1.0	1.0	0.998	UniRef:UniRef90_V5RJB6
contig_1	cds	42781	46545	+	GCA_964031075_00044	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RIF4
contig_1	cds	46618	47040	+	GCA_964031075_00045	269.0	2.6e-91	1.0	1.0	0.993	UniRef:UniRef90_V5RGU8
contig_1	cds	47050	47673	+	GCA_964031075_00046	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RHF1
contig_1	cds	47778	48149	+	GCA_964031075_00047	223.0	2.1e-73	1.0	1.0	0.992	UniRef:UniRef90_V5RH75
contig_1	cds	48186	49010	+	GCA_964031075_00048	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RJC3
contig_1	cds	49027	49338	+	GCA_964031075_00049	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RIG0
contig_1	cds	49325	49888	+	GCA_964031075_00050	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RGV4
contig_1	cds	49890	50441	+	GCA_964031075_00051	270.0	3.2e-90	1.0	1.0	0.929	UniRef:UniRef90_V5RHF6
contig_1	cds	50452	52023	+	GCA_964031075_00052	996.0	0.0	1.0	1.0	0.998	UniRef:UniRef90_V5RH78
contig_1	cds	52024	52869	+	GCA_964031075_00053	534.0	2.2e-191	1.0	1.0	0.996	UniRef:UniRef90_V5RJC8
contig_1	cds	52887	54281	+	GCA_964031075_00054	898.0	0.0	1.0	1.0	0.998	UniRef:UniRef90_V5RIG7
contig_1	cds	54281	54571	+	GCA_964031075_00055	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RGV9
contig_1	cds	54606	55544	-	GCA_964031075_00056	620.0	1.2e-224	1.0	1.0	0.997	UniRef:UniRef90_V5RHG1
contig_1	cds	55556	56158	-	GCA_964031075_00057	383.0	2.6e-134	1.0	1.0	0.960	UniRef:UniRef90_V5RH83
contig_1	cds	56370	59291	+	GCA_964031075_00058	1840.0	0.0	1.0	1.0	0.994	UniRef:UniRef90_V5RJD3
contig_1	cds	59377	61353	+	GCA_964031075_00059	1268.0	0.0	1.0	1.0	0.998	UniRef:UniRef90_V5RIH0
contig_1	cds	61364	64207	+	GCA_964031075_00060	1859.0	0.0	1.0	1.0	0.998	UniRef:UniRef90_V5RGW4
contig_1	cds	64200	65294	+	GCA_964031075_00061	717.0	2.8e-261	1.0	1.0	0.986	UniRef:UniRef90_V5RHG5
contig_1	cds	65294	65971	+	GCA_964031075_00062	431.0	1.1e-152	1.0	1.0	0.991	UniRef:UniRef90_V5RH87
contig_1	cds	66036	66965	+	GCA_964031075_00063	596.0	5.6e-215	1.0	1.0	0.997	UniRef:UniRef90_V5RJE0
contig_1	cds	66958	68328	+	GCA_964031075_00064	911.0	0.0	1.0	1.0	0.982	UniRef:UniRef90_V5RIH5
contig_1	cds	68312	69244	+	GCA_964031075_00065	606.0	6.6e-219	1.0	1.0	0.990	UniRef:UniRef90_V5RGW9
contig_1	cds	69381	70703	+	GCA_964031075_00066	898.0	0.0	1.0	1.0	0.998	UniRef:UniRef90_V5RHH0
contig_1	cds	70714	71661	+	GCA_964031075_00067	589.0	3.5e-212	1.0	1.0	0.987	UniRef:UniRef90_V5RH92
contig_1	cds	71664	71882	+	GCA_964031075_00068	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RJE7
contig_1	cds	71966	72361	-	GCA_964031075_00069	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RII0
contig_1	cds	72573	72866	+	GCA_964031075_00070	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RGX4
contig_1	cds	72900	74996	+	GCA_964031075_00071	1349.0	0.0	1.0	1.0	0.991	UniRef:UniRef90_V5RHH5
contig_1	cds	75008	75454	+	GCA_964031075_00072	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RH95
contig_1	cds	75468	75716	+	GCA_964031075_00073	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RJF2
contig_1	cds	76160	77962	+	GCA_964031075_00074	1169.0	0.0	1.0	1.0	0.978	UniRef:UniRef90_V5RII5
contig_1	cds	78051	78776	+	GCA_964031075_00075	-	-	-	-	-	-
contig_1	cds	78760	80958	+	GCA_964031075_00076	791.0	4.4e-278	0.990	0.981	0.530	UniRef:UniRef90_A0A0K1P5Z4
contig_1	cds	81049	82002	+	GCA_964031075_00077	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RGX9
contig_1	cds	82530	84335	+	GCA_964031075_00078	1141.0	0.0	1.0	1.0	0.990	UniRef:UniRef90_V5RHI0
contig_1	cds	84348	86219	+	GCA_964031075_00079	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RHA0
contig_1	cds	86983	88929	+	GCA_964031075_00081	1231.0	0.0	1.0	1.0	0.997	UniRef:UniRef90_V5RJF7
contig_1	cds	88949	90400	+	GCA_964031075_00082	839.0	2.0e-305	1.0	1.0	0.996	UniRef:UniRef90_V5RIJ0
contig_1	cds	90409	91059	+	GCA_964031075_00083	419.0	5.7e-148	1.0	1.0	0.972	UniRef:UniRef90_V5RGY5
contig_1	cds	91078	91560	-	GCA_964031075_00084	289.0	3.4e-98	1.0	0.909	0.988	UniRef:UniRef90_V5RHI4
contig_1	ncRNA-region	91799	91862	+	-	57.9	2.4e-10	-	-	-	RFAM:RF01510
contig_1	cds	91969	93351	+	GCA_964031075_00085	833.0	9.4e-304	1.0	1.0	0.954	UniRef:UniRef90_V5RHA4
contig_1	cds	93409	94941	+	GCA_964031075_00086	981.0	0.0	0.998	0.998	0.996	UniRef:UniRef90_V5RJG3
contig_1	cds	94943	97075	+	GCA_964031075_00087	1278.0	0.0	1.0	1.0	0.970	UniRef:UniRef90_V5RIJ4
contig_1	cds	97065	97961	+	GCA_964031075_00088	552.0	4.0e-198	1.0	1.0	0.997	UniRef:UniRef90_V5RGZ0
contig_1	cds	98072	98782	+	GCA_964031075_00089	465.0	1.3e-165	1.0	1.0	0.996	UniRef:UniRef90_V5RHI8
contig_1	cds	98796	99764	+	GCA_964031075_00090	627.0	9.9e-227	1.0	1.0	0.994	UniRef:UniRef90_V5RHA8
contig_1	cds	99767	100552	+	GCA_964031075_00091	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RJH0
contig_1	cds	100565	101479	+	GCA_964031075_00092	607.0	2.1e-219	1.0	1.0	0.980	UniRef:UniRef90_V5RIK0
contig_1	cds	101484	102560	+	GCA_964031075_00093	700.0	1.8e-254	1.0	1.0	0.986	UniRef:UniRef90_V5RGZ5
