#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	157	357	+	GCF_023846195_00001	7.9	6.5		
contig_1	326	1153	+	GCF_023846195_00002	31.6	7.0		RefSeq:WP_252318880.1, SO:0001217, UniParc:UPI00207A3BED, UniRef:UniRef100_UPI00207A3BED, UniRef:UniRef50_UPI0030D11D5A, UniRef:UniRef90_UPI00313D6313
contig_1	1251	1547	-	GCF_023846195_00003	11.7	9.6		RefSeq:WP_342218065.1, SO:0001217, UniParc:UPI00313E615C, UniRef:UniRef100_UPI0030CC3F3F, UniRef:UniRef50_UPI0030D51C3E, UniRef:UniRef90_UPI0030D51C3E
contig_1	2542	3159	-	GCF_023846195_00005	24.8	7.8		SO:0001217, UniRef:UniRef50_UPI002575EC7A, UniRef:UniRef90_UPI00207A992D
contig_1	3969	4256	-	GCF_023846195_00006	11.4	10.2		SO:0001217, UniRef:UniRef50_UPI00207A1801, UniRef:UniRef90_UPI00207A1801
contig_1	4473	4853	-	GCF_023846195_00007	15.3	9.7		
contig_1	4886	5308	-	GCF_023846195_00008	15.8	6.4		RefSeq:WP_252318887.1, SO:0001217, UniParc:UPI00207A350F, UniRef:UniRef100_UPI00207A350F, UniRef:UniRef50_UPI00207A350F, UniRef:UniRef90_UPI00207A350F
contig_1	5526	5648	-	GCF_023846195_00009	4.5	9.6		
contig_1	6810	8525	-	GCF_023846195_00012	65.0	5.5		RefSeq:WP_252318903.1, SO:0001217, UniParc:UPI00207A6149, UniRef:UniRef100_UPI00207A6149, UniRef:UniRef50_UPI00157A4958, UniRef:UniRef90_UPI00157A4958
contig_1	8542	10581	-	GCF_023846195_00013	77.0	5.3		SO:0001217, UniRef:UniRef50_UPI00157B037E, UniRef:UniRef90_UPI00157B037E
contig_1	16115	16285	-	GCF_023846195_00019	6.5	9.5		RefSeq:WP_252318917.1, SO:0001217, UniParc:UPI00207AB8DD, UniRef:UniRef100_UPI00207AB8DD, UniRef:UniRef50_UPI00313EAB22, UniRef:UniRef90_UPI00207AB8DD
contig_1	19490	19702	-	GCF_023846195_00023	8.3	6.7		SO:0001217, UniRef:UniRef50_UPI002576B901, UniRef:UniRef50_UPI002576FC86, UniRef:UniRef90_UPI0025756716
contig_1	19920	20090	-	GCF_023846195_00024	7.3	6.5		RefSeq:WP_252318923.1, SO:0001217, UniParc:UPI00207A3A6D, UniRef:UniRef100_UPI00207A3A6D, UniRef:UniRef50_UPI00207A3A6D, UniRef:UniRef90_UPI00207A3A6D
contig_1	20054	20161	-	GCF_023846195_00025	4.4	4.5		SO:0001217, UniRef:UniRef50_UPI0013C6D8DA, UniRef:UniRef90_UPI0030D299A3
