# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1	1332	+	GCF_002237575_00001	dnaA	chromosomal replication initiator protein DnaA	GO:0003677, GO:0003688, GO:0005524, GO:0006270, GO:0006275, KEGG:K02313, SO:0001217, UniRef:UniRef50_P35892, UniRef:UniRef90_A0A222EML8
contig_1	cds	1431	2558	+	GCF_002237575_00002	dnaN	DNA polymerase III subunit beta	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0006260, GO:0009360, KEGG:K02338, RefSeq:WP_094047919.1, SO:0001217, UniParc:UPI000B8C1FFE, UniRef:UniRef100_A0A222EML6, UniRef:UniRef50_S5LYT7, UniRef:UniRef90_A0A222EML6
contig_1	cds	2620	4518	+	GCF_002237575_00003		DNA gyrase subunit B	RefSeq:WP_094047921.1, SO:0001217, UniParc:UPI000B8C5C3C, UniRef:UniRef100_A0A222EMT1, UniRef:UniRef50_A0A3P8KWL2, UniRef:UniRef90_A0A222EMT1
contig_1	cds	4537	6960	+	GCF_002237575_00004	gyrA	DNA gyrase subunit A	EC:5.6.2.2, GO:0003677, GO:0003916, GO:0003918, GO:0005524, GO:0006259, GO:0006265, RefSeq:WP_094047923.1, SO:0001217, UniParc:UPI000B8C18D1, UniRef:UniRef100_A0A222EMN3, UniRef:UniRef50_S5MDC2, UniRef:UniRef90_A0A222EMN3
contig_1	ncRNA	7094	7191	+	GCF_002237575_00005	Bacteria_small_SRP	Bacterial small signal recognition particle RNA	RFAM:RF00169, SO:0000655
contig_1	cds	7095	7631	+	GCF_002237575_00006		tRNA-specific adenosine deaminase	SO:0001217, UniParc:UPI000B8D373E, UniRef:UniRef100_A0A222EMN4, UniRef:UniRef50_A0A222EMN4, UniRef:UniRef90_A0A222EMN4
contig_1	cds	7633	9480	+	GCF_002237575_00007	dnaX	DNA polymerase III subunit gamma/tau	EC:2.7.7.7, GO:0003887, GO:0005524, GO:0006260, GO:0009360, KEGG:K02343, RefSeq:WP_094047927.1, SO:0001217, UniParc:UPI000B8C0B34, UniRef:UniRef100_A0A222EMZ9, UniRef:UniRef50_A0A0K1W035, UniRef:UniRef90_A0A222EMZ9
contig_1	cds	9482	10054	+	GCF_002237575_00008	recR	Recombination protein RecR	KEGG:K06187, RefSeq:WP_094047929.1, SO:0001217, UniParc:UPI000B8C6A08, UniRef:UniRef100_A0A222EMM8, UniRef:UniRef50_A0A0K1W039, UniRef:UniRef90_A0A222EMM8
contig_1	cds	10070	10705	+	GCF_002237575_00009	tmk	dTMP kinase	EC:2.7.4.9, GO:0004798, GO:0005524, GO:0006233, KEGG:K00943, RefSeq:WP_094047931.1, SO:0001217, UniParc:UPI000B8BE051, UniRef:UniRef100_A0A222ENB6, UniRef:UniRef50_Q6MUI5, UniRef:UniRef90_A0A0K1P517
contig_1	cds	10698	11438	+	GCF_002237575_00010		DNA polymerase III subunit delta	RefSeq:WP_094047933.1, SO:0001217, UniParc:UPI000B8BD390, UniRef:UniRef100_A0A222ENB5, UniRef:UniRef50_A0A222ENB5, UniRef:UniRef90_A0A222ENB5
contig_1	cds	11438	12157	+	GCF_002237575_00011		Methyltransferase	RefSeq:WP_211279178.1, SO:0001217, UniParc:UPI000B8D4AC6, UniRef:UniRef100_A0A222EMT6, UniRef:UniRef50_A0A222EMT6, UniRef:UniRef90_A0A222EMT6
contig_1	cds	12162	13283	+	GCF_002237575_00012		tRNA(Ile)-lysidine synthase	EC:6.3.4.19, KEGG:K04075, RefSeq:WP_094047937.1, SO:0001217, UniParc:UPI000B8BD0A9, UniRef:UniRef100_A0A222EMP1, UniRef:UniRef50_A0A0K1W040, UniRef:UniRef90_A0A222EMP1
contig_1	cds	13319	15232	+	GCF_002237575_00013	ftsH	ATP-dependent zinc metalloprotease FtsH	GO:0004222, GO:0006508, GO:0016020, GO:0016887, GO:0051301, RefSeq:WP_094047939.1, SO:0001217, UniParc:UPI000B8BC9DF, UniRef:UniRef100_A0A222EMP3, UniRef:UniRef50_Q6F0E5, UniRef:UniRef90_A0A222EMP3
contig_1	cds	15269	16123	+	GCF_002237575_00014		Heat shock protein 33	KEGG:K04083, RefSeq:WP_094047941.1, SO:0001217, UniParc:UPI000B8BB3FF, UniRef:UniRef100_A0A222EMU1, UniRef:UniRef50_A0AA38LZC2, UniRef:UniRef90_A0A222EMU1
contig_1	cds	16173	17063	+	GCF_002237575_00015		ABC transporter ATP-binding protein	RefSeq:WP_094047943.1, SO:0001217, UniParc:UPI000B8C2750, UniRef:UniRef100_A0A222EMP8, UniRef:UniRef50_R4UCJ8, UniRef:UniRef90_A0A222EMP8
contig_1	cds	17132	17446	+	GCF_002237575_00016		DUF1904 domain-containing protein	RefSeq:WP_094047945.1, SO:0001217, UniParc:UPI000B8C2065, UniRef:UniRef100_A0A222EMP2, UniRef:UniRef50_V5RH47, UniRef:UniRef90_A0A222EMP2
contig_1	cds	17446	18411	+	GCF_002237575_00017	dusB	tRNA dihydrouridine synthase DusB	EC:1.-.-.-, EC:1.3.1.-, GO:0008033, GO:0017150, GO:0050660, KEGG:K05540, RefSeq:WP_094047947.1, SO:0001217, UniParc:UPI000B8C6593, UniRef:UniRef100_A0A222EN12, UniRef:UniRef50_S5LYU9, UniRef:UniRef90_A0A222EN12
contig_1	cds	18428	19942	+	GCF_002237575_00018	lysS	lysine--tRNA ligase	EC:6.1.1.6, GO:0004824, GO:0005524, GO:0005737, GO:0006430, KEGG:K04567, RefSeq:WP_094047949.1, SO:0001217, UniParc:UPI000B8BC383, UniRef:UniRef100_A0A222EMQ1, UniRef:UniRef50_A0A1G8EXS1, UniRef:UniRef90_A0A222EMQ1
contig_1	cds	19942	20946	+	GCF_002237575_00019	asnA	Asparagine synthetase AsnA	EC:6.3.1.1, KEGG:K01914, RefSeq:WP_094047951.1, SO:0001217, UniParc:UPI000B8C59F9, UniRef:UniRef100_A0A222ENC5, UniRef:UniRef50_S5MDD3, UniRef:UniRef90_A0A222ENC5
contig_1	cds	20955	21569	+	GCF_002237575_00020		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	RefSeq:WP_094047953.1, SO:0001217, UniParc:UPI000B8C377E, UniRef:UniRef100_A0A222ENC1, UniRef:UniRef50_A0A222ENC1, UniRef:UniRef90_A0A222ENC1
contig_1	cds	21678	22142	+	GCF_002237575_00021	rpsF	30S ribosomal protein S6	GO:0000314, GO:0003735, GO:0006412, GO:0022627, KEGG:K02990, RefSeq:WP_245831786.1, SO:0001217, UniParc:UPI000B8D8098, UniRef:UniRef100_A0A222EMU4, UniRef:UniRef50_A0A222EMU4, UniRef:UniRef90_A0A222EMU4
contig_1	cds	22154	22606	+	GCF_002237575_00022		Single-stranded DNA-binding protein	RefSeq:WP_094047955.1, SO:0001217, UniParc:UPI000B8BB71E, UniRef:UniRef100_A0A222EMR3, UniRef:UniRef50_S5LST4, UniRef:UniRef90_A0A222EMR3
contig_1	cds	22619	22843	+	GCF_002237575_00023	rpsR	30S ribosomal protein S18	GO:0000314, GO:0003735, GO:0006412, GO:0022627, KEGG:K02963, SO:0001217, UniParc:UPI000B8D4FC2, UniRef:UniRef100_A0A222EMQ8, UniRef:UniRef50_P66457, UniRef:UniRef90_S5M137
contig_1	cds	22901	23347	+	GCF_002237575_00024	rplI	50S ribosomal protein L9	GO:0003735, GO:0005840, GO:0006412, KEGG:K02939, RefSeq:WP_094047959.1, SO:0001217, UniParc:UPI000B8C42F2, UniRef:UniRef100_A0A222EMU7, UniRef:UniRef50_S5MDD5, UniRef:UniRef90_A0A222EMU7
contig_1	cds	23351	24712	+	GCF_002237575_00025	dnaB	replicative DNA helicase	EC:5.6.2.3, GO:0003677, GO:0003678, GO:0005524, GO:0006260, KEGG:K02314, RefSeq:WP_094047961.1, SO:0001217, UniParc:UPI000B8BFA33, UniRef:UniRef100_A0A222EMQ0, UniRef:UniRef50_S5LVB6, UniRef:UniRef90_A0A222EMQ0
contig_1	cds	24726	26099	+	GCF_002237575_00026		Lipoprotein	RefSeq:WP_094047963.1, SO:0001217, UniParc:UPI000B8C5D20, UniRef:UniRef100_A0A222EMP7, UniRef:UniRef50_A0A0K1P5S6, UniRef:UniRef90_A0A222EMP7
contig_1	cds	26174	28111	+	GCF_002237575_00027		hypothetical protein	RefSeq:WP_094047965.1, SO:0001217, UniParc:UPI000B8C237A, UniRef:UniRef100_A0A222EN22, UniRef:UniRef50_A0A222EN22, UniRef:UniRef90_A0A222EN22
contig_1	cds	28112	28777	+	GCF_002237575_00028		uracil-DNA glycosylase	EC:3.2.2.27, GO:0004844, GO:0006284, KEGG:K03648, RefSeq:WP_094047967.1, SO:0001217, UniParc:UPI000B8BDCB4, UniRef:UniRef100_A0A222EMQ6, UniRef:UniRef50_Q6F1M3, UniRef:UniRef90_A0A222EMQ6
