#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_2	4377	4886	+	GCF_002868295_00008	20.3	9.4		SO:0001217, UniParc:UPI00023A0902, UniRef:UniRef100_A0AAI9T3W8, UniRef:UniRef50_A0A1J0U109, UniRef:UniRef90_A0AAJ4EK88
contig_2	14247	15353	+	GCF_002868295_00017	40.2	10.3		RefSeq:WP_101519308.1, SO:0001217, UniParc:UPI000C763B1A, UniRef:UniRef100_UPI000C763B1A, UniRef:UniRef50_A0AAX3SWV1, UniRef:UniRef90_A0AAX3SWV1
contig_2	17158	17613	+	GCF_002868295_00019	17.3	8.4		RefSeq:WP_004028230.1, SO:0001217, UniParc:UPI00023A090D, UniRef:UniRef100_A0AAI9X1F8, UniRef:UniRef50_A0A3S0YNY7, UniRef:UniRef90_A0A3S0YNY7
contig_2	24768	25577	+	GCF_002868295_00026	30.2	5.8		RefSeq:WP_004028992.1, SO:0001217, UniParc:UPI0002A62E93, UniRef:UniRef100_UPI0002A62E93, UniRef:UniRef50_A0AAI9X1T6, UniRef:UniRef90_A0AAI9X1T6
contig_2	25772	26350	+	GCF_002868295_00027	23.0	5.9		RefSeq:WP_004028993.1, SO:0001217, UniParc:UPI0000DA678C, UniRef:UniRef100_Q14ME1, UniRef:UniRef50_A0A1J0U0V9, UniRef:UniRef90_Q14ME1
contig_2	39146	39271	+	GCF_002868295_00038	4.6	9.6		SO:0001217, UniRef:UniRef50_UPI001F462587, UniRef:UniRef90_UPI0020A372A1
contig_2	39301	39648	+	GCF_002868295_00039	13.6	5.0		SO:0001217, UniParc:UPI0002FEB455, UniRef:UniRef100_A0AAI9T4M8, UniRef:UniRef50_A0AAI9T4M8, UniRef:UniRef90_A0AAI9T4M8
contig_2	39775	41145	+	GCF_002868295_00040	51.0	5.3		RefSeq:WP_004029003.1, SO:0001217, UniParc:UPI0002A62C66, UniRef:UniRef100_UPI0002A62C66, UniRef:UniRef50_A0A1J0U0Z2, UniRef:UniRef90_A0AAI9T5H6
contig_3	1092	1205	+	GCF_002868295_00055	4.7	4.5		
contig_5	13576	13935	+	GCF_002868295_00072	14.2	9.6		RefSeq:WP_004028057.1, SO:0001217, UniParc:UPI00023A024A, UniRef:UniRef100_A0AAI9X1B0, UniRef:UniRef50_A0A1J0TZB4, UniRef:UniRef90_A0A2S8NRM1
contig_5	26182	26337	+	GCF_002868295_00080	5.6	5.6		RefSeq:WP_004028935.1, SO:0001217, UniParc:UPI0002A64FBE, UniRef:UniRef100_UPI0002A64FBE, UniRef:UniRef50_W6AIS1, UniRef:UniRef90_UPI0018AD5917
contig_5	44346	44453	+	GCF_002868295_00092	4.0	5.6		
contig_6	1352	1966	+	GCF_002868295_00098	23.5	8.8		SO:0001217, UniRef:UniRef50_UPI0015E1284D, UniRef:UniRef90_UPI0015E1284D
contig_8	12163	14535	+	GCF_002868295_00153	92.8	6.3		RefSeq:WP_101519328.1, SO:0001217, UniParc:UPI000C76FDB0, UniRef:UniRef100_UPI000C76FDB0, UniRef:UniRef50_A0A0K2JEM1, UniRef:UniRef90_A0A432ZWW9
contig_8	31317	31772	-	GCF_002868295_00169	17.3	9.7		RefSeq:WP_004027948.1, SO:0001217, UniParc:UPI000239FD97, UniRef:UniRef100_A0AAI9X141, UniRef:UniRef50_A0AAI9X141, UniRef:UniRef90_A0AAI9X141
contig_9	951	1487	+	GCF_002868295_00188	20.5	5.3		RefSeq:WP_004028942.1, SO:0001217, UniParc:UPI0002A62A07, UniRef:UniRef100_UPI0002A62A07, UniRef:UniRef50_A0A432ZUX2, UniRef:UniRef90_A0AAI9T472
contig_9	4144	4287	-	GCF_002868295_00192	5.1	10.4		
contig_9	7248	7556	+	GCF_002868295_00197	11.8	8.7		RefSeq:WP_004028116.1, SO:0001217, UniParc:UPI00023A05A5, UniRef:UniRef100_A0AAI9T3S2, UniRef:UniRef50_A0A0H3XHV0, UniRef:UniRef90_A0A0K2JHZ0
contig_9	7963	8274	+	GCF_002868295_00198	11.9	10.0		RefSeq:WP_004028117.1, SO:0001217, UniParc:UPI00023A05A6, UniRef:UniRef100_A0AAI9T431, UniRef:UniRef50_A0A1J0U0S2, UniRef:UniRef90_A0AAI9T431
contig_9	10473	11042	+	GCF_002868295_00200	22.0	9.7		RefSeq:WP_004028119.1, SO:0001217, UniParc:UPI00023A05A8, UniRef:UniRef100_A0AAI9T4E3, UniRef:UniRef50_A0AAI9T4E3, UniRef:UniRef90_A0AAI9T4E3
contig_9	11325	11768	+	GCF_002868295_00201	16.5	9.6		RefSeq:WP_101519334.1, SO:0001217, UniParc:UPI000C76C69E, UniRef:UniRef100_UPI000C76C69E, UniRef:UniRef50_UPI000C76C69E, UniRef:UniRef90_UPI000C76C69E
contig_10	184	753	+	GCF_002868295_00202	22.0	9.7		RefSeq:WP_004028119.1, SO:0001217, UniParc:UPI00023A05A8, UniRef:UniRef100_A0AAI9T4E3, UniRef:UniRef50_A0AAI9T4E3, UniRef:UniRef90_A0AAI9T4E3
contig_10	1036	1542	+	GCF_002868295_00203	18.7	9.6		RefSeq:WP_004028120.1, SO:0001217, UniParc:UPI00023A05A9, UniRef:UniRef100_A0AAI9T4A3, UniRef:UniRef50_A0A0K2JGT4, UniRef:UniRef90_A0AAJ4EJA2
contig_10	12440	13216	+	GCF_002868295_00218	28.7	9.5		RefSeq:WP_004028954.1, SO:0001217, UniParc:UPI0002A628EF, UniRef:UniRef100_UPI0002A628EF, UniRef:UniRef50_A0A1J0U0Q1, UniRef:UniRef90_Q14N07
contig_10	18133	18306	+	GCF_002868295_00224	6.6	7.8		RefSeq:WP_180951647.1, SO:0001217, UniParc:UPI0015E0BF6A, UniRef:UniRef100_UPI0015E0BF6A, UniRef:UniRef50_UPI0015E0BF6A, UniRef:UniRef90_UPI0015E0BF6A
contig_11	95	859	+	GCF_002868295_00229	30.3	8.9		RefSeq:WP_004028176.1, SO:0001217, UniParc:UPI00023A077B, UniRef:UniRef100_A0AAI9T460, UniRef:UniRef50_A0AAI9T460, UniRef:UniRef90_A0AAI9T460
contig_12	442	675	-	GCF_002868295_00240	9.4	4.8		RefSeq:WP_004028152.1, SO:0001217, UniParc:UPI00023A0764, UniRef:UniRef100_A0AAI9X182, UniRef:UniRef50_A0AAI9X182, UniRef:UniRef90_A0AAI9X182
contig_12	5184	5768	+	GCF_002868295_00244	23.7	9.6		SO:0001217, UniParc:UPI00023A05C4, UniRef:UniRef100_A0AAI9X194, UniRef:UniRef50_A0AAI9X194, UniRef:UniRef90_A0AAI9X194
contig_12	13505	13870	-	GCF_002868295_00251	14.3	10.0		SO:0001217, UniRef:UniRef50_UPI00313F1482
contig_14	5298	6026	+	GCF_002868295_00262	28.1	9.3		RefSeq:WP_101519350.1, SO:0001217, UniParc:UPI000C76E403, UniRef:UniRef100_UPI000C76E403, UniRef:UniRef50_A0A1J0U1D5, UniRef:UniRef90_A0AAI9T4E4
contig_14	12581	12733	+	GCF_002868295_00269	6.0	4.5		RefSeq:WP_004028975.1, SO:0001217, UniParc:UPI0002A642EC, UniRef:UniRef100_UPI0002A642EC, UniRef:UniRef50_R4UJC4, UniRef:UniRef90_Q14NX1
contig_15	10292	10426	-	GCF_002868295_00296	5.4	7.9		
contig_15	13896	14021	+	GCF_002868295_00301	4.6	9.6		SO:0001217, UniRef:UniRef50_UPI001F462587, UniRef:UniRef90_UPI0020A372A1
contig_15	14051	14254	+	GCF_002868295_00302	7.8	8.1		RefSeq:WP_257986858.1, SO:0001217, UniParc:UPI002155F69F, UniRef:UniRef100_UPI002155F69F, UniRef:UniRef50_UPI002155F69F, UniRef:UniRef90_UPI002155F69F
contig_15	18383	18835	-	GCF_002868295_00307	18.1	9.1		RefSeq:WP_004029016.1, SO:0001217, UniParc:UPI0002A62D71, UniRef:UniRef100_A0AAI9T4U0, UniRef:UniRef50_A0A1J0U0V7, UniRef:UniRef90_A0AAI9T4U0
contig_15	18915	20561	-	GCF_002868295_00308	64.3	9.5		RefSeq:WP_004029015.1, SO:0001217, UniParc:UPI0002A65B58, UniRef:UniRef100_UPI0002A65B58, UniRef:UniRef50_A0A2P6FC80, UniRef:UniRef90_A0A0K2JIR8
contig_15	20713	21309	-	GCF_002868295_00309	23.2	9.7		RefSeq:WP_004029014.1, SO:0001217, UniParc:UPI0002A65382, UniRef:UniRef100_A0AAI9T420, UniRef:UniRef50_A0AAI9T420, UniRef:UniRef90_A0AAI9T420
contig_18	767	1417	-	GCF_002868295_00315	25.8	9.1		SO:0001217, UniParc:UPI000239F28C, UniRef:UniRef100_A0AAI9T3B8, UniRef:UniRef50_A0AAI9T3B8, UniRef:UniRef90_A0AAI9T3B8
contig_18	8286	8987	+	GCF_002868295_00320	27.1	6.0		RefSeq:WP_004028270.1, SO:0001217, UniParc:UPI000239F287, UniRef:UniRef100_A0AAI9T3A2, UniRef:UniRef50_R4UJ59, UniRef:UniRef90_Q14NA0
contig_21	12123	12461	+	GCF_002868295_00349	13.5	9.4		RefSeq:WP_101519363.1, SO:0001217, UniParc:UPI000C770B69, UniRef:UniRef100_UPI000C770B69, UniRef:UniRef50_UPI000C770B69, UniRef:UniRef90_UPI000C770B69
contig_22	73	447	-	GCF_002868295_00350	14.6	4.4		RefSeq:WP_004028727.1, SO:0001217, UniParc:UPI00023A0410, UniRef:UniRef100_A0AAI9T341, UniRef:UniRef50_A0AAI9T341, UniRef:UniRef90_A0AAI9T341
contig_22	2402	4600	-	GCF_002868295_00352	84.8	8.3		RefSeq:WP_004572366.1, SO:0001217, UniParc:UPI0002A65F7B, UniRef:UniRef100_UPI0002A65F7B, UniRef:UniRef50_A0AAI9T305, UniRef:UniRef90_A0AAI9T305
contig_22	35332	35454	+	GCF_002868295_00381	4.4	11.3		
contig_22	35444	35989	+	GCF_002868295_00382	21.5	9.1		RefSeq:WP_004572357.1, SO:0001217, UniParc:UPI0002A6578C, UniRef:UniRef100_UPI0002A6578C, UniRef:UniRef50_A0AAI9T306, UniRef:UniRef90_A0AAI9T306
contig_22	45729	46103	-	GCF_002868295_00389	13.1	5.2		RefSeq:WP_004028686.1, SO:0001217, UniParc:UPI00023A026D, UniRef:UniRef100_A0AAI9X0V2, UniRef:UniRef50_A0A1J0U0H6, UniRef:UniRef90_A0AAI9X0V2
contig_22	50391	50552	-	GCF_002868295_00394	5.8	5.4		RefSeq:WP_257986824.1, SO:0001217, UniParc:UPI00215555A5, UniRef:UniRef100_UPI00215555A5, UniRef:UniRef50_UPI001F1CADA6, UniRef:UniRef90_UPI00215555A5
contig_22	65305	66204	-	GCF_002868295_00404	33.1	6.3		RefSeq:WP_004572350.1, SO:0001217, UniParc:UPI0002A64AB7, UniRef:UniRef100_UPI0002A64AB7, UniRef:UniRef50_A0AAI9X0K9, UniRef:UniRef90_A0AAI9X0K9
contig_22	67858	68121	+	GCF_002868295_00406	10.8	9.6		RefSeq:WP_004572349.1, SO:0001217, UniParc:UPI0002A64B29, UniRef:UniRef100_UPI0002A64B29, UniRef:UniRef50_UPI0002A64B29, UniRef:UniRef90_UPI0002A64B29
contig_22	68096	68332	+	GCF_002868295_00407	9.3	5.3		RefSeq:WP_101519219.1, SO:0001217, UniParc:UPI000C78D84D, UniRef:UniRef100_UPI000C78D84D, UniRef:UniRef50_UPI000C78D84D, UniRef:UniRef90_UPI000C78D84D
contig_22	69220	69693	-	GCF_002868295_00409	18.5	9.6		RefSeq:WP_004028668.1, SO:0001217, UniParc:UPI00023A025C, UniRef:UniRef100_A0AAI9X0P7, UniRef:UniRef50_R4U3K9, UniRef:UniRef90_A0A0K2JHX8
contig_22	73370	73948	-	GCF_002868295_00412	22.5	8.9		RefSeq:WP_004572347.1, SO:0001217, UniParc:UPI0002A62EA5, UniRef:UniRef100_UPI0002A62EA5, UniRef:UniRef50_A0AAI9T2T9, UniRef:UniRef90_A0AAI9T2T9
contig_22	85761	86519	-	GCF_002868295_00431	29.8	9.2		RefSeq:WP_004028655.1, SO:0001217, UniParc:UPI00023A00D1, UniRef:UniRef100_A0AAI9T2M2, UniRef:UniRef50_A0A1J0U0D2, UniRef:UniRef90_A0AAI9T2M2
contig_22	88647	90011	-	GCF_002868295_00434	52.7	5.6		RefSeq:WP_037551469.1, SO:0001217, UniParc:UPI0003105F83, UniRef:UniRef100_UPI0003105F83, UniRef:UniRef50_UPI0003105F83, UniRef:UniRef90_UPI0003105F83
contig_22	89996	90721	-	GCF_002868295_00435	27.7	4.9		RefSeq:WP_257986828.1, SO:0001217, UniParc:UPI0021554C47, UniRef:UniRef100_UPI0021554C47, UniRef:UniRef50_UPI0021554C47, UniRef:UniRef90_UPI0021554C47
contig_22	90711	93104	-	GCF_002868295_00436	92.2	8.2		RefSeq:WP_241208177.1, SO:0001217, UniParc:UPI001F14E58F, UniRef:UniRef100_UPI001F14E58F, UniRef:UniRef50_A0A1J0U0C8, UniRef:UniRef90_A0AAI9X0P4
contig_22	93064	93507	-	GCF_002868295_00437	17.2	9.2		RefSeq:WP_004572341.1, SO:0001217, UniParc:UPI0002A64074, UniRef:UniRef100_UPI0002A64074, UniRef:UniRef50_A0AAI9X0L8, UniRef:UniRef90_A0AAI9X0L8
contig_22	120269	121120	-	GCF_002868295_00460	31.4	5.2		RefSeq:WP_004029138.1, SO:0001217, UniParc:UPI0002A635C5, UniRef:UniRef100_UPI0002A635C5, UniRef:UniRef50_A0A3S0RBU5, UniRef:UniRef90_A0AAI9T2X1
contig_23	6992	7258	+	GCF_002868295_00472	10.6	9.4		RefSeq:WP_004029128.1, SO:0001217, UniParc:UPI0002A656B7, UniRef:UniRef100_UPI0002A656B7, UniRef:UniRef50_UPI0002A656B7, UniRef:UniRef90_UPI0002A656B7
contig_23	25835	26230	-	GCF_002868295_00492	15.4	6.6		RefSeq:WP_004028588.1, SO:0001217, UniParc:UPI000239FF38, UniRef:UniRef100_A0AAI9T2F2, UniRef:UniRef50_Q14P46, UniRef:UniRef90_Q14P46
contig_23	34816	35214	-	GCF_002868295_00499	14.5	10.5		RefSeq:WP_004028581.1, SO:0001217, UniParc:UPI000239FF31, UniRef:UniRef100_A0AAI9T2S4, UniRef:UniRef50_A0A2P6FF28, UniRef:UniRef90_A0AAJ4JY46
contig_24	4646	5146	+	GCF_002868295_00520	18.6	7.9		RefSeq:WP_004028745.1, SO:0001217, UniParc:UPI00023A05CC, UniRef:UniRef100_A0AAI9X0W6, UniRef:UniRef50_A0A1J0U124, UniRef:UniRef90_A0AAI9X0W6
contig_24	5187	5825	+	GCF_002868295_00521	23.1	5.6		RefSeq:WP_004028744.1, SO:0001217, UniParc:UPI00023A05CB, UniRef:UniRef100_A0AAI9X0T9, UniRef:UniRef50_A0A1J0U106, UniRef:UniRef90_A0AAI9X0T9
contig_24	7728	8669	+	GCF_002868295_00523	35.8	9.4		RefSeq:WP_004029160.1, SO:0001217, UniParc:UPI0002A654CD, UniRef:UniRef100_UPI0002A654CD, UniRef:UniRef50_A0AAI9X0N9, UniRef:UniRef90_UPI0002A654CD
contig_24	11046	11909	+	GCF_002868295_00525	33.6	6.8		RefSeq:WP_004029158.1, SO:0001217, UniParc:UPI0002A65A8D, UniRef:UniRef100_UPI0002A65A8D, UniRef:UniRef50_UPI0002A65A8D, UniRef:UniRef90_UPI0002A65A8D
contig_24	12186	12497	+	GCF_002868295_00526	12.5	8.9		RefSeq:WP_004029156.1, SO:0001217, UniParc:UPI0002A627A0, UniRef:UniRef100_UPI0002A627A0, UniRef:UniRef50_R4U640, UniRef:UniRef90_UPI0002A627A0
contig_24	12579	14756	+	GCF_002868295_00527	88.1	9.3		RefSeq:WP_101519364.1, SO:0001217, UniParc:UPI000C77E62F, UniRef:UniRef100_UPI000C77E62F, UniRef:UniRef50_UPI000C77E62F, UniRef:UniRef90_UPI000C77E62F
contig_24	16394	17344	-	GCF_002868295_00530	37.6	9.9		SO:0001217, UniRef:UniRef50_A0A1J0U1M8
contig_24	17355	18047	-	GCF_002868295_00531	27.0	9.5		RefSeq:WP_101519370.1, SO:0001217, UniParc:UPI000C76F0A1, UniRef:UniRef100_UPI000C76F0A1, UniRef:UniRef50_A0A1J0U1T1, UniRef:UniRef90_UPI000C76F0A1
contig_24	22586	22975	+	GCF_002868295_00534	14.8	6.7		RefSeq:WP_101519373.1, SO:0001217, UniParc:UPI000C75C776, UniRef:UniRef100_UPI000C75C776, UniRef:UniRef50_UPI000C75C776, UniRef:UniRef90_UPI000C75C776
contig_24	23052	23498	+	GCF_002868295_00535	17.5	5.1		RefSeq:WP_145996271.1, SO:0001217, UniParc:UPI0011AF9837, UniRef:UniRef100_UPI0011AF9837, UniRef:UniRef50_UPI0011AF9837, UniRef:UniRef90_UPI0011AF9837
contig_24	23695	24030	+	GCF_002868295_00536	13.3	5.1		
contig_24	24064	24753	+	GCF_002868295_00537	26.7	9.3		RefSeq:WP_101519376.1, SO:0001217, UniParc:UPI000C77EE09, UniRef:UniRef100_UPI000C77EE09, UniRef:UniRef50_A0A1J0U1T1, UniRef:UniRef90_UPI000C77EE09
contig_24	24753	25655	+	GCF_002868295_00538	36.4	9.6		
