# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	3	1352	+	GCF_964031205_00001	dnaA	(5' truncated) chromosomal replication initiator protein DnaA	GO:0003677, GO:0003688, GO:0005524, GO:0005737, GO:0005886, GO:0006270, GO:0006275, GO:0016887, KEGG:K02313, SO:0001217, UniRef:UniRef50_P34028, UniRef:UniRef90_P34028
contig_1	cds	1515	2636	+	GCF_964031205_00002	dnaN	DNA polymerase III subunit beta	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0006260, GO:0009360, SO:0001217, UniRef:UniRef50_P34029, UniRef:UniRef90_A0A1J0TZ63
contig_1	cds	2853	3305	+	GCF_964031205_00003		hypothetical protein	
contig_1	cds	3283	3609	+	GCF_964031205_00004		hypothetical protein	
contig_1	cds	3875	5797	+	GCF_964031205_00005		DNA gyrase subunit B	SO:0001217, UniRef:UniRef50_P22447
contig_1	cds	5813	8266	+	GCF_964031205_00006	gyrA	DNA gyrase subunit A	EC:5.6.2.2, GO:0003677, GO:0003916, GO:0003918, GO:0005524, GO:0006259, GO:0006265, KEGG:K02469, SO:0001217, UniRef:UniRef50_P05653, UniRef:UniRef90_P34030
contig_1	cds	8282	9553	+	GCF_964031205_00007		Serine--tRNA ligase	SO:0001217, UniRef:UniRef50_A5VHP5
contig_1	cds	9625	10227	+	GCF_964031205_00008		hypothetical protein	PFAM:PF00383.29
contig_1	ncRNA	9677	9767	+	GCF_964031205_00009	Bacteria_small_SRP	Bacterial small signal recognition particle RNA	RFAM:RF00169, SO:0000655
contig_1	cds	10285	12360	+	GCF_964031205_00010		DNA polymerase III subunit gamma/tau	SO:0001217, UniRef:UniRef50_A0A1J0TZ61
contig_1	cds	12379	12831	+	GCF_964031205_00011		hypothetical protein	PFAM:PF13662.12
contig_1	cds	12838	13797	-	GCF_964031205_00012		IS1595 family transposase	SO:0001217, UniRef:UniRef50_A0A2S8NQJ4, UniRef:UniRef90_A0A2S8NQJ4
contig_1	cds	13905	14111	+	GCF_964031205_00013		hypothetical protein	PFAM:PF13662.12, PFAM:PF21175.2
contig_1	cds	14131	14775	+	GCF_964031205_00014	tmk	dTMP kinase	EC:2.7.4.9, GO:0004798, GO:0005524, GO:0006233, KEGG:K00943, SO:0001217, UniRef:UniRef50_Q6MUI5, UniRef:UniRef90_A0A2P6FA12
contig_1	cds	14768	15622	+	GCF_964031205_00015		DNA polymerase III subunit delta	SO:0001217, UniRef:UniRef50_Q14QH2
contig_1	cds	15606	16328	+	GCF_964031205_00016		Methyltransferase small domain-containing protein	SO:0001217, UniRef:UniRef50_W0GPF1
contig_1	cds	16338	17645	+	GCF_964031205_00017		tRNA(Ile)-lysidine synthase	SO:0001217, UniRef:UniRef50_A0A0K2JEU1
contig_1	cds	17718	19736	+	GCF_964031205_00018	ftsH	ATP-dependent zinc metalloprotease FtsH	GO:0004222, GO:0006508, GO:0016020, GO:0016887, GO:0051301, SO:0001217, UniRef:UniRef50_Q6F0E5, UniRef:UniRef90_A0A1J0TZ75
contig_1	cds	20305	20421	+	GCF_964031205_00019		Plectrovirus-related protein	SO:0001217, UniRef:UniRef50_Q14MU8
contig_1	cds	20435	20614	+	GCF_964031205_00020		Spiroplasmavirus-related protein	SO:0001217, UniRef:UniRef50_A0A0K2JFR4, UniRef:UniRef90_UPI0020A21B51
contig_1	cds	20627	20914	+	GCF_964031205_00021		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2P6FGE5, UniRef:UniRef90_UPI0030CB0B86
contig_1	cds	20907	21020	+	GCF_964031205_00022		hypothetical protein	
contig_1	cds	21075	21269	+	GCF_964031205_00023		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0030D0A08F
contig_1	cds	21269	21757	+	GCF_964031205_00024		hypothetical protein	
contig_1	cds	22060	22836	+	GCF_964031205_00025		Phage protein	SO:0001217, UniRef:UniRef50_A0AAI9T4X2
contig_1	cds	22838	23698	+	GCF_964031205_00026		Transmembrane protein	SO:0001217, UniRef:UniRef50_A0A0K2JFY0
contig_1	cds	23689	24168	+	GCF_964031205_00027		Spiroplasma plectrovirus-related protein	SO:0001217, UniRef:UniRef50_A0A345DLT5
contig_1	cds	24168	24335	+	GCF_964031205_00028		Spiroplasmavirus-related protein	SO:0001217, UniRef:UniRef50_A0A0K2JH62
contig_1	cds	24328	24585	+	GCF_964031205_00029		hypothetical protein	PFAM:PF00805.28
contig_1	cds	24578	24760	+	GCF_964031205_00030		Spiroplasmavirus-related protein	SO:0001217, UniRef:UniRef50_A0A0K2JET2
contig_1	cds	24779	25042	-	GCF_964031205_00031	ytxH	YtxH domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P6FA36, UniRef:UniRef90_A0A432ZUT3
contig_1	cds	25159	25767	-	GCF_964031205_00032		Transmembrane protein	SO:0001217, UniRef:UniRef50_A0A2P6FFU6
contig_1	cds	25770	26951	-	GCF_964031205_00033		DUF3688 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P6F9G9
contig_1	cds	27073	28032	+	GCF_964031205_00034		IS1595 family transposase	SO:0001217, UniRef:UniRef50_A0A2S8NQJ4, UniRef:UniRef90_A0A2S8NQJ4
contig_1	cds	28126	28245	-	GCF_964031205_00035		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2P6F8F1, UniRef:UniRef50_A0A2P6F9T5, UniRef:UniRef90_UPI0032B2C7C6
contig_1	cds	28235	29131	-	GCF_964031205_00036		Spiroplasma plectrovirus-related protein	SO:0001217, UniRef:UniRef50_A0A345DQG0
contig_1	cds	29175	29840	-	GCF_964031205_00037		hypothetical protein	SO:0001217, UniRef:UniRef50_W0GL76
contig_1	cds	29803	30891	-	GCF_964031205_00038		Capsid protein	SO:0001217, UniRef:UniRef50_A0A3S0RR73, UniRef:UniRef90_A0A2P6F9G6
contig_1	cds	30907	31368	-	GCF_964031205_00039		P18	SO:0001217, UniRef:UniRef50_A0A2P6FFS4, UniRef:UniRef90_A0A2P6FFS4
contig_1	cds	31639	32130	+	GCF_964031205_00040		DUF4065 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1J0Z077, UniRef:UniRef90_A0A1J0Z077
contig_1	cds	32111	32503	+	GCF_964031205_00041		hypothetical protein	SO:0001217, UniRef:UniRef50_A0AAJ4EIY7
contig_1	cds	32525	32935	+	GCF_964031205_00042		DUF3688 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A432ZV89
contig_1	cds	32963	33301	+	GCF_964031205_00043		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2S8NSE5
contig_1	cds	33338	36529	-	GCF_964031205_00044		Adhesin P123	SO:0001217, UniRef:UniRef50_W0GR15
contig_1	cds	36534	37925	-	GCF_964031205_00045		Adhesin P54	SO:0001217, UniRef:UniRef50_A0A2P6FF31, UniRef:UniRef90_A0A2P6FA19
contig_1	cds	37918	38196	-	GCF_964031205_00046		Adhesin P12	RefSeq:WP_353487204.1, SO:0001217, UniParc:UPI003133E156, UniRef:UniRef100_UPI003133E156, UniRef:UniRef50_A0A2P6F9F7, UniRef:UniRef90_A0A3S0YNT3
contig_1	cds	38196	39656	-	GCF_964031205_00047		PBSX family phage terminase large subunit	KEGG:K06909, SO:0001217, UniRef:UniRef50_W0GPI8, UniRef:UniRef90_A0A432ZV87
contig_1	cds	39649	40047	-	GCF_964031205_00048		Spiroplasmavirus-related protein	SO:0001217, UniRef:UniRef50_A0A0K2JGV9, UniRef:UniRef90_A0A2S8NSL8
contig_1	cds	40389	41348	-	GCF_964031205_00049		IS1595 family transposase	SO:0001217, UniRef:UniRef50_A0A2S8NQJ4, UniRef:UniRef90_A0A2S8NQJ4
contig_1	cds	41526	42506	+	GCF_964031205_00050		hypothetical protein	PFAM:PF00665.32
contig_1	cds	42857	44410	+	GCF_964031205_00051		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A1J0U0G0
contig_1	cds	44701	45564	+	GCF_964031205_00052		33 kDa chaperonin	SO:0001217, UniRef:UniRef50_W0GPF6
contig_1	cds	45677	46597	+	GCF_964031205_00053		ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_R4UCJ8, UniRef:UniRef90_A0A1J0TZ81
contig_1	cds	46905	47321	+	GCF_964031205_00054		hypothetical protein	
contig_1	cds	47379	47789	+	GCF_964031205_00055		hypothetical protein	
contig_1	cds	48284	48892	+	GCF_964031205_00056		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A433ET77
contig_1	cds	49182	52529	+	GCF_964031205_00057		ABC3 transporter permease C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_W0GJR8
