# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1	1329	+	GCF_009730595_00001	dnaA	chromosomal replication initiator protein DnaA	GO:0003677, GO:0003688, GO:0005524, GO:0006270, GO:0006275, KEGG:K02313, SO:0001217, UniRef:UniRef50_P35892, UniRef:UniRef90_A0A6I6CB20
contig_1	cds	1460	2584	+	GCF_009730595_00002	dnaN	DNA polymerase III subunit beta	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0006260, GO:0009360, KEGG:K02338, RefSeq:WP_156005210.1, SO:0001217, UniParc:UPI0012DC0845, UniRef:UniRef100_A0A6I6C7F5, UniRef:UniRef50_S5LYT7, UniRef:UniRef90_A0A6I6C7F5
contig_1	cds	2638	4536	+	GCF_009730595_00003	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005694, GO:0006265, RefSeq:WP_156005213.1, SO:0001217, UniParc:UPI0012DCC9FC, UniRef:UniRef100_A0A6I6C5G3, UniRef:UniRef50_P0DG04, UniRef:UniRef90_A0A6I6C5G3
contig_1	cds	4552	6987	+	GCF_009730595_00004	gyrA	DNA gyrase subunit A	EC:5.6.2.2, GO:0003677, GO:0003916, GO:0003918, GO:0005524, GO:0006259, GO:0006265, KEGG:K02469, RefSeq:WP_156005216.1, SO:0001217, UniParc:UPI0012DDFF89, UniRef:UniRef100_A0A6I6C918, UniRef:UniRef50_S5MDC2, UniRef:UniRef90_A0A6I6C918
contig_1	cds	6992	8257	+	GCF_009730595_00005	serS	serine--tRNA ligase	EC:6.1.1.11, GO:0000166, GO:0004828, GO:0005524, GO:0006434, KEGG:K01875, RefSeq:WP_156005218.1, SO:0001217, UniParc:UPI0012DD4767, UniRef:UniRef100_A0A6I6CB78, UniRef:UniRef50_Q6MUG5, UniRef:UniRef90_A0A6I6CB78
contig_1	ncRNA	8414	8501	+	GCF_009730595_00006	Bacteria_small_SRP	Bacterial small signal recognition particle RNA	RFAM:RF00169, SO:0000655
contig_1	cds	8521	8949	+	GCF_009730595_00007		tRNA(adenine(34)) deaminase	RefSeq:WP_156005221.1, SO:0001217, UniParc:UPI0012DF128F, UniRef:UniRef100_A0A6I6CH77, UniRef:UniRef50_W6A5T1, UniRef:UniRef90_A0A6I6CH77
contig_1	cds	8977	10869	+	GCF_009730595_00008	dnaX	DNA polymerase III subunit gamma/tau	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0005524, GO:0006260, GO:0009360, KEGG:K02343, RefSeq:WP_156005224.1, SO:0001217, UniParc:UPI0012DEB941, UniRef:UniRef100_A0A6I6CBM2, UniRef:UniRef50_S5LSS2, UniRef:UniRef90_A0A6I6CBM2
contig_1	cds	10871	11443	+	GCF_009730595_00009	recR	Recombination protein RecR	KEGG:K06187, RefSeq:WP_156005227.1, SO:0001217, UniParc:UPI0012DD189A, UniRef:UniRef100_A0A6I6C915, UniRef:UniRef50_A0A2K8SC67, UniRef:UniRef90_A0A6I6C915
contig_1	cds	11459	12097	+	GCF_009730595_00010	tmk	dTMP kinase	EC:2.7.4.9, GO:0004798, GO:0005524, GO:0006233, KEGG:K00943, RefSeq:WP_156005230.1, SO:0001217, UniParc:UPI0012DC5F08, UniRef:UniRef100_A0A6I6C6H4, UniRef:UniRef50_Q6MUI5, UniRef:UniRef90_A0A6I6C6H4
contig_1	cds	12090	12836	+	GCF_009730595_00011		DNA polymerase III subunit delta	RefSeq:WP_156005233.1, SO:0001217, UniParc:UPI0012DE4842, UniRef:UniRef100_A0A6I6C3J7, UniRef:UniRef50_S5LVA3, UniRef:UniRef90_A0A6I6C3J7
contig_1	cds	12836	13564	+	GCF_009730595_00012		Methyltransferase	RefSeq:WP_156005236.1, SO:0001217, UniParc:UPI0012DE5E55, UniRef:UniRef100_A0A6I6CB26, UniRef:UniRef50_A0AAQ3HXK8, UniRef:UniRef90_A0A6I6CB26
contig_1	cds	13565	14710	+	GCF_009730595_00013		tRNA(Ile)-lysidine synthase	EC:6.3.4.19, KEGG:K04075, RefSeq:WP_156005239.1, SO:0001217, UniParc:UPI0012DBE6C7, UniRef:UniRef100_A0A6I6C7H3, UniRef:UniRef50_W6A5E8, UniRef:UniRef90_A0A6I6C7H3
contig_1	cds	14752	16653	+	GCF_009730595_00014	ftsH	ATP-dependent zinc metalloprotease FtsH	GO:0004222, GO:0006508, GO:0016020, GO:0016887, GO:0051301, RefSeq:WP_156005242.1, SO:0001217, UniParc:UPI0012DEE068, UniRef:UniRef100_A0A6I6C5G9, UniRef:UniRef50_Q6F0E5, UniRef:UniRef90_A0A6I6C5G9
contig_1	cds	16734	17594	+	GCF_009730595_00015		Heat shock protein 33	KEGG:K04083, RefSeq:WP_156005245.1, SO:0001217, UniParc:UPI0012DD79C8, UniRef:UniRef100_A0A6I6C925, UniRef:UniRef50_A0AA38LZC2, UniRef:UniRef90_A0A6I6C925
contig_1	cds	17646	18890	+	GCF_009730595_00016		ABC transporter ATP-binding protein	SO:0001217, UniParc:UPI0013166CF0, UniRef:UniRef100_A0A6I6CB88, UniRef:UniRef50_F4MNS3, UniRef:UniRef90_A0A6I6CB88
contig_1	cds	18919	19233	+	GCF_009730595_00017		DUF1904 domain-containing protein	RefSeq:WP_156005248.1, SO:0001217, UniParc:UPI0012DDEF53, UniRef:UniRef100_A0A6I6CH84, UniRef:UniRef50_A0A0M5KC24, UniRef:UniRef90_A0A6I6CH84
contig_1	cds	19233	20228	+	GCF_009730595_00018	dusB	tRNA dihydrouridine synthase DusB	EC:1.-.-.-, EC:1.3.1.-, GO:0008033, GO:0017150, GO:0050660, KEGG:K05540, RefSeq:WP_156005251.1, SO:0001217, UniParc:UPI0012DE7081, UniRef:UniRef100_A0A6I6CBN3, UniRef:UniRef50_S5LYU9, UniRef:UniRef90_A0A6I6CBN3
contig_1	cds	20218	21726	+	GCF_009730595_00019	lysS	lysine--tRNA ligase	EC:6.1.1.6, GO:0004824, GO:0005524, GO:0005737, GO:0006430, KEGG:K04567, RefSeq:WP_156005254.1, SO:0001217, UniParc:UPI0012DE9916, UniRef:UniRef100_A0A6I6C923, UniRef:UniRef50_Q97RS9, UniRef:UniRef90_A0A6I6C923
contig_1	cds	21732	22736	+	GCF_009730595_00020	asnA	Asparagine synthetase AsnA	EC:6.3.1.1, KEGG:K01914, RefSeq:WP_156005257.1, SO:0001217, UniParc:UPI0012DC4AF0, UniRef:UniRef100_A0A6I6C6I0, UniRef:UniRef50_S5MDD3, UniRef:UniRef90_A0A6I6C6I0
contig_1	cds	22785	23393	+	GCF_009730595_00021		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	RefSeq:WP_156005261.1, SO:0001217, UniParc:UPI0012DFE399, UniRef:UniRef100_A0A6I6C3L3, UniRef:UniRef50_A0A5B9Y2I4, UniRef:UniRef90_A0A6I6C3L3
contig_1	cds	23451	23891	+	GCF_009730595_00022		Lipoprotein	RefSeq:WP_156005264.1, SO:0001217, UniParc:UPI0012DEE33B, UniRef:UniRef100_A0A6I6CB36, UniRef:UniRef50_A0A6I6CB36, UniRef:UniRef90_A0A6I6CB36
contig_1	cds	23986	24582	+	GCF_009730595_00023	rpsF	30S ribosomal protein S6	GO:0000314, GO:0003735, GO:0006412, GO:0022627, KEGG:K02990, RefSeq:WP_156005267.1, SO:0001217, UniParc:UPI0012DD5361, UniRef:UniRef100_A0A6I6C7I3, UniRef:UniRef50_S5MIJ8, UniRef:UniRef90_A0A6I6C7I3
contig_1	cds	24607	25047	+	GCF_009730595_00024		Single-stranded DNA-binding protein	RefSeq:WP_156005270.1, SO:0001217, UniParc:UPI0012DC8F1F, UniRef:UniRef100_A0A6I6C5H9, UniRef:UniRef50_S5LST4, UniRef:UniRef90_A0A6I6C5H9
contig_1	cds	25062	25286	+	GCF_009730595_00025	rpsR	30S ribosomal protein S18	GO:0000314, GO:0003735, GO:0006412, GO:0022627, KEGG:K02963, RefSeq:WP_156005273.1, SO:0001217, UniParc:UPI0012DFDD6B, UniRef:UniRef100_A0A6I6C933, UniRef:UniRef50_A0A0U3MSC8, UniRef:UniRef90_A0A4P7AFX6
contig_1	cds	25361	25807	+	GCF_009730595_00026	rplI	50S ribosomal protein L9	GO:0003735, GO:0005840, GO:0006412, KEGG:K02939, RefSeq:WP_156005276.1, SO:0001217, UniParc:UPI0012DC452C, UniRef:UniRef100_A0A6I6CB96, UniRef:UniRef50_S5MDD5, UniRef:UniRef90_A0A6I6CB96
contig_1	cds	25807	27159	+	GCF_009730595_00027	dnaB	replicative DNA helicase	EC:5.6.2.3, GO:0003677, GO:0003678, GO:0005524, GO:0006260, KEGG:K02314, RefSeq:WP_156005279.1, SO:0001217, UniParc:UPI0012DCD08D, UniRef:UniRef100_A0A6I6CH93, UniRef:UniRef50_S5LVB6, UniRef:UniRef90_A0A6I6CH93
contig_1	cds	27207	28448	+	GCF_009730595_00028		Lipoprotein-associated type-17 domain-containing protein	RefSeq:WP_156005282.1, SO:0001217, UniParc:UPI0012DC940A, UniRef:UniRef100_A0A6I6CBP5, UniRef:UniRef50_A0A6I6CBP5, UniRef:UniRef90_A0A6I6CBP5
contig_1	cds	29642	32272	+	GCF_009730595_00029		hypothetical protein	RefSeq:WP_156005285.1, SO:0001217, UniParc:UPI0012DD2A98, UniRef:UniRef100_A0A6I6C931, UniRef:UniRef50_A0A6I6C931, UniRef:UniRef90_A0A6I6C931
contig_1	cds	32278	32946	+	GCF_009730595_00030		uracil-DNA glycosylase	EC:3.2.2.27, GO:0004844, GO:0006284, KEGG:K03648, RefSeq:WP_156005288.1, SO:0001217, UniParc:UPI0012DD56A2, UniRef:UniRef100_A0A6I6C6I7, UniRef:UniRef50_Q6F1M3, UniRef:UniRef90_A0A6I6C6I7
contig_1	cds	32960	33877	+	GCF_009730595_00031		ECF transporter S component	RefSeq:WP_156005291.1, SO:0001217, UniParc:UPI0012DD44E7, UniRef:UniRef100_A0A6I6C3M4, UniRef:UniRef50_V5RGT3, UniRef:UniRef90_A0A6I6C3M4
contig_1	cds	33889	35223	+	GCF_009730595_00032	cysS	cysteine--tRNA ligase	EC:6.1.1.16, GO:0004817, GO:0005524, GO:0005737, GO:0006423, KEGG:K01883, SO:0001217, UniParc:UPI0012DD2CD1, UniRef:UniRef100_A0A6I6CB46, UniRef:UniRef50_Q6F230, UniRef:UniRef90_A0A6I6CB46
contig_1	cds	35225	35941	+	GCF_009730595_00033	rlmB	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	GO:0006396, GO:0008173, RefSeq:WP_170264659.1, SO:0001217, UniParc:UPI001318A904, UniRef:UniRef100_A0A6I6C7J5, UniRef:UniRef50_A0A1B3SJ79, UniRef:UniRef90_A0A6I6C7J5
contig_1	cds	36018	36548	+	GCF_009730595_00034		Sigma-70 family RNA polymerase sigma factor	RefSeq:WP_156005299.1, SO:0001217, UniParc:UPI0012DE950C, UniRef:UniRef100_A0A6I6C5I9, UniRef:UniRef50_A0A4P7AHU3, UniRef:UniRef90_A0A6I6C5I9
contig_1	cds	36575	36736	+	GCF_009730595_00035	rpmG	50S ribosomal protein L33	GO:0003735, GO:0005840, GO:0006412, RefSeq:WP_156005302.1, SO:0001217, UniParc:UPI0012DC9269, UniRef:UniRef100_A0A6I6C940, UniRef:UniRef50_A0A1B3SJ84, UniRef:UniRef90_A0A6I6C940
contig_1	cds	36739	37140	+	GCF_009730595_00036	secE	preprotein translocase subunit SecE	GO:0005886, GO:0009306, GO:0015450, GO:0043952, RefSeq:WP_156005304.1, SO:0001217, UniParc:UPI0012DCE2B9, UniRef:UniRef100_A0A6I6CBA4, UniRef:UniRef50_W6A606, UniRef:UniRef90_A0A6I6CBA4
contig_1	cds	37154	37783	+	GCF_009730595_00037	nusG	transcription termination/antitermination protein NusG	GO:0006355, KEGG:K02601, RefSeq:WP_156005307.1, SO:0001217, UniParc:UPI0012DD63B5, UniRef:UniRef100_A0A6I6CHA4, UniRef:UniRef50_A0A2K8NS67, UniRef:UniRef90_A0A6I6CHA4
contig_1	cds	37836	38348	+	GCF_009730595_00038		Peptidyl-prolyl cis-trans isomerase	RefSeq:WP_211360459.1, SO:0001217, UniParc:UPI0013177E42, UniRef:UniRef100_A0A6I6CBQ2, UniRef:UniRef50_A0A939XBT9, UniRef:UniRef90_A0A6I6CBQ2
contig_1	cds	38719	39156	+	GCF_009730595_00039	rplK	50S ribosomal protein L11	GO:0003735, GO:0005840, GO:0006412, KEGG:K02867, RefSeq:WP_156005310.1, SO:0001217, UniParc:UPI0012DFABDD, UniRef:UniRef100_A0A6I6C937, UniRef:UniRef50_P47327, UniRef:UniRef90_V5RJA9
contig_1	cds	39156	39842	+	GCF_009730595_00040	rplA	50S ribosomal protein L1	GO:0003723, GO:0003735, GO:0006412, GO:0015934, KEGG:K02863, RefSeq:WP_156005313.1, SO:0001217, UniParc:UPI0012DFCA78, UniRef:UniRef100_A0A6I6C6J2, UniRef:UniRef50_Q6F0K8, UniRef:UniRef90_A0A4P7AHT8
contig_1	cds	39954	41102	+	GCF_009730595_00041		hypothetical protein	RefSeq:WP_156005317.1, SO:0001217, UniParc:UPI0012DD45E2, UniRef:UniRef100_A0A6I6C3N5, UniRef:UniRef50_A0A6I6C3N5, UniRef:UniRef90_A0A6I6C3N5
contig_1	cds	41128	41973	+	GCF_009730595_00042		Lipoprotein	RefSeq:WP_156005320.1, SO:0001217, UniParc:UPI0012DD5AFD, UniRef:UniRef100_A0A6I6CB61, UniRef:UniRef50_A0A6I6CB61, UniRef:UniRef90_A0A6I6CB61
