# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	213	899	+	GCA_964030995_00001	-	-	-	-	-	-
contig_1	cds	1019	2032	+	GCA_964030995_00002	633.0	8.1e-229	1.0	1.0	0.973	UniRef:UniRef90_A0A0M4JSZ6
contig_1	cds	2090	2602	+	GCA_964030995_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00313B6BA1
contig_1	cds	2625	3821	+	GCA_964030995_00004	741.0	2.8e-269	1.0	1.0	0.950	UniRef:UniRef90_A0A0M3SJH4
contig_1	cds	3869	4675	+	GCA_964030995_00005	509.0	4.0e-182	0.985	1.0	0.981	UniRef:UniRef90_UPI00313CFCD1
contig_1	cds	4754	5677	-	GCA_964030995_00006	575.0	1.2e-206	1.0	1.0	0.971	UniRef:UniRef90_UPI0030CF8585
contig_1	cds	5741	6691	-	GCA_964030995_00007	551.0	7.9e-197	1.0	0.984	0.880	UniRef:UniRef90_UPI00313EC0FC
contig_1	cds	6745	8418	-	GCA_964030995_00008	1053.0	0.0	1.007	1.0	0.968	UniRef:UniRef90_A0A0M3SJH7
contig_1	cds	8418	10220	-	GCA_964030995_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00313EDC5F
contig_1	cds	10399	11007	-	GCA_964030995_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00313AF642
contig_1	cds	11079	11645	+	GCA_964030995_00011	366.0	7.7e-128	1.0	0.945	0.989	UniRef:UniRef90_UPI00313D8907
contig_1	cds	11645	12526	+	GCA_964030995_00012	529.0	5.8e-189	1.0	0.993	0.925	UniRef:UniRef90_A0A0M4K224
contig_1	cds	12532	13785	+	GCA_964030995_00013	790.0	3.8e-288	1.0	1.0	0.971	UniRef:UniRef90_UPI0030D45AB4
contig_1	cds	13843	16275	+	GCA_964030995_00014	1507.0	0.0	1.0	1.0	0.994	UniRef:UniRef90_UPI00313B0232
contig_1	cds	16324	17397	+	GCA_964030995_00015	658.0	4.8e-238	1.0	1.0	0.908	UniRef:UniRef90_S5LX52
contig_1	cds	17387	18145	+	GCA_964030995_00016	484.0	1.6e-172	1.0	1.0	0.948	UniRef:UniRef90_A0A0M4JTA1
contig_1	cds	18196	19206	+	GCA_964030995_00017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00313B85F0
contig_1	cds	19208	20092	+	GCA_964030995_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00313AC4F8
contig_1	cds	20092	20766	+	GCA_964030995_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00313C6DAD
contig_1	cds	20756	21373	+	GCA_964030995_00020	377.0	1.0e-131	1.0	1.0	0.946	UniRef:UniRef90_UPI0030CE247A
contig_1	tRNA	21410	21492	-	GCA_964030995_00021	68.3	-	-	-	-	-
contig_1	cds	21559	21759	-	GCA_964030995_00022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0030CF0BA6
contig_1	cds	21979	22290	+	GCA_964030995_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0030CB80DA
contig_1	cds	22419	24059	+	GCA_964030995_00024	1002.0	0.0	1.0	1.0	0.941	UniRef:UniRef90_A0A0M5KCG2
contig_1	cds	24132	24881	+	GCA_964030995_00025	428.0	1.6e-150	1.0	1.0	0.952	UniRef:UniRef90_UPI0030CEC4A6
contig_1	cds	24909	28640	+	GCA_964030995_00026	2262.0	0.0	1.001	1.0	0.977	UniRef:UniRef90_UPI00313C9891
contig_1	cds	28685	28903	+	GCA_964030995_00027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0030CCD880
contig_1	cds	28979	29983	+	GCA_964030995_00028	606.0	4.3e-218	1.0	1.0	0.946	UniRef:UniRef90_A0A0M4JSX7
contig_1	cds	29983	30675	+	GCA_964030995_00029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00313DE44F
