# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1	1380	+	GCF_030316605_00001	dnaA	chromosomal replication initiator protein DnaA	GO:0003677, GO:0003688, GO:0005524, GO:0006270, GO:0006275, KEGG:K02313, SO:0001217, UniRef:UniRef50_A0A846U523, UniRef:UniRef90_A0A3S7R547
contig_1	cds	1560	2747	+	GCF_030316605_00002	dnaN	DNA polymerase III subunit beta	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0006260, GO:0009360, KEGG:K02338, RefSeq:WP_286641695.1, SO:0001217, UniParc:UPI00257515D9, UniRef:UniRef100_UPI00257515D9, UniRef:UniRef50_UPI0013C8FC25, UniRef:UniRef90_UPI0013C8FC25
contig_1	cds	2805	3374	+	GCF_030316605_00003		SGNH/GDSL hydrolase family protein	RefSeq:WP_286641696.1, SO:0001217, UniParc:UPI0025774658, UniRef:UniRef100_UPI0025774658, UniRef:UniRef50_UPI0030D1E83C, UniRef:UniRef90_UPI0030D1E83C
contig_1	cds	3502	3792	+	GCF_030316605_00004		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI00313C1485, UniRef:UniRef90_UPI002575A436
contig_1	cds	4038	4715	-	GCF_030316605_00005		DDE-type integrase/transposase/recombinase	SO:0001217, UniRef:UniRef50_A0AA86JPR2, UniRef:UniRef90_UPI0024935B12
contig_1	cds	4757	5035	-	GCF_030316605_00006		transposase	SO:0001217, UniRef:UniRef50_UPI0024901D2D, UniRef:UniRef90_UPI002576BF06
contig_1	cds	5297	7216	+	GCF_030316605_00007	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005694, GO:0006265, KEGG:K02470, SO:0001217, UniRef:UniRef50_A0A9D7YHK9, UniRef:UniRef90_UPI0030D6274A
contig_1	cds	7248	9737	+	GCF_030316605_00008	gyrA	DNA gyrase subunit A	EC:5.6.2.2, GO:0003677, GO:0003916, GO:0003918, GO:0005524, GO:0006259, GO:0006265, KEGG:K02469, RefSeq:WP_286641699.1, SO:0001217, UniParc:UPI002576A8B5, UniRef:UniRef100_UPI002576A8B5, UniRef:UniRef50_A0A846U0L5, UniRef:UniRef90_A0A411NKC5
contig_1	cds	9754	11019	+	GCF_030316605_00009	serS	serine--tRNA ligase	EC:6.1.1.11, GO:0000166, GO:0004828, GO:0005524, GO:0006434, KEGG:K01875, RefSeq:WP_286641700.1, SO:0001217, UniParc:UPI002577A0B6, UniRef:UniRef100_UPI002577A0B6, UniRef:UniRef50_Q8DR22, UniRef:UniRef90_UPI0030CD0BBA
contig_1	ncRNA	11089	11183	+	GCF_030316605_00010	Bacteria_small_SRP	Bacterial small signal recognition particle RNA	RFAM:RF00169, SO:0000655
