# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	3	1355	+	GCF_964019485_00001	842.0	1.3e-307	0.996	0.998	0.962	UniRef:UniRef90_UPI0030CD3377
contig_1	cds	1527	2648	+	GCF_964019485_00002	654.0	5.7e-236	1.003	1.0	0.944	UniRef:UniRef90_UPI00313CBB49
contig_1	cds	3165	5072	+	GCF_964019485_00003	1219.0	0.0	1.0	0.998	0.969	UniRef:UniRef90_UPI0035C8D316
contig_1	cds	5086	7524	+	GCF_964019485_00004	1482.0	0.0	1.0	1.0	0.954	UniRef:UniRef90_UPI00313AB768
contig_1	cds	7558	8838	+	GCF_964019485_00005	790.0	1.1e-287	1.0	1.0	0.946	UniRef:UniRef90_UPI0035C8CC63
contig_1	ncRNA	9394	9488	+	GCF_964019485_00006	49.3	3.5e-08	-	-	-	RFAM:RF00169
contig_1	cds	9520	9975	+	GCF_964019485_00007	297.0	4.4e-102	1.0	1.0	0.974	UniRef:UniRef90_UPI0030CE4B0E
contig_1	cds	10072	11967	+	GCF_964019485_00008	1096.0	0.0	1.005	1.002	0.901	UniRef:UniRef90_UPI00313DBDAF
contig_1	cds	11960	12583	+	GCF_964019485_00009	-	-	-	-	-	-
contig_1	cds	12615	13271	+	GCF_964019485_00010	405.0	1.0e-142	1.0	1.0	0.940	UniRef:UniRef90_UPI0030D5CCED
contig_1	cds	13359	14315	+	GCF_964019485_00011	560.0	2.1e-200	1.0	0.981	0.912	UniRef:UniRef90_UPI00313B981B
contig_1	cds	14329	15585	+	GCF_964019485_00012	746.0	6.9e-271	1.0	1.0	0.907	UniRef:UniRef90_UPI00313C97E1
contig_1	cds	15615	17642	+	GCF_964019485_00013	1235.0	0.0	0.985	0.993	0.961	UniRef:UniRef90_UPI00313D87EE
contig_1	cds	17648	18550	+	GCF_964019485_00014	559.0	8.5e-201	1.0	1.0	0.973	UniRef:UniRef90_UPI00313BCDC4
contig_1	cds	19120	19869	-	GCF_964019485_00015	462.0	6.1e-164	1.0	1.0	0.964	UniRef:UniRef90_UPI00313A77CB
contig_1	tRNA	19894	19976	-	GCF_964019485_00016	69.2	-	-	-	-	-
contig_1	cds	20070	21377	-	GCF_964019485_00017	744.0	2.1e-269	1.0	1.0	0.917	UniRef:UniRef90_UPI0030D3E796
contig_1	cds	21790	22068	+	GCF_964019485_00018	165.0	1.2e-51	1.0	1.0	0.935	UniRef:UniRef90_UPI00313D3949
contig_1	cds	22179	22496	+	GCF_964019485_00019	-	-	-	-	-	-
contig_1	cds	22463	22765	+	GCF_964019485_00020	152.0	4.8e-46	0.920	0.902	0.750	UniRef:UniRef90_UPI00350FF9D3
contig_1	cds	22710	22901	+	GCF_964019485_00021	87.0	1.9e-21	0.841	0.898	0.717	UniRef:UniRef90_UPI00313ABA3A
contig_1	cds	22863	23156	-	GCF_964019485_00022	142.0	3.1e-42	1.0	1.032	0.742	UniRef:UniRef90_UPI00313F081D
contig_1	cds	23357	23602	-	GCF_964019485_00023	-	-	-	-	-	-
contig_1	cds	23739	24560	-	GCF_964019485_00024	-	-	-	-	-	-
contig_1	cds	24740	25246	+	GCF_964019485_00025	-	-	-	-	-	-
contig_1	cds	25598	25792	+	GCF_964019485_00026	-	-	-	-	-	-
contig_1	cds	26091	26882	+	GCF_964019485_00027	396.0	7.3e-138	0.814	0.911	0.944	UniRef:UniRef90_UPI00313BAF5A
contig_1	cds	26857	27453	+	GCF_964019485_00028	379.0	2.5e-132	0.990	0.845	0.959	UniRef:UniRef90_UPI00313E7096
contig_1	cds	28499	28645	+	GCF_964019485_00029	-	-	-	-	-	-
contig_1	cds	28746	29087	+	GCF_964019485_00030	-	-	-	-	-	-
contig_1	cds	29071	29976	+	GCF_964019485_00031	-	-	-	-	-	-
contig_1	cds	30199	30429	+	GCF_964019485_00032	-	-	-	-	-	-
contig_1	cds	30355	31443	-	GCF_964019485_00033	650.0	7.8e-235	1.0	1.0	0.873	UniRef:UniRef90_UPI001C03BF20
contig_1	cds	31788	31967	-	GCF_964019485_00034	-	-	-	-	-	-
contig_1	cds	32083	32541	-	GCF_964019485_00035	243.0	3.0e-80	0.941	0.827	0.846	UniRef:UniRef90_UPI0030CB5DAD
contig_1	cds	32543	33385	-	GCF_964019485_00036	539.0	4.7e-193	1.0	0.930	0.946	UniRef:UniRef90_UPI0035C90632
contig_1	cds	34010	34123	+	GCF_964019485_00037	-	-	-	-	-	-
contig_1	cds	34766	35488	+	GCF_964019485_00038	441.0	5.2e-156	0.996	0.996	0.958	UniRef:UniRef90_UPI0030D0D348
contig_1	cds	35542	36099	+	GCF_964019485_00039	299.0	1.4e-101	1.0	1.0	0.903	UniRef:UniRef90_UPI0030CA74DB
contig_1	cds	36469	36744	+	GCF_964019485_00040	140.0	9.0e-42	1.0	1.0	0.791	UniRef:UniRef90_UPI00313E71B7
contig_1	cds	36839	37129	+	GCF_964019485_00041	-	-	-	-	-	-
contig_1	tRNA	37728	37817	+	GCF_964019485_00042	84.7	-	-	-	-	-
contig_1	cds	37947	39467	+	GCF_964019485_00043	979.0	0.0	1.0	1.0	0.974	UniRef:UniRef90_UPI0030CFC046
contig_1	cds	39483	40178	+	GCF_964019485_00044	398.0	2.8e-139	0.996	0.966	0.878	UniRef:UniRef90_UPI00313B8B97
contig_1	cds	40171	41598	+	GCF_964019485_00045	915.0	0.0	1.0	1.0	0.954	UniRef:UniRef90_UPI0030D3A684
contig_1	cds	41616	41852	+	GCF_964019485_00046	138.0	3.0e-41	1.0	1.0	0.936	UniRef:UniRef90_UPI0030D6053A
contig_1	cds	41868	42368	+	GCF_964019485_00047	297.0	1.1e-101	0.916	0.950	0.974	UniRef:UniRef90_UPI00313D941B
contig_1	cds	42794	43591	+	GCF_964019485_00048	473.0	1.1e-167	1.0	1.0	0.898	UniRef:UniRef90_UPI00313A828A
contig_1	cds	43622	45361	+	GCF_964019485_00049	994.0	0.0	0.978	0.976	0.903	UniRef:UniRef90_UPI00313E9518
contig_1	cds	45482	46342	-	GCF_964019485_00050	511.0	3.2e-182	1.0	1.0	0.937	UniRef:UniRef90_UPI0030D10AF5
contig_1	cds	46354	47187	-	GCF_964019485_00051	523.0	4.3e-187	1.0	1.0	0.960	UniRef:UniRef90_UPI001C04EBB8
contig_1	cds	47292	47477	-	GCF_964019485_00052	117.0	2.0e-33	0.984	0.857	0.917	UniRef:UniRef90_UPI001FE4479C
contig_1	cds	47833	47922	-	GCF_964019485_00053	-	-	-	-	-	-
contig_1	cds	48138	49190	+	GCF_964019485_00054	681.0	4.0e-247	1.0	1.0	0.960	UniRef:UniRef90_UPI00313B99A6
contig_1	cds	49247	49417	+	GCF_964019485_00055	-	-	-	-	-	-
contig_1	cds	49375	49689	+	GCF_964019485_00056	-	-	-	-	-	-
contig_1	cds	49708	50955	+	GCF_964019485_00057	761.0	8.8e-277	1.0	1.0	0.933	UniRef:UniRef90_UPI0030CF2AB8
contig_1	cds	50936	51259	+	GCF_964019485_00058	-	-	-	-	-	-
contig_1	cds	51207	51914	+	GCF_964019485_00059	362.0	1.2e-124	0.834	0.800	0.923	UniRef:UniRef90_UPI00313CCB57
contig_1	cds	53007	54530	-	GCF_964019485_00060	535.0	1.5e-184	1.0	1.002	0.714	UniRef:UniRef90_UPI0030D3B7D7
contig_1	cds	54810	55016	+	GCF_964019485_00061	-	-	-	-	-	-
contig_1	cds	55348	55836	+	GCF_964019485_00062	289.0	1.7e-98	1.0	0.988	0.907	UniRef:UniRef90_UPI00313E1221
contig_1	cds	56089	56700	+	GCF_964019485_00063	-	-	-	-	-	-
contig_1	cds	56881	57192	+	GCF_964019485_00064	-	-	-	-	-	-
contig_1	cds	57768	58220	+	GCF_964019485_00065	293.0	1.4e-100	1.0	1.0	0.967	UniRef:UniRef90_UPI001C048B0B
contig_1	cds	58213	59541	+	GCF_964019485_00066	797.0	4.4e-290	1.016	1.0	0.915	UniRef:UniRef90_UPI00313BF8EC
contig_1	cds	59918	60049	+	GCF_964019485_00067	-	-	-	-	-	-
contig_1	cds	60235	60387	+	GCF_964019485_00068	85.1	6.1e-21	1.0	0.862	0.920	UniRef:UniRef90_A0A0K2JJT1
contig_1	cds	60543	60752	+	GCF_964019485_00069	-	-	-	-	-	-
contig_1	cds	60811	61167	+	GCF_964019485_00070	-	-	-	-	-	-
contig_1	cds	61468	62001	+	GCF_964019485_00071	273.0	1.8e-91	1.0	1.0	0.847	UniRef:UniRef90_UPI00313D84A4
contig_1	cds	62025	62504	+	GCF_964019485_00072	261.0	2.0e-87	0.893	0.816	0.901	UniRef:UniRef90_UPI00313C32D8
contig_1	cds	62560	62919	+	GCF_964019485_00073	-	-	-	-	-	-
contig_1	cds	62867	63127	+	GCF_964019485_00074	-	-	-	-	-	-
contig_1	cds	63314	63922	+	GCF_964019485_00075	399.0	4.9e-140	1.0	0.871	0.960	UniRef:UniRef90_UPI00313E7096
contig_1	cds	64094	65437	-	GCF_964019485_00076	637.0	2.1e-226	1.018	1.0	0.800	UniRef:UniRef90_UPI0030D52C14
contig_1	cds	65454	66404	-	GCF_964019485_00077	593.0	1.1e-213	1.0	1.003	0.953	UniRef:UniRef90_UPI00313CC45F
contig_1	cds	66514	67263	+	GCF_964019485_00078	125.0	2.1e-31	0.863	0.821	0.535	UniRef:UniRef90_UPI001C05AD16
contig_1	cds	67562	68095	+	GCF_964019485_00079	359.0	1.3e-125	1.0	1.0	0.949	UniRef:UniRef90_UPI001C052480
contig_1	cds	68985	69320	-	GCF_964019485_00080	134.0	1.8e-38	0.901	0.840	0.750	UniRef:UniRef90_UPI001C04DB73
contig_1	cds	69374	69604	-	GCF_964019485_00081	111.0	1.3e-30	1.0	0.835	0.750	UniRef:UniRef90_UPI00313E71B7
contig_1	cds	69849	69995	+	GCF_964019485_00082	99.4	1.3e-26	1.0	0.800	0.979	UniRef:UniRef90_UPI001C05BEFF
contig_1	cds	70123	71409	+	GCF_964019485_00083	786.0	4.5e-286	1.005	1.002	0.930	UniRef:UniRef90_UPI00313BEBB5
contig_1	cds	71425	73566	+	GCF_964019485_00084	1244.0	0.0	1.0	0.999	0.913	UniRef:UniRef90_UPI001C03CD6D
contig_1	cds	73559	75244	+	GCF_964019485_00085	980.0	0.0	1.005	1.0	0.931	UniRef:UniRef90_UPI00313C2A27
contig_1	cds	75237	76169	+	GCF_964019485_00086	548.0	6.8e-196	1.0	1.0	0.942	UniRef:UniRef90_UPI00313B29EC
contig_1	cds	76516	76710	+	GCF_964019485_00087	112.0	2.1e-31	0.969	0.912	0.968	UniRef:UniRef90_UPI001C04D569
contig_1	cds	77386	77586	-	GCF_964019485_00088	-	-	-	-	-	-
contig_1	cds	77667	78287	-	GCF_964019485_00089	358.0	2.1e-124	0.985	1.0	0.906	UniRef:UniRef90_UPI00313E9CAE
contig_1	cds	78262	79647	-	GCF_964019485_00090	852.0	0.0	1.0	1.0	0.983	UniRef:UniRef90_UPI00313ABB83
contig_1	cds	79647	80066	-	GCF_964019485_00091	203.0	3.8e-65	1.0	0.939	0.849	UniRef:UniRef90_UPI001C05B980
contig_1	cds	80420	80695	-	GCF_964019485_00092	151.0	6.1e-46	0.989	0.818	0.878	UniRef:UniRef90_UPI00313C91C4
contig_1	cds	80700	81266	-	GCF_964019485_00093	321.0	3.6e-110	1.0	1.0	0.888	UniRef:UniRef90_UPI001C03A3DB
contig_1	cds	81272	82267	-	GCF_964019485_00094	603.0	5.8e-217	1.003	1.0	0.940	UniRef:UniRef90_UPI00313D8353
contig_1	cds	82289	83608	-	GCF_964019485_00095	817.0	3.2e-298	1.0	1.0	0.959	UniRef:UniRef90_UPI0030D12D64
contig_1	cds	83621	84313	-	GCF_964019485_00096	407.0	4.4e-143	1.0	1.0	0.939	UniRef:UniRef90_UPI00313D5F68
