#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	11960	12583	+	GCF_964019485_00009	24.2	8.6	PF13662.12|Toprim_4	PFAM:PF13662.12
contig_1	13359	14315	+	GCF_964019485_00011	37.3	8.0	PF13177.12|DNA_pol3_delta2	PFAM:PF13177.12, SO:0001217, UniRef:UniRef50_UPI00313B981B, UniRef:UniRef90_UPI00313B981B
contig_1	22179	22496	+	GCF_964019485_00019	12.3	10.2	PF13276.12|HTH_21	PFAM:PF13276.12
contig_1	22863	23156	-	GCF_964019485_00022	11.8	9.6		SO:0001217, UniRef:UniRef50_UPI00313F05AB
contig_1	23739	24560	-	GCF_964019485_00024	32.8	10.0		
contig_1	24740	25246	+	GCF_964019485_00025	19.6	8.8		
contig_1	25598	25792	+	GCF_964019485_00026	7.2	8.1		
contig_1	28499	28645	+	GCF_964019485_00029	5.6	7.8		
contig_1	28746	29087	+	GCF_964019485_00030	12.6	9.3		
contig_1	30199	30429	+	GCF_964019485_00032	9.3	9.6		
contig_1	31788	31967	-	GCF_964019485_00034	7.2	6.5		
contig_1	32083	32541	-	GCF_964019485_00035	17.9	9.1		SO:0001217, UniRef:UniRef50_UPI0030CB5DAD
contig_1	34010	34123	+	GCF_964019485_00037	4.2	8.2		SO:0001217, UniRef:UniRef50_UPI00313D40F5, UniRef:UniRef90_UPI00313D40F5
contig_1	36839	37129	+	GCF_964019485_00041	11.4	10.5	PF13276.12|HTH_21	PFAM:PF13276.12
contig_1	47833	47922	-	GCF_964019485_00053	3.4	8.1		
contig_1	49247	49417	+	GCF_964019485_00055	6.8	10.1		SO:0001217, UniRef:UniRef50_UPI00313B4CC3, UniRef:UniRef90_UPI00313B4CC3
contig_1	49375	49689	+	GCF_964019485_00056	12.1	7.7		
contig_1	54810	55016	+	GCF_964019485_00061	7.9	4.4		
contig_1	56881	57192	+	GCF_964019485_00064	12.0	10.4		
contig_1	60543	60752	+	GCF_964019485_00069	8.4	5.4		SO:0001217, UniRef:UniRef50_UPI00313E5EE9, UniRef:UniRef90_UPI00313E5EE9
contig_1	60811	61167	+	GCF_964019485_00070	14.1	7.7		
contig_1	62560	62919	+	GCF_964019485_00073	14.0	9.3		
contig_1	62867	63127	+	GCF_964019485_00074	10.2	10.6		
contig_1	64094	65437	-	GCF_964019485_00076	51.9	5.3		SO:0001217, UniRef:UniRef50_UPI0030D52C14
contig_1	66514	67263	+	GCF_964019485_00078	29.2	8.9		SO:0001217, UniRef:UniRef50_UPI001C05AD16
contig_1	69849	69995	+	GCF_964019485_00082	5.8	8.1		SO:0001217, UniRef:UniRef50_UPI001C05BEFF, UniRef:UniRef90_UPI001C05BEFF
contig_1	76516	76710	+	GCF_964019485_00087	7.3	9.5		SO:0001217, UniRef:UniRef50_UPI001C03E404, UniRef:UniRef90_UPI001C04D569
contig_1	77667	78287	-	GCF_964019485_00089	23.7	9.3		SO:0001217, UniRef:UniRef50_UPI00313BA32D, UniRef:UniRef90_UPI00313E9CAE
contig_1	80700	81266	-	GCF_964019485_00093	22.4	5.4	PF21984.2|DnaD_N	PFAM:PF21984.2, SO:0001217, UniRef:UniRef50_UPI001C03A3DB
contig_1	85100	85753	-	GCF_964019485_00097	25.2	9.1		KEGG:K23675, SO:0001217, UniRef:UniRef50_UPI00313C894F, UniRef:UniRef90_UPI00313C894F
contig_1	88484	88675	-	GCF_964019485_00102	7.2	5.1		SO:0001217, UniRef:UniRef50_UPI001C054182, UniRef:UniRef90_UPI001C054182
contig_1	88838	89215	-	GCF_964019485_00103	14.2	8.3		
contig_1	89248	89475	-	GCF_964019485_00104	8.7	5.1		
contig_1	89559	89723	-	GCF_964019485_00105	6.0	4.9		
contig_1	92768	93550	-	GCF_964019485_00109	31.6	9.2		SO:0001217, UniRef:UniRef50_UPI00313B7129, UniRef:UniRef90_UPI00313B7129
contig_1	93544	94722	-	GCF_964019485_00110	46.1	9.5		SO:0001217, UniRef:UniRef50_UPI0030D33215, UniRef:UniRef90_UPI0030D33215
contig_1	95967	96599	-	GCF_964019485_00112	25.0	9.5		SO:0001217, UniRef:UniRef50_UPI0030CF4152, UniRef:UniRef90_UPI0030CF4152
contig_1	98577	100547	+	GCF_964019485_00115	74.7	8.9		SO:0001217, UniRef:UniRef50_UPI00313D286C
contig_1	100549	101019	+	GCF_964019485_00116	18.2	10.1		SO:0001217, UniRef:UniRef50_UPI0030CDAE15, UniRef:UniRef90_UPI0030CDAE15
contig_1	118243	118539	-	GCF_964019485_00127	11.4	9.7		SO:0001217, UniRef:UniRef50_UPI00313CE76B
contig_1	119761	120243	-	GCF_964019485_00131	18.3	9.7		SO:0001217, UniRef:UniRef50_UPI0030CF4955, UniRef:UniRef90_UPI0030CF4955
contig_1	122118	122429	-	GCF_964019485_00133	12.4	9.7		SO:0001217, UniRef:UniRef50_UPI001C04E664, UniRef:UniRef50_UPI00313E5B06, UniRef:UniRef90_UPI001C04E664
contig_1	122507	122923	-	GCF_964019485_00134	15.8	8.4		SO:0001217, UniRef:UniRef50_UPI001C047A1C, UniRef:UniRef90_UPI0030D5B53B
