# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	14	211	+	GCF_964020235_00001		Hypothetical transmembrane protein	RefSeq:WP_338992343.1, SO:0001217, UniParc:UPI0030D03C1F, UniRef:UniRef100_UPI0030CCEBCF, UniRef:UniRef50_Q14ME7, UniRef:UniRef90_Q14ME7
contig_1	cds	178	1035	+	GCF_964020235_00002		DUF3137 domain-containing protein	RefSeq:WP_338988601.1, SO:0001217, UniParc:UPI0030CC3755, UniRef:UniRef100_UPI0030CC3755, UniRef:UniRef50_A0A1J0U0X4, UniRef:UniRef90_A0A432ZUT6
contig_1	cds	1095	1958	+	GCF_964020235_00003		DEAD/DEAH box helicase family protein	RefSeq:WP_338988603.1, SO:0001217, UniParc:UPI0030D1C1C0, UniRef:UniRef100_UPI0030D1C1C0, UniRef:UniRef50_UPI001F4D469B, UniRef:UniRef90_UPI001F4D469B
contig_1	cds	1958	3829	+	GCF_964020235_00004		DEAD/DEAH box helicase	SO:0001217, UniRef:UniRef50_UPI0030D32764, UniRef:UniRef90_UPI0030CFCE37
contig_1	cds	3948	4277	+	GCF_964020235_00005		SWIM zinc finger family protein	RefSeq:WP_338988605.1, SO:0001217, UniParc:UPI0030D3EC1B, UniRef:UniRef100_UPI0030D3EC1B, UniRef:UniRef50_UPI0030D18D14, UniRef:UniRef90_UPI0030D18D14
contig_1	cds	4411	5949	+	GCF_964020235_00006		SNF2 helicase associated domain-containing protein	RefSeq:WP_338988606.1, SO:0001217, UniParc:UPI0030D4C2E0, UniRef:UniRef100_UPI0030D4C2E0, UniRef:UniRef50_UPI0030D4C2E0, UniRef:UniRef90_UPI0030D4C2E0
contig_1	cds	5918	6031	+	GCF_964020235_00007		hypothetical protein	PFAM:PF00176.29
contig_1	cds	6059	6229	+	GCF_964020235_00008		hypothetical protein	RefSeq:WP_338988607.1, SO:0001217, UniParc:UPI0030CA7638, UniRef:UniRef100_UPI0030CA7638, UniRef:UniRef50_UPI0030CA7638, UniRef:UniRef90_UPI0030CA7638
contig_1	cds	6258	6551	+	GCF_964020235_00009		SNF2-related protein	RefSeq:WP_338988608.1, SO:0001217, UniParc:UPI0030D2FE93, UniRef:UniRef100_UPI0030D2FE93, UniRef:UniRef50_UPI0030D2FE93, UniRef:UniRef90_UPI0030D2FE93
contig_1	cds	6691	6942	+	GCF_964020235_00010		C-terminal helicase domain-containing protein	RefSeq:WP_338988609.1, SO:0001217, UniParc:UPI0030D0E198, UniRef:UniRef100_UPI0030D0E198, UniRef:UniRef50_UPI0030D0E198, UniRef:UniRef90_UPI0030D0E198
contig_1	cds	7380	7943	+	GCF_964020235_00011		hypothetical protein	RefSeq:WP_338988611.1, SO:0001217, UniParc:UPI0030D4682C, UniRef:UniRef100_UPI0030D4682C, UniRef:UniRef50_UPI0030D4682C, UniRef:UniRef90_UPI0030D4682C
contig_1	cds	8138	8362	+	GCF_964020235_00012		hypothetical protein	RefSeq:WP_338988613.1, SO:0001217, UniParc:UPI0030CDC95D, UniRef:UniRef100_UPI0030CDC95D, UniRef:UniRef50_UPI0030CDC95D, UniRef:UniRef90_UPI0030CDC95D
contig_1	cds	8463	8663	+	GCF_964020235_00013		hypothetical protein	RefSeq:WP_338988615.1, SO:0001217, UniParc:UPI0030D5A9E3, UniRef:UniRef100_UPI0030D5A9E3, UniRef:UniRef50_UPI0030D5A9E3, UniRef:UniRef90_UPI0030D5A9E3
contig_1	cds	8728	9054	+	GCF_964020235_00014		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2P6FC32, UniRef:UniRef90_UPI0030CC6718
contig_1	cds	9108	9434	+	GCF_964020235_00015		hypothetical protein	RefSeq:WP_338988617.1, SO:0001217, UniParc:UPI0030CC099B, UniRef:UniRef100_UPI0030CC099B, UniRef:UniRef50_UPI0030D33571, UniRef:UniRef90_UPI0030D33571
contig_1	cds	9439	10230	-	GCF_964020235_00016		hypothetical protein	RefSeq:WP_338988618.1, SO:0001217, UniParc:UPI0030CE52CE, UniRef:UniRef100_UPI0030CE52CE, UniRef:UniRef50_UPI0030CE52CE, UniRef:UniRef90_UPI0030CE52CE
contig_1	cds	10369	11118	-	GCF_964020235_00017		hypothetical protein	RefSeq:WP_338988620.1, SO:0001217, UniParc:UPI0030CE2FB0, UniRef:UniRef100_UPI0030CE2FB0, UniRef:UniRef50_UPI0030D55097, UniRef:UniRef90_UPI0030D55097
contig_1	cds	11330	11848	-	GCF_964020235_00018		hypothetical protein	RefSeq:WP_338988622.1, SO:0001217, UniParc:UPI0030CBC53F, UniRef:UniRef100_UPI0030CBC53F, UniRef:UniRef50_UPI0030CBC53F, UniRef:UniRef90_UPI0030CBC53F
contig_1	cds	11829	12614	-	GCF_964020235_00019		p54	SO:0001217, UniRef:UniRef50_A0A0K2JHQ1, UniRef:UniRef90_UPI0030D59765
contig_1	cds	12811	13167	-	GCF_964020235_00020		Adhesin P54	RefSeq:WP_338988625.1, SO:0001217, UniParc:UPI0030D34122, UniRef:UniRef100_UPI0030D34122, UniRef:UniRef50_A0A345DS59, UniRef:UniRef90_UPI0030D34122
contig_1	cds	13237	13344	-	GCF_964020235_00021		hypothetical protein	
contig_1	cds	13346	13657	-	GCF_964020235_00022		Adhesin P58	RefSeq:WP_338988626.1, SO:0001217, UniParc:UPI0030D1641C, UniRef:UniRef100_UPI0030D1641C, UniRef:UniRef50_A0A345DS58, UniRef:UniRef90_UPI0030D1641C
contig_1	cds	13755	14705	-	GCF_964020235_00023		PBSX family phage terminase large subunit	KEGG:K06909, RefSeq:WP_338988627.1, SO:0001217, UniParc:UPI0030D1D511, UniRef:UniRef100_UPI0030D1D511, UniRef:UniRef50_UPI00148B084A, UniRef:UniRef90_UPI0030D1D511
contig_1	cds	15018	15407	+	GCF_964020235_00024		IS30 family transposase	RefSeq:WP_338988628.1, SO:0001217, UniParc:UPI0030D462E8, UniRef:UniRef100_UPI0030D462E8, UniRef:UniRef50_A0A3S0RRB8, UniRef:UniRef90_UPI0030D462E8
contig_1	cds	15557	15943	+	GCF_964020235_00025		Transposase of is30 family protein	SO:0001217, UniRef:UniRef50_A0A345DMR5
contig_1	cds	16278	17255	-	GCF_964020235_00026	yxlF	Putative ABC transporter ATP-binding protein YxlF	RefSeq:WP_338988629.1, SO:0001217, UniParc:UPI0030D2D43E, UniRef:UniRef100_UPI0030D2D43E, UniRef:UniRef50_W0GLI1, UniRef:UniRef90_A0A2P6FDL5
contig_1	cds	17281	19134	-	GCF_964020235_00027		ABC transporter permease	RefSeq:WP_338988630.1, SO:0001217, UniParc:UPI0030CF1B53, UniRef:UniRef100_UPI0030CF1B53, UniRef:UniRef50_A0A0K2JGU5, UniRef:UniRef90_A0A0K2JGU5
contig_1	cds	19224	19772	-	GCF_964020235_00028		Lipid/polyisoprenoid-binding YceI-like domain-containing protein	RefSeq:WP_338988631.1, SO:0001217, UniParc:UPI0030CC1A5E, UniRef:UniRef100_UPI0030CC1A5E, UniRef:UniRef50_A0A432ZVL8, UniRef:UniRef90_A0A432ZVL8
