#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	22200	22604	-	GCF_000328865_00019	16.0	5.8		RefSeq:WP_004028804.1, SO:0001217, UniParc:UPI0002A62D9A, UniRef:UniRef100_A0A2S8NQ89, UniRef:UniRef50_R4UM04, UniRef:UniRef90_Q14NL1
contig_2	128	568	-	GCF_000328865_00037	17.7	9.7		RefSeq:WP_004028810.1, SO:0001217, UniParc:UPI0002A64856, UniRef:UniRef100_UPI0002A64856, UniRef:UniRef50_UPI0002A64856, UniRef:UniRef90_UPI0002A64856
contig_2	13921	14859	-	GCF_000328865_00052	36.2	9.4		RefSeq:WP_004028814.1, SO:0001217, UniParc:UPI0002A629F2, UniRef:UniRef100_UPI0002A629F2, UniRef:UniRef50_UPI0002A629F2, UniRef:UniRef90_UPI0002A629F2
contig_2	14892	16880	-	GCF_000328865_00053	76.8	5.0		RefSeq:WP_004028815.1, SO:0001217, UniParc:UPI0002A654D1, UniRef:UniRef100_UPI0002A654D1, UniRef:UniRef50_A0AAI9X145, UniRef:UniRef90_A0AAI9X145
contig_3	68	265	+	GCF_000328865_00057	8.0	5.1		
contig_3	4080	4658	-	GCF_000328865_00061	21.8	9.1		RefSeq:WP_004027621.1, SO:0001217, UniParc:UPI00023A0A3B, UniRef:UniRef100_A0AAI9T3D1, UniRef:UniRef50_A0AAI9T3D1, UniRef:UniRef90_A0AAI9T3D1
contig_3	16789	16893	-	GCF_000328865_00073	3.6	4.1	PF08282.18|Hydrolase_3	PFAM:PF08282.18
contig_3	18004	18498	+	GCF_000328865_00075	19.0	8.7		RefSeq:WP_004027635.1, SO:0001217, UniParc:UPI00023A0A49, UniRef:UniRef100_A0AAI9T372, UniRef:UniRef50_A0A1J0U1E9, UniRef:UniRef90_A0AAI9T372
contig_3	22678	24825	-	GCF_000328865_00078	83.2	8.7		RefSeq:WP_004028826.1, SO:0001217, UniParc:UPI0002A63944, UniRef:UniRef100_UPI0002A63944, UniRef:UniRef50_A0A1J0U1D9, UniRef:UniRef90_A0AAI9T342
contig_3	39022	39624	-	GCF_000328865_00087	22.5	7.7		RefSeq:WP_037551150.1, SO:0001217, UniParc:UPI00031A8D38, UniRef:UniRef100_UPI00031A8D38, UniRef:UniRef50_UPI00031A8D38, UniRef:UniRef90_UPI00031A8D38
contig_3	59334	60347	-	GCF_000328865_00112	39.7	8.6		RefSeq:WP_004028838.1, SO:0001217, UniParc:UPI0002A62E67, UniRef:UniRef100_UPI0002A62E67, UniRef:UniRef50_UPI0002A62E67, UniRef:UniRef90_UPI0002A62E67
