# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1242	2354	-	GCF_000328865_00001		Agmatine deiminase	EC:3.5.3.12, KEGG:K10536, RefSeq:WP_004028793.1, SO:0001217, UniParc:UPI0002A62BEE, UniRef:UniRef100_UPI0002A62BEE, UniRef:UniRef50_A0A1J0U0U8, UniRef:UniRef90_A0AAI9X0U6
contig_1	cds	2506	2889	-	GCF_000328865_00002		Spiroplasmavirus-related protein	SO:0001217, UniRef:UniRef50_A0A0K2JG63, UniRef:UniRef90_A0AAJ4JYI4
contig_1	cds	3297	5213	-	GCF_000328865_00003	thrS	threonine--tRNA ligase	EC:6.1.1.3, GO:0004829, GO:0005524, GO:0005737, GO:0006435, KEGG:K01868, RefSeq:WP_004028795.1, SO:0001217, UniParc:UPI0002A6473F, UniRef:UniRef100_UPI0002A6473F, UniRef:UniRef50_V5RHB4, UniRef:UniRef90_A0A0K2JGL6
contig_1	cds	5470	6906	-	GCF_000328865_00004	pyk	pyruvate kinase	EC:2.7.1.40, GO:0000287, GO:0004743, GO:0006096, GO:0030955, KEGG:K00873, RefSeq:WP_004027558.1, SO:0001217, UniParc:UPI00023A0759, UniRef:UniRef100_A0AAI9X129, UniRef:UniRef50_S5M1G4, UniRef:UniRef90_A0A1J0U144
contig_1	cds	6960	7943	-	GCF_000328865_00005	pfkA	6-phosphofructokinase	EC:2.7.1.11, GO:0003872, GO:0005524, GO:0005945, GO:0006002, GO:0006096, GO:0016208, GO:0030388, GO:0042802, GO:0046872, GO:0048029, GO:0061621, GO:0070095, RefSeq:WP_004028796.1, SO:0001217, UniParc:UPI0002A622E1, UniRef:UniRef100_UPI0002A622E1, UniRef:UniRef50_P20275, UniRef:UniRef90_P20275
contig_1	cds	8094	8822	-	GCF_000328865_00006	spi	spiralin lipoprotein	GO:0005886, RefSeq:WP_004028797.1, SO:0001217, UniParc:UPI0002A62579, UniRef:UniRef100_UPI0002A62579, UniRef:UniRef50_P21625, UniRef:UniRef90_P21625
contig_1	cds	9069	9704	-	GCF_000328865_00007		Uncharacterized protein in tsf 3'region	RefSeq:WP_004028798.1, SO:0001217, UniParc:UPI0002A6493E, UniRef:UniRef100_UPI0002A6493E, UniRef:UniRef50_P20633, UniRef:UniRef90_P20633
contig_1	cds	9736	10626	-	GCF_000328865_00008	tsf	translation elongation factor Ts	GO:0003746, GO:0005737, GO:0006414, RefSeq:WP_004028799.1, SO:0001217, UniParc:UPI0002A62349, UniRef:UniRef100_UPI0002A62349, UniRef:UniRef50_Q6F0Q5, UniRef:UniRef90_P19216
contig_1	cds	10696	11796	-	GCF_000328865_00009	rpsB	30S ribosomal protein S2	GO:0003735, GO:0006412, GO:0015935, GO:0022627, KEGG:K02967, RefSeq:WP_004028800.1, SO:0001217, UniParc:UPI0002A638EC, UniRef:UniRef100_UPI0002A638EC, UniRef:UniRef50_P19679, UniRef:UniRef90_P19679
contig_1	cds	12131	13057	-	GCF_000328865_00010		Transmembrane protein	RefSeq:WP_004027565.1, SO:0001217, UniParc:UPI00023A0760, UniRef:UniRef100_A0AAI9T3E7, UniRef:UniRef50_A0A2P6FCE1, UniRef:UniRef90_A0AAJ4JZ57
