# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	8	1066	-	GCF_003124115_00001		DUF3688 domain-containing protein	RefSeq:WP_109285086.1, SO:0001217, UniParc:UPI000D65C8A2, UniRef:UniRef100_UPI000D65C8A2, UniRef:UniRef50_A0A2P6F9G9, UniRef:UniRef90_A0A2P6F9G9
contig_1	cds	1056	1973	-	GCF_003124115_00002		Spiroplasma plectrovirus-related protein	RefSeq:WP_040093811.1, SO:0001217, UniParc:UPI000589E837, UniRef:UniRef100_A0A0C2HV78, UniRef:UniRef50_A0A345DQG0, UniRef:UniRef90_A0A2P6FFU2
contig_1	cds	1980	3350	-	GCF_003124115_00003		Capsid protein	RefSeq:WP_040092584.1, SO:0001217, UniParc:UPI00058A53FD, UniRef:UniRef100_A0A0C2DZ54, UniRef:UniRef50_A0A3S0RR73, UniRef:UniRef90_A0A3S0RR73
contig_1	cds	3366	3827	-	GCF_003124115_00004		P18	RefSeq:WP_040092582.1, SO:0001217, UniParc:UPI00058A0D40, UniRef:UniRef100_A0A977TP25, UniRef:UniRef50_A0A2P6FFS4, UniRef:UniRef90_A0A2P6FFS4
contig_1	cds	4126	5130	+	GCF_003124115_00005		Chitinase-like	RefSeq:WP_105629008.1, SO:0001217, UniParc:UPI000CFA9FC5, UniRef:UniRef100_A0A2P6FF53, UniRef:UniRef50_A0A433ET09, UniRef:UniRef90_A0A2P6FA41
contig_1	cds	5150	5668	+	GCF_003124115_00006		Lipoprotein	RefSeq:WP_040092470.1, SO:0001217, UniParc:UPI00058A4461, UniRef:UniRef100_A0A977TPC8, UniRef:UniRef50_A0A2P6FEX0, UniRef:UniRef90_A0A977TP87
contig_1	cds	5696	8911	-	GCF_003124115_00007		Adhesin P123	RefSeq:WP_109285087.1, SO:0001217, UniParc:UPI000D654910, UniRef:UniRef100_UPI000D654910, UniRef:UniRef50_W0GR15, UniRef:UniRef90_A0A2P6FA40
contig_1	cds	8915	10306	-	GCF_003124115_00008		Adhesin P54	RefSeq:WP_109285088.1, SO:0001217, UniParc:UPI000D643255, UniRef:UniRef100_UPI000D643255, UniRef:UniRef50_A0A2P6FF31, UniRef:UniRef90_A0A2P6FA19
contig_1	cds	10299	10577	-	GCF_003124115_00009		Adhesin P12	RefSeq:WP_109285089.1, SO:0001217, UniParc:UPI000D656943, UniRef:UniRef100_UPI000D656943, UniRef:UniRef50_A0A2P6F9F7, UniRef:UniRef90_A0A3S0YNT3
contig_1	cds	10577	12037	-	GCF_003124115_00010		PBSX family phage terminase large subunit	KEGG:K06909, RefSeq:WP_109285090.1, SO:0001217, UniParc:UPI000D65E5B9, UniRef:UniRef100_UPI000D65E5B9, UniRef:UniRef50_W0GPI8, UniRef:UniRef90_A0A432ZV87
contig_1	cds	12030	12428	-	GCF_003124115_00011		Spiroplasmavirus-related protein	RefSeq:WP_040093917.1, SO:0001217, UniParc:UPI000589F6D0, UniRef:UniRef100_A0A2P6F9A4, UniRef:UniRef50_A0A0K2JGV9, UniRef:UniRef90_A0A2P6F9A4
contig_1	cds	12757	13734	+	GCF_003124115_00012		IS30 family transposase	GO:0004803, RefSeq:WP_040093915.1, SO:0001217, UniParc:UPI00058A29E2, UniRef:UniRef100_A0A977TPF8, UniRef:UniRef50_Q14MS8, UniRef:UniRef90_A0A3S0U8H0
contig_1	cds	14195	14434	+	GCF_003124115_00013		Spiroplasmavirus-related protein	RefSeq:WP_040093964.1, SO:0001217, UniParc:UPI000589FAB4, UniRef:UniRef100_A0A977TPB2, UniRef:UniRef50_A0A0K2JHV7, UniRef:UniRef90_A0A433EL80
contig_1	cds	14725	14904	+	GCF_003124115_00014		hypothetical protein	SO:0001217, UniParc:UPI000D28FCAD, UniRef:UniRef100_A0A977TPA5, UniRef:UniRef50_A0A977TPA5, UniRef:UniRef90_A0A977TPA5
contig_1	cds	14953	15069	+	GCF_003124115_00015		hypothetical protein	SO:0001217, UniParc:UPI000591E890, UniRef:UniRef100_A0A977TP79, UniRef:UniRef50_A0A0C2I4K5, UniRef:UniRef90_A0A0C2I4K5
contig_1	cds	15125	15313	+	GCF_003124115_00016		Phage protein	RefSeq:WP_133165036.1, SO:0001217, UniParc:UPI000591D82E, UniRef:UniRef100_A0A977TNZ9, UniRef:UniRef50_A0A0K2JI27, UniRef:UniRef90_A0A977TNZ9
contig_1	cds	15316	15453	+	GCF_003124115_00017		hypothetical protein	RefSeq:WP_157944213.1, SO:0001217, UniParc:UPI000591FE48, UniRef:UniRef100_A0A977TP57, UniRef:UniRef50_Q14MU4, UniRef:UniRef90_A0A977TP57
contig_1	cds	15456	16157	+	GCF_003124115_00018		Phage protein	RefSeq:WP_040092600.1, SO:0001217, UniParc:UPI000589E081, UniRef:UniRef100_A0A977TP65, UniRef:UniRef50_A0AAI9T4X2, UniRef:UniRef90_A0A2P6FFT1
contig_1	cds	16159	17088	+	GCF_003124115_00019	recT	Recombination and repair protein RecT	KEGG:K07455, RefSeq:WP_052443498.1, SO:0001217, UniParc:UPI0005920665, UniRef:UniRef100_A0A977TPD6, UniRef:UniRef50_A0A345DQU1, UniRef:UniRef90_A0A2P6FDC0
contig_1	cds	17082	17573	+	GCF_003124115_00020		Spiroplasma plectrovirus-related protein	SO:0001217, UniRef:UniRef50_A0A345DLT5, UniRef:UniRef90_A0A0C2EJ65
contig_1	cds	17778	18107	-	GCF_003124115_00021	ytxH	YtxH domain-containing protein	RefSeq:WP_133165082.1, SO:0001217, UniParc:UPI000D288331, UniRef:UniRef100_A0A2P6FFS8, UniRef:UniRef50_A0A2P6FA36, UniRef:UniRef90_A0A2P6FA36
contig_1	cds	18185	18817	-	GCF_003124115_00022		RDD domain-containing protein	RefSeq:WP_040093812.1, SO:0001217, UniParc:UPI00058A5619, UniRef:UniRef100_A0A977XVQ2, UniRef:UniRef50_A0A2P6FFU6, UniRef:UniRef90_A0A3S0T5U5
contig_1	cds	18820	19995	-	GCF_003124115_00023		DUF3688 domain-containing protein	RefSeq:WP_105628885.1, SO:0001217, UniParc:UPI000CFBB303, UniRef:UniRef100_A0A2P6F9G9, UniRef:UniRef50_A0A2P6F9G9, UniRef:UniRef90_A0A2P6F9G9
contig_1	cds	19985	20902	-	GCF_003124115_00024		Spiroplasma plectrovirus-related protein	RefSeq:WP_040093811.1, SO:0001217, UniParc:UPI000589E837, UniRef:UniRef100_A0A0C2HV78, UniRef:UniRef50_A0A345DQG0, UniRef:UniRef90_A0A2P6FFU2
contig_1	cds	20909	22279	-	GCF_003124115_00025		Capsid protein	RefSeq:WP_040092584.1, SO:0001217, UniParc:UPI00058A53FD, UniRef:UniRef100_A0A0C2DZ54, UniRef:UniRef50_A0A3S0RR73, UniRef:UniRef90_A0A3S0RR73
contig_1	cds	22295	22756	-	GCF_003124115_00026		P18	RefSeq:WP_040092582.1, SO:0001217, UniParc:UPI00058A0D40, UniRef:UniRef100_A0A977TP25, UniRef:UniRef50_A0A2P6FFS4, UniRef:UniRef90_A0A2P6FFS4
contig_1	cds	23055	24059	+	GCF_003124115_00027		Chitinase-like	RefSeq:WP_105629008.1, SO:0001217, UniParc:UPI000CFA9FC5, UniRef:UniRef100_A0A2P6FF53, UniRef:UniRef50_A0A433ET09, UniRef:UniRef90_A0A2P6FA41
contig_1	cds	24079	24597	+	GCF_003124115_00028		Lipoprotein	RefSeq:WP_040092470.1, SO:0001217, UniParc:UPI00058A4461, UniRef:UniRef100_A0A977TPC8, UniRef:UniRef50_A0A2P6FEX0, UniRef:UniRef90_A0A977TP87
contig_1	cds	24625	27840	-	GCF_003124115_00029		Adhesin P123	RefSeq:WP_109285087.1, SO:0001217, UniParc:UPI000D654910, UniRef:UniRef100_UPI000D654910, UniRef:UniRef50_W0GR15, UniRef:UniRef90_A0A2P6FA40
contig_1	cds	27844	29235	-	GCF_003124115_00030		Adhesin P54	RefSeq:WP_109285088.1, SO:0001217, UniParc:UPI000D643255, UniRef:UniRef100_UPI000D643255, UniRef:UniRef50_A0A2P6FF31, UniRef:UniRef90_A0A2P6FA19
contig_1	cds	29228	29506	-	GCF_003124115_00031		Adhesin P12	RefSeq:WP_109285089.1, SO:0001217, UniParc:UPI000D656943, UniRef:UniRef100_UPI000D656943, UniRef:UniRef50_A0A2P6F9F7, UniRef:UniRef90_A0A3S0YNT3
