# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	78	1379	+	GCA_964273555_00001	787.0	5.9e-286	1.0	0.943	0.931	UniRef:UniRef90_A0A3S7R547
contig_1	cds	1564	2754	+	GCA_964273555_00002	662.0	3.9e-238	0.997	1.0	0.878	UniRef:UniRef90_UPI0013C8FC25
contig_1	cds	2778	3812	+	GCA_964273555_00003	490.0	4.4e-172	1.0	1.0	0.724	UniRef:UniRef90_UPI0013C6C5A6
contig_1	cds	4134	6053	+	GCA_964273555_00004	1209.0	0.0	1.0	0.995	0.942	UniRef:UniRef90_UPI0030D6274A
contig_1	cds	6087	8576	+	GCA_964273555_00005	1480.0	0.0	1.004	1.0	0.928	UniRef:UniRef90_A0A411NKC5
contig_1	cds	8592	9857	+	GCA_964273555_00006	734.0	6.5e-266	1.0	1.0	0.874	UniRef:UniRef90_UPI0030CD0BBA
contig_1	ncRNA	9931	10025	+	GCA_964273555_00007	58.7	9.3e-10	-	-	-	RFAM:RF00169
contig_1	cds	10051	10503	+	GCA_964273555_00008	288.0	1.9e-98	1.0	1.0	0.947	UniRef:UniRef90_UPI00157B74B7
contig_1	cds	10562	12328	+	GCA_964273555_00009	966.0	0.0	1.0	1.0	0.861	UniRef:UniRef90_UPI0013C58968
contig_1	cds	12348	12617	+	GCA_964273555_00010	162.0	1.1e-50	1.0	1.0	0.966	UniRef:UniRef90_UPI001AEEF123
contig_1	cds	12655	13287	+	GCA_964273555_00011	369.0	4.1e-128	0.990	0.924	0.870	UniRef:UniRef90_UPI00157B5BF1
contig_1	cds	13305	14273	+	GCA_964273555_00012	443.0	4.2e-154	0.991	0.994	0.752	UniRef:UniRef90_UPI0013CB51CD
contig_1	cds	14276	15010	+	GCA_964273555_00013	410.0	7.2e-144	0.992	1.0	0.872	UniRef:UniRef90_UPI0013C79EB1
contig_1	cds	15026	16315	+	GCA_964273555_00014	812.0	1.4e-296	1.0	1.0	0.949	UniRef:UniRef90_UPI00157B78C1
contig_1	cds	16352	18358	+	GCA_964273555_00015	1113.0	0.0	1.009	1.0	0.878	UniRef:UniRef90_UPI0013C78AA9
contig_1	cds	18478	19059	+	GCA_964273555_00016	341.0	6.2e-118	0.984	0.984	0.895	UniRef:UniRef90_UPI00157AECE8
contig_1	cds	19200	22415	+	GCA_964273555_00017	1664.0	0.0	1.007	1.001	0.816	UniRef:UniRef90_UPI00157ADCD6
contig_1	cds	22510	23535	+	GCA_964273555_00018	548.0	5.1e-195	0.991	0.991	0.870	UniRef:UniRef90_UPI0018EC98AF
contig_1	cds	23727	25346	+	GCA_964273555_00019	994.0	0.0	1.0	1.0	0.920	UniRef:UniRef90_UPI0013C5CC2E
contig_1	cds	25974	26777	+	GCA_964273555_00020	334.0	9.2e-113	1.022	1.011	0.645	UniRef:UniRef90_UPI00157A984A
contig_1	cds	26777	27250	+	GCA_964273555_00021	265.0	3.1e-89	1.0	1.0	0.860	UniRef:UniRef90_UPI00157B1BFA
contig_1	cds	27263	27934	+	GCA_964273555_00022	414.0	9.8e-146	1.004	1.0	0.879	UniRef:UniRef90_UPI00313AEEC7
contig_1	cds	28044	28991	+	GCA_964273555_00023	540.0	1.6e-192	1.0	1.0	0.908	UniRef:UniRef90_UPI00157A81FD
contig_1	cds	29010	30119	+	GCA_964273555_00024	573.0	4.6e-204	0.995	0.981	0.793	UniRef:UniRef90_UPI0013C5A381
contig_1	cds	30137	30841	+	GCA_964273555_00025	329.0	7.5e-112	1.0	0.992	0.752	UniRef:UniRef90_UPI00157B3A02
contig_1	cds	30862	32193	+	GCA_964273555_00026	768.0	9.8e-279	1.0	1.0	0.810	UniRef:UniRef90_UPI00157B7557
contig_1	cds	32206	32946	+	GCA_964273555_00027	416.0	6.6e-146	1.0	1.0	0.850	UniRef:UniRef90_UPI0013CDD374
contig_1	cds	33561	33947	+	GCA_964273555_00028	-	-	-	-	-	-
contig_1	cds	34292	36025	+	GCA_964273555_00029	675.0	1.7e-237	1.007	1.0	0.632	UniRef:UniRef90_UPI00157B5795
