#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	19636	19857	+	GCF_049669535_00017	8.7	8.8		SO:0001217, UniRef:UniRef50_UPI00209E688F, UniRef:UniRef90_UPI00209E688F
contig_1	22602	22733	+	GCF_049669535_00021	5.0	4.1		
contig_1	22806	23267	+	GCF_049669535_00022	17.2	9.1		
contig_1	25459	25635	+	GCF_049669535_00026	6.7	8.6		
contig_1	26666	27373	+	GCF_049669535_00031	27.7	9.6		
contig_1	27982	28212	+	GCF_049669535_00034	9.3	5.1		
contig_1	36176	36547	+	GCF_049669535_00046	14.5	8.6		
contig_1	44765	45019	+	GCF_049669535_00055	9.5	4.8		
contig_1	53670	53930	+	GCF_049669535_00065	10.1	9.4		
contig_1	57220	57324	+	GCF_049669535_00069	4.0	9.8		SO:0001217, UniRef:UniRef50_A0A2P6F8D6, UniRef:UniRef90_A0A2P6F926
contig_1	68079	68234	-	GCF_049669535_00079	6.3	9.0		
contig_1	68420	68917	-	GCF_049669535_00081	20.2	8.7	PF13274.11|SocA_Panacea	PFAM:PF13274.11
contig_1	68910	69101	-	GCF_049669535_00082	7.7	8.9		SO:0001217, UniRef:UniRef50_A0A0C2EJF9
contig_1	71212	71367	-	GCF_049669535_00086	6.1	9.5		
contig_1	71396	71587	-	GCF_049669535_00087	7.7	4.5		SO:0001217, UniRef:UniRef50_UPI0030D0A08F, UniRef:UniRef90_UPI0030D0A08F
contig_1	71872	72114	-	GCF_049669535_00089	9.6	5.1		SO:0001217, UniRef:UniRef50_A0A345DMN3
contig_1	73647	74009	+	GCF_049669535_00094	14.0	6.1		SO:0001217, UniRef:UniRef50_A0A345DPI1
contig_1	84341	85288	+	GCF_049669535_00101	35.6	9.0		
contig_1	85352	85507	+	GCF_049669535_00102	5.5	7.7		SO:0001217, UniRef:UniRef50_W6AIS1, UniRef:UniRef90_A0A1J0TZC2
contig_1	98103	98339	+	GCF_049669535_00109	9.5	4.2		
contig_1	98422	98721	+	GCF_049669535_00110	11.7	5.5		
contig_1	98801	99802	+	GCF_049669535_00111	39.6	9.5		
contig_1	104748	105182	+	GCF_049669535_00118	17.3	9.2		
contig_1	105538	106551	+	GCF_049669535_00120	39.8	9.5		SO:0001217, UniRef:UniRef50_P15893, UniRef:UniRef90_UPI001F4D8355
