query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
2.102	205	0.907	1	1	2	0	0	3	m:1-8,PF00265@CL0023:9-194,m:195-205	1
2.104	155	0.948	1	1	1	0	0	2	PF00177:2-148,m:149-155	2
2.105	695	0.886	5	5	5	0	1	10	m:1-8,PF00009@CL0023:9-281,m:282-321,PF03144@CL0575:322-389,m:390-401,PF14492@CL0437:402-476,PF03764@CL0329:477-589,m:590-597,PF00679@CL0437:598-684,m:685-695	22222
2.106	186	0.930	1	1	1	0	0	2	m:1-11,PF01300:12-184	1
2.108	353	0.847	2	2	3	0	1	5	m:1-14,PF03462:15-208,m:209-220,PF00472@CL0337:221-325,m:326-353	21
2.109	198	0.924	1	1	1	0	0	2	m:1-12,PF00265@CL0023:13-195	1
2.114	218	0.894	1	1	1	0	0	2	m:1-20,PF14681@CL0533:21-215	2
2.115	223	0.830	1	1	2	0	0	3	m:1-28,PF00119:29-213,m:214-223	2
2.118	184	0.766	1	1	1	0	0	2	m:1-40,PF00213@CL0255:41-181	1
2.120	272	0.956	1	1	2	0	0	3	m:1-7,PF00231:8-267,m:268-272	2
2.123	807	0.701	2	2	3	0	1	5	m:1-17,PF07517@CL0023:18-385,m:386-571,PF07516:572-769,m:770-807	21
2.128	269	0.944	1	1	2	0	0	3	m:1-5,PF08282@CL0137:6-259,m:260-269	2
2.130	147	0.905	1	1	2	0	0	3	m:1-9,PF01668:10-142,m:143-147	1
2.136	549	0.758	1	1	2	0	0	3	m:1-118,PF00152@CL0040:119-534,m:535-549	2
2.137	71	0.789	1	1	2	0	0	3	m:1-10,PF03672:11-66,m:67-71	1
2.139	463	0.927	1	1	2	0	0	3	m:1-7,PF01411@CL0040:8-436,m:437-463	1
2.144	780	0.700	3	3	2	0	1	5	PF01653@CL0078:4-416,PF03120@CL0021:420-496,m:497-621,PF12826@CL0198:622-677,m:678-780	225
2.146	482	0.815	1	1	2	0	0	3	m:1-68,PF01425:69-461,m:462-482	1
2.149	96	0.708	1	1	2	0	0	3	m:1-15,PF00366@CL0021:16-83,m:84-96	2
2.150	121	1.000	1	1	0	0	0	1	PF00238:1-121	2
2.151	101	0.911	2	2	1	0	1	3	PF00467@CL0107:5-36,m:37-41,PF17136:42-101	11
2.152	182	0.824	2	2	1	0	1	3	m:1-27,PF00281@CL0652:28-84,PF00673:88-180	22
2.153	132	0.962	1	1	1	0	0	2	m:1-5,PF00410:6-132	2
2.155	117	0.957	1	1	1	0	0	2	m:1-5,PF00861@CL0267:6-117	1
2.157	167	0.707	1	1	2	0	0	3	m:1-27,PF00828@CL0588:28-145,m:146-167	1
2.158	454	0.784	1	1	2	0	0	3	m:1-66,PF00344@CL0376:67-422,m:423-454	1
2.159	218	0.835	1	1	2	0	0	3	m:1-7,PF00406@CL0023:8-189,m:190-218	2
2.160	256	0.762	1	1	2	0	0	3	m:1-11,PF00557:12-206,m:207-256	2
2.161	72	0.833	1	1	1	0	0	2	m:1-11,PF01176@CL0021:12-71	2
2.162	126	0.841	1	1	1	0	0	2	PF00416@CL0303:3-108,m:109-126	1
2.163	137	0.796	1	1	1	0	0	2	m:1-27,PF00411@CL0267:28-136	1
2.164	324	0.806	2	2	3	0	1	5	m:1-26,PF01193@CL0509:27-232,m:233-260,PF03118@CL0198:261-315,m:316-324	22
2.165	120	0.783	1	1	2	0	0	3	m:1-18,PF01196:19-112,m:113-120	1
2.169	145	0.821	1	1	2	0	0	3	m:1-14,PF00572:15-133,m:134-145	1
2.170	143	0.930	1	1	1	0	0	2	m:1-10,PF00380@CL0329:11-143	1
2.175	327	0.743	1	1	2	0	0	3	m:1-6,PF00579@CL0039:7-249,m:250-327	1
2.177	312	0.875	1	1	2	0	0	3	m:1-27,PF00814@CL0108:28-300,m:301-312	1
2.18	239	0.837	1	1	2	0	0	3	m:1-13,PF01048@CL0408:14-213,m:214-239	2
2.183	106	0.934	1	1	1	0	0	2	PF04327:1-99,m:100-106	1
2.184	257	0.895	1	1	2	0	0	3	m:1-5,PF01784:6-235,m:236-257	1
2.189	114	0.719	1	1	1	0	0	2	PF01649:2-83,m:84-114	1
2.193	99	0.808	1	1	2	0	0	3	m:1-14,PF01016:15-94,m:95-99	1
2.194	130	0.738	1	1	2	0	0	3	m:1-19,PF00829:20-115,m:116-130	1
2.202	207	0.870	1	1	2	0	0	3	m:1-17,PF00265@CL0023:18-197,m:198-207	1
2.208	372	0.742	2	2	3	0	1	5	m:1-5,PF01467@CL0039:6-165,m:166-198,PF01966@CL0237:199-314,m:315-372	21
2.212	227	0.837	2	2	2	0	1	4	PF20582:2-77,m:78-102,PF04002@CL0366:103-216,m:217-227	21
2.215	160	0.900	2	2	2	0	1	4	m:1-10,PF03449:11-81,m:82-86,PF01272@CL0487:87-159	22
2.218	162	0.809	1	1	2	0	0	3	m:1-24,PF01025:25-155,m:156-162	1
2.219	627	0.828	1	1	2	0	0	3	m:1-6,PF00012@CL0108:7-525,m:526-627	1
2.220	370	0.759	2	2	3	0	1	5	m:1-5,PF00226@CL0392:6-67,m:68-115,PF01556:116-334,m:335-370	22
2.223	262	0.706	1	1	2	0	0	3	m:1-41,PF01746@CL0098:42-226,m:227-262	1
2.228	275	0.869	3	3	2	0	1	5	PF01149:1-118,m:119-134,PF06831@CL0303:135-226,m:227-245,PF06827@CL0167:246-274	222
2.229	297	0.862	2	2	1	0	1	3	PF02739@CL0280:3-168,PF01367@CL0464:170-259,m:260-297	22
2.248	220	0.714	1	1	2	0	0	3	m:1-47,PF03167:48-204,m:205-220	2
2.255	158	0.772	2	2	2	0	1	4	m:1-8,PF03946:9-61,PF00298:66-134,m:135-158	22
2.256	229	0.830	1	1	2	0	0	3	m:1-31,PF00687:32-221,m:222-229	2
2.260	209	0.722	2	2	3	0	1	5	m:1-16,PF05198:17-85,m:86-93,PF00707:94-175,m:176-209	22
2.261	61	0.967	1	1	0	0	0	1	PF01632:1-59	1
2.262	115	0.930	1	1	1	0	0	2	PF00453:3-109,m:110-115	1
2.266	70	0.771	1	1	1	0	0	2	PF01783@CL0167:2-55,m:56-70	1
2.267	291	1.000	1	1	0	0	0	1	PF01795@CL0063:1-291	1
2.27	279	0.928	1	1	2	0	0	3	m:1-10,PF00145@CL0063:11-269,m:270-279	2
2.283	318	0.726	1	1	2	0	0	3	m:1-26,PF00154@CL0023:27-257,m:258-318	1
2.284	240	0.850	1	1	2	0	0	3	m:1-13,PF01048@CL0408:14-217,m:218-240	2
2.286	94	0.947	1	1	1	0	0	2	PF00216@CL0548:1-89,m:90-94	2
2.287	86	0.930	1	1	1	0	0	2	PF00216@CL0548:2-81,m:82-86	2
2.288	558	0.781	2	3	4	1	2	7	m:1-5,PF02224@CL0023:6-206,m:207-214,PF01926@CL0023:215-330,m:331-388,PF01926@CL0023:389-507,m:508-558	211
2.291	168	0.893	1	1	2	0	0	3	m:1-12,PF00719:13-162,m:163-168	2
2.293	389	0.938	2	2	2	0	1	4	PF03602@CL0063:1-182,m:183-194,PF00625@CL0023:195-377,m:378-389	12
2.300	501	0.816	2	2	3	0	1	5	m:1-66,PF01336@CL0021:67-137,m:138-156,PF00152@CL0040:157-494,m:495-501	22
2.303	142	0.908	1	1	1	0	0	2	PF00252:4-132,m:133-142	2
2.306	88	0.920	1	1	1	0	0	2	PF00203:3-83,m:84-88	2
2.307	282	0.730	2	2	3	0	1	5	m:1-42,PF00181@CL0021:43-119,m:120-126,PF03947@CL0107:127-255,m:256-282	22
2.309	244	0.791	1	1	1	0	0	2	m:1-47,PF00573:48-240	1
2.311	101	0.931	1	1	1	0	0	2	m:1-5,PF00338:6-99	2
2.316	315	0.902	1	1	1	0	0	2	PF00696:5-288,m:289-315	1
2.317	613	0.781	1	1	2	0	0	3	m:1-119,PF03606@CL0182:120-598,m:599-613	1
2.318	304	0.961	1	1	1	0	0	2	PF07992@CL0063:2-293,m:294-304	2
2.319	328	0.963	2	2	2	0	1	4	m:1-6,PF02729:7-147,m:148-152,PF00185@CL0399:153-327	22
2.320	412	0.864	1	1	2	0	0	3	m:1-39,PF02274@CL0197:40-395,m:396-412	1
2.329	197	0.746	1	1	2	0	0	3	m:1-26,PF00156@CL0533:27-173,m:174-197	2
2.331	620	0.923	2	2	2	0	1	4	m:1-5,PF01195:6-162,m:163-203,PF00709@CL0023:204-618	22
2.352	305	0.715	1	1	2	0	0	3	m:1-12,PF01867:13-230,m:231-305	1
2.357	265	0.951	1	1	1	0	0	2	m:1-11,PF01026@CL0034:12-263	2
2.360	44	1.000	1	1	0	0	0	1	PF00468:1-44	1
2.38	245	0.763	1	1	2	0	0	3	m:1-6,PF00696:7-193,m:194-245	1
2.41	279	0.713	1	1	2	0	0	3	m:1-55,PF00318@CL0067:56-254,m:255-279	1
