query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
55.10	254	0.807	1	1	1	0	0	2	PF03309@CL0108:3-207,m:208-254	1
55.1001	325	0.929	1	1	2	0	0	3	m:1-14,PF01515@CL0270:15-316,m:317-325	1
55.1002	396	0.972	1	1	1	0	0	2	PF00871@CL0108:2-386,m:387-396	1
55.101	160	0.769	1	1	2	0	0	3	m:1-10,PF00358@CL0105:11-133,m:134-160	2
55.1011	195	0.708	1	1	2	0	0	3	m:1-31,PF00156@CL0533:32-169,m:170-195	2
55.1014	228	0.868	1	1	2	0	0	3	m:1-6,PF13472@CL0264:7-204,m:205-228	2
55.1019	136	0.801	1	1	1	0	0	2	PF01408@CL0063:2-110,m:111-136	1
55.1022	279	0.799	1	1	1	0	0	2	PF01263@CL0103:4-226,m:227-279	1
55.1025	94	0.979	1	1	0	0	0	1	PF00216@CL0548:1-92	2
55.1027	169	0.929	1	1	2	0	0	3	m:1-6,PF03838@CL0236:7-163,m:164-169	2
55.103	667	0.822	5	5	3	0	1	8	PF01653@CL0078:4-314,PF03120@CL0021:318-395,m:396-402,PF03119:403-428,m:429-506,PF12826@CL0198:507-568,m:569-592,PF00533@CL0459:593-663	22251
55.1031	311	0.852	1	1	2	0	0	3	m:1-27,PF12146@CL0028:28-292,m:293-311	1
55.104	97	0.742	1	1	2	0	0	3	m:1-19,PF02686:20-91,m:92-97	1
55.105	491	0.872	1	1	2	0	0	3	m:1-34,PF01425:35-462,m:463-491	1
55.1050	478	0.776	1	1	2	0	0	3	m:1-38,PF13520@CL0062:39-409,m:410-478	1
55.1053	217	0.848	1	1	2	0	0	3	m:1-12,PF00753@CL0381:13-196,m:197-217	2
55.1059	318	0.962	2	2	1	0	1	3	m:1-6,PF00056@CL0063:7-145,PF02866@CL0341:149-315	22
55.106	480	0.896	2	2	3	0	1	5	m:1-5,PF02934@CL0286:6-288,m:289-327,PF02637@CL0279:328-474,m:475-480	22
