query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
35.10	215	0.888	1	1	2	0	0	3	m:1-5,PF02223@CL0023:6-196,m:197-215	2
35.100	207	0.976	1	1	0	0	0	1	PF14681@CL0533:5-206	2
35.1008	65	0.892	1	1	1	0	0	2	PF00830:3-60,m:61-65	1
35.1010	223	0.915	1	1	2	0	0	3	m:1-5,PF00834@CL0036:6-209,m:210-223	2
35.1011	293	0.765	2	2	1	0	1	3	PF16745@CL0021:4-59,PF03193@CL0023:62-229,m:230-293	22
35.1012	336	0.732	1	1	2	0	0	3	m:1-13,PF00069@CL0016:14-259,m:260-336	2
35.1015	699	0.707	2	2	3	0	1	5	m:1-32,PF02378@CL0493:33-492,m:493-615,PF00367:616-649,m:650-699	12
35.1024	91	0.824	1	1	2	0	0	3	m:1-9,PF04296:10-84,m:85-91	1
35.1032	219	0.790	1	2	3	1	2	5	m:1-15,PF01895@CL0297:16-102,m:103-116,PF01895@CL0297:117-202,m:203-219	22
35.1044	201	0.831	1	1	2	0	0	3	m:1-19,PF01351@CL0219:20-186,m:187-201	1
35.1047	117	0.932	1	1	0	0	0	1	PF01245@CL0107:5-113	1
35.1048	243	0.802	1	1	2	0	0	3	m:1-24,PF01746@CL0098:25-219,m:220-243	1
35.105	181	0.912	1	1	2	0	0	3	m:1-10,PF00213@CL0255:11-175,m:176-181	1
35.1053	332	0.777	2	2	2	0	1	4	PF00044@CL0063:2-103,m:104-156,PF02800@CL0139:157-312,m:313-332	22
35.106	523	0.771	3	3	4	0	1	7	m:1-28,PF02874@CL0275:29-92,m:93-148,PF00006@CL0023:149-364,m:365-370,PF00306:371-493,m:494-523	222
35.1066	245	0.984	1	1	0	0	0	1	PF00121@CL0036:5-245	2
35.1067	119	0.723	1	1	2	0	0	3	m:1-16,PF00581@CL0031:17-102,m:103-119	2
35.1068	311	0.855	3	3	3	0	1	6	m:1-17,PF10298@CL0324:18-103,m:104-123,PF14527@CL0324:124-215,PF02650@CL0123:219-306,m:307-311	222
35.1069	796	0.730	2	2	2	0	1	4	PF07517@CL0023:4-374,m:375-558,PF07516:559-768,m:769-796	21
35.107	285	0.972	1	1	1	0	0	2	m:1-5,PF00231:6-282	2
35.1072	411	0.961	1	1	2	0	0	3	m:1-5,PF00162:6-400,m:401-411	2
35.1073	315	0.927	1	1	2	0	0	3	m:1-8,PF07992@CL0063:9-300,m:301-315	2
35.1075	308	0.958	2	2	2	0	1	4	m:1-5,PF02603@CL0365:6-128,PF07475@CL0374:131-302,m:303-308	12
35.1082	75	0.773	1	1	1	0	0	2	m:1-14,PF01106@CL0232:15-72	1
35.1085	143	0.965	1	1	0	0	0	1	PF02502:3-140	1
35.109	91	0.846	1	1	2	0	0	3	m:1-5,PF02823:6-82,m:83-91	2
35.1095	244	0.791	1	1	2	0	0	3	m:1-41,PF04131@CL0036:42-234,m:235-244	2
35.1110	368	0.799	1	1	2	0	0	3	m:1-47,PF05343@CL0035:48-341,m:342-368	1
35.1111	280	0.968	1	1	1	0	0	2	PF02645@CL0245:3-273,m:274-280	1
35.1112	286	0.979	1	1	0	0	0	1	PF02645@CL0245:4-283	1
35.1124	534	0.788	1	1	2	0	0	3	m:1-96,PF02386@CL0030:97-517,m:518-534	1
35.1127	480	0.900	2	2	2	0	1	4	m:1-5,PF02934@CL0286:6-287,m:288-326,PF02637@CL0279:327-476	22
35.1128	490	0.906	1	1	2	0	0	3	m:1-21,PF01425:22-465,m:466-490	1
35.1129	97	0.742	1	1	2	0	0	3	m:1-19,PF02686:20-91,m:92-97	1
35.113	280	0.946	1	1	2	0	0	3	m:1-5,PF08282@CL0137:6-270,m:271-280	2
35.1130	665	0.820	5	5	4	0	1	9	PF01653@CL0078:4-314,PF03120@CL0021:318-395,m:396-402,PF03119:403-427,m:428-506,PF12826@CL0198:507-567,m:568-587,PF00533@CL0459:588-657,m:658-665	22251
35.1132	159	0.767	1	1	2	0	0	3	m:1-10,PF00358@CL0105:11-132,m:133-159	2
35.1144	576	0.840	3	3	4	0	1	7	m:1-5,PF05524:6-127,m:128-152,PF00391@CL0364:153-226,m:227-256,PF02896@CL0151:257-544,m:545-576	122
35.1148	228	0.807	1	1	2	0	0	3	m:1-36,PF00687:37-220,m:221-228	2
35.1149	147	0.816	2	2	2	0	1	4	m:1-8,PF03946:9-61,PF00298:66-132,m:133-147	22
35.1163	181	0.901	1	1	1	0	0	2	m:1-17,PF01812@CL0246:18-180	1
35.1165	147	0.789	1	1	2	0	0	3	m:1-12,PF01592@CL0233:13-128,m:129-147	1
35.1166	409	0.914	1	1	2	0	0	3	m:1-20,PF00266@CL0061:21-394,m:395-409	2
35.1172	137	0.701	1	1	2	0	0	3	m:1-12,PF01230@CL0265:13-108,m:109-137	2
35.1174	166	0.837	1	1	2	0	0	3	m:1-19,PF08534@CL0172:20-158,m:159-166	2
35.1183	133	0.910	1	1	1	0	0	2	m:1-12,PF00380@CL0329:13-133	1
35.1184	146	0.815	1	1	2	0	0	3	m:1-13,PF00572:14-132,m:133-146	1
35.1188	415	0.889	1	1	2	0	0	3	m:1-10,PF00464@CL0061:11-379,m:380-415	2
35.119	142	0.951	1	1	0	0	0	1	PF01668:4-138	1
35.1200	82	0.927	1	1	0	0	0	1	PF01205@CL0329:4-79	1
35.1201	219	0.735	1	1	2	0	0	3	m:1-38,PF02390@CL0063:39-199,m:200-219	1
35.1208	215	0.837	1	1	2	0	0	3	m:1-12,PF00753@CL0381:13-192,m:193-215	2
35.1210	220	0.732	1	1	2	0	0	3	m:1-22,PF01554@CL0222:23-183,m:184-220	1
35.1211	122	0.910	2	2	1	0	1	3	PF16320:4-48,m:49-56,PF00542:57-122	22
35.1227	241	0.900	1	1	2	0	0	3	m:1-7,PF03306@CL0615:8-224,m:225-241	2
35.1228	555	0.804	3	3	4	0	1	7	m:1-5,PF02776@CL0254:6-169,m:170-192,PF00205@CL0085:193-327,m:328-388,PF02775@CL0254:389-535,m:536-555	222
35.1229	296	0.966	1	1	1	0	0	2	m:1-9,PF01116@CL0036:10-295	2
35.1233	276	0.757	2	2	2	0	1	4	PF01149:1-117,m:118-133,PF06831@CL0303:134-225,m:226-276	22
35.1237	869	0.718	3	3	1	0	1	4	PF02739@CL0280:3-173,PF01367@CL0464:174-254,m:255-494,PF00476:495-866	221
35.1239	281	0.797	1	1	2	0	0	3	m:1-14,PF00398@CL0063:15-238,m:239-281	2
35.1241	348	0.922	1	1	2	0	0	3	m:1-11,PF06723@CL0108:12-332,m:333-348	1
35.1245	352	0.918	1	1	2	0	0	3	m:1-18,PF06723@CL0108:19-341,m:342-352	1
35.1247	349	0.937	1	1	2	0	0	3	m:1-11,PF06723@CL0108:12-338,m:339-349	1
35.1248	350	0.926	1	1	1	0	0	2	PF06723@CL0108:5-328,m:329-350	1
35.1249	257	0.973	1	1	0	0	0	1	PF01026@CL0034:5-254	2
35.1250	448	0.980	2	2	0	0	1	2	PF10396@CL0289:5-119,PF12631:122-445	11
35.126	85	0.788	1	1	1	0	0	2	PF09827:2-68,m:69-85	1
35.1260	481	0.960	1	1	2	0	0	3	m:1-6,PF00478@CL0036:7-468,m:469-481	2
35.130	106	0.783	1	1	1	0	0	2	PF04297@CL0123:4-86,m:87-106	1
35.131	265	0.947	1	1	1	0	0	2	PF13277@CL0163:4-254,m:255-265	2
35.136	384	0.919	3	3	3	0	1	6	m:1-7,PF00438:8-104,m:105-113,PF02772:114-229,PF02773:231-370,m:371-384	222
35.137	275	0.956	1	1	2	0	0	3	m:1-5,PF08282@CL0137:6-268,m:269-275	2
35.159	262	0.981	1	1	1	0	0	2	PF00883@CL0035:1-257,m:258-262	2
35.162	179	0.989	1	1	0	0	0	1	PF02572@CL0023:3-179	2
35.165	330	0.888	1	1	2	0	0	3	m:1-7,PF03320@CL0171:8-300,m:301-330	1
