query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
24.10	210	0.910	1	1	2	0	0	3	m:1-5,PF02223@CL0023:6-196,m:197-210	2
24.1015	458	0.738	1	1	2	0	0	3	m:1-69,PF07690@CL0015:70-407,m:408-458	1
24.102	449	0.737	1	1	2	0	0	3	m:1-91,PF00375:92-422,m:423-449	1
24.105	103	0.845	1	1	1	0	0	2	PF00216@CL0548:1-87,m:88-103	2
24.108	193	0.741	1	1	2	0	0	3	m:1-16,PF13302@CL0257:17-159,m:160-193	2
24.116	665	0.914	2	2	2	0	1	4	m:1-44,PF01134@CL0063:45-436,PF13932:438-653,m:654-665	12
24.1177	573	0.836	3	3	3	0	1	6	PF05524:5-128,m:129-153,PF00391@CL0364:154-227,m:228-257,PF02896@CL0151:258-538,m:539-573	122
24.1178	171	0.749	1	1	2	0	0	3	m:1-13,PF00358@CL0105:14-141,m:142-171	2
24.1213	281	0.801	1	1	2	0	0	3	m:1-49,PF01555@CL0063:50-274,m:275-281	1
24.1215	299	0.870	1	1	2	0	0	3	m:1-23,PF01261@CL0036:24-283,m:284-299	2
24.1235	221	0.783	1	1	1	0	0	2	PF02525@CL0042:4-176,m:177-221	2
24.1236	411	0.878	1	1	2	0	0	3	m:1-24,PF06723@CL0108:25-385,m:386-411	1
24.124	231	0.740	1	1	2	0	0	3	m:1-17,PF02527@CL0063:18-188,m:189-231	1
24.125	254	0.701	1	1	1	0	0	2	PF13614@CL0023:2-179,m:180-254	2
24.1323	488	0.949	1	1	2	0	0	3	m:1-12,PF00478@CL0036:13-475,m:476-488	2
24.1353	733	0.823	2	2	3	0	1	5	m:1-9,PF00580@CL0023:10-275,m:276-281,PF13361@CL0023:282-618,m:619-733	22
24.1358	168	0.851	1	1	2	0	0	3	m:1-18,PF08534@CL0172:19-161,m:162-168	2
24.1406	346	0.858	2	2	3	0	1	5	m:1-6,PF02779@CL0254:7-175,m:176-206,PF02780@CL0591:207-334,m:335-346	22
24.1407	424	0.778	3	3	3	0	1	6	m:1-15,PF00364@CL0105:16-73,m:74-112,PF02817:113-148,m:149-187,PF00198@CL0149:188-423	212
24.1408	499	0.904	2	2	3	0	1	5	m:1-5,PF07992@CL0063:6-346,m:347-376,PF02852@CL0608:377-486,m:487-499	22
24.1414	252	0.774	1	1	2	0	0	3	m:1-25,PF01746@CL0098:26-220,m:221-252	1
24.1415	121	0.901	1	1	1	0	0	2	PF01245@CL0107:5-113,m:114-121	1
24.1490	72	0.819	1	1	1	0	0	2	m:1-13,PF13333@CL0219:14-72	1
24.1493	498	0.787	1	1	2	0	0	3	m:1-81,PF03606@CL0182:82-473,m:474-498	1
24.15	193	0.746	1	1	2	0	0	3	m:1-21,PF00156@CL0533:22-165,m:166-193	2
24.1549	371	0.933	3	3	2	0	1	5	PF03054@CL0039:5-211,PF20259@CL0350:216-280,m:281-292,PF20258:293-366,m:367-371	222
24.1550	453	0.790	1	1	2	0	0	3	m:1-84,PF01546@CL0035:85-442,m:443-453	1
24.1623	372	0.946	1	1	2	0	0	3	m:1-14,PF04371@CL0197:15-366,m:367-372	1
24.1625	119	0.832	1	1	2	0	0	3	m:1-9,PF02033@CL0494:10-108,m:109-119	1
24.1627	96	0.781	1	1	2	0	0	3	m:1-14,PF04296:15-89,m:90-96	1
24.1631	180	0.889	1	1	1	0	0	2	m:1-18,PF01765:19-178	2
24.1632	337	0.763	1	1	2	0	0	3	m:1-73,PF01148@CL0234:74-330,m:331-337	1
24.1633	373	0.933	1	1	2	0	0	3	m:1-10,PF02163@CL0126:11-358,m:359-373	1
24.1641	436	0.862	3	3	3	0	1	6	PF05697:1-146,m:147-162,PF00254@CL0487:163-241,m:242-271,PF05698@CL0262:272-422,m:423-436	121
24.1723	413	0.966	1	1	2	0	0	3	m:1-5,PF00871@CL0108:6-404,m:405-413	1
24.1724	330	0.967	1	1	1	0	0	2	PF01515@CL0270:5-323,m:324-330	1
24.1725	244	0.869	1	1	2	0	0	3	m:1-6,PF00696:7-218,m:219-244	1
24.1727	293	0.730	1	1	2	0	0	3	m:1-72,PF00889:73-286,m:287-293	1
24.1728	256	0.844	1	1	2	0	0	3	m:1-8,PF00318@CL0067:9-224,m:225-256	1
24.1775	199	0.724	1	1	1	0	0	2	m:1-54,PF04011:55-198	1
24.1776	116	0.905	1	1	1	0	0	2	PF04002@CL0366:1-105,m:106-116	1
24.1779	257	0.911	1	1	2	0	0	3	m:1-6,PF01784:7-240,m:241-257	1
24.1786	155	0.819	1	1	2	0	0	3	m:1-23,PF02130@CL0126:24-150,m:151-155	1
24.1789	149	0.906	1	1	1	0	0	2	PF03412@CL0125:2-136,m:137-149	1
24.18	539	0.826	2	2	3	0	1	5	m:1-74,PF01336@CL0021:75-151,m:152-166,PF00152@CL0040:167-534,m:535-539	22
24.1816	228	0.890	1	1	2	0	0	3	m:1-6,PF00834@CL0036:7-209,m:210-228	2
24.1824	287	0.972	1	1	1	0	0	2	PF02645@CL0245:2-280,m:281-287	1
24.1827	581	0.886	2	2	3	0	1	5	m:1-21,PF01336@CL0021:22-103,m:104-120,PF00152@CL0040:121-553,m:554-581	22
24.1828	430	0.709	1	1	2	0	0	3	m:1-7,PF13393@CL0040:8-312,m:313-430	2
24.1834	240	0.975	1	1	0	0	0	1	PF01709:5-238	1
24.1835	248	0.927	1	1	2	0	0	3	m:1-5,PF02540@CL0039:6-235,m:236-248	2
24.1837	427	0.792	3	3	1	0	1	4	PF01018:4-158,PF01926@CL0023:163-283,m:284-362,PF09269:363-424	212
24.1839	387	0.842	2	2	2	0	1	4	PF02441:2-145,m:146-178,PF04127@CL0063:179-360,m:361-387	11
24.1840	95	0.842	1	1	2	0	0	3	m:1-10,PF01016:11-90,m:91-95	1
