query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
25.1	126	0.865	1	1	1	0	0	2	PF01769:1-109,m:110-126	1
25.10	802	0.793	4	4	4	0	1	8	m:1-9,PF01653@CL0078:10-439,PF03120@CL0021:444-520,m:521-640,PF12826@CL0198:641-704,m:705-724,PF00533@CL0459:725-789,m:790-802	2251
25.102	105	0.752	1	1	2	0	0	3	m:1-14,PF01367@CL0464:15-93,m:94-105	2
25.105	105	0.752	1	1	2	0	0	3	m:1-14,PF01367@CL0464:15-93,m:94-105	2
25.106	276	0.764	2	2	2	0	1	4	PF01149:1-118,m:119-135,PF06831@CL0303:136-228,m:229-276	22
25.108	291	0.890	2	2	1	0	1	3	PF02739@CL0280:3-170,PF01367@CL0464:172-262,m:263-291	22
25.116	539	0.876	1	1	2	0	0	3	m:1-59,PF03606@CL0182:60-531,m:532-539	1
25.129	404	0.960	1	1	2	0	0	3	m:1-5,PF00871@CL0108:6-393,m:394-404	1
25.130	323	0.963	1	1	2	0	0	3	m:1-5,PF01515@CL0270:6-316,m:317-323	1
25.133	401	0.863	1	1	2	0	0	3	m:1-40,PF00155@CL0061:41-386,m:387-401	2
25.140	374	0.741	2	2	3	0	1	5	m:1-5,PF00226@CL0392:6-67,m:68-119,PF01556:120-334,m:335-374	22
25.141	614	0.933	1	1	1	0	0	2	PF00012@CL0108:4-576,m:577-614	1
25.142	170	0.771	1	1	2	0	0	3	m:1-30,PF01025:31-161,m:162-170	1
25.144	161	0.851	2	2	2	0	1	4	m:1-16,PF03449:17-78,m:79-84,PF01272@CL0487:85-159	22
25.145	238	0.819	2	2	3	0	1	5	m:1-7,PF20582:8-83,m:84-107,PF04002@CL0366:108-226,m:227-238	21
25.154	245	0.784	1	1	2	0	0	3	m:1-13,PF01048@CL0408:14-205,m:206-245	2
25.156	197	0.893	1	1	2	0	0	3	m:1-9,PF00265@CL0023:10-185,m:186-197	1
25.166	176	0.915	1	1	1	0	0	2	m:1-12,PF01300:13-173	1
25.173	251	0.932	1	1	1	0	0	2	PF01784:5-238,m:239-251	1
25.174	118	0.881	1	1	1	0	0	2	PF04327:1-104,m:105-118	1
