query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
88.1008	49	1.000	1	1	0	0	0	1	PF11044:1-49	1
88.1016	200	0.940	1	1	1	0	0	2	PF02525@CL0042:4-191,m:192-200	2
88.104	49	1.000	1	1	0	0	0	1	PF11044:1-49	1
88.1069	49	0.959	1	1	0	0	0	1	PF00471@CL0167:3-49	1
88.1076	49	1.000	1	1	0	0	0	1	PF11044:1-49	1
88.1082	67	1.000	1	1	0	0	0	1	PF10854:1-67	1
88.1086	724	0.936	1	1	1	0	0	2	m:1-46,PF12461:47-724	1
88.109	67	1.000	1	1	0	0	0	1	PF10854:1-67	1
88.1091	226	0.912	1	1	1	0	0	2	PF01048@CL0408:4-209,m:210-226	2
88.1105	71	0.789	1	1	1	0	0	2	m:1-12,PF03672:13-68	1
88.1107	49	1.000	1	1	0	0	0	1	PF11044:1-49	1
88.1114	67	1.000	1	1	0	0	0	1	PF10854:1-67	1
88.1126	577	0.893	2	2	3	0	1	5	m:1-18,PF01336@CL0021:19-100,m:101-117,PF00152@CL0040:118-550,m:551-577	22
88.1127	418	0.720	1	1	2	0	0	3	m:1-7,PF13393@CL0040:8-308,m:309-418	2
88.1142	67	1.000	1	1	0	0	0	1	PF10854:1-67	1
88.1150	49	1.000	1	1	0	0	0	1	PF11044:1-49	1
88.1201	49	1.000	1	1	0	0	0	1	PF11044:1-49	1
88.1202	309	0.780	1	1	2	0	0	3	m:1-9,PF08282@CL0137:10-250,m:251-309	2
88.1206	373	0.799	1	1	2	0	0	3	m:1-62,PF00657@CL0264:63-360,m:361-373	1
88.1210	387	0.894	1	1	2	0	0	3	m:1-14,PF04371@CL0197:15-360,m:361-387	1
88.1213	480	0.704	1	1	2	0	0	3	m:1-9,PF00224@CL0151:10-347,m:348-480	2
88.1214	327	0.838	1	1	1	0	0	2	PF00365@CL0240:4-277,m:278-327	2
88.1217	296	0.703	1	1	2	0	0	3	m:1-69,PF00889:70-277,m:278-296	1
88.1227	908	0.809	2	2	3	0	1	5	m:1-49,PF00133@CL0039:50-628,m:629-670,PF08264@CL0258:671-826,m:827-908	12
88.1233	313	0.990	1	1	0	0	0	1	PF01795@CL0063:2-311	1
88.1235	58	0.931	1	1	0	0	0	1	PF01783@CL0167:2-55	1
88.1239	345	0.904	2	2	2	0	1	4	m:1-20,PF02912@CL0298:21-82,m:83-91,PF01409@CL0040:92-341	22
88.126	317	0.826	1	1	1	0	0	2	PF00480@CL0108:3-264,m:265-317	1
88.1265	401	0.798	1	1	2	0	0	3	m:1-49,PF04860:50-369,m:370-401	1
88.1268	567	0.762	2	2	3	0	1	5	m:1-81,PF03354@CL0023:82-254,m:255-286,PF20441@CL0219:287-545,m:546-567	22
88.1273	284	0.708	1	1	2	0	0	3	m:1-30,PF03837:31-231,m:232-284	1
88.1289	256	0.824	1	1	2	0	0	3	m:1-34,PF01555@CL0063:35-245,m:246-256	1
88.1300	243	0.852	1	1	2	0	0	3	m:1-25,PF01555@CL0063:26-232,m:233-243	1
88.1316	284	0.708	1	1	2	0	0	3	m:1-30,PF03837:31-231,m:232-284	1
88.1331	229	0.882	1	1	1	0	0	2	m:1-23,PF01863@CL0126:24-225	1
88.1337	600	0.745	4	4	2	0	1	6	PF00009@CL0023:4-183,m:184-295,PF14492@CL0437:296-365,m:366-400,PF00679@CL0437:401-490,PF06421:491-597	2221
88.1342	560	0.975	1	1	1	0	0	2	m:1-14,PF12461:15-560	1
88.1348	67	1.000	1	1	0	0	0	1	PF10854:1-67	1
88.1351	49	1.000	1	1	0	0	0	1	PF11044:1-49	1
88.1357	67	1.000	1	1	0	0	0	1	PF10854:1-67	1
88.1368	49	1.000	1	1	0	0	0	1	PF11044:1-49	1
88.1370	319	0.831	2	2	3	0	1	5	m:1-5,PF00551:6-171,m:172-205,PF02911:206-304,m:305-319	22
88.1373	238	0.971	1	1	0	0	0	1	PF01709:5-235	1
88.1376	153	0.856	1	1	1	0	0	2	PF02367@CL0023:5-135,m:136-153	2
88.1377	328	0.860	1	1	1	0	0	2	PF07992@CL0063:2-283,m:284-328	2
88.1384	49	1.000	1	1	0	0	0	1	PF11044:1-49	1
88.1390	318	0.962	2	2	1	0	1	3	m:1-6,PF00056@CL0063:7-145,PF02866@CL0341:149-315	22
88.14	287	0.958	1	1	1	0	0	2	PF01430:2-276,m:277-287	1
88.1410	88	0.920	1	1	1	0	0	2	m:1-6,PF00312@CL0600:7-87	2
88.1411	295	0.892	2	2	2	0	1	4	m:1-7,PF06574@CL0039:8-156,m:157-177,PF01687:178-291	12
88.1414	254	0.783	1	1	1	0	0	2	PF03309@CL0108:3-201,m:202-254	1
88.1415	388	0.897	2	2	2	0	1	4	PF02441:3-172,m:173-177,PF04127@CL0063:178-355,m:356-388	11
88.1418	535	0.994	1	1	0	0	0	1	PF01268@CL0023:1-532	1
88.1419	286	0.941	2	2	2	0	1	4	m:1-6,PF00763@CL0603:7-122,PF02882@CL0063:125-277,m:278-286	22
88.1431	126	0.817	1	1	1	0	0	2	m:1-19,PF02033@CL0494:20-122	1
88.1434	131	0.763	1	1	1	0	0	2	PF00383@CL0109:4-103,m:104-131	2
88.1435	142	0.746	1	1	2	0	0	3	m:1-20,PF01219:21-126,m:127-142	1
88.1436	158	0.715	1	1	2	0	0	3	m:1-37,PF02130@CL0126:38-150,m:151-158	1
88.1447	49	1.000	1	1	0	0	0	1	PF11044:1-49	1
88.1452	67	1.000	1	1	0	0	0	1	PF10854:1-67	1
88.1457	649	0.929	1	1	1	0	0	2	m:1-46,PF12461:47-649	1
88.1461	174	0.971	2	2	1	0	1	3	PF00665@CL0219:1-109,PF13683@CL0219:104-163,m:164-174	22
88.1462	119	0.899	1	1	1	0	0	2	PF00453:3-109,m:110-119	1
88.1463	64	0.953	1	1	0	0	0	1	PF01632:2-62	1
88.1464	176	0.881	2	2	2	0	1	4	m:1-13,PF05198:14-83,m:84-90,PF00707:91-175	22
88.149	207	0.976	1	1	0	0	0	1	PF14681@CL0533:5-206	2
88.154	181	0.906	1	1	2	0	0	3	m:1-10,PF00213@CL0255:11-174,m:175-181	1
88.155	523	0.771	3	3	4	0	1	7	m:1-28,PF02874@CL0275:29-92,m:93-148,PF00006@CL0023:149-364,m:365-370,PF00306:371-493,m:494-523	222
88.156	285	0.968	1	1	1	0	0	2	m:1-6,PF00231:7-282	2
88.158	87	0.874	1	1	2	0	0	3	m:1-6,PF02823:7-82,m:83-87	2
88.159	276	0.960	1	1	2	0	0	3	m:1-5,PF08282@CL0137:6-270,m:271-276	2
