query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
87.10	93	0.968	1	1	0	0	0	1	PF00216@CL0548:1-90	2
87.1002	451	0.831	3	3	4	0	1	7	m:1-6,PF02881:7-84,m:85-100,PF00448@CL0023:101-296,m:297-326,PF02978@CL0123:327-427,m:428-451	222
87.101	281	0.776	1	1	2	0	0	3	m:1-16,PF00398@CL0063:17-234,m:235-281	2
87.1010	213	0.742	1	1	1	0	0	2	PF01066:1-158,m:159-213	1
87.1012	199	0.769	2	2	3	0	1	5	m:1-35,PF00665@CL0219:36-134,m:135-140,PF13333@CL0219:141-194,m:195-199	21
87.1014	360	0.897	1	1	1	0	0	2	PF00872@CL0219:4-326,m:327-360	1
87.1018	420	0.840	1	1	2	0	0	3	m:1-33,PF00872@CL0219:34-386,m:387-420	1
87.1026	223	0.874	1	1	2	0	0	3	m:1-6,PF02224@CL0023:7-201,m:202-223	2
87.1027	443	0.709	2	3	4	1	2	7	m:1-5,PF01926@CL0023:6-121,m:122-179,PF01926@CL0023:180-296,m:297-353,PF14714:354-434,m:435-443	112
87.1030	89	0.742	1	1	2	0	0	3	m:1-8,PF13340:9-74,m:75-89	1
87.104	187	0.979	1	1	0	0	0	1	PF01195:3-185	2
87.1043	129	0.891	1	1	1	0	0	2	PF12762@CL0219:2-116,m:117-129	2
87.1045	367	0.845	1	1	2	0	0	3	m:1-23,PF00872@CL0219:24-333,m:334-367	1
87.1055	63	0.841	1	1	1	0	0	2	PF00830:3-55,m:56-63	1
87.1058	173	0.844	2	2	2	0	1	4	m:1-9,PF03449:10-80,m:81-94,PF01272@CL0487:95-169	22
87.106	520	0.804	1	1	1	0	0	2	m:1-98,PF00709@CL0023:99-516	2
87.1061	471	0.741	1	1	2	0	0	3	m:1-117,PF00152@CL0040:118-466,m:467-471	2
87.1075	199	0.769	2	2	3	0	1	5	m:1-35,PF00665@CL0219:36-134,m:135-140,PF13333@CL0219:141-194,m:195-199	21
87.1077	284	0.947	2	2	1	0	1	3	PF00763@CL0603:5-117,PF02882@CL0063:122-277,m:278-284	22
87.1082	144	0.903	1	1	1	0	0	2	PF12762@CL0219:2-131,m:132-144	2
87.1119	420	0.840	1	1	2	0	0	3	m:1-33,PF00872@CL0219:34-386,m:387-420	1
87.1122	176	0.784	1	1	2	0	0	3	m:1-25,PF12762@CL0219:26-163,m:164-176	2
87.1144	121	0.744	1	1	1	0	0	2	PF00216@CL0548:1-90,m:91-121	2
87.1151	199	0.769	2	2	3	0	1	5	m:1-35,PF00665@CL0219:36-134,m:135-140,PF13333@CL0219:141-194,m:195-199	21
87.1154	228	0.890	1	1	2	0	0	3	m:1-6,PF00834@CL0036:7-209,m:210-228	2
87.1166	144	0.903	1	1	1	0	0	2	PF12762@CL0219:2-131,m:132-144	2
87.117	173	0.705	1	1	1	0	0	2	PF00210@CL0044:2-123,m:124-173	2
87.1172	104	0.846	1	1	1	0	0	2	m:1-12,PF04297@CL0123:13-100	1
