query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
32.10	209	0.900	1	1	2	0	0	3	m:1-6,PF02223@CL0023:7-194,m:195-209	2
32.100	87	0.931	1	1	0	0	0	1	PF00381:3-83	2
32.1000	44	1.000	1	1	0	0	0	1	PF00468:1-44	1
32.103	572	0.853	3	3	4	0	1	7	m:1-5,PF05524:6-127,m:128-152,PF00391@CL0364:153-226,m:227-248,PF02896@CL0151:249-540,m:541-572	122
32.104	158	0.772	1	1	2	0	0	3	m:1-9,PF00358@CL0105:10-131,m:132-158	2
32.110	96	0.750	1	1	2	0	0	3	m:1-18,PF02686:19-90,m:91-96	1
32.111	488	0.877	1	1	2	0	0	3	m:1-39,PF01425:40-467,m:468-488	1
32.112	481	0.892	2	2	3	0	1	5	m:1-5,PF02934@CL0286:6-288,m:289-327,PF02637@CL0279:328-473,m:474-481	22
32.113	230	0.761	2	2	3	0	1	5	m:1-6,PF02254@CL0063:7-126,m:127-164,PF02080@CL0582:165-219,m:220-230	22
32.114	541	0.819	1	1	2	0	0	3	m:1-81,PF02386@CL0030:82-524,m:525-541	1
32.116	279	0.946	1	1	2	0	0	3	m:1-10,PF08282@CL0137:11-274,m:275-279	2
32.117	100	0.970	1	1	0	0	0	1	PF00085@CL0172:4-100	2
32.118	269	0.978	1	1	1	0	0	2	PF08282@CL0137:2-264,m:265-269	2
32.134	281	0.957	2	2	2	0	1	4	m:1-5,PF00763@CL0603:6-119,PF02882@CL0063:122-276,m:277-281	22
32.137	521	0.998	1	1	0	0	0	1	PF01268@CL0023:1-520	1
32.141	452	0.819	2	2	2	0	1	4	PF07992@CL0063:1-284,m:285-333,PF02852@CL0608:334-419,m:420-452	22
32.143	242	0.826	1	1	2	0	0	3	m:1-23,PF01182@CL0246:24-223,m:224-242	2
32.144	246	0.984	1	1	0	0	0	1	PF00121@CL0036:5-246	2
32.145	272	0.949	1	1	2	0	0	3	m:1-6,PF08282@CL0137:7-264,m:265-272	2
32.146	528	0.962	1	1	2	0	0	3	m:1-5,PF01676@CL0088:6-513,m:514-528	1
32.147	328	0.881	1	1	1	0	0	2	PF07992@CL0063:3-291,m:292-328	2
32.15	286	0.955	1	1	1	0	0	2	PF01430:2-274,m:275-286	1
32.151	489	0.943	1	1	2	0	0	3	m:1-15,PF00478@CL0036:16-476,m:477-489	2
