query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
132.102	429	0.970	1	1	2	0	0	3	m:1-5,PF00145@CL0063:6-421,m:422-429	2
132.111	82	0.732	1	1	1	0	0	2	PF03551@CL0123:1-60,m:61-82	2
132.122	102	0.784	1	1	1	0	0	2	PF09827:1-80,m:81-102	1
132.127	81	0.988	1	1	0	0	0	1	PF01649:2-81	1
132.139	245	0.792	1	1	2	0	0	3	m:1-23,PF01746@CL0098:24-217,m:218-245	1
132.140	118	0.932	1	1	1	0	0	2	PF01245@CL0107:4-113,m:114-118	1
132.142	665	0.838	3	3	3	0	1	6	PF01751@CL0413:4-114,m:115-128,PF01131:129-541,m:542-567,PF01396@CL0167:568-600,m:601-665	112
132.151	121	0.909	2	2	1	0	1	3	PF16320:4-47,m:48-55,PF00542:56-121	22
132.153	105	0.790	1	1	1	0	0	2	PF08921@CL0082:1-83,m:84-105	2
132.154	162	0.883	1	1	1	0	0	2	PF00857:5-147,m:148-162	1
132.158	625	0.896	1	1	1	0	0	2	PF00012@CL0108:4-563,m:564-625	1
132.159	375	0.747	2	2	3	0	1	5	m:1-6,PF00226@CL0392:7-67,m:68-130,PF01556:131-349,m:350-375	22
132.161	342	0.942	1	1	2	0	0	3	m:1-7,PF06723@CL0108:8-329,m:330-342	1
132.164	152	0.717	1	1	1	0	0	2	m:1-39,PF02130@CL0126:40-148	1
132.167	254	0.878	2	2	3	0	1	5	m:1-5,PF11967@CL0021:6-78,m:79-87,PF02565@CL0167:88-237,m:238-254	21
132.173	256	0.930	1	1	1	0	0	2	PF01784:5-242,m:243-256	1
132.180	244	0.795	1	1	2	0	0	3	m:1-36,PF01182@CL0246:37-230,m:231-244	2
132.183	93	0.860	1	1	1	0	0	2	m:1-10,PF01016:11-90	1
132.186	240	0.887	1	1	1	0	0	2	PF00696:5-217,m:218-240	1
132.187	182	0.885	1	1	1	0	0	2	m:1-19,PF01765:20-180	2
132.193	378	0.923	3	3	3	0	1	6	PF03054@CL0039:3-212,m:213-217,PF20259@CL0350:218-280,m:281-289,PF20258:290-365,m:366-378	222
132.195	427	0.845	2	2	3	0	1	5	m:1-36,PF13393@CL0040:37-309,m:310-326,PF03129@CL0458:327-414,m:415-427	22
132.196	581	0.892	2	2	3	0	1	5	m:1-18,PF01336@CL0021:19-100,m:101-117,PF00152@CL0040:118-553,m:554-581	22
132.20	105	0.924	1	1	1	0	0	2	m:1-7,PF18741@CL0236:8-104	2
132.201	281	0.964	2	2	0	0	1	2	PF00763@CL0603:5-116,PF02882@CL0063:119-277	22
132.207	300	0.863	2	2	2	0	1	4	m:1-17,PF06574@CL0039:18-161,m:162-181,PF01687:182-296	12
132.208	88	0.920	1	1	1	0	0	2	m:1-6,PF00312@CL0600:7-87	2
132.210	279	0.871	1	1	1	0	0	2	PF01263@CL0103:1-243,m:244-279	1
