query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
146.100	129	0.853	1	1	1	0	0	2	m:1-18,PF00411@CL0267:19-128	1
146.1000	99	0.859	1	1	2	0	0	3	m:1-9,PF00085@CL0172:10-94,m:95-99	2
146.1001	270	0.959	1	1	2	0	0	3	m:1-5,PF08282@CL0137:6-264,m:265-270	2
146.101	316	0.810	2	2	3	0	1	5	m:1-25,PF01193@CL0509:26-225,m:226-250,PF03118@CL0198:251-306,m:307-316	22
146.102	119	0.866	1	1	1	0	0	2	m:1-16,PF01196:17-119	1
146.1042	172	0.797	1	1	1	0	0	2	PF00588@CL0098:4-140,m:141-172	1
146.1043	205	0.937	1	1	1	0	0	2	PF01725@CL0269:5-196,m:197-205	2
146.107	120	0.783	1	1	1	0	0	2	PF02482@CL0219:3-96,m:97-120	1
146.1086	189	0.884	1	1	2	0	0	3	m:1-15,PF00753@CL0381:16-182,m:183-189	2
146.1096	525	0.804	1	1	2	0	0	3	m:1-15,PF13520@CL0062:16-437,m:438-525	1
146.1105	249	0.932	1	1	2	0	0	3	m:1-5,PF02540@CL0039:6-237,m:238-249	2
146.1106	424	0.800	3	3	2	0	1	5	PF01018:4-159,PF01926@CL0023:162-281,m:282-356,PF09269:357-419,m:420-424	212
146.1110	415	0.706	1	1	2	0	0	3	m:1-26,PF00579@CL0039:27-319,m:320-415	1
146.1114	277	0.942	1	1	2	0	0	3	m:1-5,PF02645@CL0245:6-266,m:267-277	1
146.1115	286	0.962	1	1	2	0	0	3	m:1-6,PF02645@CL0245:7-281,m:282-286	1
146.1120	475	0.701	3	3	3	0	1	6	m:1-96,PF00587@CL0040:97-270,m:271-289,PF03129@CL0458:290-379,m:380-406,PF09180:407-475	222
146.1140	309	0.997	1	1	0	0	0	1	PF01795@CL0063:1-308	1
146.1142	59	0.932	1	1	0	0	0	1	PF01783@CL0167:2-56	1
146.1145	803	0.707	5	5	5	0	1	10	m:1-45,PF01588@CL0021:46-127,m:128-242,PF03483@CL0383:243-389,m:390-422,PF03484@CL0123:423-482,PF17759@CL0040:485-685,m:686-705,PF03147:706-783,m:784-803	22222
