query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
46.100	383	0.922	3	3	3	0	1	6	m:1-6,PF00438:7-103,m:104-112,PF02772:113-228,PF02773:230-369,m:370-383	222
46.1003	213	0.765	1	1	2	0	0	3	m:1-40,PF02390@CL0063:41-203,m:204-213	1
46.101	273	0.960	1	1	2	0	0	3	m:1-5,PF08282@CL0137:6-267,m:268-273	2
46.1015	120	0.933	2	2	1	0	1	3	PF16320:4-49,m:50-54,PF00542:55-120	22
46.1022	241	0.900	1	1	2	0	0	3	m:1-7,PF03306@CL0615:8-224,m:225-241	2
46.1023	555	0.791	3	3	4	0	1	7	m:1-6,PF02776@CL0254:7-170,m:171-199,PF00205@CL0085:200-327,m:328-388,PF02775@CL0254:389-535,m:536-555	222
46.1024	296	0.966	1	1	1	0	0	2	m:1-9,PF01116@CL0036:10-295	2
46.1025	277	0.758	2	2	2	0	1	4	PF01149:1-118,m:119-134,PF06831@CL0303:135-226,m:227-277	22
46.1026	208	0.957	1	1	1	0	0	2	m:1-5,PF10042:6-204	1
46.1028	184	0.745	1	1	2	0	0	3	m:1-17,PF13302@CL0257:18-154,m:155-184	2
46.1029	868	0.715	3	3	1	0	1	4	PF02739@CL0280:3-172,PF01367@CL0464:173-253,m:254-496,PF00476:497-866	221
46.1031	282	0.801	1	1	2	0	0	3	m:1-14,PF00398@CL0063:15-240,m:241-282	2
46.1033	349	0.917	1	1	2	0	0	3	m:1-11,PF06723@CL0108:12-331,m:332-349	1
46.1034	352	0.918	1	1	2	0	0	3	m:1-18,PF06723@CL0108:19-341,m:342-352	1
46.1036	348	0.934	1	1	2	0	0	3	m:1-12,PF06723@CL0108:13-337,m:338-348	1
46.1037	352	0.920	1	1	2	0	0	3	m:1-5,PF06723@CL0108:6-329,m:330-352	1
46.1038	256	0.977	1	1	0	0	0	1	PF01026@CL0034:5-254	2
46.1039	447	0.980	2	2	0	0	1	2	PF10396@CL0289:5-119,PF12631:122-444	11
46.1042	44	1.000	1	1	0	0	0	1	PF00468:1-44	1
46.1043	481	0.960	1	1	2	0	0	3	m:1-6,PF00478@CL0036:7-468,m:469-481	2
46.110	83	0.988	1	1	0	0	0	1	PF01649:2-83	1
46.112	143	0.965	1	1	0	0	0	1	PF02502:3-140	1
46.114	75	0.867	1	1	1	0	0	2	m:1-7,PF01106@CL0232:8-72	1
46.121	307	0.958	2	2	2	0	1	4	m:1-5,PF02603@CL0365:6-128,PF07475@CL0374:131-301,m:302-307	12
46.123	313	0.927	1	1	2	0	0	3	m:1-8,PF07992@CL0063:9-298,m:299-313	2
46.124	411	0.961	1	1	2	0	0	3	m:1-5,PF00162:6-400,m:401-411	2
46.125	362	0.959	1	1	1	0	0	2	m:1-14,PF04371@CL0197:15-361	1
46.126	472	0.761	1	1	2	0	0	3	m:1-33,PF13520@CL0062:34-392,m:393-472	1
46.127	355	0.831	2	2	2	0	1	4	PF02729:5-145,m:146-159,PF00185@CL0399:160-313,m:314-355	22
46.129	795	0.726	2	2	3	0	1	5	m:1-7,PF07517@CL0023:8-374,m:375-558,PF07516:559-768,m:769-795	21
46.130	311	0.849	3	3	3	0	1	6	m:1-17,PF10298@CL0324:18-102,m:103-122,PF14527@CL0324:123-215,PF02650@CL0123:219-304,m:305-311	222
46.132	118	0.746	1	1	2	0	0	3	m:1-13,PF00581@CL0031:14-101,m:102-118	2
46.133	245	0.988	1	1	0	0	0	1	PF00121@CL0036:4-245	2
46.138	510	0.749	2	3	4	1	2	7	m:1-18,PF00005@CL0023:19-188,m:189-228,PF12848@CL0023:229-312,m:313-337,PF00005@CL0023:338-465,m:466-510	222
46.139	93	0.720	1	1	2	0	0	3	m:1-5,PF01541@CL0418:6-72,m:73-93	2
46.14	289	0.945	1	1	1	0	0	2	PF01430:4-276,m:277-289	1
46.148	332	0.777	2	2	2	0	1	4	PF00044@CL0063:2-103,m:104-156,PF02800@CL0139:157-312,m:313-332	22
46.151	626	0.971	2	2	1	0	1	3	PF01134@CL0063:5-397,PF13932:400-614,m:615-626	12
46.153	437	0.805	1	1	2	0	0	3	m:1-5,PF01134@CL0063:6-357,m:358-437	1
46.158	197	0.919	1	1	2	0	0	3	m:1-11,PF02245:12-192,m:193-197	2
46.160	167	0.952	1	1	0	0	0	1	PF00857:5-163	1
46.165	153	0.961	1	1	1	0	0	2	PF02542:1-147,m:148-153	1
46.166	482	0.913	2	2	2	0	1	4	PF00749@CL0039:4-324,m:325-357,PF19269:358-476,m:477-482	22
46.169	531	0.925	2	2	2	0	1	4	PF06418@CL0023:3-267,m:268-300,PF00117@CL0014:301-526,m:527-531	22
46.170	433	0.963	1	1	2	0	0	3	m:1-9,PF00709@CL0023:10-426,m:427-433	2
46.171	430	0.826	2	2	2	0	1	4	m:1-5,PF00206:6-282,m:283-350,PF10397:351-428	22
