query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
145.100	398	0.962	1	1	1	0	0	2	PF00162:5-387,m:388-398	2
145.1001	288	0.951	1	1	1	0	0	2	PF01430:2-275,m:276-288	1
145.1002	626	0.971	2	2	1	0	1	3	PF01134@CL0063:4-396,PF13932:398-612,m:613-626	12
145.1003	504	0.710	1	1	2	0	0	3	m:1-5,PF09334@CL0039:6-363,m:364-504	1
145.1004	187	0.989	1	1	0	0	0	1	PF01195:3-187	2
145.1007	264	0.837	1	1	1	0	0	2	PF00398@CL0063:5-225,m:226-264	2
145.1009	347	0.934	1	1	2	0	0	3	m:1-7,PF06723@CL0108:8-331,m:332-347	1
145.101	196	0.781	1	1	1	0	0	2	PF01712@CL0023:3-155,m:156-196	2
145.1014	513	0.745	2	3	4	1	2	7	m:1-18,PF00005@CL0023:19-188,m:189-228,PF12848@CL0023:229-312,m:313-338,PF00005@CL0023:339-466,m:467-513	222
145.1018	150	0.913	1	1	1	0	0	2	m:1-10,PF00885:11-147	2
145.1019	394	0.888	2	2	3	0	1	5	m:1-7,PF00926:8-197,m:198-210,PF00925:211-370,m:371-394	11
145.102	237	0.911	1	1	2	0	0	3	m:1-13,PF01048@CL0408:14-229,m:230-237	2
145.1020	197	0.843	1	2	2	1	2	4	PF00677@CL0076:4-84,m:85-97,PF00677@CL0076:98-182,m:183-197	22
145.1022	331	0.937	1	1	2	0	0	3	m:1-12,PF06723@CL0108:13-322,m:323-331	1
145.1025	343	0.930	1	1	2	0	0	3	m:1-6,PF06723@CL0108:7-325,m:326-343	1
145.1026	352	0.898	1	1	2	0	0	3	m:1-5,PF06723@CL0108:6-321,m:322-352	1
145.1027	235	0.902	1	1	1	0	0	2	PF03306@CL0615:5-216,m:217-235	2
145.1028	563	0.798	3	3	4	0	1	7	m:1-5,PF02776@CL0254:6-173,m:174-194,PF00205@CL0085:195-328,m:329-397,PF02775@CL0254:398-544,m:545-563	222
145.1029	264	0.977	1	1	0	0	0	1	PF01026@CL0034:5-262	2
145.1030	452	0.973	2	2	1	0	1	3	m:1-7,PF10396@CL0289:8-122,PF12631:125-449	11
145.1032	108	0.963	1	1	0	0	0	1	PF00825@CL0329:1-104	1
145.1033	44	1.000	1	1	0	0	0	1	PF00468:1-44	1
145.105	191	0.885	1	1	2	0	0	3	m:1-11,PF03602@CL0063:12-180,m:181-191	1
145.110	255	0.969	1	1	1	0	0	2	PF13277@CL0163:4-250,m:251-255	2
145.112	378	0.939	3	3	2	0	1	5	PF00438:2-100,m:101-110,PF02772:111-228,PF02773:230-367,m:368-378	222
145.116	135	0.719	1	1	2	0	0	3	m:1-10,PF01230@CL0265:11-107,m:108-135	2
145.12	237	0.713	1	1	2	0	0	3	m:1-18,PF02527@CL0063:19-187,m:188-237	1
