query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
75.100	418	0.983	1	1	1	0	0	2	PF00145@CL0063:2-412,m:413-418	2
75.1003	49	1.000	1	1	0	0	0	1	PF11044:1-49	1
75.1009	67	1.000	1	1	0	0	0	1	PF10854:1-67	1
75.1013	719	0.936	1	1	1	0	0	2	m:1-46,PF12461:47-719	1
75.1019	49	1.000	1	1	0	0	0	1	PF11044:1-49	1
75.1025	67	1.000	1	1	0	0	0	1	PF10854:1-67	1
75.1029	723	0.936	1	1	1	0	0	2	m:1-46,PF12461:47-723	1
75.1054	247	0.854	1	1	2	0	0	3	m:1-25,PF01555@CL0063:26-236,m:237-247	1
75.1070	284	0.708	1	1	2	0	0	3	m:1-30,PF03837:31-231,m:232-284	1
75.1075	567	0.762	2	2	3	0	1	5	m:1-81,PF03354@CL0023:82-254,m:255-286,PF20441@CL0219:287-545,m:546-567	22
75.1078	400	0.800	1	1	2	0	0	3	m:1-48,PF04860:49-368,m:369-400	1
75.110	244	0.852	1	1	2	0	0	3	m:1-25,PF01555@CL0063:26-233,m:234-244	1
75.1113	164	0.933	1	1	1	0	0	2	PF02464:1-153,m:154-164	1
75.116	515	0.876	2	2	3	0	1	5	m:1-15,PF12161:16-165,m:166-179,PF02384@CL0063:180-480,m:481-515	21
75.1167	400	0.800	1	1	2	0	0	3	m:1-48,PF04860:49-368,m:369-400	1
75.117	388	0.827	1	2	3	1	2	5	m:1-30,PF01420@CL0477:31-194,m:195-219,PF01420@CL0477:220-376,m:377-388	22
75.1170	567	0.762	2	2	3	0	1	5	m:1-81,PF03354@CL0023:82-254,m:255-286,PF20441@CL0219:287-545,m:546-567	22
75.1174	284	0.708	1	1	2	0	0	3	m:1-30,PF03837:31-231,m:232-284	1
75.1190	243	0.852	1	1	2	0	0	3	m:1-25,PF01555@CL0063:26-232,m:233-243	1
75.1202	49	1.000	1	1	0	0	0	1	PF11044:1-49	1
75.1217	200	0.940	1	1	1	0	0	2	PF02525@CL0042:4-191,m:192-200	2
75.125	155	0.948	1	1	1	0	0	2	PF00177:2-148,m:149-155	2
75.126	692	0.887	5	5	4	0	1	9	m:1-7,PF00009@CL0023:8-280,m:281-320,PF03144@CL0575:321-388,m:389-400,PF14492@CL0437:401-474,PF03764@CL0329:476-594,PF00679@CL0437:597-676,m:677-692	22222
75.1266	62	0.806	1	1	1	0	0	2	PF13936@CL0123:2-51,m:52-62	2
75.127	396	0.904	3	3	2	0	1	5	m:1-10,PF00009@CL0023:11-202,m:203-225,PF03144@CL0575:226-296,PF03143:300-394	222
75.1296	49	0.959	1	1	0	0	0	1	PF00471@CL0167:3-49	1
75.1304	49	1.000	1	1	0	0	0	1	PF11044:1-49	1
75.1310	67	1.000	1	1	0	0	0	1	PF10854:1-67	1
75.1314	724	0.936	1	1	1	0	0	2	m:1-46,PF12461:47-724	1
75.1331	71	0.789	1	1	1	0	0	2	m:1-12,PF03672:13-68	1
75.1333	49	1.000	1	1	0	0	0	1	PF11044:1-49	1
75.1339	67	1.000	1	1	0	0	0	1	PF10854:1-67	1
75.1349	577	0.893	2	2	3	0	1	5	m:1-18,PF01336@CL0021:19-100,m:101-117,PF00152@CL0040:118-550,m:551-577	22
75.135	49	1.000	1	1	0	0	0	1	PF11044:1-49	1
75.1350	418	0.720	1	1	2	0	0	3	m:1-7,PF13393@CL0040:8-308,m:309-418	2
75.1365	67	1.000	1	1	0	0	0	1	PF10854:1-67	1
75.1372	45	1.000	1	1	0	0	0	1	PF11044:1-45	1
75.1398	103	0.718	1	1	1	0	0	2	PF12299:3-76,m:77-103	1
75.14	287	0.958	1	1	1	0	0	2	PF01430:2-276,m:277-287	1
75.140	67	1.000	1	1	0	0	0	1	PF10854:1-67	1
75.1421	49	1.000	1	1	0	0	0	1	PF11044:1-49	1
75.1424	49	1.000	1	1	0	0	0	1	PF11044:1-49	1
75.1425	309	0.780	1	1	2	0	0	3	m:1-9,PF08282@CL0137:10-250,m:251-309	2
75.1429	373	0.802	1	1	2	0	0	3	m:1-62,PF00657@CL0264:63-361,m:362-373	1
75.1438	478	0.707	1	1	2	0	0	3	m:1-9,PF00224@CL0151:10-347,m:348-478	2
75.1439	327	0.838	1	1	1	0	0	2	PF00365@CL0240:4-277,m:278-327	2
75.1452	908	0.809	2	2	3	0	1	5	m:1-49,PF00133@CL0039:50-628,m:629-670,PF08264@CL0258:671-826,m:827-908	12
75.1458	313	0.990	1	1	0	0	0	1	PF01795@CL0063:2-311	1
75.1460	58	0.931	1	1	0	0	0	1	PF01783@CL0167:2-55	1
75.1464	345	0.904	2	2	2	0	1	4	m:1-20,PF02912@CL0298:21-82,m:83-91,PF01409@CL0040:92-341	22
75.1472	243	0.852	1	1	2	0	0	3	m:1-25,PF01555@CL0063:26-232,m:233-243	1
75.1490	284	0.708	1	1	2	0	0	3	m:1-30,PF03837:31-231,m:232-284	1
75.1506	229	0.882	1	1	1	0	0	2	m:1-23,PF01863@CL0126:24-225	1
