query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
124.10	224	0.853	1	1	2	0	0	3	m:1-5,PF02223@CL0023:6-196,m:197-224	2
124.1003	365	0.904	1	1	1	0	0	2	PF00872@CL0219:2-331,m:332-365	1
124.1020	420	0.840	1	1	2	0	0	3	m:1-42,PF00872@CL0219:43-395,m:396-420	1
124.1045	497	0.771	1	1	2	0	0	3	m:1-80,PF03606@CL0182:81-463,m:464-497	1
124.105	209	0.909	1	1	1	0	0	2	m:1-16,PF00573:17-206	1
124.1052	371	0.935	3	3	2	0	1	5	PF03054@CL0039:5-211,PF20259@CL0350:216-280,m:281-291,PF20258:292-366,m:367-371	222
124.106	97	0.835	1	1	2	0	0	3	m:1-5,PF00276:6-86,m:87-97	1
124.107	287	0.714	2	2	3	0	1	5	m:1-43,PF00181@CL0021:44-120,m:121-132,PF03947@CL0107:133-260,m:261-287	22
124.1070	420	0.819	1	1	2	0	0	3	m:1-42,PF00872@CL0219:43-386,m:387-420	1
124.1074	417	0.966	1	1	2	0	0	3	m:1-5,PF00871@CL0108:6-408,m:409-417	1
124.1075	330	0.967	1	1	1	0	0	2	PF01515@CL0270:5-323,m:324-330	1
124.1076	242	0.876	1	1	2	0	0	3	m:1-6,PF00696:7-218,m:219-242	1
124.1078	292	0.729	1	1	2	0	0	3	m:1-72,PF00889:73-285,m:286-292	1
124.1079	258	0.837	1	1	2	0	0	3	m:1-8,PF00318@CL0067:9-224,m:225-258	1
124.108	90	0.900	1	1	1	0	0	2	PF00203:3-83,m:84-90	2
124.1081	420	0.819	1	1	2	0	0	3	m:1-42,PF00872@CL0219:43-386,m:387-420	1
124.1083	199	0.724	1	1	1	0	0	2	m:1-54,PF04011:55-198	1
124.1084	145	0.772	1	1	2	0	0	3	m:1-22,PF04002@CL0366:23-134,m:135-145	1
124.109	110	0.945	1	1	0	0	0	1	PF00237:5-108	2
124.1095	420	0.819	1	1	2	0	0	3	m:1-42,PF00872@CL0219:43-386,m:387-420	1
124.111	161	0.801	1	1	1	0	0	2	PF00252:4-132,m:133-161	2
124.1118	144	0.701	1	1	1	0	0	2	PF00383@CL0109:1-101,m:102-144	2
124.1127	420	0.819	1	1	2	0	0	3	m:1-42,PF00872@CL0219:43-386,m:387-420	1
