query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
69.101	329	0.906	2	2	2	0	1	4	PF02779@CL0254:2-178,m:179-193,PF02780@CL0591:194-314,m:315-329	22
69.102	435	0.782	3	3	2	0	1	5	PF00364@CL0105:4-75,m:76-123,PF02817:124-159,m:160-203,PF00198@CL0149:204-435	212
69.103	616	0.817	3	3	3	0	1	6	PF00364@CL0105:4-75,m:76-150,PF07992@CL0063:151-471,m:472-495,PF02852@CL0608:496-605,m:606-616	222
69.104	322	0.919	1	1	2	0	0	3	m:1-16,PF01515@CL0270:17-312,m:313-322	1
69.105	392	0.974	1	1	1	0	0	2	PF00871@CL0108:2-383,m:384-392	1
69.106	452	0.869	2	2	2	0	1	4	PF07992@CL0063:1-307,m:308-333,PF02852@CL0608:334-419,m:420-452	22
69.108	275	0.949	1	1	2	0	0	3	m:1-7,PF08282@CL0137:8-268,m:269-275	2
69.109	103	0.981	1	1	0	0	0	1	PF00085@CL0172:3-103	2
69.110	293	0.843	1	1	2	0	0	3	m:1-6,PF08282@CL0137:7-253,m:254-293	2
69.120	443	0.903	2	2	2	0	1	4	PF07992@CL0063:1-304,m:305-332,PF02852@CL0608:333-428,m:429-443	22
69.125	256	0.938	1	1	2	0	0	3	m:1-9,PF00230@CL0716:10-249,m:250-256	1
69.126	384	0.927	1	1	1	0	0	2	PF01266@CL0063:5-360,m:361-384	2
69.127	502	0.869	2	2	2	0	1	4	PF00370@CL0108:4-253,m:254-262,PF02782@CL0108:263-448,m:449-502	22
69.128	221	0.710	1	1	1	0	0	2	PF01066:1-157,m:158-221	1
69.129	259	0.714	1	1	1	0	0	2	PF00106@CL0063:4-188,m:189-259	2
69.133	280	0.964	2	2	1	0	1	3	PF00763@CL0603:4-115,PF02882@CL0063:118-275,m:276-280	22
69.136	246	0.976	1	1	0	0	0	1	PF00121@CL0036:5-244	2
69.137	272	0.915	1	1	2	0	0	3	m:1-6,PF08282@CL0137:7-255,m:256-272	2
69.138	270	0.944	1	1	2	0	0	3	m:1-6,PF08282@CL0137:7-261,m:262-270	2
69.139	527	0.970	1	1	1	0	0	2	PF01676@CL0088:4-514,m:515-527	1
69.14	284	0.961	1	1	2	0	0	3	m:1-5,PF01430:6-278,m:279-284	1
69.140	151	0.954	1	1	1	0	0	2	m:1-6,PF18491@CL0178:7-150	2
69.145	534	0.916	2	2	3	0	1	5	m:1-5,PF06418@CL0023:6-270,m:271-305,PF00117@CL0014:306-529,m:530-534	22
69.148	653	0.908	3	3	4	0	1	7	m:1-11,PF00456@CL0254:12-319,m:320-346,PF02779@CL0254:347-514,m:515-528,PF02780@CL0591:529-645,m:646-653	222
69.149	133	0.744	1	1	2	0	0	3	m:1-5,PF02367@CL0023:6-104,m:105-133	2
69.162	312	0.840	1	1	2	0	0	3	m:1-25,PF12146@CL0028:26-287,m:288-312	1
69.164	601	0.742	4	4	2	0	1	6	PF00009@CL0023:5-184,m:185-296,PF14492@CL0437:297-366,m:367-402,PF00679@CL0437:403-491,PF06421:492-598	2221
69.165	110	0.855	1	1	2	0	0	3	m:1-7,PF02255:8-101,m:102-110	2
69.168	103	0.864	1	1	1	0	0	2	PF02302@CL0031:5-93,m:94-103	2
69.17	327	0.862	1	1	2	0	0	3	m:1-12,PF01207@CL0036:13-294,m:295-327	1
69.173	364	0.970	2	2	2	0	1	4	m:1-5,PF19200:6-241,m:242-246,PF05913@CL0475:247-363	22
69.174	129	0.814	1	1	2	0	0	3	m:1-13,PF08877@CL0236:14-118,m:119-129	2
69.176	222	0.896	1	1	1	0	0	2	m:1-23,PF01863@CL0126:24-222	1
69.18	498	0.839	2	2	2	0	1	4	m:1-62,PF01336@CL0021:63-139,m:140-154,PF00152@CL0040:155-495	22
69.181	398	0.962	1	1	1	0	0	2	PF00162:5-387,m:388-398	2
69.183	285	0.849	1	1	2	0	0	3	m:1-19,PF00248:20-261,m:262-285	2
69.187	270	0.911	1	1	2	0	0	3	m:1-19,PF01925@CL0292:20-265,m:266-270	1
69.193	256	0.832	1	1	2	0	0	3	m:1-38,PF00230@CL0716:39-251,m:252-256	1
69.2	374	0.944	3	3	1	0	1	4	PF00712@CL0060:1-123,m:124-138,PF02767@CL0060:139-247,PF02768@CL0060:252-372	222
69.201	212	0.769	1	1	2	0	0	3	m:1-6,PF00881@CL0529:7-169,m:170-212	2
69.206	184	0.978	1	1	0	0	0	1	PF03602@CL0063:1-180	1
69.208	240	0.783	1	1	1	0	0	2	PF00106@CL0063:4-191,m:192-240	2
69.209	169	0.917	1	1	1	0	0	2	PF01625:4-158,m:159-169	1
69.214	220	0.927	1	1	1	0	0	2	PF00834@CL0036:3-206,m:207-220	2
69.217	65	0.892	1	1	1	0	0	2	PF00830:3-60,m:61-65	1
69.218	160	0.906	1	1	1	0	0	2	PF00857:4-148,m:149-160	1
69.22	73	0.712	1	1	2	0	0	3	m:1-16,PF01084@CL0123:17-68,m:69-73	1
69.221	563	0.892	2	2	2	0	1	4	m:1-32,PF02734:33-200,m:201-229,PF13684@CL0245:230-563	12
69.223	356	0.910	2	2	3	0	1	5	m:1-8,PF01321@CL0356:9-126,m:127-132,PF00557:133-338,m:339-356	22
69.224	332	0.931	1	1	1	0	0	2	PF02504@CL0270:3-311,m:312-332	1
69.225	232	0.849	2	2	2	0	1	4	m:1-19,PF14622@CL0539:20-148,m:149-161,PF00035@CL0196:162-229	12
69.226	410	0.839	3	3	2	0	1	5	m:1-40,PF00004@CL0023:41-144,m:145-168,PF16193@CL0671:169-241,PF12002@CL0604:242-408	212
69.227	983	0.982	1	1	1	0	0	2	PF02463@CL0023:3-967,m:968-983	2
69.23	146	0.863	2	2	1	0	1	3	PF01281:1-45,m:46-64,PF03948:65-145	22
69.234	261	0.962	1	1	1	0	0	2	PF13277@CL0163:4-254,m:255-261	2
69.235	381	0.919	3	3	3	0	1	6	m:1-6,PF00438:7-102,m:103-114,PF02772:115-231,PF02773:233-369,m:370-381	222
69.236	222	0.703	1	1	2	0	0	3	m:1-20,PF03932@CL0036:21-176,m:177-222	2
69.238	133	0.737	1	1	2	0	0	3	m:1-9,PF01230@CL0265:10-107,m:108-133	2
69.241	401	0.925	1	1	2	0	0	3	m:1-15,PF00266@CL0061:16-386,m:387-401	2
69.245	166	0.946	1	1	1	0	0	2	m:1-9,PF08761@CL0231:10-166	2
69.247	471	0.960	1	1	2	0	0	3	m:1-12,PF00171@CL0099:13-464,m:465-471	1
69.269	153	0.869	1	1	1	0	0	2	PF02464:2-134,m:135-153	1
69.270	343	0.758	1	1	2	0	0	3	m:1-23,PF00154@CL0023:24-283,m:284-343	1
69.273	446	0.832	3	3	4	0	1	7	m:1-6,PF02881:7-84,m:85-100,PF00448@CL0023:101-295,m:296-326,PF02978@CL0123:327-424,m:425-446	222
69.275	156	0.994	1	1	0	0	0	1	PF02590@CL0098:1-155	1
69.277	204	0.863	1	1	2	0	0	3	m:1-20,PF01351@CL0219:21-196,m:197-204	1
69.28	239	0.904	2	2	2	0	1	4	PF08032@CL0101:4-76,m:77-89,PF00588@CL0098:90-232,m:233-239	21
69.283	177	0.977	1	1	0	0	0	1	PF02572@CL0023:5-177	2
69.286	441	0.832	1	1	1	0	0	2	PF01134@CL0063:5-371,m:372-441	1
69.294	240	0.792	1	1	2	0	0	3	m:1-22,PF01746@CL0098:23-212,m:213-240	1
69.3	650	0.723	4	4	5	0	1	9	m:1-39,PF02518@CL0025:40-161,m:162-229,PF00204@CL0329:230-405,m:406-433,PF01751@CL0413:434-546,m:547-579,PF00986:580-638,m:639-650	2211
69.301	428	0.801	3	3	1	0	1	4	PF01018:4-158,PF01926@CL0023:161-285,m:286-363,PF09269:364-426	212
69.302	240	0.942	1	1	2	0	0	3	m:1-5,PF02540@CL0039:6-231,m:232-240	2
69.309	179	0.782	1	1	1	0	0	2	m:1-39,PF01025:40-179	1
69.310	587	0.932	1	1	2	0	0	3	m:1-5,PF00012@CL0108:6-552,m:553-587	1
69.311	371	0.752	2	2	3	0	1	5	m:1-5,PF00226@CL0392:6-67,m:68-127,PF01556:128-344,m:345-371	22
69.312	369	0.938	3	3	2	0	1	5	PF03054@CL0039:4-212,m:213-217,PF20259@CL0350:218-281,m:282-295,PF20258:296-368	222
69.313	263	0.951	1	1	1	0	0	2	PF08282@CL0137:5-254,m:255-263	2
