query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
80.1000	185	0.989	1	1	0	0	0	1	PF01195:3-185	2
80.1002	289	0.754	1	1	2	0	0	3	m:1-15,PF00398@CL0063:16-233,m:234-289	2
80.1045	335	0.764	1	1	1	0	0	2	PF00579@CL0039:3-258,m:259-335	1
80.1046	285	0.937	1	1	2	0	0	3	m:1-12,PF08282@CL0137:13-279,m:280-285	2
80.1048	478	0.709	1	1	1	0	0	2	PF00224@CL0151:5-343,m:344-478	2
80.1051	70	0.743	1	1	2	0	0	3	m:1-13,PF13333@CL0219:14-65,m:66-70	1
80.1092	237	0.806	1	1	1	0	0	2	PF01048@CL0408:3-193,m:194-237	2
80.1104	315	0.822	2	2	3	0	1	5	m:1-7,PF00551:8-168,m:169-206,PF02911:207-304,m:305-315	22
80.1106	603	0.735	4	4	3	0	1	7	m:1-7,PF00009@CL0023:8-185,m:186-209,PF03144@CL0575:210-280,m:281-405,PF00679@CL0437:406-492,PF06421:493-599	2221
80.1109	574	0.840	3	3	3	0	1	6	PF05524:4-125,m:126-150,PF00391@CL0364:151-224,m:225-250,PF02896@CL0151:251-536,m:537-574	122
80.1125	157	0.815	1	1	2	0	0	3	m:1-13,PF01475@CL0123:14-141,m:142-157	1
80.1131	395	0.911	3	3	2	0	1	5	m:1-9,PF00009@CL0023:10-202,m:203-224,PF03144@CL0575:225-295,PF03143:299-394	222
80.1132	692	0.790	4	4	4	0	1	8	m:1-7,PF00009@CL0023:8-281,m:282-401,PF14492@CL0437:402-475,PF03764@CL0329:477-588,m:589-597,PF00679@CL0437:598-684,m:685-692	2222
80.1133	155	0.948	1	1	1	0	0	2	PF00177:2-148,m:149-155	2
80.1134	137	0.723	1	1	1	0	0	2	m:1-37,PF00164@CL0021:38-136	1
80.1138	175	0.909	1	1	1	0	0	2	m:1-15,PF01300:16-174	1
80.1141	212	0.712	2	2	3	0	1	5	m:1-50,PF00665@CL0219:51-149,m:150-155,PF13333@CL0219:156-207,m:208-212	21
80.1145	359	0.844	2	2	3	0	1	5	m:1-11,PF03462:12-206,m:207-215,PF00472@CL0337:216-323,m:324-359	21
80.1146	217	0.829	1	1	2	0	0	3	m:1-7,PF00265@CL0023:8-187,m:188-217	1
80.115	147	0.905	2	2	2	0	1	4	PF00665@CL0219:4-84,m:85-90,PF13333@CL0219:91-142,m:143-147	21
80.1154	208	0.726	2	2	3	0	1	5	m:1-46,PF00665@CL0219:47-145,m:146-151,PF13333@CL0219:152-203,m:204-208	21
80.1158	75	0.840	1	1	2	0	0	3	m:1-5,PF03672:6-68,m:69-75	1
80.1159	674	0.874	3	3	4	0	1	7	m:1-14,PF00456@CL0254:15-329,m:330-359,PF02779@CL0254:360-529,m:530-553,PF02780@CL0591:554-657,m:658-674	222
80.1160	561	0.895	2	2	3	0	1	5	m:1-17,PF01336@CL0021:18-99,m:100-112,PF00152@CL0040:113-532,m:533-561	22
80.1161	425	0.718	1	1	2	0	0	3	m:1-7,PF13393@CL0040:8-312,m:313-425	2
80.1166	979	0.981	1	1	1	0	0	2	PF02463@CL0023:3-962,m:963-979	2
80.1177	446	0.836	3	3	4	0	1	7	m:1-5,PF02881:6-83,m:84-99,PF00448@CL0023:100-296,m:297-326,PF02978@CL0123:327-424,m:425-446	222
80.1180	213	0.709	2	2	3	0	1	5	m:1-50,PF00665@CL0219:51-149,m:150-156,PF13333@CL0219:157-208,m:209-213	21
80.1194	63	0.762	1	1	2	0	0	3	m:1-10,PF13333@CL0219:11-58,m:59-63	1
80.1196	206	0.937	1	1	1	0	0	2	PF01725@CL0269:5-197,m:198-206	2
80.120	301	0.907	2	2	1	0	1	3	PF00763@CL0603:5-120,PF02882@CL0063:123-279,m:280-301	22
80.1200	231	0.952	1	1	1	0	0	2	m:1-9,PF00580@CL0023:10-229	2
