query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
22.1	155	0.935	1	1	1	0	0	2	PF00186@CL0387:1-145,m:146-155	2
22.10	292	0.815	2	2	3	0	1	5	m:1-8,PF11858@CL0407:9-78,m:79-85,PF01351@CL0219:86-253,m:254-292	11
22.104	398	0.962	1	1	1	0	0	2	PF00162:5-387,m:388-398	2
22.106	337	0.780	2	2	2	0	1	4	PF00044@CL0063:3-103,m:104-155,PF02800@CL0139:156-317,m:318-337	22
22.109	277	0.852	3	3	2	0	1	5	PF01149:1-117,m:118-135,PF06831@CL0303:136-226,m:227-246,PF06827@CL0167:247-274	222
22.118	168	0.738	1	1	2	0	0	3	m:1-11,PF01300:12-135,m:136-168	1
22.120	219	0.731	1	1	1	0	0	2	PF01066:1-160,m:161-219	1
22.130	283	0.823	1	1	1	0	0	2	PF02645@CL0245:2-234,m:235-283	1
22.131	274	0.989	1	1	0	0	0	1	PF02645@CL0245:2-272	1
22.139	396	0.977	1	1	1	0	0	2	PF00871@CL0108:2-388,m:389-396	1
22.140	327	0.911	1	1	2	0	0	3	m:1-11,PF01515@CL0270:12-309,m:310-327	1
22.142	245	0.784	1	1	1	0	0	2	PF03309@CL0108:3-194,m:195-245	1
22.143	258	0.857	1	1	1	0	0	2	PF12146@CL0028:4-224,m:225-258	1
22.15	902	0.837	2	2	3	0	1	5	m:1-28,PF00133@CL0039:29-631,m:632-673,PF08264@CL0258:674-825,m:826-902	12
22.150	124	0.734	1	1	1	0	0	2	m:1-31,PF00572:32-122	1
22.155	166	0.771	1	1	1	0	0	2	PF02502:3-130,m:131-166	1
22.165	119	0.866	1	1	1	0	0	2	m:1-16,PF01196:17-119	1
22.166	317	0.811	2	2	3	0	1	5	m:1-25,PF01193@CL0509:26-226,m:227-250,PF03118@CL0198:251-306,m:307-317	22
22.167	129	0.853	1	1	1	0	0	2	m:1-18,PF00411@CL0267:19-128	1
22.168	121	0.876	1	1	1	0	0	2	PF00416@CL0303:3-108,m:109-121	1
22.169	37	1.000	1	1	0	0	0	1	PF00444:1-37	2
22.170	75	0.840	1	1	2	0	0	3	m:1-7,PF01176@CL0021:8-70,m:71-75	2
22.171	257	0.895	1	1	2	0	0	3	m:1-11,PF00557:12-241,m:242-257	2
