query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
78.1005	304	0.829	1	1	2	0	0	3	m:1-9,PF02653@CL0142:10-261,m:262-304	1
78.1014	352	0.918	1	1	2	0	0	3	m:1-18,PF06723@CL0108:19-341,m:342-352	1
78.1015	349	0.917	1	1	2	0	0	3	m:1-11,PF06723@CL0108:12-331,m:332-349	1
78.1017	283	0.799	1	1	2	0	0	3	m:1-14,PF00398@CL0063:15-240,m:241-283	2
78.1050	411	0.837	3	3	2	0	1	5	m:1-42,PF00004@CL0023:43-146,m:147-167,PF16193@CL0671:168-242,PF12002@CL0604:244-408	212
78.1052	190	0.737	1	1	1	0	0	2	PF00056@CL0063:5-144,m:145-190	2
78.1053	346	0.945	1	1	2	0	0	3	m:1-8,PF06723@CL0108:9-335,m:336-346	1
78.1067	150	0.873	1	1	1	0	0	2	PF02367@CL0023:2-132,m:133-150	2
78.1082	314	0.822	1	1	2	0	0	3	m:1-13,PF08282@CL0137:14-271,m:272-314	2
78.1092	133	0.910	1	1	1	0	0	2	m:1-12,PF00380@CL0329:13-133	1
78.1093	146	0.808	1	1	2	0	0	3	m:1-13,PF00572:14-131,m:132-146	1
78.1094	413	0.903	1	1	1	0	0	2	PF00464@CL0061:5-377,m:378-413	2
78.1100	216	0.755	1	1	2	0	0	3	m:1-40,PF02390@CL0063:41-203,m:204-216	1
78.1106	179	0.816	1	1	2	0	0	3	m:1-20,PF01300:21-166,m:167-179	1
78.1109	358	0.835	2	2	3	0	1	5	m:1-18,PF03462:19-206,m:207-212,PF00472@CL0337:213-323,m:324-358	21
78.1111	194	0.928	1	1	1	0	0	2	m:1-10,PF00265@CL0023:11-190	1
78.1117	214	0.757	1	1	2	0	0	3	m:1-6,PF00881@CL0529:7-168,m:169-214	2
78.1139	365	0.742	2	2	2	0	1	4	PF01467@CL0039:5-163,m:164-196,PF01966@CL0237:197-308,m:309-365	21
78.1149	256	0.707	1	1	1	0	0	2	PF13614@CL0023:1-181,m:182-256	2
78.115	49	1.000	1	1	0	0	0	1	PF11044:1-49	1
78.1155	287	0.930	1	1	2	0	0	3	m:1-11,PF08282@CL0137:12-278,m:279-287	2
78.1156	431	0.712	2	2	2	0	1	4	PF05697:1-149,m:150-267,PF05698@CL0262:268-425,m:426-431	11
78.1157	145	0.800	1	1	2	0	0	3	m:1-12,PF01641@CL0080:13-128,m:129-145	1
78.1174	511	0.728	2	2	3	0	1	5	m:1-53,PF03853@CL0063:54-191,m:192-258,PF01256@CL0118:259-492,m:493-511	21
78.1175	229	0.882	1	1	1	0	0	2	m:1-23,PF01863@CL0126:24-225	1
78.1177	157	0.745	1	1	2	0	0	3	m:1-9,PF13359@CL0219:10-126,m:127-157	2
78.118	321	0.710	1	1	2	0	0	3	m:1-15,PF02361:16-243,m:244-321	1
78.1184	319	0.859	2	2	3	0	1	5	m:1-5,PF00551:6-180,m:181-205,PF02911:206-304,m:305-319	22
78.1187	600	0.745	4	4	2	0	1	6	PF00009@CL0023:4-183,m:184-295,PF14492@CL0437:296-365,m:366-400,PF00679@CL0437:401-490,PF06421:491-597	2221
78.1197	314	0.717	2	2	2	0	1	4	m:1-6,PF05496@CL0023:7-163,m:164-243,PF05491@CL0123:244-311	22
78.1204	139	0.964	1	1	0	0	0	1	PF03652@CL0580:5-138	1
78.1215	356	0.846	1	1	2	0	0	3	m:1-38,PF00704@CL0058:39-339,m:340-356	2
78.1232	345	0.754	1	1	2	0	0	3	m:1-20,PF00154@CL0023:21-280,m:281-345	1
78.1233	157	0.981	1	1	0	0	0	1	PF02464:2-155	1
78.1236	182	0.885	1	1	1	0	0	2	m:1-19,PF01765:20-180	2
78.1237	241	0.876	1	1	2	0	0	3	m:1-5,PF00696:6-216,m:217-241	1
78.1242	195	0.728	1	1	2	0	0	3	m:1-26,PF00156@CL0533:27-168,m:169-195	2
78.1246	537	0.933	1	1	2	0	0	3	m:1-21,PF00118:22-522,m:523-537	1
78.1247	90	0.989	1	1	0	0	0	1	PF00166@CL0296:1-89	2
78.1260	124	0.903	1	1	1	0	0	2	m:1-10,PF01042@CL0534:11-122	2
78.1269	156	0.917	2	2	1	0	1	3	PF03449:5-74,m:75-83,PF01272@CL0487:84-156	22
78.1270	216	0.815	1	1	2	0	0	3	m:1-13,PF00485@CL0023:14-189,m:190-216	2
78.1274	185	0.903	3	3	2	0	1	5	PF08207@CL0107:3-60,m:61-68,PF01132@CL0021:69-121,m:122-128,PF09285@CL0021:129-184	222
78.1286	269	0.855	2	2	2	0	1	4	PF01479@CL0492:3-50,m:51-58,PF01728@CL0063:59-240,m:241-269	21
78.129	517	0.818	1	1	2	0	0	3	m:1-14,PF13520@CL0062:15-437,m:438-517	1
78.1291	200	0.970	1	1	0	0	0	1	PF02525@CL0042:4-197	2
78.1297	364	0.940	1	1	2	0	0	3	m:1-6,PF04551:7-348,m:349-364	1
78.1299	308	0.701	1	1	2	0	0	3	m:1-72,PF01261@CL0036:73-288,m:289-308	2
78.1308	238	0.971	1	1	0	0	0	1	PF01709:5-235	1
78.1320	395	0.972	1	1	1	0	0	2	PF00871@CL0108:2-385,m:386-395	1
78.1321	322	0.938	1	1	2	0	0	3	m:1-14,PF01515@CL0270:15-316,m:317-322	1
78.1322	217	0.774	1	1	2	0	0	3	m:1-15,PF03932@CL0036:16-183,m:184-217	2
78.1330	248	0.831	1	1	2	0	0	3	m:1-24,PF01182@CL0246:25-230,m:231-248	2
78.1333	386	0.824	1	1	2	0	0	3	m:1-45,PF01979@CL0034:46-363,m:364-386	2
78.1335	547	0.870	2	2	2	0	1	4	m:1-40,PF02734:41-203,m:204-234,PF13684@CL0245:235-547	12
78.1337	119	0.756	1	1	1	0	0	2	PF13274:2-91,m:92-119	1
78.1341	65	0.892	1	1	1	0	0	2	PF00830:3-60,m:61-65	1
78.1343	226	0.898	1	1	2	0	0	3	m:1-5,PF00834@CL0036:6-208,m:209-226	2
78.1344	289	0.772	2	2	1	0	1	3	PF16745@CL0021:4-59,PF03193@CL0023:62-228,m:229-289	22
78.1345	337	0.727	1	1	2	0	0	3	m:1-13,PF00069@CL0016:14-258,m:259-337	2
78.1349	696	0.704	2	2	3	0	1	5	m:1-30,PF02378@CL0493:31-486,m:487-603,PF00367:604-637,m:638-696	12
78.1353	164	0.793	1	1	2	0	0	3	m:1-20,PF00005@CL0023:21-150,m:151-164	2
78.1354	310	0.823	1	1	2	0	0	3	m:1-35,PF00294@CL0118:36-290,m:291-310	2
78.1364	197	0.741	2	2	2	0	1	4	m:1-41,PF00665@CL0219:42-134,m:135-140,PF13333@CL0219:141-193	21
78.1373	231	0.935	1	1	2	0	0	3	m:1-9,PF01255:10-225,m:226-231	1
78.1375	382	0.832	3	3	3	0	1	6	PF02670@CL0063:5-131,m:132-144,PF08436@CL0139:145-226,m:227-255,PF13288@CL0063:256-364,m:365-382	122
78.1376	450	0.844	1	1	2	0	0	3	m:1-13,PF02163@CL0126:14-393,m:394-450	1
78.1379	247	0.789	2	2	2	0	1	4	PF11967@CL0021:2-77,m:78-85,PF02565@CL0167:86-204,m:205-247	21
78.138	156	1.000	1	1	0	0	0	1	PF02572@CL0023:1-156	2
78.1389	293	0.969	1	1	1	0	0	2	m:1-7,PF02401:8-291	1
78.147	363	0.810	1	1	2	0	0	3	m:1-47,PF05343@CL0035:48-341,m:342-363	1
