query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
127.10	89	0.888	1	1	1	0	0	2	PF02575@CL0717:3-81,m:82-89	1
127.1025	390	0.813	2	2	2	0	1	4	PF02441:2-145,m:146-178,PF04127@CL0063:179-351,m:352-390	11
127.1026	95	0.842	1	1	2	0	0	3	m:1-10,PF01016:11-90,m:91-95	1
127.1027	103	0.951	1	1	1	0	0	2	PF04327:1-98,m:99-103	1
127.105	337	0.843	1	1	2	0	0	3	m:1-6,PF03320@CL0171:7-290,m:291-337	1
127.1056	615	0.839	1	1	2	0	0	3	m:1-11,PF00012@CL0108:12-527,m:528-615	1
127.1057	367	0.749	2	2	3	0	1	5	m:1-6,PF00226@CL0392:7-67,m:68-119,PF01556:120-333,m:334-367	22
127.1062	414	0.853	1	1	2	0	0	3	m:1-33,PF00872@CL0219:34-386,m:387-414	1
127.1064	175	0.789	1	1	2	0	0	3	m:1-24,PF12762@CL0219:25-162,m:163-175	2
127.1072	384	0.802	2	2	3	0	1	5	m:1-46,PF02588@CL0181:47-299,m:300-305,PF10035@CL0089:306-360,m:361-384	12
127.1076	420	0.840	1	1	2	0	0	3	m:1-33,PF00872@CL0219:34-386,m:387-420	1
127.1078	433	0.889	1	1	2	0	0	3	m:1-9,PF00464@CL0061:10-394,m:395-433	2
127.1080	150	0.927	1	1	1	0	0	2	m:1-10,PF02502:11-149	1
127.1082	420	0.840	1	1	2	0	0	3	m:1-33,PF00872@CL0219:34-386,m:387-420	1
127.1083	240	0.975	1	1	0	0	0	1	PF01709:5-238	1
127.1084	248	0.927	1	1	2	0	0	3	m:1-5,PF02540@CL0039:6-235,m:236-248	2
127.1086	425	0.793	3	3	1	0	1	4	PF01018:4-158,PF01926@CL0023:163-283,m:284-364,PF09269:365-425	212
127.1089	420	0.826	1	1	2	0	0	3	m:1-39,PF00872@CL0219:40-386,m:387-420	1
127.1090	170	0.812	1	1	2	0	0	3	m:1-19,PF12762@CL0219:20-157,m:158-170	2
127.1095	226	0.881	1	1	2	0	0	3	m:1-14,PF08713@CL0020:15-213,m:214-226	3
