query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
62.100	99	0.727	1	1	1	0	0	2	PF01541@CL0418:3-74,m:75-99	2
62.1007	295	0.753	2	2	3	0	1	5	m:1-7,PF11858@CL0407:8-73,m:74-88,PF01351@CL0219:89-244,m:245-295	11
62.101	510	0.749	2	3	4	1	2	7	m:1-18,PF00005@CL0023:19-188,m:189-228,PF12848@CL0023:229-312,m:313-337,PF00005@CL0023:338-465,m:466-510	222
62.1012	195	0.703	1	1	2	0	0	3	m:1-32,PF01252:33-169,m:170-195	1
62.1013	930	0.795	2	2	3	0	1	5	m:1-67,PF00133@CL0039:68-650,m:651-692,PF08264@CL0258:693-848,m:849-930	12
62.1019	313	0.990	1	1	0	0	0	1	PF01795@CL0063:2-311	1
62.1021	58	0.914	1	1	0	0	0	1	PF01783@CL0167:2-54	1
62.1027	345	0.901	2	2	2	0	1	4	m:1-19,PF02912@CL0298:20-80,m:81-91,PF01409@CL0040:92-341	22
62.1039	53	0.943	1	1	0	0	0	1	PF11044:1-50	1
62.1043	229	0.882	1	1	1	0	0	2	m:1-23,PF01863@CL0126:24-225	1
62.105	245	0.988	1	1	0	0	0	1	PF00121@CL0036:4-245	2
62.1060	600	0.745	4	4	2	0	1	6	PF00009@CL0023:4-183,m:184-295,PF14492@CL0437:296-365,m:366-400,PF00679@CL0437:401-490,PF06421:491-597	2221
62.1063	319	0.859	2	2	3	0	1	5	m:1-5,PF00551:6-180,m:181-205,PF02911:206-304,m:305-319	22
62.108	311	0.842	3	3	3	0	1	6	m:1-19,PF10298@CL0324:20-102,m:103-122,PF14527@CL0324:123-215,PF02650@CL0123:219-304,m:305-311	222
62.1080	183	0.885	1	1	1	0	0	2	PF01965@CL0014:1-162,m:163-183	2
62.1083	126	0.762	1	1	1	0	0	2	PF02482@CL0219:3-98,m:99-126	1
62.109	795	0.726	2	2	3	0	1	5	m:1-7,PF07517@CL0023:8-374,m:375-558,PF07516:559-768,m:769-795	21
62.1100	190	0.737	1	1	1	0	0	2	PF00056@CL0063:5-144,m:145-190	2
62.1101	346	0.945	1	1	2	0	0	3	m:1-8,PF06723@CL0108:9-335,m:336-346	1
62.1115	431	0.893	3	3	3	0	1	6	PF05697:1-149,m:150-165,PF00254@CL0487:166-243,m:244-267,PF05698@CL0262:268-425,m:426-431	121
62.1129	187	0.807	1	1	2	0	0	3	m:1-9,PF00719:10-160,m:161-187	2
62.1130	200	0.915	1	1	1	0	0	2	PF01712@CL0023:3-185,m:186-200	2
62.1131	247	0.737	2	2	2	0	1	4	PF01479@CL0492:2-48,m:49-63,PF00849@CL0649:64-198,m:199-247	21
62.1132	182	0.890	1	1	2	0	0	3	m:1-7,PF04079@CL0123:8-169,m:170-182	1
62.1133	253	0.858	1	1	2	0	0	3	m:1-27,PF02616@CL0157:28-244,m:245-253	1
62.1136	160	0.906	1	1	1	0	0	2	PF00186@CL0387:1-145,m:146-160	2
62.1137	289	0.993	1	1	0	0	0	1	PF00303:3-289	2
62.1142	147	0.748	1	1	2	0	0	3	m:1-11,PF00578@CL0172:12-121,m:122-147	2
62.1145	472	0.947	1	1	2	0	0	3	m:1-19,PF00171@CL0099:20-466,m:467-472	1
62.1146	444	0.820	1	1	1	0	0	2	PF01134@CL0063:5-368,m:369-444	1
62.1147	889	0.775	2	2	3	0	1	5	m:1-18,PF00133@CL0039:19-565,m:566-616,PF08264@CL0258:617-758,m:759-889	12
62.1164	97	0.825	1	1	2	0	0	3	m:1-11,PF01016:12-91,m:92-97	1
62.1165	104	0.933	1	1	1	0	0	2	PF04327:1-97,m:98-104	1
62.117	410	0.793	1	1	1	0	0	2	PF13520@CL0062:2-326,m:327-410	1
62.1184	298	0.953	1	1	1	0	0	2	m:1-12,PF02401:13-296	1
62.1186	248	0.899	1	1	2	0	0	3	m:1-9,PF01784:10-232,m:233-248	1
62.1191	247	0.789	2	2	2	0	1	4	PF11967@CL0021:2-77,m:78-85,PF02565@CL0167:86-204,m:205-247	21
62.1194	450	0.844	1	1	2	0	0	3	m:1-13,PF02163@CL0126:14-393,m:394-450	1
62.1195	382	0.832	3	3	3	0	1	6	PF02670@CL0063:5-131,m:132-144,PF08436@CL0139:145-226,m:227-255,PF13288@CL0063:256-364,m:365-382	122
62.1197	231	0.935	1	1	2	0	0	3	m:1-9,PF01255:10-225,m:226-231	1
62.1198	182	0.885	1	1	1	0	0	2	m:1-19,PF01765:20-180	2
62.1199	241	0.876	1	1	2	0	0	3	m:1-5,PF00696:6-216,m:217-241	1
62.121	411	0.961	1	1	2	0	0	3	m:1-5,PF00162:6-400,m:401-411	2
62.122	313	0.927	1	1	2	0	0	3	m:1-8,PF07992@CL0063:9-298,m:299-313	2
62.1223	452	0.823	3	3	4	0	1	7	m:1-5,PF02881:6-83,m:84-99,PF00448@CL0023:100-295,m:296-325,PF02978@CL0123:326-423,m:424-452	222
62.1237	174	0.724	1	1	2	0	0	3	m:1-13,PF00210@CL0044:14-139,m:140-174	2
62.124	307	0.958	2	2	2	0	1	4	m:1-5,PF02603@CL0365:6-128,PF07475@CL0374:131-301,m:302-307	12
62.1251	49	0.939	1	1	0	0	0	1	PF11044:1-46	1
62.1262	376	0.713	1	1	2	0	0	3	m:1-40,PF01226@CL0716:41-308,m:309-376	1
62.1276	557	0.700	2	2	2	0	1	4	m:1-130,PF00750@CL0039:131-400,m:401-437,PF05746@CL0258:438-557	12
62.1277	423	0.714	2	2	1	0	1	3	PF01029@CL0633:1-122,m:123-239,PF01189@CL0063:240-419	21
62.1278	191	0.937	1	1	2	0	0	3	m:1-7,PF00625@CL0023:8-186,m:187-191	2
62.1279	187	0.818	1	1	1	0	0	2	PF03602@CL0063:1-153,m:154-187	1
62.1280	193	0.902	1	1	2	0	0	3	m:1-10,PF01327:11-184,m:185-193	2
62.1286	530	0.953	1	1	1	0	0	2	PF01676@CL0088:5-509,m:510-530	1
62.1292	335	0.863	2	2	3	0	1	5	m:1-7,PF01210@CL0063:8-154,m:155-184,PF07479@CL0106:185-326,m:327-335	12
62.1293	438	0.715	2	3	3	1	2	6	m:1-6,PF01926@CL0023:7-122,m:123-180,PF01926@CL0023:181-296,m:297-354,PF14714:355-435	112
62.1294	222	0.905	1	1	1	0	0	2	PF02224@CL0023:5-205,m:206-222	2
62.1297	169	0.947	1	1	1	0	0	2	m:1-9,PF08761@CL0231:10-169	2
62.1313	461	0.931	2	2	2	0	1	4	PF07992@CL0063:5-323,m:324-341,PF02852@CL0608:342-451,m:452-461	22
62.1314	425	0.795	3	3	2	0	1	5	PF00364@CL0105:4-75,m:76-132,PF02817:133-166,m:167-193,PF00198@CL0149:194-425	212
62.1315	329	0.909	2	2	2	0	1	4	PF02779@CL0254:4-178,m:179-193,PF02780@CL0591:194-317,m:318-329	22
62.1316	367	0.766	1	1	2	0	0	3	m:1-40,PF00676@CL0254:41-321,m:322-367	1
62.1318	452	0.821	2	2	2	0	1	4	PF07992@CL0063:1-285,m:286-333,PF02852@CL0608:334-419,m:420-452	22
62.1326	984	0.977	1	1	1	0	0	2	PF02463@CL0023:3-963,m:964-984	2
62.1328	393	0.824	1	1	2	0	0	3	m:1-49,PF00155@CL0061:50-373,m:374-393	2
62.1329	128	0.922	1	1	1	0	0	2	m:1-7,PF01042@CL0534:8-125	2
62.1334	334	0.913	1	1	1	0	0	2	PF02504@CL0270:3-307,m:308-334	1
62.1335	248	0.794	2	2	3	0	1	5	m:1-28,PF14622@CL0539:29-156,m:157-169,PF00035@CL0196:170-238,m:239-248	12
62.1359	195	0.728	1	1	2	0	0	3	m:1-26,PF00156@CL0533:27-168,m:169-195	2
62.1373	90	1.000	1	1	0	0	0	1	PF00216@CL0548:1-90	2
