query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
159.10	89	0.978	1	1	0	0	0	1	PF02575@CL0717:3-89	1
159.1002	511	0.965	1	1	1	0	0	2	PF01676@CL0088:5-497,m:498-511	1
159.1004	249	0.976	1	1	0	0	0	1	PF00121@CL0036:5-247	2
159.1005	251	0.876	1	1	2	0	0	3	m:1-11,PF01182@CL0246:12-231,m:232-251	2
159.1020	199	0.719	1	1	2	0	0	3	m:1-6,PF00359@CL0340:7-149,m:150-199	2
159.1021	421	0.772	1	1	2	0	0	3	m:1-24,PF06723@CL0108:25-349,m:350-421	1
159.1024	220	0.786	1	1	1	0	0	2	PF02525@CL0042:4-176,m:177-220	2
159.1043	471	0.741	1	1	2	0	0	3	m:1-117,PF00152@CL0040:118-466,m:467-471	2
159.1051	920	0.835	2	2	3	0	1	5	m:1-27,PF00133@CL0039:28-635,m:636-684,PF08264@CL0258:685-844,m:845-920	12
159.1059	126	0.881	2	2	1	0	1	3	PF16320:5-45,m:46-56,PF00542:57-126	22
159.1068	306	0.807	1	1	1	0	0	2	PF13402@CL0126:4-250,m:251-306	2
159.107	135	0.904	1	1	1	0	0	2	m:1-13,PF00380@CL0329:14-135	1
159.1070	121	0.851	1	1	1	0	0	2	m:1-18,PF01196:19-121	1
159.1071	322	0.798	2	2	3	0	1	5	m:1-28,PF01193@CL0509:29-229,m:230-256,PF03118@CL0198:257-312,m:313-322	22
159.1072	130	0.831	1	1	1	0	0	2	m:1-21,PF00411@CL0267:22-129	1
159.1073	132	0.811	1	1	2	0	0	3	m:1-10,PF00416@CL0303:11-117,m:118-132	1
159.1074	37	1.000	1	1	0	0	0	1	PF00444:1-37	2
159.1076	260	0.873	1	1	2	0	0	3	m:1-12,PF00557:13-239,m:240-260	2
159.1077	221	0.837	1	1	1	0	0	2	PF00406@CL0023:5-189,m:190-221	2
159.1078	452	0.781	1	1	2	0	0	3	m:1-71,PF00344@CL0376:72-424,m:425-452	1
159.1079	147	0.782	1	1	1	0	0	2	m:1-28,PF00828@CL0588:29-143	1
159.108	144	0.785	1	1	2	0	0	3	m:1-12,PF00572:13-125,m:126-144	1
159.1081	116	0.974	1	1	0	0	0	1	PF00861@CL0267:4-116	1
159.1082	184	0.810	1	2	3	1	2	5	m:1-10,PF00347:11-85,m:86-93,PF00347:94-167,m:168-184	22
159.1083	134	0.978	1	1	0	0	0	1	PF00410:4-134	2
159.1084	61	0.705	1	1	1	0	0	2	m:1-17,PF00253:18-60	1
159.1085	185	0.816	2	2	2	0	1	4	m:1-23,PF00281@CL0652:24-80,PF00673:84-177,m:178-185	22
159.1086	115	0.809	2	2	1	0	1	3	m:1-17,PF00467@CL0107:18-48,PF17136:53-114	11
159.1087	122	1.000	1	1	0	0	0	1	PF00238:1-122	2
159.1088	92	0.739	1	1	2	0	0	3	m:1-14,PF00366@CL0021:15-82,m:83-92	2
159.1090	161	0.801	1	1	1	0	0	2	PF00252:4-132,m:133-161	2
159.1092	110	0.945	1	1	0	0	0	1	PF00237:5-108	2
159.1093	90	0.900	1	1	1	0	0	2	PF00203:3-83,m:84-90	2
159.1094	287	0.714	2	2	3	0	1	5	m:1-43,PF00181@CL0021:44-120,m:121-132,PF03947@CL0107:133-260,m:261-287	22
159.1095	97	0.835	1	1	2	0	0	3	m:1-5,PF00276:6-86,m:87-97	1
159.1096	209	0.909	1	1	1	0	0	2	m:1-16,PF00573:17-206	1
159.11	217	0.880	1	1	2	0	0	3	m:1-5,PF02223@CL0023:6-196,m:197-217	2
159.1143	273	0.780	1	2	3	1	2	5	m:1-50,PF03382@CL0022:51-167,m:168-172,PF03382@CL0022:173-268,m:269-273	33
159.1148	794	0.722	2	2	2	0	1	4	PF07517@CL0023:3-371,m:372-555,PF07516:556-759,m:760-794	21
159.1157	105	0.733	1	1	1	0	0	2	PF02823:3-79,m:80-105	2
