query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
139.10	484	0.977	1	1	2	0	0	3	m:1-6,PF00232@CL0058:7-479,m:480-484	2
139.1002	133	0.729	1	1	1	0	0	2	PF00829:1-97,m:98-133	1
139.1003	103	0.951	1	1	1	0	0	2	PF04327:1-98,m:99-103	1
139.1004	96	0.781	1	1	2	0	0	3	m:1-10,PF01016:11-85,m:86-96	1
139.1006	450	0.791	1	1	2	0	0	3	m:1-85,PF01546@CL0035:86-441,m:442-450	1
139.1007	280	0.754	1	1	2	0	0	3	m:1-9,PF00318@CL0067:10-220,m:221-280	1
139.1012	458	0.793	1	1	2	0	0	3	m:1-37,PF13520@CL0062:38-400,m:401-458	1
139.1013	237	0.890	1	1	2	0	0	3	m:1-5,PF00696:6-216,m:217-237	1
139.1014	182	0.885	1	1	1	0	0	2	m:1-19,PF01765:20-180	2
139.1018	357	0.952	1	1	2	0	0	3	m:1-6,PF04551:7-346,m:347-357	1
139.1020	246	0.829	1	1	2	0	0	3	m:1-21,PF02616@CL0157:22-225,m:226-246	1
139.1021	186	0.882	1	1	2	0	0	3	m:1-7,PF04079@CL0123:8-171,m:172-186	1
139.1023	205	0.780	1	1	1	0	0	2	PF01712@CL0023:3-162,m:163-205	2
139.1024	238	0.971	1	1	1	0	0	2	m:1-5,PF01709:6-236	1
139.1027	634	0.897	2	2	2	0	1	4	m:1-7,PF05649:8-385,m:386-440,PF01431@CL0126:441-631	11
139.1028	339	0.920	1	1	2	0	0	3	m:1-6,PF03320@CL0171:7-318,m:319-339	1
139.1030	188	0.809	1	1	2	0	0	3	m:1-8,PF00719:9-160,m:161-188	2
139.1034	351	0.929	1	1	2	0	0	3	m:1-18,PF06723@CL0108:19-344,m:345-351	1
139.1035	60	0.733	1	1	2	0	0	3	m:1-10,PF12838@CL0344:11-54,m:55-60	2
139.1037	220	0.959	1	1	1	0	0	2	m:1-5,PF02224@CL0023:6-216	2
139.1038	437	0.721	2	3	3	1	2	6	m:1-6,PF01926@CL0023:7-121,m:122-176,PF01926@CL0023:177-295,m:296-353,PF14714:354-434	112
139.1039	334	0.907	2	2	2	0	1	4	PF01210@CL0063:5-165,m:166-183,PF07479@CL0106:184-325,m:326-334	12
139.1040	91	0.978	1	1	0	0	0	1	PF00216@CL0548:1-89	2
139.1042	165	0.855	1	1	2	0	0	3	m:1-9,PF03838@CL0236:10-150,m:151-165	2
139.1044	150	0.840	1	1	1	0	0	2	PF02464:4-129,m:130-150	1
139.1045	346	0.751	1	1	2	0	0	3	m:1-26,PF00154@CL0023:27-286,m:287-346	1
139.1049	447	0.834	3	3	4	0	1	7	m:1-6,PF02881:7-84,m:85-100,PF00448@CL0023:101-296,m:297-326,PF02978@CL0123:327-425,m:426-447	222
139.1051	154	0.994	1	1	0	0	0	1	PF02590@CL0098:1-153	1
139.1053	210	0.838	1	1	2	0	0	3	m:1-23,PF01351@CL0219:24-199,m:200-210	1
139.1055	443	0.865	2	2	2	0	1	4	PF07992@CL0063:1-281,m:282-329,PF02852@CL0608:330-431,m:432-443	22
139.1059	251	0.805	1	1	2	0	0	3	m:1-39,PF02481@CL0349:40-241,m:242-251	1
139.1066	439	0.834	1	1	1	0	0	2	PF01134@CL0063:5-370,m:371-439	1
139.1074	243	0.802	1	1	2	0	0	3	m:1-22,PF01746@CL0098:23-217,m:218-243	1
139.1075	133	0.767	1	1	2	0	0	3	m:1-13,PF01245@CL0107:14-115,m:116-133	1
139.1078	430	0.798	3	3	1	0	1	4	PF01018:4-158,PF01926@CL0023:161-285,m:286-365,PF09269:366-428	212
139.1079	242	0.950	1	1	2	0	0	3	m:1-5,PF02540@CL0039:6-235,m:236-242	2
139.11	467	0.989	1	1	0	0	0	1	PF00232@CL0058:4-465	2
139.127	234	0.885	2	2	2	0	1	4	m:1-5,PF08220@CL0123:6-56,m:57-74,PF00455@CL0246:75-230	22
139.128	313	0.815	1	1	2	0	0	3	m:1-33,PF00294@CL0118:34-288,m:289-313	2
139.132	572	0.892	2	2	3	0	1	5	m:1-18,PF01336@CL0021:19-96,m:97-113,PF00152@CL0040:114-545,m:546-572	22
139.16	483	0.992	1	1	0	0	0	1	PF00232@CL0058:5-483	2
139.181	200	0.850	1	1	1	0	0	2	PF02525@CL0042:3-172,m:173-200	2
139.184	207	0.870	1	1	2	0	0	3	m:1-5,PF00485@CL0023:6-185,m:186-207	2
139.189	380	0.874	1	1	1	0	0	2	m:1-45,PF01979@CL0034:46-377	2
139.197	391	0.900	2	2	2	0	1	4	PF02441:3-172,m:173-179,PF04127@CL0063:180-361,m:362-391	11
139.202	78	0.885	1	1	1	0	0	2	PF05491@CL0123:5-73,m:74-78	2
139.219	320	0.775	1	1	2	0	0	3	m:1-63,PF00480@CL0108:64-311,m:312-320	1
139.220	70	0.771	1	1	2	0	0	3	m:1-5,PF05979:6-59,m:60-70	2
139.222	655	0.750	2	2	2	0	1	4	PF00456@CL0254:4-324,m:325-348,PF02779@CL0254:349-518,m:519-655	22
139.223	74	0.730	1	1	1	0	0	2	m:1-17,PF03672:18-71	1
139.23	284	0.993	1	1	0	0	0	1	PF03781@CL0056:1-282	2
139.232	802	0.784	2	2	2	0	1	4	PF00133@CL0039:1-482,m:483-530,PF08264@CL0258:531-677,m:678-802	12
139.236	80	0.988	1	1	0	0	0	1	PF01649:2-80	1
