query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
100.1007	69	1.000	1	1	0	0	0	1	PF10854:1-69	1
100.1018	139	0.964	1	1	0	0	0	1	PF03652@CL0580:5-138	1
100.1025	170	0.729	1	1	2	0	0	3	m:1-25,PF00156@CL0533:26-149,m:150-170	2
100.1032	50	0.780	1	1	1	0	0	2	m:1-9,PF13518@CL0123:10-48	2
100.1041	183	0.885	1	1	1	0	0	2	PF01965@CL0014:1-162,m:163-183	2
100.1044	126	0.762	1	1	1	0	0	2	PF02482@CL0219:3-98,m:99-126	1
100.1046	249	0.900	1	1	2	0	0	3	m:1-9,PF02540@CL0039:10-233,m:234-249	2
100.1047	434	0.790	3	3	1	0	1	4	PF01018:4-158,PF01926@CL0023:161-285,m:286-369,PF09269:370-432	212
100.105	155	0.948	1	1	1	0	0	2	PF00177:2-148,m:149-155	2
100.1052	282	0.851	1	1	2	0	0	3	m:1-10,PF01715@CL0023:11-250,m:251-282	2
100.1054	187	0.706	1	1	1	0	0	2	m:1-55,PF00005@CL0023:56-187	2
100.106	692	0.887	5	5	4	0	1	9	m:1-7,PF00009@CL0023:8-280,m:281-320,PF03144@CL0575:321-388,m:389-400,PF14492@CL0437:401-474,PF03764@CL0329:476-594,PF00679@CL0437:597-676,m:677-692	22222
100.1061	67	1.000	1	1	0	0	0	1	PF10854:1-67	1
100.1066	731	0.943	1	1	1	0	0	2	m:1-42,PF12461:43-731	1
100.107	396	0.894	3	3	3	0	1	6	m:1-10,PF00009@CL0023:11-201,m:202-225,PF03144@CL0575:226-296,PF03143:300-391,m:392-396	222
100.1098	164	0.890	2	2	2	0	1	4	m:1-9,PF00665@CL0219:10-101,m:102-107,PF13333@CL0219:108-161	21
100.1105	88	0.920	1	1	1	0	0	2	m:1-6,PF00312@CL0600:7-87	2
100.1106	295	0.892	2	2	2	0	1	4	m:1-7,PF06574@CL0039:8-156,m:157-177,PF01687:178-291	12
100.1108	254	0.807	1	1	1	0	0	2	PF03309@CL0108:3-207,m:208-254	1
100.1111	235	0.723	1	1	1	0	0	2	PF02441:3-172,m:173-235	1
100.1116	535	0.989	1	1	1	0	0	2	PF01268@CL0023:1-529,m:530-535	1
100.1118	286	0.951	2	2	2	0	1	4	m:1-6,PF00763@CL0603:7-122,PF02882@CL0063:125-280,m:281-286	22
100.1119	112	0.920	1	1	1	0	0	2	m:1-5,PF02033@CL0494:6-108	1
100.1125	142	0.746	1	1	2	0	0	3	m:1-20,PF01219:21-126,m:127-142	1
100.1126	158	0.728	1	1	2	0	0	3	m:1-35,PF02130@CL0126:36-150,m:151-158	1
100.1129	139	0.827	1	1	2	0	0	3	m:1-5,PF03412@CL0125:6-120,m:121-139	1
100.1141	119	0.899	1	1	1	0	0	2	PF00453:3-109,m:110-119	1
100.1142	64	0.953	1	1	0	0	0	1	PF01632:2-62	1
100.1143	176	0.881	2	2	2	0	1	4	m:1-13,PF05198:14-83,m:84-90,PF00707:91-175	22
100.115	49	0.939	1	1	0	0	0	1	PF11044:1-46	1
100.1153	308	0.919	1	1	1	0	0	2	PF01180@CL0036:1-283,m:284-308	2
100.1157	156	0.878	1	1	2	0	0	3	m:1-12,PF00185@CL0399:13-149,m:150-156	2
100.1160	303	0.884	1	1	1	0	0	2	m:1-35,PF04371@CL0197:36-303	1
100.1165	104	0.865	1	1	2	0	0	3	m:1-6,PF02302@CL0031:7-96,m:97-104	2
100.1167	478	0.707	1	1	2	0	0	3	m:1-9,PF00224@CL0151:10-347,m:348-478	2
100.1168	327	0.838	1	1	1	0	0	2	PF00365@CL0240:4-277,m:278-327	2
100.1178	689	0.938	1	1	1	0	0	2	m:1-42,PF12461:43-688	1
100.118	67	1.000	1	1	0	0	0	1	PF10854:1-67	1
100.1183	67	1.000	1	1	0	0	0	1	PF10854:1-67	1
100.1201	67	0.940	1	1	0	0	0	1	PF10854:5-67	1
100.1208	49	0.878	1	1	0	0	0	1	PF11044:4-46	1
100.1217	195	0.703	1	1	2	0	0	3	m:1-32,PF01252:33-169,m:170-195	1
100.1218	908	0.814	2	2	3	0	1	5	m:1-45,PF00133@CL0039:46-628,m:629-670,PF08264@CL0258:671-826,m:827-908	12
100.1224	313	0.990	1	1	0	0	0	1	PF01795@CL0063:2-311	1
100.1226	58	0.914	1	1	0	0	0	1	PF01783@CL0167:2-54	1
100.1230	345	0.901	2	2	2	0	1	4	m:1-19,PF02912@CL0298:20-80,m:81-91,PF01409@CL0040:92-341	22
100.1233	229	0.882	1	1	1	0	0	2	m:1-23,PF01863@CL0126:24-225	1
100.1238	600	0.745	4	4	2	0	1	6	PF00009@CL0023:4-183,m:184-295,PF14492@CL0437:296-365,m:366-400,PF00679@CL0437:401-490,PF06421:491-597	2221
100.1241	319	0.831	2	2	3	0	1	5	m:1-5,PF00551:6-171,m:172-205,PF02911:206-304,m:305-319	22
100.1244	238	0.971	1	1	0	0	0	1	PF01709:5-235	1
100.1245	141	0.702	1	1	2	0	0	3	m:1-20,PF00583@CL0257:21-119,m:120-141	1
100.1247	153	0.856	1	1	1	0	0	2	PF02367@CL0023:5-135,m:136-153	2
100.1248	328	0.860	1	1	1	0	0	2	PF07992@CL0063:2-283,m:284-328	2
100.1309	482	0.774	1	1	2	0	0	3	m:1-38,PF13520@CL0062:39-411,m:412-482	1
100.1311	279	0.957	1	1	2	0	0	3	m:1-6,PF08282@CL0137:7-273,m:274-279	2
100.132	418	0.983	1	1	1	0	0	2	PF00145@CL0063:2-412,m:413-418	2
100.1329	311	0.852	1	1	2	0	0	3	m:1-27,PF12146@CL0028:28-292,m:293-311	1
100.1334	90	1.000	1	1	0	0	0	1	PF00216@CL0548:1-90	2
100.1347	195	0.728	1	1	2	0	0	3	m:1-26,PF00156@CL0533:27-168,m:169-195	2
100.1367	503	0.875	2	2	2	0	1	4	PF00370@CL0108:4-254,m:255-263,PF02782@CL0108:264-452,m:453-503	22
100.1368	458	0.959	2	2	2	0	1	4	PF03952@CL0227:4-134,m:135-141,PF00113@CL0256:142-449,m:450-458	22
100.1392	133	0.744	1	1	1	0	0	2	PF13274:2-100,m:101-133	1
100.1394	67	1.000	1	1	0	0	0	1	PF10854:1-67	1
100.1398	49	0.939	1	1	0	0	0	1	PF11044:1-46	1
100.14	289	0.945	1	1	1	0	0	2	PF01430:4-276,m:277-289	1
100.1408	395	0.972	1	1	1	0	0	2	PF00871@CL0108:2-385,m:386-395	1
100.1409	322	0.925	1	1	2	0	0	3	m:1-18,PF01515@CL0270:19-316,m:317-322	1
100.1423	67	1.000	1	1	0	0	0	1	PF10854:1-67	1
100.1429	721	0.942	1	1	1	0	0	2	m:1-42,PF12461:43-721	1
100.1435	248	0.831	1	1	2	0	0	3	m:1-24,PF01182@CL0246:25-230,m:231-248	2
100.1436	385	0.826	1	1	2	0	0	3	m:1-45,PF01979@CL0034:46-363,m:364-385	2
100.1438	547	0.870	2	2	2	0	1	4	m:1-40,PF02734:41-203,m:204-234,PF13684@CL0245:235-547	12
100.1439	112	0.893	1	1	1	0	0	2	m:1-9,PF03780:10-109	1
100.1443	65	0.892	1	1	1	0	0	2	PF00830:3-60,m:61-65	1
100.1445	226	0.898	1	1	2	0	0	3	m:1-5,PF00834@CL0036:6-208,m:209-226	2
100.1446	289	0.761	2	2	1	0	1	3	PF16745@CL0021:5-59,PF03193@CL0023:64-228,m:229-289	22
100.1447	337	0.727	1	1	2	0	0	3	m:1-13,PF00069@CL0016:14-258,m:259-337	2
100.1451	696	0.704	2	2	3	0	1	5	m:1-30,PF02378@CL0493:31-486,m:487-603,PF00367:604-637,m:638-696	12
100.1455	132	0.795	1	1	2	0	0	3	m:1-20,PF00005@CL0023:21-125,m:126-132	2
100.1456	49	0.939	1	1	0	0	0	1	PF11044:1-46	1
100.1467	67	1.000	1	1	0	0	0	1	PF10854:1-67	1
100.1470	49	0.939	1	1	0	0	0	1	PF11044:1-46	1
100.1471	313	0.815	1	1	2	0	0	3	m:1-35,PF00294@CL0118:36-290,m:291-313	2
100.1472	687	0.709	3	3	4	0	1	7	m:1-5,PF00359@CL0340:6-143,m:144-169,PF02302@CL0031:170-251,m:252-301,PF02378@CL0493:302-568,m:569-687	221
100.1476	91	0.802	1	1	2	0	0	3	m:1-9,PF04296:10-82,m:83-91	1
100.1502	103	0.893	1	1	1	0	0	2	m:1-7,PF00085@CL0172:8-99	2
100.1519	223	0.883	1	1	2	0	0	3	m:1-16,PF04973:17-213,m:214-223	1
100.1521	476	0.821	1	1	2	0	0	3	m:1-19,PF00860@CL0062:20-410,m:411-476	1
100.1523	127	0.929	1	1	1	0	0	2	m:1-7,PF01042@CL0534:8-125	2
100.1524	393	0.718	1	1	2	0	0	3	m:1-49,PF00155@CL0061:50-331,m:332-393	2
100.1529	248	0.794	2	2	3	0	1	5	m:1-28,PF14622@CL0539:29-156,m:157-169,PF00035@CL0196:170-238,m:239-248	12
100.1530	334	0.913	1	1	1	0	0	2	PF02504@CL0270:3-307,m:308-334	1
100.1532	108	0.731	1	1	2	0	0	3	m:1-21,PF00581@CL0031:22-100,m:101-108	2
100.1533	376	0.739	2	2	2	0	1	4	PF00226@CL0392:5-66,m:67-130,PF01556:131-346,m:347-376	22
100.1534	593	0.944	1	1	1	0	0	2	PF00012@CL0108:4-563,m:564-593	1
100.1535	206	0.748	1	1	1	0	0	2	m:1-52,PF01025:53-206	1
100.1538	287	0.930	1	1	2	0	0	3	m:1-11,PF08282@CL0137:12-278,m:279-287	2
100.1542	263	0.928	1	1	2	0	0	3	m:1-6,PF00248:7-250,m:251-263	2
100.1593	49	0.939	1	1	0	0	0	1	PF11044:1-46	1
100.1606	524	0.807	1	1	2	0	0	3	m:1-14,PF13520@CL0062:15-437,m:438-524	1
100.1630	280	0.968	1	1	1	0	0	2	PF02645@CL0245:3-273,m:274-280	1
100.1631	285	0.982	1	1	0	0	0	1	PF02645@CL0245:4-283	1
100.1634	156	0.776	1	1	2	0	0	3	m:1-13,PF01475@CL0123:14-134,m:135-156	1
100.1635	74	0.703	1	1	2	0	0	3	m:1-17,PF00550@CL0314:18-69,m:70-74	2
100.1644	528	0.778	1	1	2	0	0	3	m:1-93,PF02386@CL0030:94-504,m:505-528	1
100.1646	480	0.902	2	2	2	0	1	4	m:1-5,PF02934@CL0286:6-287,m:288-327,PF02637@CL0279:328-478	22
100.1647	490	0.873	1	1	2	0	0	3	m:1-33,PF01425:34-461,m:462-490	1
100.1648	97	0.742	1	1	2	0	0	3	m:1-19,PF02686:20-91,m:92-97	1
100.1649	667	0.810	5	5	4	0	1	9	PF01653@CL0078:4-314,PF03120@CL0021:318-391,m:392-402,PF03119:403-428,m:429-506,PF12826@CL0198:507-568,m:569-592,PF00533@CL0459:593-659,m:660-667	22251
100.1651	161	0.764	1	1	2	0	0	3	m:1-11,PF00358@CL0105:12-134,m:135-161	2
100.1653	577	0.837	3	3	4	0	1	7	m:1-5,PF05524:6-127,m:128-152,PF00391@CL0364:153-226,m:227-256,PF02896@CL0151:257-543,m:544-577	122
100.1657	228	0.833	1	1	2	0	0	3	m:1-30,PF00687:31-220,m:221-228	2
100.1658	144	0.847	2	2	2	0	1	4	m:1-8,PF03946:9-61,PF00298:66-134,m:135-144	22
100.169	204	0.716	1	1	1	0	0	2	m:1-55,PF04011:56-201	1
100.1705	409	0.914	1	1	2	0	0	3	m:1-20,PF00266@CL0061:21-394,m:395-409	2
100.1712	171	0.713	1	1	2	0	0	3	m:1-20,PF00578@CL0172:21-142,m:143-171	2
100.1718	133	0.910	1	1	1	0	0	2	m:1-12,PF00380@CL0329:13-133	1
100.1719	146	0.815	1	1	2	0	0	3	m:1-13,PF00572:14-132,m:133-146	1
100.1726	213	0.765	1	1	2	0	0	3	m:1-40,PF02390@CL0063:41-203,m:204-213	1
100.1742	121	0.934	2	2	1	0	1	3	PF16320:4-50,m:51-55,PF00542:56-121	22
100.1751	279	0.735	1	1	2	0	0	3	m:1-28,PF03837:29-233,m:234-279	1
100.1790	241	0.900	1	1	2	0	0	3	m:1-7,PF03306@CL0615:8-224,m:225-241	2
100.1791	555	0.791	3	3	4	0	1	7	m:1-6,PF02776@CL0254:7-170,m:171-199,PF00205@CL0085:200-327,m:328-388,PF02775@CL0254:389-535,m:536-555	222
100.1792	296	0.966	1	1	1	0	0	2	m:1-9,PF01116@CL0036:10-295	2
100.1793	277	0.758	2	2	2	0	1	4	PF01149:1-118,m:119-134,PF06831@CL0303:135-226,m:227-277	22
100.1794	208	0.957	1	1	1	0	0	2	m:1-5,PF10042:6-204	1
100.1797	184	0.745	1	1	2	0	0	3	m:1-17,PF13302@CL0257:18-154,m:155-184	2
100.1798	868	0.715	3	3	1	0	1	4	PF02739@CL0280:3-172,PF01367@CL0464:173-253,m:254-496,PF00476:497-866	221
100.1800	282	0.801	1	1	2	0	0	3	m:1-14,PF00398@CL0063:15-240,m:241-282	2
100.1801	178	0.893	2	2	2	0	1	4	m:1-10,PF01751@CL0413:11-89,m:90-95,PF13331:96-175	11
100.1802	349	0.917	1	1	2	0	0	3	m:1-11,PF06723@CL0108:12-331,m:332-349	1
100.1803	352	0.918	1	1	2	0	0	3	m:1-18,PF06723@CL0108:19-341,m:342-352	1
100.1805	348	0.934	1	1	2	0	0	3	m:1-12,PF06723@CL0108:13-337,m:338-348	1
100.1806	352	0.920	1	1	2	0	0	3	m:1-5,PF06723@CL0108:6-329,m:330-352	1
100.1807	256	0.977	1	1	0	0	0	1	PF01026@CL0034:5-254	2
100.1808	447	0.980	2	2	0	0	1	2	PF10396@CL0289:5-119,PF12631:122-444	11
100.1811	105	0.876	1	1	1	0	0	2	PF00825@CL0329:1-92,m:93-105	1
100.1812	44	1.000	1	1	0	0	0	1	PF00468:1-44	1
100.1813	481	0.960	1	1	2	0	0	3	m:1-6,PF00478@CL0036:7-468,m:469-481	2
100.1818	197	0.751	2	2	2	0	1	4	m:1-40,PF00665@CL0219:41-134,m:135-140,PF13333@CL0219:141-194	21
100.1833	197	0.751	2	2	2	0	1	4	m:1-40,PF00665@CL0219:41-134,m:135-140,PF13333@CL0219:141-194	21
100.1848	257	0.732	1	1	1	0	0	2	PF13614@CL0023:1-188,m:189-257	2
