query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
39.1002	65	0.892	1	1	1	0	0	2	PF00830:3-60,m:61-65	1
39.1004	223	0.915	1	1	2	0	0	3	m:1-5,PF00834@CL0036:6-209,m:210-223	2
39.1005	293	0.765	2	2	1	0	1	3	PF16745@CL0021:4-59,PF03193@CL0023:62-229,m:230-293	22
39.1006	336	0.732	1	1	2	0	0	3	m:1-13,PF00069@CL0016:14-259,m:260-336	2
39.1011	699	0.707	2	2	3	0	1	5	m:1-32,PF02378@CL0493:33-492,m:493-615,PF00367:616-649,m:650-699	12
39.1016	91	0.824	1	1	2	0	0	3	m:1-9,PF04296:10-84,m:85-91	1
39.102	101	0.881	1	1	2	0	0	3	m:1-5,PF02302@CL0031:6-94,m:95-101	2
39.1020	250	0.800	1	1	2	0	0	3	m:1-13,PF00230@CL0716:14-213,m:214-250	1
39.1025	219	0.790	1	2	3	1	2	5	m:1-15,PF01895@CL0297:16-102,m:103-116,PF01895@CL0297:117-202,m:203-219	22
39.1029	984	0.977	1	1	1	0	0	2	PF02463@CL0023:3-963,m:964-984	2
39.1035	201	0.831	1	1	2	0	0	3	m:1-19,PF01351@CL0219:20-186,m:187-201	1
39.1038	117	0.932	1	1	0	0	0	1	PF01245@CL0107:5-113	1
39.1039	243	0.802	1	1	2	0	0	3	m:1-24,PF01746@CL0098:25-219,m:220-243	1
39.1044	332	0.777	2	2	2	0	1	4	PF00044@CL0063:2-103,m:104-156,PF02800@CL0139:157-312,m:313-332	22
39.1053	245	0.988	1	1	0	0	0	1	PF00121@CL0036:4-245	2
39.1054	118	0.729	1	1	2	0	0	3	m:1-15,PF00581@CL0031:16-101,m:102-118	2
39.1055	311	0.859	3	3	3	0	1	6	m:1-17,PF10298@CL0324:18-103,m:104-122,PF14527@CL0324:123-215,PF02650@CL0123:219-306,m:307-311	222
39.1056	796	0.730	2	2	2	0	1	4	PF07517@CL0023:4-374,m:375-558,PF07516:559-768,m:769-796	21
39.1059	411	0.961	1	1	2	0	0	3	m:1-5,PF00162:6-400,m:401-411	2
39.106	496	0.942	1	1	1	0	0	2	PF00232@CL0058:4-470,m:471-496	2
39.1060	315	0.927	1	1	2	0	0	3	m:1-8,PF07992@CL0063:9-300,m:301-315	2
39.1062	308	0.958	2	2	2	0	1	4	m:1-5,PF02603@CL0365:6-128,PF07475@CL0374:131-302,m:303-308	12
39.1074	75	0.773	1	1	1	0	0	2	m:1-14,PF01106@CL0232:15-72	1
39.1076	143	0.965	1	1	0	0	0	1	PF02502:3-140	1
39.1081	206	0.937	1	1	1	0	0	2	PF04131@CL0036:4-196,m:197-206	2
39.1095	368	0.799	1	1	2	0	0	3	m:1-47,PF05343@CL0035:48-341,m:342-368	1
