query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
53.100	721	0.942	3	3	2	0	1	5	m:1-17,PF08343:18-98,PF00317:100-173,PF02867@CL0339:177-700,m:701-721	121
53.1000	396	0.977	1	1	1	0	0	2	PF00871@CL0108:2-388,m:389-396	1
53.1001	327	0.920	1	1	2	0	0	3	m:1-15,PF01515@CL0270:16-316,m:317-327	1
53.1003	245	0.784	1	1	1	0	0	2	PF03309@CL0108:3-194,m:195-245	1
53.1004	305	0.869	1	1	2	0	0	3	m:1-25,PF12146@CL0028:26-290,m:291-305	1
53.1005	317	0.968	2	2	0	0	1	2	PF00056@CL0063:5-144,PF02866@CL0341:148-314	22
53.1006	134	0.903	1	1	1	0	0	2	m:1-13,PF00380@CL0329:14-134	1
53.1007	151	0.788	1	1	2	0	0	3	m:1-13,PF00572:14-132,m:133-151	1
53.1023	119	0.866	1	1	1	0	0	2	m:1-16,PF01196:17-119	1
53.1024	317	0.811	2	2	3	0	1	5	m:1-25,PF01193@CL0509:26-226,m:227-250,PF03118@CL0198:251-306,m:307-317	22
53.1025	130	0.846	1	1	1	0	0	2	m:1-19,PF00411@CL0267:20-129	1
53.1026	121	0.876	1	1	1	0	0	2	PF00416@CL0303:3-108,m:109-121	1
53.1027	37	1.000	1	1	0	0	0	1	PF00444:1-37	2
53.1028	75	0.840	1	1	2	0	0	3	m:1-7,PF01176@CL0021:8-70,m:71-75	2
53.1029	257	0.895	1	1	2	0	0	3	m:1-11,PF00557:12-241,m:242-257	2
53.1030	211	0.877	1	1	1	0	0	2	PF00406@CL0023:5-189,m:190-211	2
53.1031	476	0.750	1	1	2	0	0	3	m:1-87,PF00344@CL0376:88-444,m:445-476	1
53.1032	145	0.807	1	1	1	0	0	2	m:1-26,PF00828@CL0588:27-143	1
53.1034	116	0.983	1	1	0	0	0	1	PF00861@CL0267:3-116	1
53.1035	180	0.822	1	2	3	1	2	5	m:1-10,PF00347:11-83,m:84-90,PF00347:91-165,m:166-180	22
53.1036	129	0.977	1	1	0	0	0	1	PF00410:4-129	2
53.1037	61	0.705	1	1	1	0	0	2	m:1-17,PF00253:18-60	1
53.1038	185	0.816	2	2	1	0	1	3	m:1-29,PF00281@CL0652:30-86,PF00673:90-183	22
53.1039	105	0.867	2	2	2	0	1	4	m:1-8,PF00467@CL0107:9-39,m:40-44,PF17136:45-104	11
53.1040	122	1.000	1	1	0	0	0	1	PF00238:1-122	2
53.1041	85	0.800	1	1	2	0	0	3	m:1-10,PF00366@CL0021:11-78,m:79-85	2
53.1043	137	0.942	1	1	1	0	0	2	PF00252:4-132,m:133-137	2
53.1045	111	0.937	1	1	0	0	0	1	PF00237:5-108	2
53.1046	89	0.888	1	1	1	0	0	2	PF00203:3-81,m:82-89	2
53.1047	280	0.736	2	2	3	0	1	5	m:1-41,PF00181@CL0021:42-118,m:119-124,PF03947@CL0107:125-253,m:254-280	22
53.1048	94	0.904	1	1	1	0	0	2	m:1-5,PF00276:6-90	1
53.1049	208	0.913	1	1	1	0	0	2	m:1-15,PF00573:16-205	1
53.105	572	0.851	3	3	4	0	1	7	m:1-6,PF05524:7-127,m:128-152,PF00391@CL0364:153-226,m:227-248,PF02896@CL0151:249-540,m:541-572	122
53.1051	102	0.922	1	1	1	0	0	2	m:1-7,PF00338:8-101	2
53.1059	489	0.947	1	1	2	0	0	3	m:1-13,PF00478@CL0036:14-476,m:477-489	2
53.1061	625	0.802	3	3	3	0	1	6	PF00364@CL0105:4-75,m:76-160,PF07992@CL0063:161-479,m:480-504,PF02852@CL0608:505-614,m:615-625	222
53.1062	440	0.770	3	3	2	0	1	5	PF00364@CL0105:4-75,m:76-134,PF02817:135-170,m:171-208,PF00198@CL0149:209-439	212
53.1063	329	0.897	2	2	3	0	1	5	m:1-7,PF02779@CL0254:8-178,m:179-193,PF02780@CL0591:194-317,m:318-329	22
53.1064	370	0.708	1	1	2	0	0	3	m:1-41,PF00676@CL0254:42-303,m:304-370	1
53.1066	290	0.931	1	1	2	0	0	3	m:1-11,PF08282@CL0137:12-281,m:282-290	2
53.107	158	0.772	1	1	2	0	0	3	m:1-9,PF00358@CL0105:10-131,m:132-158	2
53.1072	235	0.872	1	1	2	0	0	3	m:1-5,PF03009@CL0384:6-210,m:211-235	1
53.1073	395	0.906	3	3	2	0	1	5	m:1-10,PF00009@CL0023:11-202,m:203-224,PF03144@CL0575:225-295,PF03143:299-393	222
53.1074	689	0.894	5	5	4	0	1	9	m:1-10,PF00009@CL0023:11-280,m:281-320,PF03144@CL0575:321-388,m:389-400,PF14492@CL0437:401-474,PF03764@CL0329:476-592,PF00679@CL0437:597-683,m:684-689	22222
53.1075	155	0.948	1	1	1	0	0	2	PF00177:2-148,m:149-155	2
53.1076	139	0.899	1	1	1	0	0	2	m:1-11,PF00164@CL0021:12-136	1
53.1094	361	0.845	2	2	3	0	1	5	m:1-11,PF03462:12-206,m:207-213,PF00472@CL0337:214-323,m:324-361	21
53.1095	200	0.925	1	1	1	0	0	2	m:1-11,PF00265@CL0023:12-196	1
53.1102	311	0.920	1	1	1	0	0	2	m:1-23,PF01116@CL0036:24-309	2
53.1104	530	0.921	2	2	1	0	1	3	PF06418@CL0023:3-267,m:268-303,PF00117@CL0014:304-526	22
53.1107	475	0.907	2	2	2	0	1	4	PF00749@CL0039:3-318,m:319-353,PF19269:354-468,m:469-475	22
53.1108	157	0.955	1	1	1	0	0	2	PF02542:3-152,m:153-157	1
53.1110	61	0.902	1	1	0	0	0	1	PF06107@CL0010:3-57	1
53.1113	231	0.732	1	1	2	0	0	3	m:1-16,PF02527@CL0063:17-185,m:186-231	1
53.1116	623	0.978	2	2	1	0	1	3	PF01134@CL0063:4-397,PF13932:399-613,m:614-623	12
53.1117	504	0.712	1	1	1	0	0	2	PF09334@CL0039:5-363,m:364-504	1
53.1119	431	0.814	2	2	2	0	1	4	m:1-11,PF00206:12-282,m:283-349,PF10397:350-429	22
53.112	664	0.709	4	4	3	0	1	7	PF01653@CL0078:4-312,PF03120@CL0021:315-387,m:388-401,PF03119:402-426,m:427-504,PF12826@CL0198:505-568,m:569-664	2225
53.1120	429	0.970	1	1	2	0	0	3	m:1-7,PF00709@CL0023:8-423,m:424-429	2
53.1121	186	0.984	1	1	0	0	0	1	PF01195:4-186	2
53.1123	510	0.751	2	3	4	1	2	7	m:1-18,PF00005@CL0023:19-188,m:189-228,PF12848@CL0023:229-312,m:313-336,PF00005@CL0023:337-465,m:466-510	222
53.1126	265	0.925	1	1	1	0	0	2	PF00398@CL0063:4-248,m:249-265	2
53.1128	347	0.922	1	1	2	0	0	3	m:1-7,PF06723@CL0108:8-327,m:328-347	1
53.1129	337	0.932	1	1	2	0	0	3	m:1-9,PF06723@CL0108:10-323,m:324-337	1
53.113	96	0.729	1	1	2	0	0	3	m:1-18,PF02686:19-88,m:89-96	1
53.1131	343	0.939	1	1	2	0	0	3	m:1-5,PF06723@CL0108:6-327,m:328-343	1
53.1132	154	0.760	1	1	2	0	0	3	m:1-11,PF18491@CL0178:12-128,m:129-154	2
53.1133	352	0.898	1	1	2	0	0	3	m:1-5,PF06723@CL0108:6-321,m:322-352	1
53.1134	264	0.977	1	1	0	0	0	1	PF01026@CL0034:5-262	2
53.1135	450	0.973	2	2	1	0	1	3	m:1-7,PF10396@CL0289:8-121,PF12631:124-447	11
53.1138	109	0.963	1	1	0	0	0	1	PF00825@CL0329:1-105	1
53.1139	44	1.000	1	1	0	0	0	1	PF00468:1-44	1
53.114	489	0.867	1	1	2	0	0	3	m:1-39,PF01425:40-463,m:464-489	1
53.115	482	0.892	2	2	3	0	1	5	m:1-5,PF02934@CL0286:6-287,m:288-327,PF02637@CL0279:328-475,m:476-482	22
53.125	473	0.841	1	1	2	0	0	3	m:1-20,PF00860@CL0062:21-418,m:419-473	1
53.126	277	0.953	1	1	2	0	0	3	m:1-8,PF08282@CL0137:9-272,m:273-277	2
53.127	101	0.931	1	1	1	0	0	2	m:1-7,PF00085@CL0172:8-101	2
53.128	271	0.952	1	1	2	0	0	3	m:1-7,PF08282@CL0137:8-265,m:266-271	2
53.136	174	0.736	1	1	2	0	0	3	m:1-10,PF00210@CL0044:11-138,m:139-174	2
53.14	283	0.965	1	1	1	0	0	2	PF01430:2-274,m:275-283	1
53.145	282	0.943	2	2	2	0	1	4	PF00763@CL0603:5-118,m:119-124,PF02882@CL0063:125-276,m:277-282	22
53.146	520	0.998	1	1	0	0	0	1	PF01268@CL0023:1-519	1
53.147	356	0.716	2	2	3	0	1	5	m:1-11,PF02016@CL0014:12-137,m:138-212,PF17676@CL0364:213-341,m:342-356	22
53.152	241	0.784	1	1	2	0	0	3	m:1-31,PF01182@CL0246:32-220,m:221-241	2
53.154	249	0.976	1	1	0	0	0	1	PF00121@CL0036:5-247	2
53.155	272	0.956	1	1	2	0	0	3	m:1-5,PF08282@CL0137:6-265,m:266-272	2
53.156	529	0.966	1	1	1	0	0	2	PF01676@CL0088:5-515,m:516-529	1
53.159	326	0.883	1	1	1	0	0	2	PF07992@CL0063:3-290,m:291-326	2
53.160	138	0.754	1	1	1	0	0	2	PF02367@CL0023:5-108,m:109-138	2
53.164	691	0.711	2	2	3	0	1	5	m:1-34,PF02378@CL0493:35-492,m:493-610,PF00367:611-643,m:644-691	12
53.168	600	0.745	4	4	2	0	1	6	PF00009@CL0023:5-184,m:185-207,PF03144@CL0575:208-278,m:279-401,PF00679@CL0437:402-490,PF06421:491-597	2221
53.17	328	0.835	1	1	2	0	0	3	m:1-15,PF01207@CL0036:16-289,m:290-328	1
53.172	222	0.856	1	1	1	0	0	2	m:1-30,PF01863@CL0126:31-220	1
53.18	502	0.837	2	2	2	0	1	4	m:1-63,PF01336@CL0021:64-142,m:143-157,PF00152@CL0040:158-498	22
53.2	374	0.944	3	3	1	0	1	4	PF00712@CL0060:1-123,m:124-138,PF02767@CL0060:139-247,PF02768@CL0060:251-371	222
53.20	199	0.980	1	1	0	0	0	1	PF01128@CL0110:5-199	1
53.200	279	0.842	1	1	2	0	0	3	m:1-10,PF02086@CL0063:11-245,m:246-279	1
53.206	686	0.767	2	2	2	0	1	4	PF01751@CL0413:4-119,m:120-133,PF01131:134-543,m:544-686	11
53.212	468	0.756	2	2	2	0	1	4	m:1-106,PF13289@CL0085:107-254,PF18185@CL0349:244-449,m:450-468	11
53.213	144	0.736	1	1	1	0	0	2	PF08937@CL0173:2-107,m:108-144	2
53.23	73	0.712	1	1	2	0	0	3	m:1-16,PF01084@CL0123:17-68,m:69-73	1
53.233	450	0.973	2	2	1	0	1	3	PF03952@CL0227:4-134,m:135-141,PF00113@CL0256:142-448	22
53.235	140	0.971	1	1	0	0	0	1	PF03652@CL0580:3-138	1
53.237	322	0.848	1	1	1	0	0	2	PF00365@CL0240:4-276,m:277-322	2
53.239	478	0.707	1	1	2	0	0	3	m:1-9,PF00224@CL0151:10-347,m:348-478	2
53.24	148	0.885	2	2	1	0	1	3	PF01281:1-47,m:48-62,PF03948:63-146	22
53.241	370	0.746	1	1	2	0	0	3	m:1-37,PF01226@CL0716:38-313,m:314-370	1
53.245	510	0.824	1	1	2	0	0	3	m:1-79,PF03606@CL0182:80-499,m:500-510	1
53.247	105	0.895	1	1	1	0	0	2	m:1-7,PF02255:8-101	2
