query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
92.1004	184	0.832	1	1	2	0	0	3	m:1-10,PF00719:11-163,m:164-184	2
92.1013	130	0.885	1	1	1	0	0	2	PF12762@CL0219:3-117,m:118-130	2
92.1022	316	0.972	1	1	1	0	0	2	PF01795@CL0063:5-311,m:312-316	1
92.1044	875	0.791	2	2	3	0	1	5	m:1-17,PF00133@CL0039:18-563,m:564-607,PF08264@CL0258:608-753,m:754-875	12
92.105	104	0.865	1	1	1	0	0	2	m:1-11,PF00216@CL0548:12-101	2
92.1086	801	0.774	5	5	4	0	1	9	m:1-45,PF01588@CL0021:46-150,m:151-234,PF03483@CL0383:235-375,m:376-404,PF03484@CL0123:405-473,PF17759@CL0040:476-685,m:686-706,PF03147:707-801	22222
92.1087	354	0.915	2	2	1	0	1	3	m:1-26,PF02912@CL0298:27-94,PF01409@CL0040:99-354	22
92.1089	235	0.860	1	1	2	0	0	3	m:1-23,PF01863@CL0126:24-225,m:226-235	1
92.109	139	0.856	1	1	1	0	0	2	m:1-17,PF00164@CL0021:18-136	1
92.1090	167	0.934	1	1	1	0	0	2	m:1-11,PF08761@CL0231:12-167	2
92.1093	119	0.899	1	1	1	0	0	2	PF00453:3-109,m:110-119	1
92.1094	62	0.984	1	1	0	0	0	1	PF01632:2-62	1
92.1095	180	0.867	2	2	3	0	1	5	m:1-9,PF05198:10-78,m:79-87,PF00707:88-174,m:175-180	22
92.110	155	0.948	1	1	1	0	0	2	PF00177:2-148,m:149-155	2
92.111	700	0.871	5	5	5	0	1	10	m:1-14,PF00009@CL0023:15-283,m:284-324,PF03144@CL0575:325-392,m:393-404,PF14492@CL0437:405-478,PF03764@CL0329:480-593,m:594-601,PF00679@CL0437:602-686,m:687-700	22222
92.1112	468	0.714	1	1	2	0	0	3	m:1-5,PF00224@CL0151:6-339,m:340-468	2
92.1113	350	0.826	1	1	2	0	0	3	m:1-7,PF00365@CL0240:8-296,m:297-350	2
92.1114	434	0.975	2	2	1	0	1	3	PF03952@CL0227:4-134,m:135-141,PF00113@CL0256:142-433	22
92.1117	511	0.965	1	1	1	0	0	2	PF01676@CL0088:5-497,m:498-511	1
92.1119	249	0.976	1	1	0	0	0	1	PF00121@CL0036:5-247	2
92.112	418	0.883	3	3	2	0	1	5	m:1-23,PF00009@CL0023:24-221,m:222-243,PF03144@CL0575:244-314,PF03143:318-417	222
92.1120	249	0.884	1	1	2	0	0	3	m:1-11,PF01182@CL0246:12-231,m:232-249	2
92.113	215	0.856	1	1	2	0	0	3	m:1-10,PF00881@CL0529:11-194,m:195-215	2
92.1153	127	0.709	1	1	1	0	0	2	PF12796@CL0465:1-90,m:91-127	3
92.1159	130	0.885	1	1	1	0	0	2	PF12762@CL0219:3-117,m:118-130	2
