query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
63.1000	232	0.724	1	1	2	0	0	3	m:1-20,PF02527@CL0063:21-188,m:189-232	1
63.1002	623	0.976	2	2	1	0	1	3	PF01134@CL0063:4-396,PF13932:398-612,m:613-623	12
63.1003	507	0.708	1	1	1	0	0	2	PF09334@CL0039:5-363,m:364-507	1
63.1005	437	0.801	2	2	3	0	1	5	m:1-11,PF00206:12-282,m:283-350,PF10397:351-429,m:430-437	22
63.1006	429	0.967	1	1	2	0	0	3	m:1-7,PF00709@CL0023:8-422,m:423-429	2
63.1007	188	0.979	1	1	0	0	0	1	PF01195:4-187	2
63.1009	510	0.739	2	3	4	1	2	7	m:1-24,PF00005@CL0023:25-188,m:189-228,PF12848@CL0023:229-312,m:313-336,PF00005@CL0023:337-465,m:466-510	222
63.101	147	0.952	1	1	1	0	0	2	m:1-5,PF01668:6-145	1
63.1011	266	0.966	1	1	1	0	0	2	PF00398@CL0063:4-260,m:261-266	2
63.1013	347	0.934	1	1	2	0	0	3	m:1-7,PF06723@CL0108:8-331,m:332-347	1
63.1014	344	0.916	1	1	2	0	0	3	m:1-8,PF06723@CL0108:9-323,m:324-344	1
63.1016	343	0.939	1	1	2	0	0	3	m:1-5,PF06723@CL0108:6-327,m:328-343	1
63.1017	350	0.914	1	1	2	0	0	3	m:1-6,PF06723@CL0108:7-326,m:327-350	1
63.1018	519	0.782	1	1	2	0	0	3	m:1-28,PF00860@CL0062:29-434,m:435-519	1
63.1019	352	0.898	1	1	2	0	0	3	m:1-5,PF06723@CL0108:6-321,m:322-352	1
63.1020	264	0.977	1	1	0	0	0	1	PF01026@CL0034:5-262	2
63.1021	450	0.973	2	2	1	0	1	3	m:1-7,PF10396@CL0289:8-121,PF12631:124-447	11
63.1024	109	0.991	1	1	0	0	0	1	PF00825@CL0329:1-108	1
63.1025	44	1.000	1	1	0	0	0	1	PF00468:1-44	1
63.103	656	0.706	2	2	3	0	1	5	m:1-41,PF02378@CL0493:42-471,m:472-574,PF00367:575-607,m:608-656	12
63.104	318	0.962	2	2	1	0	1	3	m:1-5,PF00056@CL0063:6-144,PF02866@CL0341:148-314	22
63.110	215	0.763	1	1	2	0	0	3	m:1-39,PF02390@CL0063:40-203,m:204-215	1
63.112	236	0.877	1	1	2	0	0	3	m:1-13,PF01048@CL0408:14-220,m:221-236	2
63.113	318	0.887	1	1	2	0	0	3	m:1-24,PF00814@CL0108:25-306,m:307-318	1
63.118	454	0.727	1	1	2	0	0	3	m:1-119,PF00152@CL0040:120-449,m:450-454	2
63.121	722	0.828	2	2	3	0	1	5	m:1-7,PF00580@CL0023:8-271,m:272-278,PF13361@CL0023:279-612,m:613-722	22
