query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
138.10	218	0.876	1	1	2	0	0	3	m:1-10,PF02223@CL0023:11-201,m:202-218	2
138.1001	449	0.837	1	1	2	0	0	3	m:1-37,PF00464@CL0061:38-413,m:414-449	2
138.1002	150	0.920	1	1	1	0	0	2	PF02502:5-142,m:143-150	1
138.1003	181	0.807	1	1	2	0	0	3	m:1-23,PF00881@CL0529:24-169,m:170-181	2
138.1021	89	0.921	1	1	1	0	0	2	PF01649:2-83,m:84-89	1
138.1052	178	0.983	1	1	0	0	0	1	PF02572@CL0023:4-178	2
138.1074	248	0.714	1	1	1	0	0	2	PF13614@CL0023:3-179,m:180-248	2
138.1080	623	0.974	2	2	1	0	1	3	PF01134@CL0063:4-395,PF13932:398-612,m:613-623	12
138.1089	514	0.702	1	1	2	0	0	3	m:1-5,PF09334@CL0039:6-366,m:367-514	1
138.1099	182	0.879	1	1	1	0	0	2	PF01965@CL0014:4-163,m:164-182	2
138.1100	428	0.974	1	1	2	0	0	3	m:1-5,PF00709@CL0023:6-422,m:423-428	2
138.1101	185	0.989	1	1	0	0	0	1	PF01195:3-185	2
138.1103	289	0.754	1	1	2	0	0	3	m:1-15,PF00398@CL0063:16-233,m:234-289	2
138.1106	357	0.899	1	1	2	0	0	3	m:1-7,PF06723@CL0108:8-328,m:329-357	1
138.1107	343	0.948	1	1	1	0	0	2	m:1-16,PF06723@CL0108:17-341	1
138.1108	338	0.932	1	1	1	0	0	2	PF06723@CL0108:4-318,m:319-338	1
138.1109	342	0.933	1	1	2	0	0	3	m:1-12,PF06723@CL0108:13-331,m:332-342	1
138.1111	255	0.976	1	1	0	0	0	1	PF01026@CL0034:5-253	2
138.1112	454	0.980	2	2	0	0	1	2	PF10396@CL0289:5-125,PF12631:128-451	11
138.1116	109	0.982	1	1	0	0	0	1	PF00825@CL0329:1-107	1
138.1117	44	1.000	1	1	0	0	0	1	PF00468:1-44	1
138.1129	62	0.935	1	1	0	0	0	1	PF00830:3-60	1
138.1146	222	0.910	1	1	1	0	0	2	PF00834@CL0036:5-206,m:207-222	2
138.1147	295	0.739	2	2	2	0	1	4	PF16745@CL0021:3-52,m:53-59,PF03193@CL0023:60-227,m:228-295	22
