query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
101.1004	69	1.000	1	1	0	0	0	1	PF10854:1-69	1
101.1015	139	0.964	1	1	0	0	0	1	PF03652@CL0580:5-138	1
101.1022	170	0.729	1	1	2	0	0	3	m:1-25,PF00156@CL0533:26-149,m:150-170	2
101.1029	50	0.780	1	1	1	0	0	2	m:1-9,PF13518@CL0123:10-48	2
101.1038	183	0.885	1	1	1	0	0	2	PF01965@CL0014:1-162,m:163-183	2
101.104	155	0.948	1	1	1	0	0	2	PF00177:2-148,m:149-155	2
101.1041	126	0.762	1	1	1	0	0	2	PF02482@CL0219:3-98,m:99-126	1
101.1043	249	0.900	1	1	2	0	0	3	m:1-9,PF02540@CL0039:10-233,m:234-249	2
101.1044	434	0.790	3	3	1	0	1	4	PF01018:4-158,PF01926@CL0023:161-285,m:286-369,PF09269:370-432	212
101.1049	282	0.851	1	1	2	0	0	3	m:1-10,PF01715@CL0023:11-250,m:251-282	2
101.105	692	0.887	5	5	4	0	1	9	m:1-7,PF00009@CL0023:8-280,m:281-320,PF03144@CL0575:321-388,m:389-400,PF14492@CL0437:401-474,PF03764@CL0329:476-594,PF00679@CL0437:597-676,m:677-692	22222
101.1051	187	0.706	1	1	1	0	0	2	m:1-55,PF00005@CL0023:56-187	2
101.1058	67	1.000	1	1	0	0	0	1	PF10854:1-67	1
101.106	396	0.894	3	3	3	0	1	6	m:1-10,PF00009@CL0023:11-201,m:202-225,PF03144@CL0575:226-296,PF03143:300-391,m:392-396	222
101.1063	731	0.943	1	1	1	0	0	2	m:1-42,PF12461:43-731	1
101.1095	164	0.890	2	2	2	0	1	4	m:1-9,PF00665@CL0219:10-101,m:102-107,PF13333@CL0219:108-161	21
101.1102	88	0.920	1	1	1	0	0	2	m:1-6,PF00312@CL0600:7-87	2
101.1103	295	0.892	2	2	2	0	1	4	m:1-7,PF06574@CL0039:8-156,m:157-177,PF01687:178-291	12
101.1105	254	0.807	1	1	1	0	0	2	PF03309@CL0108:3-207,m:208-254	1
101.1108	235	0.723	1	1	1	0	0	2	PF02441:3-172,m:173-235	1
101.1114	535	0.989	1	1	1	0	0	2	PF01268@CL0023:1-529,m:530-535	1
101.1116	286	0.951	2	2	2	0	1	4	m:1-6,PF00763@CL0603:7-122,PF02882@CL0063:125-280,m:281-286	22
101.1117	112	0.920	1	1	1	0	0	2	m:1-5,PF02033@CL0494:6-108	1
101.1123	142	0.746	1	1	2	0	0	3	m:1-20,PF01219:21-126,m:127-142	1
101.1124	158	0.728	1	1	2	0	0	3	m:1-35,PF02130@CL0126:36-150,m:151-158	1
101.1127	139	0.827	1	1	2	0	0	3	m:1-5,PF03412@CL0125:6-120,m:121-139	1
101.1139	119	0.899	1	1	1	0	0	2	PF00453:3-109,m:110-119	1
101.114	49	0.939	1	1	0	0	0	1	PF11044:1-46	1
101.1140	64	0.953	1	1	0	0	0	1	PF01632:2-62	1
101.1141	176	0.881	2	2	2	0	1	4	m:1-13,PF05198:14-83,m:84-90,PF00707:91-175	22
101.1151	308	0.919	1	1	1	0	0	2	PF01180@CL0036:1-283,m:284-308	2
101.1155	156	0.878	1	1	2	0	0	3	m:1-12,PF00185@CL0399:13-149,m:150-156	2
101.1158	303	0.884	1	1	1	0	0	2	m:1-35,PF04371@CL0197:36-303	1
101.1163	104	0.865	1	1	2	0	0	3	m:1-6,PF02302@CL0031:7-96,m:97-104	2
101.1165	478	0.707	1	1	2	0	0	3	m:1-9,PF00224@CL0151:10-347,m:348-478	2
101.1166	327	0.838	1	1	1	0	0	2	PF00365@CL0240:4-277,m:278-327	2
101.117	67	1.000	1	1	0	0	0	1	PF10854:1-67	1
101.1176	689	0.938	1	1	1	0	0	2	m:1-42,PF12461:43-688	1
101.1181	67	1.000	1	1	0	0	0	1	PF10854:1-67	1
101.1199	67	0.940	1	1	0	0	0	1	PF10854:5-67	1
101.1206	49	0.878	1	1	0	0	0	1	PF11044:4-46	1
101.1215	195	0.703	1	1	2	0	0	3	m:1-32,PF01252:33-169,m:170-195	1
101.1216	908	0.814	2	2	3	0	1	5	m:1-45,PF00133@CL0039:46-628,m:629-670,PF08264@CL0258:671-826,m:827-908	12
101.1222	313	0.990	1	1	0	0	0	1	PF01795@CL0063:2-311	1
101.1224	58	0.914	1	1	0	0	0	1	PF01783@CL0167:2-54	1
