query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
3.103	224	0.853	1	1	2	0	0	3	m:1-5,PF02223@CL0023:6-196,m:197-224	2
3.104	89	0.978	1	1	0	0	0	1	PF02575@CL0717:3-89	1
3.107	92	0.739	1	1	2	0	0	3	m:1-14,PF00366@CL0021:15-82,m:83-92	2
3.108	122	1.000	1	1	0	0	0	1	PF00238:1-122	2
3.109	115	0.809	2	2	1	0	1	3	m:1-17,PF00467@CL0107:18-48,PF17136:53-114	11
3.110	185	0.816	2	2	2	0	1	4	m:1-23,PF00281@CL0652:24-80,PF00673:84-177,m:178-185	22
3.111	61	0.705	1	1	1	0	0	2	m:1-17,PF00253:18-60	1
3.112	134	0.978	1	1	0	0	0	1	PF00410:4-134	2
3.113	184	0.810	1	2	3	1	2	5	m:1-10,PF00347:11-85,m:86-93,PF00347:94-167,m:168-184	22
3.114	116	0.974	1	1	0	0	0	1	PF00861@CL0267:4-116	1
3.116	147	0.782	1	1	1	0	0	2	m:1-28,PF00828@CL0588:29-143	1
3.117	452	0.781	1	1	2	0	0	3	m:1-71,PF00344@CL0376:72-424,m:425-452	1
3.12	37	1.000	1	1	0	0	0	1	PF00444:1-37	2
3.128	436	0.867	3	3	3	0	1	6	PF05697:1-146,m:147-159,PF00254@CL0487:160-240,m:241-271,PF05698@CL0262:272-422,m:423-436	121
3.13	132	0.811	1	1	2	0	0	3	m:1-10,PF00416@CL0303:11-117,m:118-132	1
3.139	249	0.803	1	1	2	0	0	3	m:1-31,PF01182@CL0246:32-231,m:232-249	2
3.14	130	0.831	1	1	1	0	0	2	m:1-21,PF00411@CL0267:22-129	1
3.140	249	0.976	1	1	0	0	0	1	PF00121@CL0036:5-247	2
3.141	316	0.972	2	2	0	0	1	2	PF00056@CL0063:5-144,PF02866@CL0341:147-313	22
3.142	479	0.933	1	1	2	0	0	3	m:1-22,PF00171@CL0099:23-469,m:470-479	1
3.144	210	0.952	1	1	1	0	0	2	PF01863@CL0126:1-200,m:201-210	1
3.146	354	0.915	2	2	1	0	1	3	m:1-26,PF02912@CL0298:27-94,PF01409@CL0040:99-354	22
3.15	322	0.798	2	2	3	0	1	5	m:1-28,PF01193@CL0509:29-229,m:230-256,PF03118@CL0198:257-312,m:313-322	22
3.151	63	0.841	1	1	1	0	0	2	PF00830:3-55,m:56-63	1
3.153	177	0.825	2	2	3	0	1	5	m:1-9,PF03449:10-80,m:81-94,PF01272@CL0487:95-169,m:170-177	22
3.155	471	0.741	1	1	2	0	0	3	m:1-117,PF00152@CL0040:118-466,m:467-471	2
3.158	417	0.966	1	1	2	0	0	3	m:1-5,PF00871@CL0108:6-408,m:409-417	1
3.159	330	0.967	1	1	1	0	0	2	PF01515@CL0270:5-323,m:324-330	1
3.160	242	0.876	1	1	2	0	0	3	m:1-6,PF00696:7-218,m:219-242	1
3.162	292	0.729	1	1	2	0	0	3	m:1-72,PF00889:73-285,m:286-292	1
3.163	258	0.837	1	1	2	0	0	3	m:1-8,PF00318@CL0067:9-224,m:225-258	1
3.165	121	0.901	1	1	1	0	0	2	PF01245@CL0107:5-113,m:114-121	1
3.167	205	0.873	1	1	2	0	0	3	m:1-19,PF01351@CL0219:20-198,m:199-205	1
3.179	153	0.908	1	1	1	0	0	2	m:1-11,PF02464:12-150	1
3.180	327	0.795	1	1	2	0	0	3	m:1-11,PF00154@CL0023:12-271,m:272-327	1
3.185	428	0.790	3	3	1	0	1	4	PF01018:4-158,PF01926@CL0023:163-283,m:284-363,PF09269:364-425	212
3.187	248	0.927	1	1	2	0	0	3	m:1-5,PF02540@CL0039:6-235,m:236-248	2
3.188	240	0.975	1	1	0	0	0	1	PF01709:5-238	1
3.194	209	0.909	1	1	1	0	0	2	m:1-16,PF00573:17-206	1
3.195	97	0.835	1	1	2	0	0	3	m:1-5,PF00276:6-86,m:87-97	1
3.196	287	0.714	2	2	3	0	1	5	m:1-43,PF00181@CL0021:44-120,m:121-132,PF03947@CL0107:133-260,m:261-287	22
3.197	90	0.900	1	1	1	0	0	2	PF00203:3-83,m:84-90	2
3.198	110	0.945	1	1	0	0	0	1	PF00237:5-108	2
3.2	88	0.886	1	1	1	0	0	2	m:1-7,PF00312@CL0600:8-85	2
3.20	222	0.788	1	1	2	0	0	3	m:1-20,PF03932@CL0036:21-195,m:196-222	2
3.200	728	0.707	4	4	3	0	1	7	m:1-161,PF03483@CL0383:162-302,m:303-331,PF03484@CL0123:332-400,PF17759@CL0040:403-612,m:613-633,PF03147:634-728	2222
3.206	321	0.913	1	1	2	0	0	3	m:1-12,PF07992@CL0063:13-305,m:306-321	2
3.208	315	0.956	2	2	1	0	1	3	PF02603@CL0365:5-133,PF07475@CL0374:136-307,m:308-315	12
3.21	393	0.908	3	3	3	0	1	6	m:1-10,PF00438:11-107,m:108-118,PF02772:119-236,PF02773:238-379,m:380-393	222
3.215	239	0.749	2	2	3	0	1	5	m:1-21,PF14622@CL0539:22-132,m:133-158,PF00035@CL0196:159-226,m:227-239	12
3.216	342	0.968	1	1	1	0	0	2	PF02504@CL0270:1-331,m:332-342	1
3.226	313	0.815	2	2	3	0	1	5	m:1-25,PF06574@CL0039:26-164,m:165-184,PF01687:185-300,m:301-313	12
3.23	275	0.942	1	1	1	0	0	2	PF13277@CL0163:4-262,m:263-275	2
3.230	421	0.703	2	2	2	0	1	4	PF02403@CL0298:1-111,m:112-212,PF00587@CL0040:213-397,m:398-421	22
3.24	104	0.846	1	1	1	0	0	2	m:1-12,PF04297@CL0123:13-100	1
3.249	371	0.933	3	3	2	0	1	5	PF03054@CL0039:5-211,PF20259@CL0350:216-280,m:281-292,PF20258:293-366,m:367-371	222
3.264	367	0.965	2	2	1	0	1	3	PF19200:4-240,m:241-249,PF05913@CL0475:250-366	22
3.272	103	0.845	1	1	1	0	0	2	PF00216@CL0548:1-87,m:88-103	2
3.275	281	0.776	1	1	2	0	0	3	m:1-16,PF00398@CL0063:17-234,m:235-281	2
3.276	379	0.908	1	1	2	0	0	3	m:1-19,PF06723@CL0108:20-363,m:364-379	1
3.277	412	0.888	1	1	2	0	0	3	m:1-26,PF06723@CL0108:27-392,m:393-412	1
3.284	220	0.786	1	1	1	0	0	2	PF02525@CL0042:4-176,m:177-220	2
3.289	552	0.882	2	2	2	0	1	4	m:1-33,PF02734:34-201,m:202-233,PF13684@CL0245:234-552	12
3.291	199	0.920	1	1	1	0	0	2	PF01712@CL0023:3-185,m:186-199	2
3.296	147	0.878	2	2	1	0	1	3	PF01281:1-45,m:46-62,PF03948:63-146	22
3.297	446	0.818	2	2	2	0	1	4	m:1-6,PF00772:7-106,m:107-178,PF03796@CL0023:179-443	22
3.298	192	0.953	1	1	1	0	0	2	PF00625@CL0023:5-187,m:188-192	2
3.299	185	0.941	1	1	1	0	0	2	PF03602@CL0063:1-174,m:175-185	1
3.3	237	0.844	1	1	2	0	0	3	m:1-14,PF02660:15-214,m:215-237	1
3.30	384	0.802	2	2	3	0	1	5	m:1-46,PF02588@CL0181:47-299,m:300-305,PF10035@CL0089:306-360,m:361-384	12
3.300	196	0.888	1	1	2	0	0	3	m:1-13,PF01327:14-187,m:188-196	2
3.308	732	0.745	1	1	1	0	0	2	m:1-184,PF02867@CL0339:185-729	1
3.310	430	0.709	1	1	2	0	0	3	m:1-7,PF13393@CL0040:8-312,m:313-430	2
3.311	580	0.883	2	2	3	0	1	5	m:1-23,PF01336@CL0021:24-103,m:104-120,PF00152@CL0040:121-552,m:553-580	22
3.316	728	0.827	2	2	3	0	1	5	m:1-9,PF00580@CL0023:10-275,m:276-281,PF13361@CL0023:282-617,m:618-728	22
3.321	282	0.777	1	1	2	0	0	3	m:1-11,PF02361:12-230,m:231-282	1
3.323	168	0.744	1	1	2	0	0	3	m:1-36,PF08534@CL0172:37-161,m:162-168	2
3.329	78	0.705	1	1	2	0	0	3	m:1-14,PF03672:15-69,m:70-78	1
3.330	668	0.735	2	2	3	0	1	5	m:1-7,PF00456@CL0254:8-327,m:328-355,PF02779@CL0254:356-526,m:527-668	22
3.332	639	0.701	4	4	5	0	1	9	m:1-35,PF02518@CL0025:36-138,m:139-224,PF00204@CL0329:225-395,m:396-424,PF01751@CL0413:425-537,m:538-567,PF00986:568-628,m:629-639	2211
3.340	794	0.722	2	2	2	0	1	4	PF07517@CL0023:3-371,m:372-555,PF07516:556-759,m:760-794	21
3.351	479	0.894	2	2	2	0	1	4	m:1-6,PF02934@CL0286:7-287,m:288-328,PF02637@CL0279:329-475	22
3.352	490	0.892	1	1	2	0	0	3	m:1-31,PF01425:32-468,m:469-490	1
3.354	671	0.705	4	4	4	0	1	8	m:1-7,PF01653@CL0078:8-316,PF03120@CL0021:321-394,m:395-405,PF03119:406-431,m:432-509,PF12826@CL0198:510-573,m:574-671	2225
3.356	230	0.870	2	2	3	0	1	5	m:1-9,PF00081:10-110,m:111-120,PF02777:121-219,m:220-230	22
3.364	260	0.735	1	1	1	0	0	2	PF13614@CL0023:1-191,m:192-260	2
3.367	522	0.875	2	2	3	0	1	5	m:1-6,PF00370@CL0108:7-265,m:266-274,PF02782@CL0108:275-472,m:473-522	22
3.368	257	0.938	1	1	2	0	0	3	m:1-7,PF00230@CL0716:8-248,m:249-257	1
3.369	370	0.976	1	1	1	0	0	2	m:1-5,PF01266@CL0063:6-366	2
3.373	920	0.835	2	2	3	0	1	5	m:1-27,PF00133@CL0039:28-635,m:636-684,PF08264@CL0258:685-844,m:845-920	12
3.39	187	0.872	1	1	2	0	0	3	m:1-7,PF01965@CL0014:8-170,m:171-187	2
3.391	488	0.949	1	1	2	0	0	3	m:1-12,PF00478@CL0036:13-475,m:476-488	2
3.394	165	0.727	1	1	2	0	0	3	m:1-16,PF03382@CL0022:17-136,m:137-165	3
3.40	281	0.943	1	1	2	0	0	3	m:1-6,PF01026@CL0034:7-271,m:272-281	2
