query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
105.1004	555	0.845	3	3	3	0	1	6	m:1-5,PF03485:6-86,m:87-129,PF00750@CL0039:130-398,m:399-436,PF05746@CL0258:437-555	212
105.1012	426	0.887	3	3	3	0	1	6	PF05697:1-143,m:144-158,PF00254@CL0487:159-240,m:241-268,PF05698@CL0262:269-421,m:422-426	121
105.1030	316	0.937	2	2	2	0	1	4	m:1-12,PF02603@CL0365:13-136,PF07475@CL0374:139-310,m:311-316	12
105.1032	314	0.924	1	1	2	0	0	3	m:1-8,PF07992@CL0063:9-298,m:299-314	2
105.104	161	0.969	1	1	1	0	0	2	PF00186@CL0387:1-156,m:157-161	2
105.1040	77	0.714	1	1	2	0	0	3	m:1-15,PF01381@CL0123:16-70,m:71-77	2
105.1056	451	0.725	1	1	2	0	0	3	m:1-119,PF00152@CL0040:120-446,m:447-451	2
105.1095	149	0.940	1	1	1	0	0	2	PF01668:4-143,m:144-149	1
105.1098	798	0.727	2	2	3	0	1	5	m:1-8,PF07517@CL0023:9-376,m:377-560,PF07516:561-772,m:773-798	21
105.1128	119	0.866	1	1	1	0	0	2	m:1-16,PF01196:17-119	1
105.1129	316	0.820	2	2	3	0	1	5	m:1-25,PF01193@CL0509:26-225,m:226-247,PF03118@CL0198:248-306,m:307-316	22
105.1130	129	0.853	1	1	1	0	0	2	m:1-18,PF00411@CL0267:19-128	1
105.1131	122	0.877	1	1	1	0	0	2	PF00416@CL0303:3-109,m:110-122	1
105.1132	37	1.000	1	1	0	0	0	1	PF00444:1-37	2
105.1133	77	0.831	1	1	1	0	0	2	m:1-11,PF01176@CL0021:12-75	2
105.1134	256	0.887	1	1	2	0	0	3	m:1-12,PF00557:13-239,m:240-256	2
105.1135	212	0.863	1	1	1	0	0	2	PF00406@CL0023:5-187,m:188-212	2
105.1136	457	0.783	1	1	2	0	0	3	m:1-71,PF00344@CL0376:72-429,m:430-457	1
105.1137	145	0.807	1	1	1	0	0	2	m:1-26,PF00828@CL0588:27-143	1
105.1139	116	0.948	1	1	1	0	0	2	m:1-6,PF00861@CL0267:7-116	1
105.114	871	0.727	3	3	1	0	1	4	PF02739@CL0280:3-172,PF01367@CL0464:174-263,m:264-497,PF00476:498-870	221
105.1140	184	0.783	1	2	3	1	2	5	m:1-13,PF00347:14-83,m:84-91,PF00347:92-165,m:166-184	22
105.1141	133	0.977	1	1	0	0	0	1	PF00410:4-133	2
105.1142	61	0.852	1	1	1	0	0	2	m:1-8,PF00253:9-60	1
105.1143	179	0.844	2	2	1	0	1	3	m:1-23,PF00281@CL0652:24-80,PF00673:84-177	22
105.1144	103	0.864	2	2	1	0	1	3	m:1-7,PF00467@CL0107:8-39,PF17136:43-99	11
105.1145	122	1.000	1	1	0	0	0	1	PF00238:1-122	2
105.1146	86	0.791	1	1	2	0	0	3	m:1-10,PF00366@CL0021:11-78,m:79-86	2
105.1148	160	0.950	1	1	1	0	0	2	PF00252:4-155,m:156-160	2
105.1149	225	0.720	2	2	3	0	1	5	m:1-37,PF07650@CL0007:38-117,m:118-126,PF00189:127-208,m:209-225	22
105.115	276	0.754	2	2	2	0	1	4	PF01149:1-116,m:117-134,PF06831@CL0303:135-226,m:227-276	22
105.1150	113	0.920	1	1	1	0	0	2	PF00237:5-108,m:109-113	2
105.1151	90	0.900	1	1	1	0	0	2	PF00203:3-83,m:84-90	2
105.1152	280	0.736	2	2	3	0	1	5	m:1-41,PF00181@CL0021:42-118,m:119-124,PF03947@CL0107:125-253,m:254-280	22
105.1153	95	0.905	1	1	1	0	0	2	m:1-5,PF00276:6-91	1
105.1154	208	0.913	1	1	1	0	0	2	m:1-15,PF00573:16-205	1
105.1156	101	0.941	1	1	1	0	0	2	m:1-5,PF00338:6-100	2
105.1157	131	0.924	1	1	1	0	0	2	m:1-10,PF00380@CL0329:11-131	1
105.1158	148	0.804	1	1	2	0	0	3	m:1-13,PF00572:14-132,m:133-148	1
105.1159	63	0.762	1	1	1	0	0	2	m:1-12,PF13333@CL0219:13-60	1
105.1160	100	0.810	1	1	1	0	0	2	PF00665@CL0219:2-82,m:83-100	2
105.1166	168	0.756	2	2	2	0	1	4	m:1-29,PF00665@CL0219:30-105,m:106-114,PF13333@CL0219:115-165	21
105.1167	425	0.718	1	1	2	0	0	3	m:1-7,PF13393@CL0040:8-312,m:313-425	2
105.1168	562	0.897	2	2	3	0	1	5	m:1-17,PF01336@CL0021:18-99,m:100-112,PF00152@CL0040:113-534,m:535-562	22
105.1169	674	0.720	2	2	3	0	1	5	m:1-14,PF00456@CL0254:15-329,m:330-359,PF02779@CL0254:360-529,m:530-674	22
105.1170	76	0.724	1	1	2	0	0	3	m:1-13,PF03672:14-68,m:69-76	1
105.1178	70	0.771	1	1	1	0	0	2	m:1-13,PF13333@CL0219:14-67	1
105.118	336	0.768	2	2	2	0	1	4	PF00044@CL0063:5-104,m:105-156,PF02800@CL0139:157-314,m:315-336	22
105.1180	282	0.872	2	2	2	0	1	4	m:1-17,PF06574@CL0039:18-161,m:162-180,PF01687:181-282	12
105.119	395	0.957	1	1	2	0	0	3	m:1-6,PF00162:7-384,m:385-395	2
