query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
110.1013	144	0.785	1	1	2	0	0	3	m:1-12,PF00572:13-125,m:126-144	1
110.1014	135	0.904	1	1	1	0	0	2	m:1-13,PF00380@CL0329:14-135	1
110.1035	552	0.882	2	2	2	0	1	4	m:1-33,PF02734:34-201,m:202-233,PF13684@CL0245:234-552	12
110.1038	334	0.949	2	2	2	0	1	4	m:1-7,PF02729:8-148,m:149-155,PF00185@CL0399:156-331	22
110.1078	396	0.960	1	1	2	0	0	3	m:1-5,PF00162:6-385,m:386-396	2
110.1079	335	0.776	2	2	2	0	1	4	PF00044@CL0063:3-106,m:107-158,PF02800@CL0139:159-314,m:315-335	22
110.1083	276	0.757	2	2	2	0	1	4	PF01149:1-116,m:117-133,PF06831@CL0303:134-226,m:227-276	22
110.1091	511	0.744	2	3	4	1	2	7	m:1-18,PF00005@CL0023:19-188,m:189-226,PF12848@CL0023:227-308,m:309-337,PF00005@CL0023:338-465,m:466-511	222
110.1098	104	0.846	1	1	1	0	0	2	m:1-12,PF04297@CL0123:13-100	1
110.1099	275	0.942	1	1	1	0	0	2	PF13277@CL0163:4-262,m:263-275	2
110.1101	393	0.908	3	3	3	0	1	6	m:1-10,PF00438:11-107,m:108-118,PF02772:119-236,PF02773:238-379,m:380-393	222
110.1102	222	0.878	1	1	1	0	0	2	PF03932@CL0036:1-195,m:196-222	2
110.1103	249	0.731	1	2	3	1	2	5	m:1-8,PF12796@CL0465:9-95,m:96-101,PF12796@CL0465:102-196,m:197-249	33
110.1117	208	0.750	1	1	2	0	0	3	m:1-31,PF00857:32-187,m:188-208	1
110.1162	473	0.886	1	1	2	0	0	3	m:1-21,PF06100@CL0063:22-440,m:441-473	1
110.1164	186	0.726	1	1	1	0	0	2	m:1-50,PF01812@CL0246:51-185	1
110.1166	427	0.897	1	1	2	0	0	3	m:1-25,PF00266@CL0061:26-408,m:409-427	2
110.1228	316	0.972	1	1	1	0	0	2	PF01795@CL0063:5-311,m:312-316	1
110.1242	184	0.832	1	1	2	0	0	3	m:1-10,PF00719:11-163,m:164-184	2
110.1278	239	0.749	2	2	3	0	1	5	m:1-21,PF14622@CL0539:22-132,m:133-158,PF00035@CL0196:159-226,m:227-239	12
110.1279	342	0.968	1	1	1	0	0	2	PF02504@CL0270:1-331,m:332-342	1
110.1288	141	0.965	1	1	1	0	0	2	PF03652@CL0580:1-136,m:137-141	1
110.1289	207	0.860	1	1	2	0	0	3	m:1-8,PF00485@CL0023:9-186,m:187-207	2
110.1297	260	0.777	1	1	1	0	0	2	PF03309@CL0108:4-205,m:206-260	1
110.1300	192	0.953	1	1	1	0	0	2	PF00625@CL0023:5-187,m:188-192	2
110.1302	196	0.888	1	1	2	0	0	3	m:1-13,PF01327:14-187,m:188-196	2
110.1315	237	0.844	1	1	2	0	0	3	m:1-14,PF02660:15-214,m:215-237	1
110.1316	88	0.886	1	1	1	0	0	2	m:1-7,PF00312@CL0600:8-85	2
110.1319	78	0.705	1	1	2	0	0	3	m:1-14,PF03672:15-69,m:70-78	1
110.1320	668	0.735	2	2	3	0	1	5	m:1-7,PF00456@CL0254:8-327,m:328-355,PF02779@CL0254:356-526,m:527-668	22
110.1341	985	0.972	1	1	1	0	0	2	PF02463@CL0023:3-959,m:960-985	2
110.1362	373	0.737	2	2	3	0	1	5	m:1-6,PF00226@CL0392:7-67,m:68-125,PF01556:126-339,m:340-373	22
110.1363	615	0.839	1	1	2	0	0	3	m:1-11,PF00012@CL0108:12-527,m:528-615	1
110.1386	103	0.951	1	1	1	0	0	2	PF04327:1-98,m:99-103	1
110.1387	95	0.842	1	1	2	0	0	3	m:1-10,PF01016:11-90,m:91-95	1
110.1388	390	0.813	2	2	2	0	1	4	PF02441:2-145,m:146-178,PF04127@CL0063:179-351,m:352-390	11
110.1391	428	0.790	3	3	1	0	1	4	PF01018:4-158,PF01926@CL0023:163-283,m:284-363,PF09269:364-425	212
