query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
66.1004	273	0.872	1	1	2	0	0	3	m:1-18,PF00248:19-256,m:257-273	2
66.1007	398	0.962	1	1	1	0	0	2	PF00162:5-387,m:388-398	2
66.1010	337	0.780	2	2	2	0	1	4	PF00044@CL0063:3-103,m:104-155,PF02800@CL0139:156-317,m:318-337	22
66.1013	275	0.851	3	3	2	0	1	5	PF01149:1-117,m:118-135,PF06831@CL0303:136-226,m:227-249,PF06827@CL0167:250-275	222
66.1014	904	0.709	3	3	1	0	1	4	PF02739@CL0280:4-174,PF01367@CL0464:175-256,m:257-514,PF00476:515-902	221
66.1018	401	0.763	2	2	3	0	1	5	m:1-51,PF02926:52-159,m:160-171,PF02568@CL0039:172-369,m:370-401	21
66.102	310	0.894	2	2	2	0	1	4	PF02603@CL0365:5-120,m:121-129,PF07475@CL0374:130-290,m:291-310	12
66.1029	172	0.820	1	1	2	0	0	3	m:1-9,PF13302@CL0257:10-150,m:151-172	2
66.1030	267	0.715	1	1	2	0	0	3	m:1-11,PF00106@CL0063:12-202,m:203-267	2
66.1031	220	0.723	1	1	1	0	0	2	PF01066:1-159,m:160-220	1
66.104	310	0.881	1	1	2	0	0	3	m:1-8,PF07992@CL0063:9-281,m:282-310	2
66.1041	277	0.986	1	1	0	0	0	1	PF02645@CL0245:2-274	1
66.1042	285	0.940	1	1	1	0	0	2	PF02645@CL0245:2-269,m:270-285	1
66.1051	634	0.896	2	2	3	0	1	5	m:1-6,PF05649:7-385,m:386-440,PF01431@CL0126:441-629,m:630-634	11
66.1053	395	0.977	1	1	1	0	0	2	PF00871@CL0108:2-387,m:388-395	1
66.1054	326	0.920	1	1	2	0	0	3	m:1-16,PF01515@CL0270:17-316,m:317-326	1
66.1056	251	0.805	1	1	1	0	0	2	PF03309@CL0108:3-204,m:205-251	1
66.1059	690	0.842	1	1	2	0	0	3	m:1-23,PF02901@CL0339:24-604,m:605-690	1
66.1061	176	0.989	1	1	0	0	0	1	PF02572@CL0023:3-176	2
66.1069	302	1.000	1	1	0	0	0	1	PF00294@CL0118:1-302	2
66.107	312	0.837	3	3	3	0	1	6	m:1-17,PF10298@CL0324:18-99,m:100-125,PF14527@CL0324:126-217,PF02650@CL0123:221-307,m:308-312	222
66.1074	293	0.962	1	1	1	0	0	2	PF00294@CL0118:1-282,m:283-293	2
66.108	73	0.712	1	1	2	0	0	3	m:1-16,PF01381@CL0123:17-68,m:69-73	2
66.1089	134	0.903	1	1	1	0	0	2	m:1-13,PF00380@CL0329:14-134	1
66.1090	152	0.783	1	1	2	0	0	3	m:1-13,PF00572:14-132,m:133-152	1
66.1098	245	0.776	1	2	2	1	2	4	m:1-7,PF01416@CL0649:8-95,m:96-143,PF01416@CL0649:144-245	22
66.1103	329	0.976	1	1	1	0	0	2	m:1-6,PF00389@CL0325:7-327	2
66.1106	119	0.866	1	1	1	0	0	2	m:1-16,PF01196:17-119	1
66.1107	317	0.811	2	2	3	0	1	5	m:1-25,PF01193@CL0509:26-226,m:227-250,PF03118@CL0198:251-306,m:307-317	22
66.1108	130	0.846	1	1	1	0	0	2	m:1-19,PF00411@CL0267:20-129	1
66.1109	121	0.876	1	1	1	0	0	2	PF00416@CL0303:3-108,m:109-121	1
66.1110	37	1.000	1	1	0	0	0	1	PF00444:1-37	2
66.1111	75	0.840	1	1	2	0	0	3	m:1-7,PF01176@CL0021:8-70,m:71-75	2
66.1112	257	0.891	1	1	2	0	0	3	m:1-11,PF00557:12-240,m:241-257	2
66.1113	211	0.858	1	1	1	0	0	2	PF00406@CL0023:5-185,m:186-211	2
66.1114	469	0.744	1	1	2	0	0	3	m:1-88,PF00344@CL0376:89-437,m:438-469	1
66.1115	145	0.807	1	1	1	0	0	2	m:1-26,PF00828@CL0588:27-143	1
66.1117	116	0.983	1	1	0	0	0	1	PF00861@CL0267:3-116	1
66.1118	179	0.821	1	2	3	1	2	5	m:1-10,PF00347:11-82,m:83-89,PF00347:90-164,m:165-179	22
66.1119	129	0.977	1	1	0	0	0	1	PF00410:4-129	2
66.1120	61	0.705	1	1	1	0	0	2	m:1-17,PF00253:18-60	1
66.1121	184	0.821	2	2	1	0	1	3	m:1-28,PF00281@CL0652:29-85,PF00673:89-182	22
