query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
30.1000	119	0.866	1	1	1	0	0	2	m:1-16,PF01196:17-119	1
30.1001	317	0.811	2	2	3	0	1	5	m:1-25,PF01193@CL0509:26-226,m:227-250,PF03118@CL0198:251-306,m:307-317	22
30.1002	129	0.853	1	1	1	0	0	2	m:1-18,PF00411@CL0267:19-128	1
30.1003	121	0.876	1	1	1	0	0	2	PF00416@CL0303:3-108,m:109-121	1
30.1004	37	1.000	1	1	0	0	0	1	PF00444:1-37	2
30.1005	75	0.840	1	1	2	0	0	3	m:1-7,PF01176@CL0021:8-70,m:71-75	2
30.1006	257	0.891	1	1	2	0	0	3	m:1-11,PF00557:12-240,m:241-257	2
30.1007	211	0.867	1	1	1	0	0	2	PF00406@CL0023:5-187,m:188-211	2
30.1008	474	0.753	1	1	2	0	0	3	m:1-85,PF00344@CL0376:86-442,m:443-474	1
30.1009	145	0.807	1	1	1	0	0	2	m:1-26,PF00828@CL0588:27-143	1
30.1011	116	0.983	1	1	0	0	0	1	PF00861@CL0267:3-116	1
30.1012	180	0.822	1	2	3	1	2	5	m:1-10,PF00347:11-83,m:84-90,PF00347:91-165,m:166-180	22
30.1013	129	0.977	1	1	0	0	0	1	PF00410:4-129	2
30.1014	61	0.705	1	1	1	0	0	2	m:1-17,PF00253:18-60	1
30.1015	184	0.821	2	2	1	0	1	3	m:1-28,PF00281@CL0652:29-85,PF00673:89-182	22
30.1016	105	0.867	2	2	2	0	1	4	m:1-8,PF00467@CL0107:9-39,m:40-44,PF17136:45-104	11
30.1017	122	1.000	1	1	0	0	0	1	PF00238:1-122	2
30.1018	85	0.800	1	1	2	0	0	3	m:1-10,PF00366@CL0021:11-78,m:79-85	2
30.102	391	0.936	1	1	2	0	0	3	m:1-7,PF00144@CL0013:8-373,m:374-391	2
30.1020	137	0.942	1	1	1	0	0	2	PF00252:4-132,m:133-137	2
30.1022	111	0.937	1	1	0	0	0	1	PF00237:5-108	2
30.1023	89	0.888	1	1	1	0	0	2	PF00203:3-81,m:82-89	2
30.1024	280	0.736	2	2	3	0	1	5	m:1-41,PF00181@CL0021:42-118,m:119-124,PF03947@CL0107:125-253,m:254-280	22
30.1025	94	0.904	1	1	1	0	0	2	m:1-5,PF00276:6-90	1
30.1026	208	0.913	1	1	1	0	0	2	m:1-15,PF00573:16-205	1
30.1028	102	0.922	1	1	1	0	0	2	m:1-7,PF00338:8-101	2
30.103	722	0.830	2	2	3	0	1	5	m:1-7,PF00580@CL0023:8-271,m:272-276,PF13361@CL0023:277-611,m:612-722	22
30.1037	629	0.797	3	3	3	0	1	6	PF00364@CL0105:4-75,m:76-164,PF07992@CL0063:165-483,m:484-508,PF02852@CL0608:509-618,m:619-629	222
30.1038	447	0.758	3	3	2	0	1	5	PF00364@CL0105:4-75,m:76-141,PF02817:142-177,m:178-215,PF00198@CL0149:216-446	212
30.1039	329	0.915	2	2	2	0	1	4	PF02779@CL0254:2-178,m:179-193,PF02780@CL0591:194-317,m:318-329	22
30.104	87	0.931	1	1	0	0	0	1	PF00381:3-83	2
30.1040	369	0.710	1	1	2	0	0	3	m:1-41,PF00676@CL0254:42-303,m:304-369	1
30.1042	290	0.931	1	1	2	0	0	3	m:1-11,PF08282@CL0137:12-281,m:282-290	2
30.1043	149	0.745	1	1	2	0	0	3	m:1-13,PF00578@CL0172:14-124,m:125-149	2
30.1047	395	0.906	3	3	2	0	1	5	m:1-10,PF00009@CL0023:11-202,m:203-224,PF03144@CL0575:225-295,PF03143:299-393	222
30.1048	689	0.896	5	5	4	0	1	9	m:1-10,PF00009@CL0023:11-280,m:281-320,PF03144@CL0575:321-387,m:388-400,PF14492@CL0437:401-474,PF03764@CL0329:476-594,PF00679@CL0437:597-683,m:684-689	22222
