query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
104.100	203	0.966	1	1	0	0	0	1	PF10042:4-199	1
104.1008	75	0.867	1	1	1	0	0	2	m:1-7,PF01106@CL0232:8-72	1
104.1011	141	0.979	1	1	0	0	0	1	PF02502:3-140	1
104.1013	83	0.988	1	1	0	0	0	1	PF01649:2-83	1
104.105	868	0.715	3	3	1	0	1	4	PF02739@CL0280:3-172,PF01367@CL0464:173-253,m:254-496,PF00476:497-866	221
104.107	283	0.799	1	1	2	0	0	3	m:1-15,PF00398@CL0063:16-241,m:242-283	2
104.109	349	0.917	1	1	2	0	0	3	m:1-11,PF06723@CL0108:12-331,m:332-349	1
104.110	352	0.918	1	1	2	0	0	3	m:1-18,PF06723@CL0108:19-341,m:342-352	1
104.113	348	0.934	1	1	2	0	0	3	m:1-12,PF06723@CL0108:13-337,m:338-348	1
104.114	352	0.920	1	1	2	0	0	3	m:1-5,PF06723@CL0108:6-329,m:330-352	1
104.115	256	0.977	1	1	0	0	0	1	PF01026@CL0034:5-254	2
104.116	447	0.980	2	2	0	0	1	2	PF10396@CL0289:5-119,PF12631:122-444	11
104.120	116	0.733	1	1	2	0	0	3	m:1-18,PF00825@CL0329:19-103,m:104-116	1
104.121	44	1.000	1	1	0	0	0	1	PF00468:1-44	1
104.122	481	0.960	1	1	2	0	0	3	m:1-6,PF00478@CL0036:7-468,m:469-481	2
104.124	373	0.941	3	3	1	0	1	4	PF00712@CL0060:4-122,m:123-136,PF02767@CL0060:137-247,PF02768@CL0060:251-371	222
104.130	159	0.887	1	1	1	0	0	2	m:1-18,PF14437@CL0109:19-159	1
104.134	214	0.888	1	1	2	0	0	3	m:1-6,PF02223@CL0023:7-196,m:197-214	2
104.139	289	0.945	1	1	1	0	0	2	PF01430:4-276,m:277-289	1
104.152	228	0.947	1	1	2	0	0	3	m:1-5,PF01128@CL0110:6-221,m:222-228	1
