query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
140.1000	166	0.771	1	1	1	0	0	2	PF02502:3-130,m:131-166	1
140.1001	318	0.789	1	1	2	0	0	3	m:1-60,PF00480@CL0108:61-311,m:312-318	1
140.1010	169	0.704	1	1	2	0	0	3	m:1-31,PF00572:32-150,m:151-169	1
140.1011	134	0.903	1	1	1	0	0	2	m:1-13,PF00380@CL0329:14-134	1
140.1012	317	0.962	2	2	1	0	1	3	PF00056@CL0063:5-144,PF02866@CL0341:148-312,m:313-317	22
140.1013	305	0.875	1	1	2	0	0	3	m:1-23,PF12146@CL0028:24-290,m:291-305	1
140.1014	245	0.784	1	1	1	0	0	2	PF03309@CL0108:3-194,m:195-245	1
140.1016	327	0.911	1	1	2	0	0	3	m:1-11,PF01515@CL0270:12-309,m:310-327	1
140.1017	396	0.977	1	1	1	0	0	2	PF00871@CL0108:2-388,m:389-396	1
140.1024	288	0.969	1	1	1	0	0	2	PF02645@CL0245:2-280,m:281-288	1
140.1025	274	0.989	1	1	0	0	0	1	PF02645@CL0245:2-272	1
140.1026	283	0.823	1	1	1	0	0	2	PF02645@CL0245:2-234,m:235-283	1
140.1036	219	0.731	1	1	1	0	0	2	PF01066:1-160,m:161-219	1
140.1038	168	0.738	1	1	2	0	0	3	m:1-11,PF01300:12-135,m:136-168	1
140.1047	277	0.852	3	3	2	0	1	5	PF01149:1-117,m:118-135,PF06831@CL0303:136-226,m:227-246,PF06827@CL0167:247-274	222
140.108	289	0.997	1	1	0	0	0	1	PF00303:2-289	2
140.109	155	0.942	1	1	1	0	0	2	PF00186@CL0387:1-146,m:147-155	2
140.11	188	0.819	1	1	1	0	0	2	PF03602@CL0063:1-154,m:155-188	1
140.111	436	0.743	3	3	3	0	1	6	PF02885:5-66,m:67-79,PF00591:80-268,m:269-344,PF07831@CL0105:345-417,m:418-436	212
140.115	47	0.957	1	1	0	0	0	1	PF00471@CL0167:3-47	1
140.116	354	0.915	2	2	3	0	1	5	m:1-7,PF01321@CL0356:8-126,m:127-132,PF00557:133-337,m:338-354	22
140.117	206	0.966	1	1	1	0	0	2	PF01255:1-199,m:200-206	1
140.119	374	0.858	3	3	3	0	1	6	PF02670@CL0063:4-124,m:125-137,PF08436@CL0139:138-219,m:220-248,PF13288@CL0063:249-366,m:367-374	122
140.120	413	0.935	1	1	2	0	0	3	m:1-16,PF02163@CL0126:17-402,m:403-413	1
140.125	157	0.841	1	1	2	0	0	3	m:1-16,PF02130@CL0126:17-148,m:149-157	1
140.126	136	0.743	1	1	2	0	0	3	m:1-22,PF01219:23-123,m:124-136	1
140.129	384	0.927	1	1	2	0	0	3	m:1-6,PF01266@CL0063:7-362,m:363-384	2
140.130	500	0.878	2	2	2	0	1	4	PF00370@CL0108:4-253,m:254-262,PF02782@CL0108:263-451,m:452-500	22
140.131	258	0.919	1	1	2	0	0	3	m:1-9,PF00230@CL0716:10-246,m:247-258	1
