query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
1.1007	222	0.874	1	1	1	0	0	2	m:1-28,PF03837:29-222	1
1.1036	49	0.959	1	1	0	0	0	1	PF00471@CL0167:3-49	1
1.1055	165	0.709	1	1	2	0	0	3	m:1-9,PF13359@CL0219:10-126,m:127-165	2
1.1088	73	0.712	1	1	2	0	0	3	m:1-6,PF02609:7-58,m:59-73	1
1.1089	430	0.895	2	2	3	0	1	5	m:1-5,PF13742@CL0021:6-97,m:98-123,PF02601:124-416,m:417-430	21
1.1090	244	0.947	1	1	1	0	0	2	PF01226@CL0716:2-232,m:233-244	1
1.1098	67	1.000	1	1	0	0	0	1	PF10854:1-67	1
1.1113	151	0.722	1	1	1	0	0	2	PF00665@CL0219:1-109,m:110-151	2
1.1137	165	0.709	1	1	2	0	0	3	m:1-20,PF13359@CL0219:21-137,m:138-165	2
1.1143	168	0.732	1	1	2	0	0	3	m:1-20,PF00578@CL0172:21-143,m:144-168	2
1.1156	311	0.772	1	1	2	0	0	3	m:1-38,PF01715@CL0023:39-278,m:279-311	2
1.1179	126	0.825	1	1	1	0	0	2	m:1-22,PF01029@CL0633:23-126	2
1.1190	139	0.964	1	1	0	0	0	1	PF03652@CL0580:5-138	1
1.1203	97	0.825	1	1	2	0	0	3	m:1-11,PF01016:12-91,m:92-97	1
1.1204	103	0.942	1	1	1	0	0	2	PF04327:1-97,m:98-103	1
1.1235	528	0.958	1	1	1	0	0	2	PF01676@CL0088:5-510,m:511-528	1
1.1239	335	0.887	2	2	3	0	1	5	m:1-7,PF01210@CL0063:8-162,m:163-184,PF07479@CL0106:185-326,m:327-335	12
1.1240	438	0.715	2	3	3	1	2	6	m:1-6,PF01926@CL0023:7-122,m:123-180,PF01926@CL0023:181-296,m:297-354,PF14714:355-435	112
1.1241	222	0.946	1	1	1	0	0	2	PF02224@CL0023:5-214,m:215-222	2
1.1244	169	0.947	1	1	1	0	0	2	m:1-9,PF08761@CL0231:10-169	2
1.1255	109	0.844	1	1	1	0	0	2	PF01408@CL0063:2-93,m:94-109	1
